,PARPBP (55010)
ACH-000308,-0.173691519183
ACH-000310,-0.264866187311
ACH-000311,-0.399849528934
ACH-000312,-0.12611335125700002
ACH-000315,0.0006412225379319999
ACH-000316,-0.35732130261399997
ACH-000317,0.0282722470824
ACH-000318,-0.16021293733
ACH-000319,-0.248799593658
ACH-000320,-0.23776971651999998
ACH-000322,-0.08844216286810001
ACH-000323,-0.08961981303500001
ACH-000324,-0.13735190838
ACH-000329,-0.0336556214651
ACH-000330,-0.0451329188905
ACH-000331,-0.111746354229
ACH-000332,-0.17879535029
ACH-000334,-0.0640773433223
ACH-000335,-0.17755831080899998
ACH-000336,-0.018570234741
ACH-000337,-0.15951583213099998
ACH-000339,-0.164047054149
ACH-000341,-0.195592707693
ACH-000348,-0.20092378371199998
ACH-000350,-0.315958346063
ACH-000352,0.0579249669232
ACH-000356,-0.17347919840300002
ACH-000361,-0.277748779928
ACH-000362,-0.295207597119
ACH-000363,-0.153931134449
ACH-000364,-0.08510907633430001
ACH-000365,-0.07483260998610002
ACH-000366,-0.232334156911
ACH-000368,0.0420385053008
ACH-000374,-0.0595984286637
ACH-000375,-0.275163049326
ACH-000376,-0.0670032605566
ACH-000381,-0.07927084544210002
ACH-000383,-0.22383153211800003
ACH-000387,-0.2070961178
ACH-000389,-0.008996654756120001
ACH-000390,-0.11582346661599999
ACH-000393,-0.17193430821699998
ACH-000395,-0.207841902578
ACH-000397,-0.09555886321660001
ACH-000401,-0.08185114180360001
ACH-000402,-0.337927683072
ACH-000403,-0.18389333553599999
ACH-000404,0.09735913941189998
ACH-000406,-0.186186384239
ACH-000407,-0.22191537971099998
ACH-000408,-0.263937878337
ACH-000410,-0.121826929239
ACH-000411,-0.0947679913954
ACH-000414,-0.35518873718099997
ACH-000415,-0.150243643231
ACH-000416,-0.17109712971500002
ACH-000420,0.103644715681
ACH-000421,-0.174148679128
ACH-000424,-0.27852717147
ACH-000425,-0.17053555686799998
ACH-000426,-0.0790232090381
ACH-000427,-0.0834831314787
ACH-000433,0.09861243674699999
ACH-000436,-0.0942461879277
ACH-000444,0.032956586403
ACH-000445,0.053482550067499995
ACH-000448,-0.14646169200099998
ACH-000450,0.055829290148200005
ACH-000452,-0.181988656868
ACH-000454,-0.18208092854400001
ACH-000458,0.151154385439
ACH-000459,0.174007293934
ACH-000460,-0.121853007603
ACH-000461,-0.32585529142700004
ACH-000463,-0.020810948876900003
ACH-000464,0.0654109912017
ACH-000466,-0.05195267608180001
ACH-000467,-0.0824455054188
ACH-000468,-0.118056657175
ACH-000469,-0.141868314951
ACH-000470,-0.164855911823
ACH-000471,-0.100124615346
ACH-000472,-0.15340865928300002
ACH-000473,-0.142191574451
ACH-000475,-0.0796113720071
ACH-000476,-0.0121192120089
ACH-000477,-0.0202541918493
ACH-000480,-0.18314396963
ACH-000481,-0.250820558105
ACH-000483,-0.12698872084899998
ACH-000484,-0.0191077535075
ACH-000485,-0.234290866974
ACH-000486,-0.129979900961
ACH-000487,-0.03754492886369999
ACH-000488,-0.129436441116
ACH-000490,-0.06986318434689999
ACH-000491,-0.19070000760400002
ACH-000495,-0.08393855127210001
ACH-000496,-0.12189764117900001
ACH-000499,0.100028302578
ACH-000500,-0.767326114324
ACH-000502,-0.190065911739
ACH-000503,0.140295750494
ACH-000505,-0.012579818489899999
ACH-000507,-0.0846498334987
ACH-000510,-0.12793310668500002
ACH-000511,-0.195362104837
ACH-000512,-0.151335861697
ACH-000516,-0.09600040267960001
ACH-000517,-0.225283837304
ACH-000518,0.0172347172729
ACH-000520,-0.37109042553099997
ACH-000521,-0.162852055241
ACH-000522,-0.147930622953
ACH-000524,-0.19256741774799999
ACH-000527,-0.17317776926399997
ACH-000528,-0.159665790023
ACH-000537,-0.023417392544400003
ACH-000541,-0.454860050657
ACH-000542,-0.11908164504100001
ACH-000544,-0.082756355007
ACH-000545,-0.0374909322214
ACH-000547,-0.018094798508599998
ACH-000548,-0.203288785509
ACH-000549,-0.263634783289
ACH-000550,-0.0857624033692
ACH-000552,-0.0564195554431
ACH-000556,-0.254181585065
ACH-000557,-0.17046285105099998
ACH-000570,0.0227337605358
ACH-000571,-0.293566413589
ACH-000573,0.008148133736729998
ACH-000576,-0.181289678895
ACH-000580,-0.0072078801386399995
ACH-000584,-0.09826312155339999
ACH-000585,-0.174424355268
ACH-000588,-0.0815142980485
ACH-000589,-0.029905690192299998
ACH-000591,-0.142285926285
ACH-000593,-0.22104374193000004
ACH-000600,-0.0422812008637
ACH-000601,-0.0912560415767
ACH-000604,-0.038571938090699996
ACH-000605,-0.330141294446
ACH-000606,-0.0662646964102
ACH-000608,-0.193754590756
ACH-000614,-0.10117056854
ACH-000616,-0.0361662393831
ACH-000618,-0.26356942889699997
ACH-000619,-0.25686117183400003
ACH-000620,-0.159623625168
ACH-000621,-0.219427412821
ACH-000622,-0.056694773165199996
ACH-000623,-0.12052064265999998
ACH-000624,-0.08332988392580001
ACH-000627,-0.189103587863
ACH-000630,-0.10418604457800001
ACH-000632,-0.218637264347
ACH-000633,-0.049966615884999996
ACH-000637,-0.164773331839
ACH-000638,-0.10072013393200001
ACH-000646,0.05842843406909999
ACH-000647,-0.061315249354600004
ACH-000648,-0.07481891489789999
ACH-000649,-0.0811175562892
ACH-000651,-0.104992310293
ACH-000652,0.00287792466306
ACH-000653,-0.0365156052349
ACH-000657,-0.10075928807
ACH-000658,-0.139546756361
ACH-000661,-0.00538558336305
ACH-000662,-0.135273734734
ACH-000663,-0.09469945109740001
ACH-000665,-0.09925121569800001
ACH-000671,0.06317266478280001
ACH-000673,-0.15979765953400002
ACH-000676,-0.188758432084
ACH-000677,-0.0697624569608
ACH-000681,-0.078740064467
ACH-000682,-0.077768952551
ACH-000683,-0.23638818197900002
ACH-000684,-0.28487196775699997
ACH-000688,-0.165829669393
ACH-000693,-0.0908094667284
ACH-000694,-0.116223700669
ACH-000695,-0.15389767006
ACH-000696,-0.15280303273499998
ACH-000697,-0.168956520689
ACH-000699,-0.187495139845
ACH-000701,-0.113025427476
ACH-000706,-0.0808396152686
ACH-000711,-0.0992089056955
ACH-000713,-0.0029679964888
ACH-000714,-0.08086669888039999
ACH-000718,-0.310215183258
ACH-000720,-0.0409784055033
ACH-000721,-0.161353268618
ACH-000724,-0.00783991258729
ACH-000725,-0.188358773614
ACH-000732,-0.054355487151
ACH-000734,-0.0284088078731
ACH-000735,-0.14540489798800002
ACH-000736,-0.262787498419
ACH-000738,-0.120012963147
ACH-000746,-0.259365816413
ACH-000747,-0.22525013824499998
ACH-000748,-0.16951961612100003
ACH-000753,-0.181406117707
ACH-000756,-0.11473170606699999
ACH-000757,-0.257020872386
ACH-000758,-0.11348753321499999
ACH-000760,-0.13962816705199999
ACH-000763,-0.190135598189
ACH-000764,0.21975188685
ACH-000765,-0.222848968208
ACH-000766,-0.104900977004
ACH-000767,-0.163447447838
ACH-000768,-0.0895679076279
ACH-000769,-0.161600861701
ACH-000770,-0.104059152485
ACH-000771,-0.0835467966614
ACH-000773,-0.140937431917
ACH-000776,0.134250380501
ACH-000777,-0.115427641249
ACH-000778,-0.313195826611
ACH-000781,-0.21186647302099998
ACH-000782,-0.15576476710999998
ACH-000783,-0.267936933596
ACH-000784,-0.133049235411
ACH-000785,-0.198966443827
ACH-000787,-0.150162126919
ACH-000788,-0.110308895329
ACH-000791,-0.13990641007500002
ACH-000792,-0.0269669548097
ACH-000794,-0.0107934253481
ACH-000796,-0.19668394054000002
ACH-000799,-0.24767340260200002
ACH-000800,-0.252224548227
ACH-000802,-0.07786441923689999
ACH-000804,-0.433383858731
ACH-000805,-0.26126475263300003
ACH-000809,-0.0661742163295
ACH-000810,-0.132462007072
ACH-000811,-0.180946945198
ACH-000817,-0.213391145541
ACH-000819,-0.182046461785
ACH-000820,0.277597548345
ACH-000821,-0.152244403403
ACH-000822,-0.180219309717
ACH-000823,-0.0204030470938
ACH-000824,-0.235315083097
ACH-000827,-0.164255111525
ACH-000829,-0.19976865334000002
ACH-000831,-0.20160057281100002
ACH-000832,-0.190524216862
ACH-000833,-0.0034986200023100003
ACH-000834,-0.20237917263900002
ACH-000835,0.0045083954173300005
ACH-000836,-0.16625103535900002
ACH-000837,-0.229256134166
ACH-000838,-0.135010845154
ACH-000839,-0.24147255313700003
ACH-000840,-0.14357873858200002
ACH-000841,-0.151912957013
ACH-000843,-0.145498734578
ACH-000846,-0.03485078255080001
ACH-000847,0.0197018934243
ACH-000848,0.0381449159012
ACH-000849,-0.0057889046847
ACH-000851,-0.115506885204
ACH-000855,-0.112441495496
ACH-000856,-0.174946759732
ACH-000858,-0.041434935871300003
ACH-000859,0.0276921134901
ACH-000861,-0.05482306867319999
ACH-000862,-0.170006470849
ACH-000865,-0.151684568943
ACH-000866,-0.040014143333800004
ACH-000867,-0.107877084437
ACH-000869,-0.154627267674
ACH-000872,-0.11489945943499999
ACH-000873,-0.0595642140582
ACH-000876,-0.128217324012
ACH-000878,0.073798007037
ACH-000880,0.0871897184104
ACH-000881,-0.161881933585
ACH-000882,0.08434946278529999
ACH-000884,-0.190283338809
ACH-000885,-0.19398776230999998
ACH-000887,-0.121889155837
ACH-000888,-0.113088019548
ACH-000889,-0.16961352486099998
ACH-000890,-0.18791814501499998
ACH-000896,-0.11049990777100001
ACH-000898,-0.107393306501
ACH-000900,-0.280593715799
ACH-000901,-0.236388077678
ACH-000905,-0.150779799262
ACH-000906,-0.183132702563
ACH-000907,-0.04251693584459999
ACH-000910,-0.212782946113
ACH-000911,-0.0145215851293
ACH-000912,-0.161634053195
ACH-000913,-0.0676415806128
ACH-000915,0.011030318514300001
ACH-000916,0.0390922889829
ACH-000917,-0.21299154562699998
ACH-000921,0.0229194416476
ACH-000924,-0.0865119904608
ACH-000926,-0.196806678559
ACH-000928,-0.213976195706
ACH-000929,-0.17962397099599997
ACH-000932,-0.184666555898
ACH-000935,-0.256025557631
ACH-000936,-0.258267403351
ACH-000937,-0.152774342266
ACH-000938,-0.0131078518441
ACH-000939,-0.0583380213709
ACH-000941,0.0062991813879899996
ACH-000943,-0.12443944123
ACH-000946,-0.165971901427
ACH-000947,-0.0873771116341
ACH-000948,-0.135995390218
ACH-000950,-0.13040166577099999
ACH-000953,-0.182338636021
ACH-000957,-0.0506990916477
ACH-000958,-0.0263249817771
ACH-000960,-0.07506450655210001
ACH-000963,-0.284486798682
ACH-000968,0.10304726539999999
ACH-000969,-0.302607452139
ACH-000973,-0.117401656236
ACH-000974,-0.18724336098799998
ACH-000975,-0.22543122619300002
ACH-000976,-0.048482253926300005
ACH-000978,0.018571303775799998
ACH-000980,-0.136707435169
ACH-000984,-0.157691949049
ACH-000986,-0.148312670957
ACH-000988,-0.284877915315
ACH-000993,-0.194714235884
ACH-000994,-0.0329976754666
ACH-000996,-0.108671210835
ACH-001001,-0.282609866288
ACH-001020,-0.300683162791
ACH-001028,-0.17662263673700002
ACH-001031,-0.0760323991382
ACH-001038,-0.07803003681250001
ACH-001048,-0.336175115827
ACH-001050,-0.158799026319
ACH-001053,-0.144643540794
ACH-001054,-0.153929311949
ACH-001061,-0.06723615223759999
ACH-001067,-0.0226957453365
ACH-001075,-0.5044996144520001
ACH-001096,-0.10546699790200001
ACH-001128,0.217860636769
ACH-001134,-0.201862972306
ACH-001151,-0.07298812219489999
ACH-001163,-0.218733282775
ACH-001164,-0.0459266174625
ACH-001173,-0.19804136631900002
ACH-001183,-0.103778996169
ACH-001184,0.01508652293
ACH-001190,-0.219560302071
ACH-001192,-0.0727036148794
ACH-001193,-0.075774998505
ACH-001196,-0.05434677121719999
ACH-001197,-0.154315784813
ACH-001205,-0.0677108709531
ACH-001211,-0.201917846785
ACH-001212,-0.199570564815
ACH-001228,-0.014538572871700002
ACH-001232,-0.160838553449
ACH-001239,-0.143846802467
ACH-001274,-0.227391202951
ACH-001275,-0.24429752624200002
ACH-001277,-0.049997707649300005
ACH-001278,-0.197398805439
ACH-001280,0.100330895167
ACH-001283,-0.006976166263060001
ACH-001289,0.058101613818600004
ACH-001295,-0.15440324817
ACH-001300,-0.14280252719699998
ACH-001301,-0.131630501216
ACH-001302,0.015380907952399998
ACH-001303,-0.13470194245
ACH-001306,-0.186410607862
ACH-001318,-0.113503081661
ACH-001322,0.0857015809306
ACH-001328,-0.136855805832
ACH-001332,0.124654156778
ACH-001333,-0.0790660020374
ACH-001336,-0.157810603502
ACH-001340,-0.16794715918699998
ACH-001346,0.0173261881806
ACH-001353,-0.084434675616
ACH-001354,-0.18337930363899999
ACH-001367,-0.0974209390972
ACH-001368,-0.163383554564
ACH-001374,-0.0462119616414
ACH-001375,-0.0031724868815999996
ACH-001377,-0.06925410061760001
ACH-001380,-0.121755533361
ACH-001391,0.169168801862
ACH-001407,-0.274534604227
ACH-001408,-0.0257448375236
ACH-001413,-0.08348599869139998
ACH-001430,-0.0287922175804
ACH-001431,-0.09467117296710001
ACH-001450,-0.0513959936132
ACH-001496,-0.109244286994
ACH-001500,-0.202199203691
ACH-001521,-0.269041884177
ACH-001523,-0.0923986674504
ACH-001532,-0.0170987241057
ACH-001536,0.035827285909699996
ACH-001550,-0.257211201312
ACH-001552,-0.206225088826
ACH-001554,-0.22937596344900002
ACH-001645,-0.150106757462
ACH-001654,-0.15660211662
ACH-001715,-0.328893210949
ACH-001735,-0.0783076897171
ACH-001736,-0.0343571369407
ACH-001737,-0.0974375737191
ACH-001740,-0.161681627982
ACH-001745,-0.28785077956599997
ACH-001750,-0.135842944363
ACH-001765,-0.146389566882
ACH-001956,-0.0831387092332
ACH-001957,-0.16103696998
