,CGB2 (114336)
ACH-000004,-0.0321007974174
ACH-000007,-0.199557570411
ACH-000009,-0.16080153867799998
ACH-000011,0.0710888081565
ACH-000012,-0.101081681558
ACH-000013,-0.38255662833899995
ACH-000014,-0.11014154308700001
ACH-000015,-0.196011897189
ACH-000017,-0.011511793437700002
ACH-000018,-0.0376130379154
ACH-000019,-0.0673639464227
ACH-000021,-0.232713501303
ACH-000022,-0.23980260711800003
ACH-000025,-0.0030718849663899997
ACH-000028,-0.0595161455052
ACH-000030,-0.253530358309
ACH-000035,-0.0212131232284
ACH-000036,-0.018347291252
ACH-000037,0.087515575165
ACH-000039,-0.131318880498
ACH-000040,-0.0490093794329
ACH-000041,-0.044952371547800005
ACH-000042,0.0095139698408
ACH-000045,-0.268516765118
ACH-000047,-0.24157642567600002
ACH-000052,-0.0975847182055
ACH-000053,-0.275649589309
ACH-000054,-0.171388880473
ACH-000055,-0.191085618776
ACH-000060,0.0607232515068
ACH-000067,-0.08902048086639998
ACH-000070,-0.149472696463
ACH-000075,0.154354697126
ACH-000078,-0.267493605726
ACH-000082,-0.06937799016480001
ACH-000085,-0.0520232614695
ACH-000086,-0.21701263980799998
ACH-000087,-0.0217791890026
ACH-000092,-0.290021265847
ACH-000095,-0.0508404448506
ACH-000097,-0.142993217506
ACH-000098,-0.23595151788899998
ACH-000099,-0.15983915744000002
ACH-000108,-0.283905264555
ACH-000113,-0.0395358747161
ACH-000115,-0.19252119207600002
ACH-000116,0.0181119706491
ACH-000118,-0.161225529968
ACH-000120,-0.13333663831700002
ACH-000123,-0.11967514402200001
ACH-000127,-0.00293873633181
ACH-000128,0.0009403050256680001
ACH-000132,-0.0650972916166
ACH-000133,-0.135708842537
ACH-000137,-0.338437524432
ACH-000138,-0.287809610991
ACH-000142,-0.173160037297
ACH-000143,-0.0483579634331
ACH-000146,-0.291776241202
ACH-000148,-0.006600706430779999
ACH-000150,-0.08975754722069999
ACH-000152,-0.10312631843
ACH-000153,-0.316992330778
ACH-000159,-0.0602451912476
ACH-000160,-0.164843360572
ACH-000163,-0.04943078824580001
ACH-000167,-0.198792441688
ACH-000168,-0.16292957095799998
ACH-000169,0.015440023251399999
ACH-000178,-0.160659445778
ACH-000182,-0.223050406428
ACH-000183,-0.09288902543739999
ACH-000188,-0.237655374674
ACH-000189,-0.18327460216
ACH-000190,-0.0302018564993
ACH-000198,0.00119940147725
ACH-000204,-0.0388233489373
ACH-000206,-0.29788917946
