,KDM6B (23135)
ACH-000004,-0.281270258271
ACH-000007,-0.22443615663400002
ACH-000009,-0.119353514675
ACH-000011,-0.26155489509
ACH-000012,0.0443333996505
ACH-000013,-0.025395408242599997
ACH-000014,-0.11368257658299999
ACH-000015,-0.068482579248
ACH-000017,-0.108940887336
ACH-000018,-0.10809396884000001
ACH-000019,-0.161786461457
ACH-000021,-0.04864242966059999
ACH-000022,-0.0808534684409
ACH-000025,-0.089477313257
ACH-000028,-0.23070836586500001
ACH-000030,-0.0412307910739
ACH-000035,-0.1631112737
ACH-000036,-0.351200229922
ACH-000037,-0.34911706496600003
ACH-000039,0.378661569484
ACH-000040,-0.274914490389
ACH-000041,-0.199414455361
ACH-000042,-0.252095201739
ACH-000045,-0.163388846112
ACH-000047,-0.117298399316
ACH-000052,-0.121475128179
ACH-000053,-0.021773318347400004
ACH-000054,-0.0614088262555
ACH-000055,-0.23039812815299998
ACH-000060,-0.44290460556100003
ACH-000067,-0.44067943675300003
ACH-000070,-0.000981977829989
ACH-000075,0.029021640679
ACH-000078,-0.135186419514
ACH-000082,-0.165152136732
ACH-000085,-0.5354088521329999
ACH-000086,-0.07257473656010001
ACH-000087,0.210562143565
ACH-000092,-0.08010967945610001
ACH-000095,-0.137407571017
ACH-000097,-0.147358057029
ACH-000098,-0.162967616701
ACH-000099,-0.18234716532499998
ACH-000108,-0.0839680046017
ACH-000113,-0.210635783105
ACH-000115,-0.103389775385
ACH-000116,-0.132420984678
ACH-000118,-0.0267721750096
ACH-000120,0.11277810590999998
ACH-000123,0.08796431481450001
ACH-000127,-0.15369453763000002
ACH-000128,-0.24904758543299998
ACH-000132,-0.15665358883199998
ACH-000133,-0.109970060576
ACH-000137,-0.196656995419
ACH-000138,0.09918718438200001
ACH-000142,-0.006791591981640001
ACH-000143,-0.119658262829
ACH-000146,-0.06338759769119999
ACH-000148,-0.099497296046
ACH-000150,-0.29994123568799996
ACH-000152,-0.452798589063
ACH-000153,-0.161964751089
ACH-000159,-0.0881933975373
ACH-000160,0.498892683643
ACH-000163,-0.0556788053744
ACH-000167,0.714277967735
ACH-000168,-0.308621147122
ACH-000169,-0.138825838188
ACH-000178,-0.0371568749681
ACH-000182,-0.127037280756
ACH-000183,-0.028718513960099997
ACH-000188,-0.471073456276
ACH-000189,0.0894491565464
ACH-000190,0.529199831453
ACH-000198,-0.0630846728653
ACH-000204,-0.07929881482210001
ACH-000206,-0.329902599826
ACH-000207,0.11560098998500001
ACH-000211,-0.0961765680841
ACH-000215,-0.0851866999415
ACH-000221,0.08883871424360001
ACH-000222,-0.12652708825200001
ACH-000223,-0.025296888438
ACH-000226,-0.15746939396600002
ACH-000227,-0.201617805218
ACH-000228,-0.142338166763
ACH-000231,-0.0983028652881
ACH-000232,-0.0404556556509
ACH-000233,-0.0522847282266
ACH-000234,-0.276277066861
ACH-000235,-0.19307730485599997
ACH-000237,-0.0350285544651
ACH-000238,-0.06659772855690001
ACH-000243,-0.11475591090199999
ACH-000244,-0.166705170653
ACH-000246,-0.19883848094599998
ACH-000248,0.271217771194
ACH-000250,-0.11786294630699999
ACH-000251,-0.172087588517
ACH-000253,-0.10730906351700001
ACH-000255,0.015082937296899999
ACH-000256,-0.134216424577
ACH-000257,-0.141010045364
ACH-000258,0.106380681347
ACH-000259,-0.020235272209900002
ACH-000260,-0.0940622805687
ACH-000261,-0.13068056709
ACH-000262,-0.165341249423
ACH-000263,-0.503622944082
ACH-000264,-0.0744092407722
ACH-000265,-0.0355489757065
ACH-000266,-0.0801873788362
ACH-000272,-0.0826709007425
ACH-000273,-0.0876652489956
