,PRDX2 (7001)
ACH-000004,-0.09183976140139999
ACH-000007,-0.17243143003
ACH-000009,-0.107688355473
ACH-000011,-0.058545974401000005
ACH-000012,-0.136798195171
ACH-000013,-0.19384195313299998
ACH-000014,-0.256220674757
ACH-000015,-0.33809792786
ACH-000017,-0.151100495641
ACH-000018,-0.220104939145
ACH-000019,-0.292200401626
ACH-000021,-0.279492597538
ACH-000022,0.12233007206900001
ACH-000025,-0.15403669459799998
ACH-000028,-0.328774646263
ACH-000030,-0.18240127998599998
ACH-000035,-0.342344348715
ACH-000036,-0.418121889824
ACH-000037,0.08764742183669999
ACH-000039,-0.36693511056100003
ACH-000040,-0.293550244576
ACH-000041,-0.143783621867
ACH-000042,-0.18736423066799998
ACH-000045,-0.33537689437
ACH-000047,-0.163095517155
ACH-000052,-0.13072458740999998
ACH-000053,-0.211017120585
ACH-000054,-0.29995778633000003
ACH-000055,-0.08609235173560001
ACH-000060,-0.171807307062
ACH-000067,-0.136508622817
ACH-000070,0.08783192871369999
ACH-000075,-0.230627430878
ACH-000078,-0.28520794275199995
ACH-000082,-0.0721377893643
ACH-000085,-0.058196533056
ACH-000086,-0.35422339738700004
ACH-000087,-0.251897379132
ACH-000092,-0.17795261819299998
ACH-000095,-0.261497871499
ACH-000097,-0.0032680871818699998
ACH-000098,-0.296534559418
ACH-000099,-0.297917613351
ACH-000108,-0.223479407322
ACH-000113,-0.223826987758
ACH-000115,-0.26881386659400003
ACH-000116,-0.151333634131
ACH-000118,-0.231329379441
ACH-000120,-0.10443923433499999
ACH-000123,-0.16478399231
ACH-000127,-0.203814284322
ACH-000128,-0.49078789352799995
ACH-000132,-0.138416046161
ACH-000133,-0.176983594132
ACH-000137,-0.132426628204
ACH-000138,-0.112018345369
ACH-000142,-0.243477131318
ACH-000143,-0.305420230506
ACH-000146,-0.142997937582
ACH-000148,-0.069832113295
ACH-000150,-0.452409324708
ACH-000152,-0.397156244988
ACH-000153,-0.0891986656403
ACH-000159,-0.22144809831099999
ACH-000160,-0.061164397877199995
ACH-000163,-0.756583103413
ACH-000167,-0.145599058851
ACH-000168,-0.303151568247
ACH-000169,0.00937427046579
ACH-000178,-0.0762515433682
ACH-000182,-0.0811597102972
ACH-000183,-0.20640893696499998
ACH-000188,-0.45730536396899996
ACH-000189,0.0292473724504
ACH-000190,-0.13949866158399998
ACH-000198,-0.187073430383
ACH-000204,-0.487977081651
ACH-000206,-0.0991710126757
ACH-000207,-0.0994657649821
ACH-000211,-0.34893547945299996
ACH-000215,-0.154176281569
ACH-000221,-0.08663096251329999
ACH-000222,-0.0772755720003
ACH-000223,-0.35167178565800006
ACH-000226,0.0345785697309
ACH-000227,-0.19333600533
ACH-000228,-0.650675244081
ACH-000231,-0.0697368512534
ACH-000232,-0.07024983154289999
ACH-000233,-0.036579790675199994
ACH-000234,0.0341282113471
ACH-000235,-0.193694742371
ACH-000237,-0.0751732399201
ACH-000238,0.0901389664603
ACH-000243,-0.356771315597
ACH-000244,-0.464356162526
ACH-000246,-0.232334949068
ACH-000248,-0.20254256818500002
ACH-000250,-0.114749945023
ACH-000251,-0.251187427131
ACH-000253,-0.17823251153900002
ACH-000255,-0.204725433692
ACH-000256,-0.046401854515100004
ACH-000257,-0.44492519045199996
ACH-000258,-0.23501162318000005
ACH-000259,-0.10787731142899999
ACH-000260,-0.201230463638
ACH-000261,-0.20741325866500002
ACH-000262,-0.022667481996299997
ACH-000263,-0.153453068076
ACH-000264,-0.124521165603
ACH-000265,-0.365341711251
ACH-000266,-0.240449283858
ACH-000272,-0.100942193146
ACH-000273,-0.0389462623814
ACH-000274,-0.223353930219
ACH-000277,-0.09969750457830001
ACH-000278,-0.35661259729
ACH-000279,0.0132839080448
ACH-000280,-0.127630524153
ACH-000281,-0.277314134811
ACH-000288,-0.070160059492
ACH-000291,-0.254327163277
ACH-000293,-0.0152610099369
ACH-000294,-0.46070318724799997
ACH-000295,-0.181078638236
ACH-000296,-0.173809489346
ACH-000302,-0.36216372974600003
ACH-000304,-0.514230399267
ACH-000307,-0.10722073421499999
ACH-000308,-0.154979679433
ACH-000310,-0.41422084562899997
ACH-000311,-0.183029981986
ACH-000312,-0.219621315416
ACH-000315,-0.047221314030599995
ACH-000316,0.155892513461
ACH-000317,-0.127563566505
ACH-000318,-0.404252754111
ACH-000319,-0.226471482196
ACH-000320,-0.271658026893
ACH-000322,0.304392390487
ACH-000323,-0.117268141829
ACH-000324,-0.574262662302
ACH-000329,-0.022799535298000002
ACH-000330,-0.0652484569613
ACH-000331,-0.055483437103500004
ACH-000332,-0.205556727995
ACH-000334,-0.0825322287443
ACH-000335,0.116015559244
ACH-000336,0.117537362006
ACH-000337,-0.00530393476532
ACH-000339,-0.176028776361
ACH-000341,-0.570093165
ACH-000348,-0.29867441340100004
ACH-000350,-0.0665241486618
ACH-000352,-0.146211503475
ACH-000356,-0.204179388174
ACH-000361,-0.07880092812850001
ACH-000362,-0.453582731162
ACH-000363,-0.143993561575
ACH-000364,-0.40454153859499997
ACH-000365,-0.109802806033
ACH-000366,-0.17486690143800002
ACH-000368,-0.126573437677
ACH-000374,-0.21430326030400002
ACH-000375,-0.138811729025
ACH-000376,0.046380400212900005
ACH-000381,-0.186886025398
ACH-000383,-0.166011363415
ACH-000387,-0.305439058548
ACH-000389,-0.330930311503
ACH-000390,-0.312987969342
ACH-000393,-0.22988171243
ACH-000395,-0.497147002152
ACH-000397,-0.18266971522999997
ACH-000401,-0.0431989664545
ACH-000402,0.039859167516300004
ACH-000403,-0.112189362516
ACH-000404,-0.0772660781129
ACH-000406,-0.16194315497099998
ACH-000407,-0.21241343097399998
ACH-000408,-0.161997904857
ACH-000410,-0.185941550396
ACH-000411,-0.206547578536
ACH-000414,-0.058122998294099996
ACH-000415,-0.255678697823
ACH-000416,-0.331132891564
ACH-000420,-0.158533215863
ACH-000421,-0.175463331162
ACH-000424,-0.14112234336100002
ACH-000425,-0.13647835035999997
ACH-000426,-0.32019856376999994
ACH-000427,-0.00707482515506
ACH-000433,-0.41350921755000003
ACH-000436,-0.0179354131167
ACH-000444,-0.273415077581
ACH-000445,-0.34130548623499996
ACH-000448,-0.121837188244
ACH-000450,-0.10757359920999998
ACH-000452,-0.119269777684
ACH-000454,-0.21966199691399999
ACH-000458,-0.038319442773699995
ACH-000459,0.119619419142
ACH-000460,-0.04794821119659999
ACH-000461,-0.12360312413899999
ACH-000463,-0.0712454664757
ACH-000464,-0.0046688190702
ACH-000466,-0.5233272654309999
ACH-000467,-0.160564538632
ACH-000468,-0.191858216348
ACH-000469,-0.139201061173
ACH-000470,-0.06643505879369999
ACH-000471,-0.0846025580823
ACH-000472,-0.274327375279
ACH-000473,-0.21355963514600002
ACH-000475,-0.115092428919
ACH-000476,-0.0889324026239
ACH-000477,-0.0398040459515
ACH-000480,-0.175186758469
ACH-000481,-0.0265956175843
ACH-000483,-0.212267736469
ACH-000484,-0.30683409033000003
ACH-000485,0.0521589015759
ACH-000486,-0.0618619898478
ACH-000487,-0.241467769208
ACH-000488,-0.113710236339
ACH-000490,0.007761035494340001
ACH-000491,0.0321901193286
ACH-000495,0.00478984283736
ACH-000496,-0.171184481866
ACH-000499,-0.14610532963099998
ACH-000500,0.014557042071200002
ACH-000502,-0.428595138858
ACH-000503,-0.22099566620299999
ACH-000505,-0.291449362542
ACH-000507,-0.112679317588
ACH-000510,-0.271074968697
ACH-000511,-0.3950830387
ACH-000512,-0.228659830524
ACH-000516,-0.0867256325476
ACH-000517,-0.0991101552937
ACH-000518,-0.0381296937765
ACH-000520,-0.032968950119500004
ACH-000521,-0.216480145888
ACH-000522,-0.364323934341
ACH-000524,-0.08012123694739999
ACH-000527,-0.401310151144
ACH-000528,-0.21365763208799998
ACH-000537,-0.215946003578
ACH-000541,-0.35172141778000005
ACH-000542,-0.15251728561699998
ACH-000544,0.105098882956
ACH-000545,-0.173637768805
ACH-000547,0.0247744235511
ACH-000548,-0.188837979522
ACH-000549,-0.286821441848
ACH-000550,0.0408568349115
ACH-000552,-0.00132255215251
ACH-000556,-0.25548821447500003
ACH-000557,-0.23637584331599998
ACH-000570,-0.0957413660684
ACH-000571,-0.288491050144
ACH-000573,-0.2117731002
ACH-000576,-0.287409634403
ACH-000580,0.047201045375100004
ACH-000584,-0.201610704626
ACH-000585,-0.26465278522700003
ACH-000588,0.140971405173
ACH-000589,-0.207037016868
ACH-000591,-0.336707988936
ACH-000593,-0.015522851563
ACH-000600,-0.299006261425
ACH-000601,-0.270870688292
ACH-000604,-0.0678021950019
ACH-000605,-0.0803092748623
ACH-000606,-0.298856789538
ACH-000608,-0.023166544284799997
ACH-000614,-0.211892816561
ACH-000616,-0.009926084084070001
ACH-000618,-0.266286263158
ACH-000619,-0.21551694520999998
ACH-000620,-0.218586277951
ACH-000621,-0.3232311312
ACH-000622,0.0875928862564
ACH-000623,-0.23376391921300002
ACH-000624,-0.08026350865939999
ACH-000627,-0.519889466704
ACH-000630,-0.22447530479400002
ACH-000632,-0.19556724458099997
ACH-000633,-0.199449551404
ACH-000637,-0.435828897277
ACH-000638,-0.354026622313
ACH-000646,-0.025166435930099998
ACH-000647,-0.0845337017642
ACH-000648,-0.182666688147
ACH-000649,-0.162237642307
ACH-000651,-0.17283367833500002
ACH-000652,-0.123195309472
ACH-000653,-0.0773231739653
ACH-000657,-0.168566501266
ACH-000658,-0.21170400842999998
ACH-000661,-0.079912503094
ACH-000662,-0.44604676974
ACH-000663,-0.141187774963
ACH-000665,-0.296945430307
ACH-000671,-0.19395698056
ACH-000673,-0.13249244018
ACH-000676,-0.122276215484
ACH-000677,-0.021687131202199998
ACH-000681,-0.17016904174699998
ACH-000682,-0.28656545788000004
ACH-000683,-0.182097259895
ACH-000684,-0.175089230405
ACH-000688,-0.28774191309
ACH-000693,-0.17692649923
ACH-000694,-0.08098338356210001
ACH-000695,0.0356998417775
ACH-000696,-0.168910054021
ACH-000697,-0.184773682273
ACH-000699,-0.379908571919
ACH-000701,-0.288570659728
ACH-000706,-0.278878237328
ACH-000711,-0.223513180176
ACH-000713,-0.0838613618189
ACH-000714,0.151349787439
ACH-000718,0.007379074900100001
ACH-000720,-0.127071738251
ACH-000721,-0.25300247875799997
ACH-000724,-0.0792634586813
ACH-000725,-0.36334766173
ACH-000732,-0.0267217969459
ACH-000734,-0.278806224514
ACH-000735,-0.0867569686344
ACH-000736,0.14456389414999998
ACH-000738,-0.19328833529199999
ACH-000746,0.0437685862862
ACH-000747,-0.327184625994
ACH-000748,-0.099618500932
ACH-000753,-0.110473411908
ACH-000756,-0.175417968172
ACH-000757,-0.40015563739200005
