,AMPD3 (272)
ACH-000004,-0.0198671699333
ACH-000007,-0.046316422230199994
ACH-000009,0.10724992922599999
ACH-000011,-0.014696333542599999
ACH-000012,0.10486093875199999
ACH-000013,-0.171404467289
ACH-000014,-0.0311194938555
ACH-000015,-0.10875746231799999
ACH-000017,0.100881089386
ACH-000018,0.0328967337501
ACH-000019,0.009873873974079999
ACH-000021,0.0353709427532
ACH-000022,-0.217400623114
ACH-000025,-0.19120911806200003
ACH-000028,-0.15344372079399998
ACH-000030,-0.10149364905300001
ACH-000035,-0.145168541749
ACH-000036,-0.10364781796700001
ACH-000037,0.08179166368060001
ACH-000039,-0.14440273253900002
ACH-000040,-0.00611694309778
ACH-000041,-0.48564841703
ACH-000042,-0.0029628236676399996
ACH-000045,0.0626947956839
ACH-000047,0.00763368874097
ACH-000052,0.0980710947432
ACH-000053,0.0342855700058
ACH-000054,-0.0421773424326
ACH-000055,0.14887848674
ACH-000060,-0.07434079693080001
ACH-000067,0.113140941832
ACH-000070,-0.104624667796
ACH-000075,-0.099226210594
ACH-000078,0.0421791284523
ACH-000082,-0.10531622962500001
ACH-000085,-0.22144548580499998
ACH-000086,-0.113211858277
ACH-000087,0.132479588545
ACH-000092,0.059064290990900006
ACH-000095,-0.08423405289930001
ACH-000097,0.0473878289977
ACH-000098,-0.0132881931969
ACH-000099,-0.0164477069658
ACH-000108,0.087670141475
ACH-000113,0.0770331055772
ACH-000115,-0.21761609183400002
ACH-000116,0.101132800187
ACH-000118,0.0635020747463
ACH-000120,0.121086594923
ACH-000123,0.12004933443
ACH-000127,-0.122744702927
ACH-000128,-0.0934748930955
ACH-000132,-0.0670671396916
ACH-000133,-0.141799775409
ACH-000137,-0.0867180145365
ACH-000138,0.049330581672
ACH-000142,-0.0957647016332
ACH-000143,-0.139521622136
ACH-000146,-0.00839370715176
ACH-000148,-0.103917253952
ACH-000150,-0.00981974103547
ACH-000152,-0.0823036883956
ACH-000153,0.028702057194
ACH-000159,-0.025723485278300002
ACH-000160,0.0220640423251
ACH-000163,0.05442483214030001
ACH-000167,-0.345387673491
ACH-000168,0.121684045108
ACH-000169,0.0393006584823
ACH-000178,-0.106175658805
ACH-000182,0.0402697517544
ACH-000183,-0.164526344234
ACH-000188,0.0683968183614
ACH-000189,-0.164814343491
ACH-000190,-0.120499176451
ACH-000198,-0.0719021343209
ACH-000204,0.0188692349756
ACH-000206,-0.0447889845049
ACH-000207,-0.109089568772
ACH-000211,-0.0107076575689
ACH-000215,0.08243193733630001
ACH-000221,-0.08336635960439999
ACH-000222,0.147987925698
ACH-000223,-0.00212026123359
ACH-000226,-0.0473399738852
ACH-000227,-0.10736917972200001
ACH-000228,0.0410390875498
ACH-000231,-0.0198552747503
ACH-000232,-0.051779043053599996
ACH-000233,0.0525348904275
ACH-000234,0.0464444067296
ACH-000235,0.0120033796566
ACH-000237,-0.154726688385
ACH-000238,0.108782698407
ACH-000243,0.163060934514
ACH-000244,0.132167696288
ACH-000246,0.061239840273
ACH-000248,0.0447826987934
ACH-000250,-0.027838735885900003
ACH-000251,0.127001912508
ACH-000253,-0.106558693722
ACH-000255,0.0738863861585
ACH-000256,-0.141682576962
ACH-000257,0.0570980762179
ACH-000258,-0.026416643183400004
ACH-000259,0.101395916042
ACH-000260,-0.0376065036571
ACH-000261,-0.216646548588
ACH-000262,-0.0534518228594
ACH-000263,-0.600401982259
ACH-000264,0.00835782838207
ACH-000265,0.0460307601599
ACH-000266,0.170235393769
ACH-000272,0.110657937389
ACH-000273,-0.0012030650435399999
ACH-000274,0.0595974425958
ACH-000277,-0.0872865869166
ACH-000278,-0.131813123451
ACH-000279,-0.0649719858181
ACH-000280,-0.0278460990717
ACH-000281,0.07922405730660001
ACH-000288,0.0835414157084
ACH-000291,-0.11543886285499999
ACH-000293,-0.234314255909
ACH-000294,0.0336098293855
ACH-000295,0.0697878893858
ACH-000296,0.118293379309
ACH-000302,-0.0530969718236
ACH-000304,-0.459540939895
ACH-000307,-0.0100867664855
ACH-000308,-0.0845697314157
ACH-000310,0.179985683292
ACH-000311,-0.0719799047952
ACH-000312,0.088603059421
ACH-000315,-0.08330015522039999
ACH-000316,0.10546091451400001
ACH-000317,0.0312005141775
ACH-000318,0.0446117324248
ACH-000319,-0.060240384472500005
ACH-000320,0.3531557952
ACH-000322,-0.0882908827015
ACH-000323,0.123505992187
ACH-000324,0.0196709147177
ACH-000329,-0.130213754212
ACH-000330,-0.0217345480864
ACH-000331,0.08015558129410001
ACH-000332,0.09453208059080001
ACH-000334,-0.0322304799219
ACH-000335,0.105228890615
ACH-000336,0.189248454055
ACH-000337,-0.210343492896
ACH-000339,-0.0589810649682
ACH-000341,0.164636752349
ACH-000348,-0.163496446338
ACH-000350,0.0222217847077
ACH-000352,0.0154636329688
ACH-000356,-0.152408320791
ACH-000361,-0.137492453282
ACH-000362,0.130847507309
ACH-000363,-0.171023512364
ACH-000364,-0.0343728740971
ACH-000365,-0.0632860078249
ACH-000366,-0.0438486958936
ACH-000368,0.0916296894611
ACH-000374,-0.109219839885
ACH-000375,-0.053639999239
ACH-000376,-0.09921931275830001
ACH-000381,-0.125100877771
ACH-000383,-0.0192956655213
ACH-000387,0.0898460351445
ACH-000389,-0.0587198942805
ACH-000390,0.0128768398616
ACH-000393,-0.16992678900199998
ACH-000395,0.239607036694
ACH-000397,-0.167604514589
ACH-000401,0.0666159756387
ACH-000402,0.14785571594
ACH-000403,-0.021313379978800003
ACH-000404,-0.242284967855
ACH-000406,-0.00132869002542
ACH-000407,-0.0765607939084
ACH-000408,-0.0611949978598
ACH-000410,-0.0946728782594
ACH-000411,0.148414308407
ACH-000414,0.190618383997
