,LRRC8B (23507)
ACH-000004,-0.19900587970800002
ACH-000007,-0.151833228865
ACH-000009,-0.12429981365599999
ACH-000011,0.029308186524200003
ACH-000012,-0.139205014447
ACH-000013,-0.260342834562
ACH-000014,-0.0643882861853
ACH-000015,-0.0742284376383
ACH-000017,-0.316507965539
ACH-000018,-0.353260228154
ACH-000019,-0.23082209032099998
ACH-000021,-0.323614288769
ACH-000022,-0.0227454481242
ACH-000025,-0.24096942341
ACH-000028,-0.156770115059
ACH-000030,-0.145393590517
ACH-000035,-0.376963761284
ACH-000036,-0.0341917883859
ACH-000037,-0.00713899736882
ACH-000039,0.0844576554267
ACH-000040,-0.164689873677
ACH-000041,-0.18139090908799999
ACH-000042,-0.11294373156099999
ACH-000045,-0.360721154199
ACH-000047,-0.251285604236
ACH-000052,-0.005879305783799999
ACH-000053,0.023566762760000002
ACH-000054,-0.306102655465
ACH-000055,-0.30375710201
ACH-000060,-0.0770017561955
ACH-000067,-0.19693352265500003
ACH-000070,0.309458871723
ACH-000075,-0.108575096207
ACH-000078,-0.13628608122000002
ACH-000082,0.0212562145977
ACH-000085,-0.08445077929089999
ACH-000086,-0.22264195144
ACH-000087,-0.31255514107
ACH-000092,-0.133895857478
ACH-000095,-0.199341680823
ACH-000097,-0.0830285789988
ACH-000098,-0.32323230097399996
ACH-000099,-0.250638284057
ACH-000108,-0.07445208982030001
ACH-000113,-0.23915573578299998
ACH-000115,0.0159084052575
ACH-000116,-0.256988947616
ACH-000118,-0.159586699582
ACH-000120,-0.222279543904
ACH-000123,0.0454182070706
ACH-000127,-0.228621278224
ACH-000128,-0.215553813932
ACH-000132,-0.24405156023000002
ACH-000133,-0.253177570632
ACH-000137,-0.237725833333
ACH-000138,-0.0991277378509
ACH-000142,-0.236571769932
ACH-000143,-0.251232671754
ACH-000146,-0.07947102898960001
ACH-000148,-0.066886419103
ACH-000150,-0.259994057642
ACH-000152,-0.247788361355
ACH-000153,-0.143056286406
ACH-000159,-0.28268258521699996
ACH-000160,-0.206026215446
ACH-000163,-0.08165529867639999
ACH-000167,-0.358940107952
ACH-000168,0.00464197593847
ACH-000169,0.0116052048322
ACH-000178,0.060436172674400004
ACH-000182,-0.121493922988
ACH-000183,-0.35959225273400003
ACH-000188,-0.0817180906321
ACH-000189,-0.346803689373
ACH-000190,-0.246379119352
ACH-000198,-0.354305003983
ACH-000204,-0.330143081148
ACH-000206,-0.2780115852
ACH-000207,-0.23093536644200002
ACH-000211,-0.306927557136
ACH-000215,-0.195701984472
ACH-000221,-0.151346401621
ACH-000222,-0.433816258044
ACH-000223,-0.32955344998799996
ACH-000226,-0.196688933009
ACH-000227,-0.388553058111
ACH-000228,-0.07710203426689999
ACH-000231,-0.0868177522267
ACH-000232,-0.0721237270297
ACH-000233,0.07080073976239999
ACH-000234,-0.37077435628399996
ACH-000235,-0.0900353996937
ACH-000237,-0.203517266811
ACH-000238,-0.17297476881999999
ACH-000243,-0.155093912019
ACH-000244,-0.156868830984
ACH-000246,-0.124545787264
ACH-000248,-0.327254091105
ACH-000250,-0.06110725145
ACH-000251,0.026682332100299997
ACH-000253,-0.023922842895999996
ACH-000255,-0.146312290023
ACH-000256,0.027022832875599995
ACH-000257,0.043412432926099996
ACH-000258,-0.010692051657399998
ACH-000259,-0.243001528532
ACH-000260,-0.191693053067
ACH-000261,-0.21386111296100002
ACH-000262,-0.08736291717280001
ACH-000263,-0.059961863293900006
ACH-000264,-0.05547654382140001
ACH-000265,-0.171113603332
ACH-000266,-0.19621112742199998
ACH-000272,-0.262429312897
ACH-000273,-0.240511534089
ACH-000274,-0.212801598334
ACH-000277,-0.237419828251
ACH-000278,-0.100982144482
ACH-000279,-0.22755238504
ACH-000280,-0.037014354888400006
ACH-000281,0.0268659115265
ACH-000288,-0.183694284102
ACH-000291,-0.166125384398
ACH-000293,-0.0377688427819
ACH-000294,-0.129519500152
ACH-000295,-0.36097270374799995
ACH-000296,-0.126900790826
ACH-000302,-0.276713022557
ACH-000304,-0.23535622677200002
ACH-000307,-0.326347482401
ACH-000308,-0.0911253250484
ACH-000310,0.0207725571653
ACH-000311,-0.23813566626600002
ACH-000312,-0.187092118612
ACH-000315,-0.020458679408599998
ACH-000316,-0.18640219912
ACH-000317,-0.198510999533
ACH-000318,-0.0848834738569
ACH-000319,-0.293601238285
ACH-000320,0.019295185707200003
ACH-000322,-0.183760281527
ACH-000323,-0.17021412666900002
ACH-000324,-0.258402560233
ACH-000329,-0.306124058837
ACH-000330,-0.47787944548199995
ACH-000331,-0.147517627397
ACH-000332,-0.13909872675100002
ACH-000334,0.0291794667183
ACH-000335,-0.350717101825
ACH-000336,-0.24006989251400002
ACH-000337,-0.11978114462999999
ACH-000339,-0.174178936377
ACH-000341,-0.131157067312
ACH-000348,-0.0844841294222
ACH-000350,0.04467691712019999
