,GCGR (2642)
ACH-000004,0.0823500848982
ACH-000007,0.32945676738
ACH-000009,0.04654725477519999
ACH-000011,0.246624386998
ACH-000012,0.0641272344551
ACH-000013,0.08960201887319999
ACH-000014,0.061920028102199993
ACH-000015,0.106539422732
ACH-000017,-0.0362045243403
ACH-000018,0.0999178485409
ACH-000019,-0.0336976417786
ACH-000021,0.166531507848
ACH-000022,0.226232064521
ACH-000025,0.0543672106661
ACH-000028,0.206345997824
ACH-000030,0.121417226094
ACH-000035,0.22165592489100003
ACH-000036,0.0809874907207
ACH-000037,-0.171744885213
ACH-000039,0.332479950848
ACH-000040,0.136053087488
ACH-000041,0.169619587117
ACH-000042,0.07983600717910001
ACH-000045,-0.10089705238399999
ACH-000047,0.07139409176580001
ACH-000052,-0.016869999578
ACH-000053,0.152487194883
ACH-000054,0.17002387767700003
ACH-000055,-0.065903792274
ACH-000060,0.159753245292
ACH-000067,0.104065627099
ACH-000070,0.058147952862300005
ACH-000075,-0.127514219924
ACH-000078,-0.119016422211
ACH-000082,0.11607800889599999
ACH-000085,0.07363628164239999
ACH-000086,0.17446710295499998
ACH-000087,0.25012193733000004
ACH-000092,0.08386590877689999
ACH-000095,0.130251921105
ACH-000097,0.180644865782
ACH-000098,0.156800487901
ACH-000099,0.214726416578
ACH-000108,0.316622255832
ACH-000113,0.112227574765
ACH-000115,0.14601719911699998
ACH-000116,0.11819652458100001
ACH-000118,0.161240809631
ACH-000120,-0.0627526866348
ACH-000123,0.0489048977312
ACH-000127,0.0949039633822
ACH-000128,0.143055589473
ACH-000132,0.284035144207
ACH-000133,0.20131579676800002
ACH-000137,0.233252827113
ACH-000138,0.125906665762
ACH-000142,-0.104772845865
ACH-000143,0.22795777072299997
ACH-000146,0.118191468802
ACH-000148,0.23897517984799999
ACH-000150,0.283764743245
ACH-000152,0.203671873968
ACH-000153,0.17261256123100002
ACH-000159,0.289393555517
ACH-000160,0.123804071134
ACH-000163,0.0562178693081
ACH-000167,0.421840822783
ACH-000168,0.0112678640555
ACH-000169,0.224260380888
ACH-000178,0.11177618618799999
ACH-000182,0.33353240430799996
ACH-000183,0.151602940364
ACH-000188,0.0239237185582
ACH-000189,0.36312257490500005
ACH-000190,0.153978386686
ACH-000198,0.146967254123
ACH-000204,0.23833411899300003
ACH-000206,0.17328644335299997
ACH-000207,0.330710197381
ACH-000211,0.153934505404
ACH-000215,0.166222796925
ACH-000221,0.197959640429
ACH-000222,0.0756442155148
ACH-000223,0.14459761861099998
ACH-000226,0.323545437109
ACH-000227,0.291259223935
ACH-000228,0.365739287729
ACH-000231,0.0601644219874
ACH-000232,0.159329073418
ACH-000233,0.0882267809935
ACH-000234,0.0733487126387
ACH-000235,0.12483321505
ACH-000237,0.25130638975499997
ACH-000238,0.00822992561435
ACH-000243,0.221663415423
ACH-000244,-0.1857308728
ACH-000246,0.102464833355
ACH-000248,-0.030562959575700002
ACH-000250,-0.0366607169856
ACH-000251,-0.037263752109
ACH-000253,-0.047590305182
ACH-000255,0.141064659007
ACH-000256,-0.015991777128099998
ACH-000257,-0.17223918899799998
ACH-000258,0.19573641949700002
ACH-000259,0.199033744549
ACH-000260,0.0703788439697
ACH-000261,0.100109575182
ACH-000262,0.0552692379758
ACH-000263,-0.21357004477400002
ACH-000264,0.0698521340417
ACH-000265,0.296056848829
ACH-000266,0.0458698970674
ACH-000272,0.153559487197
ACH-000273,0.15302424879899998
ACH-000274,0.0686631118982
ACH-000277,0.158689106011
ACH-000278,0.231377115191
ACH-000279,0.10322663658
ACH-000280,0.0127480831509
ACH-000281,0.0742290852745
ACH-000288,-0.058745503553099994
ACH-000291,0.165802301001
ACH-000293,0.0236128723759
ACH-000294,0.23796961227299998
ACH-000295,0.0954525276666
ACH-000296,-0.0114438352625
ACH-000302,0.0825821377787
ACH-000304,0.521349616571
ACH-000307,0.10546233149
ACH-000308,0.060747606821800006
ACH-000310,-0.016912477702299998
ACH-000311,0.246462665735
ACH-000312,0.13424679239
ACH-000315,0.291123088833
ACH-000316,0.162713974545
ACH-000317,0.149123715543
ACH-000318,-0.0776963271309
ACH-000319,0.17241968384700002
ACH-000320,0.17652527087
ACH-000322,0.19450765184500002
ACH-000323,0.10667218180600001
ACH-000324,0.0969711135462
ACH-000329,0.09849934123460001
ACH-000330,0.24795747421
ACH-000331,0.257944036208
ACH-000332,0.177529504015
ACH-000334,0.167426553552
ACH-000335,0.261011592053
ACH-000336,0.18426248247000002
ACH-000337,0.050098781607
ACH-000339,0.146369265034
ACH-000341,0.235939614224
ACH-000348,0.036019216381300005
ACH-000350,0.24856095075800003
ACH-000352,0.137741379585
ACH-000356,0.0660915804281
ACH-000361,0.178857304053
ACH-000362,0.150194167829
ACH-000363,0.050684903496500004
ACH-000364,0.325465724227
ACH-000365,0.13943075818
ACH-000366,0.111682717705
ACH-000368,0.167971048929
ACH-000374,-0.035482951862800004
ACH-000375,0.138795415975
ACH-000376,0.234741150893
ACH-000381,0.118979973714
ACH-000383,0.091293828555
ACH-000387,0.129282476646
ACH-000389,0.124536780011
