,CDCA5 (113130)
ACH-000004,-1.004146786
ACH-000007,-0.954353993909
ACH-000009,-1.1501160753200002
ACH-000011,-1.22819648286
ACH-000012,-1.05470437294
ACH-000013,-0.924256452743
ACH-000014,-0.501057718364
ACH-000015,-1.27612483598
ACH-000017,-0.40563808655999994
ACH-000018,-0.6895365562160001
ACH-000019,-0.41882049234700003
ACH-000021,-0.969051962422
ACH-000022,-0.866041611169
ACH-000025,-0.852498453567
ACH-000028,-0.8736573593420001
ACH-000030,-0.919325333892
ACH-000035,-0.8685422817149999
ACH-000036,-0.8501692647490001
ACH-000037,-1.37873071336
ACH-000039,-0.41236484645300003
ACH-000040,-0.908238894715
ACH-000041,-1.27254865908
ACH-000042,-1.17219129035
ACH-000045,-1.16498686505
ACH-000047,-1.2004300847
ACH-000052,-1.04134965767
ACH-000053,-0.47743530345299995
ACH-000054,-1.2054439286
ACH-000055,-1.14393166158
ACH-000060,-1.15688713309
ACH-000067,-1.20802989225
ACH-000070,-0.824135286945
ACH-000075,-1.10437910526
ACH-000078,-1.1909515480500001
ACH-000082,-1.0054339831
ACH-000085,-1.4135405518900002
ACH-000086,-1.12420679641
ACH-000087,-1.12757937502
ACH-000092,-1.25425111602
ACH-000095,-0.9394239715289999
ACH-000097,-1.1387108210899999
ACH-000098,-1.0470690461399998
ACH-000099,-0.981229346162
ACH-000108,-0.715786307274
ACH-000113,-1.17087186676
ACH-000115,-0.929472701606
ACH-000116,-0.807579560045
ACH-000118,-1.01257407558
ACH-000120,-1.16867411276
ACH-000123,-0.9856203171150001
ACH-000127,-1.26119681532
ACH-000128,-1.0251649969499999
ACH-000132,-1.02705695764
ACH-000133,-1.09513618745
ACH-000137,-0.6621384440899999
ACH-000138,-0.948118845466
ACH-000142,-1.15319681088
ACH-000143,-1.24883191854
ACH-000146,-1.2687781856799998
ACH-000148,-1.27612046394
ACH-000150,-1.4616237643099999
ACH-000152,-1.3242085959999998
ACH-000153,-1.04385577061
ACH-000159,-0.859695061833
ACH-000160,-0.5187342336199999
ACH-000163,-1.1340236831100001
ACH-000167,-0.813066388098
ACH-000168,-1.01359120307
ACH-000169,-1.23789530594
ACH-000178,-1.01621072742
ACH-000182,-1.10481970701
ACH-000183,-1.01169730805
ACH-000188,-1.2054285088799999
ACH-000189,-0.804137625051
ACH-000190,-0.71711194169
ACH-000198,-0.9086258151909999
ACH-000204,-1.02033340275
ACH-000206,-0.983900434025
ACH-000207,-1.45154215268
ACH-000211,-0.939180774283
ACH-000215,-0.8873097110100001
ACH-000221,-1.22155554052
ACH-000222,-1.05472532089
ACH-000223,-0.918530947851
ACH-000226,-1.01700113302
ACH-000227,-1.2562361962200002
ACH-000228,-1.28883436561
ACH-000231,-1.0097149494600002
ACH-000232,-1.0900212700299998
ACH-000233,-1.2173062346899999
ACH-000234,-1.10085705905
ACH-000235,-1.0427450970999999
ACH-000237,-1.07298546321
ACH-000238,-1.40582341905
ACH-000243,-0.745052389253
ACH-000244,-1.01538544495
ACH-000246,-1.10502316657
ACH-000248,-0.759656009448
ACH-000250,-1.36252710917
ACH-000251,-1.0991529474200001
ACH-000253,-1.07047057472
ACH-000255,-0.9080188091120001
ACH-000256,-1.2442959910299998
ACH-000257,-1.4090478634299999
ACH-000258,-0.583869775039
ACH-000259,-1.12501473999
ACH-000260,-1.11986234532
ACH-000261,-1.28204591578
ACH-000262,-1.07543225646
ACH-000263,-2.10154526787
ACH-000264,-1.34118271033
ACH-000265,-1.0590374693200002
ACH-000266,-1.31470618839
ACH-000272,-0.832480613525
ACH-000273,-0.982921047506
ACH-000274,-1.20457925302
ACH-000277,-1.2697780040200002
ACH-000278,-1.1197031528799999
ACH-000279,-0.691562304486
ACH-000280,-0.895839193856
ACH-000281,-0.981809088601
ACH-000288,-1.0772878514700002
ACH-000291,-1.16965403123
ACH-000293,-1.64771402791
ACH-000294,-0.910367400975
ACH-000295,-0.8675064124490001
ACH-000296,-1.06321529017
ACH-000302,-0.834979140842
ACH-000304,-0.393212563468
ACH-000307,-0.814445188321
ACH-000308,-0.971247603513
ACH-000310,-1.3175968310600001
ACH-000311,-1.27306730202
ACH-000312,-1.0120222012
ACH-000315,-0.7748089753380001
ACH-000316,-1.2409256147399998
ACH-000317,-0.9274397887970001
ACH-000318,-0.996582563402
ACH-000319,-0.9640178384070001
ACH-000320,-0.841400242213
ACH-000322,-1.12826683724
ACH-000323,-0.5690102301359999
ACH-000324,-1.02788679922
ACH-000329,-1.221121367
ACH-000330,-1.02256884846
ACH-000331,-1.01121138173
ACH-000332,-0.9236461446109999
ACH-000334,-1.20807774753
ACH-000335,-1.0924879936
ACH-000336,-1.60012148773
ACH-000337,-1.66206636943
ACH-000339,-0.8536445377099999
ACH-000341,-1.06564684631
ACH-000348,-0.7889845693449999
ACH-000350,-0.172537567928
ACH-000352,-0.459324877473
ACH-000356,-1.0332368590799998
ACH-000361,-1.20303651756
ACH-000362,-1.19788972646
ACH-000363,-0.515376709669
ACH-000364,-1.0407721424
ACH-000365,-0.7969219409020001
ACH-000366,-0.855121351908
ACH-000368,-1.21134825439
ACH-000374,-0.959356010896
ACH-000375,-0.94114227409
ACH-000376,-1.00156652876
ACH-000381,-0.918537311484
ACH-000383,-1.16277545125
ACH-000387,-0.8183961591329999
ACH-000389,-1.1216432571500001
ACH-000390,-1.49451304999
ACH-000393,-1.43050112799
ACH-000395,-1.0181439035100002
ACH-000397,-1.1286157624200002
ACH-000401,-0.9215963805580001
ACH-000402,-1.11296800313
ACH-000403,-0.995079827553
ACH-000404,-0.433367693707
ACH-000406,-1.08082631421
ACH-000407,-1.1464376851
ACH-000408,-0.7171774292569999
ACH-000410,-1.26202202759
ACH-000411,-1.29679629827
ACH-000414,-1.0646032434200001
ACH-000415,-1.1664203471899999
ACH-000416,-0.723397758584
ACH-000420,-1.32394815134
ACH-000421,-1.22884903326
ACH-000424,-0.842734254217
ACH-000425,-1.17544925262
ACH-000426,-1.88424335912
ACH-000427,-0.9449512108020001
ACH-000433,-1.28109664921
ACH-000436,-0.7583423322859999
ACH-000444,-1.37630200879
ACH-000445,-0.988483339388
ACH-000448,-1.4411971438799998
ACH-000450,-1.08400184329
ACH-000452,-1.0440481968100002
ACH-000454,-1.26469894562
ACH-000458,-1.31713343121
ACH-000459,-0.927260252759
ACH-000460,-1.07413326956
ACH-000461,-1.1171385871
ACH-000463,-1.24739448219
ACH-000464,-1.2768731203299999
ACH-000466,-1.3277626337700001
ACH-000467,-0.973510233742
ACH-000468,-1.0507129404200002
ACH-000469,-0.7566075103219999
ACH-000470,-1.31419621607
ACH-000471,-1.1791598192200001
ACH-000472,-0.747786701091
ACH-000473,-0.756332648793
ACH-000475,-1.13921515997
ACH-000476,-1.26196088626
ACH-000477,-1.55613209296
ACH-000480,-1.13264196656
ACH-000481,-1.36900835729
ACH-000483,-1.2032302006
ACH-000484,-1.19184941028
ACH-000485,-1.00818797927
ACH-000486,-1.0932253076
ACH-000487,-1.32630231862
ACH-000488,-0.987072010081
ACH-000490,-0.953647002069
ACH-000491,-1.09831602786
ACH-000495,-0.7994613495039999
ACH-000496,-1.25255431662
ACH-000499,-1.06017666279
ACH-000500,-0.713666574411
ACH-000502,-1.23892701875
ACH-000503,-0.8476763638439999
ACH-000505,-0.8653480510860001
ACH-000507,-0.925209522515
ACH-000510,-1.02476883738
ACH-000511,-1.09183080373
ACH-000512,-0.601320453253
ACH-000516,-0.958591996436
ACH-000517,-1.17813814653
ACH-000518,-1.1653342351
ACH-000520,-1.29453124346
ACH-000521,-1.04644364295
ACH-000522,-0.847528893968
ACH-000524,-1.6849294247600002
ACH-000527,-1.15392808399
ACH-000528,-1.29004855374
ACH-000537,-0.916173716399
ACH-000541,-0.71646120385
ACH-000542,-0.8205872598289999
ACH-000544,-0.795931291558
ACH-000545,-1.18005690114
ACH-000547,-1.25224554097
ACH-000548,-0.9539560485070001
ACH-000549,-1.0
ACH-000550,-1.62615857042
ACH-000552,-1.0132407302200002
ACH-000556,-1.2388793702399998
ACH-000557,-0.935246746235
ACH-000570,-1.12463162055
ACH-000571,-0.46647484244599996
ACH-000573,-1.01568413672
ACH-000576,-0.7111244697490001
ACH-000580,-0.62432153974
ACH-000584,-0.861019730553
ACH-000585,-0.953594960747
ACH-000588,-1.00959591822
ACH-000589,-1.34677699647
ACH-000591,-1.20754816666
ACH-000593,-1.0752625864
ACH-000600,-1.18750974484
ACH-000601,-1.2262243504399999
ACH-000604,-1.21616873039
ACH-000605,-0.9129749858339999
ACH-000606,-0.95054040563
ACH-000608,-1.0567409142
ACH-000614,-0.7903822065449999
ACH-000616,-1.24582721522
ACH-000618,-0.9514421041009999
ACH-000619,-1.13232975351
ACH-000620,-1.24239204833
ACH-000621,-1.35015833897
ACH-000622,-0.896951155196
ACH-000623,-1.41778463522
ACH-000624,-1.0903032296
ACH-000627,-1.00028662816
ACH-000630,-0.991690317495
ACH-000632,-0.818737298188
ACH-000633,-1.20005538316
ACH-000637,-1.4380829933000001
ACH-000638,-1.09924449011
ACH-000646,-0.49544613090800005
ACH-000647,-1.16669086881
ACH-000648,-1.20066905538
ACH-000649,-1.0665039707600001
ACH-000651,-1.0448832797
ACH-000652,-0.860893196664
ACH-000653,-1.01411819571
ACH-000657,-1.07866583047
ACH-000658,-0.6557223001370001
ACH-000661,-0.7052163358779999
ACH-000662,-1.13621129127
ACH-000663,-1.0714623372799998
ACH-000665,-1.15393678366
ACH-000671,-1.09492304155
ACH-000673,-0.9655785103010001
ACH-000676,-1.0479461754600001
ACH-000677,-1.09583460033
ACH-000681,-0.484269278147
ACH-000682,-1.00877572933
ACH-000683,-0.622665324982
ACH-000684,-1.05016783358
ACH-000688,-1.31852569001
ACH-000693,-0.996649700227
ACH-000694,-0.890107986962
ACH-000695,-0.974829281224
ACH-000696,-1.03691980824
ACH-000697,-1.43170344357
ACH-000699,-0.914247517835
ACH-000701,-0.829303870825
ACH-000706,-1.55146740576
ACH-000711,-1.02934743555
ACH-000713,-0.8500737891940001
ACH-000714,-1.1200226983600001
ACH-000718,-1.37489829524
ACH-000720,-1.13524667098
ACH-000721,-1.24778460415
ACH-000724,-0.41856684706
ACH-000725,-0.62130242021
ACH-000732,-1.40256670634
ACH-000734,-0.924051642683
ACH-000735,-0.764464448842
ACH-000736,-1.34692055029
ACH-000738,-1.11670964006
ACH-000746,-1.04947339996
ACH-000747,-1.24262049035
ACH-000748,-0.65920331446
ACH-000753,-0.7597423112109999
ACH-000756,-1.2056547886799998
ACH-000757,-0.7530577264820001
ACH-000758,-1.09268093904
ACH-000760,-1.12265786829
ACH-000763,-1.34960033682
ACH-000764,-1.14150086824
ACH-000765,-0.9249658647490001
ACH-000766,-1.3422023683500002
ACH-000767,-1.13124650305
ACH-000768,-0.9307325252159999
ACH-000769,-0.929854575939
ACH-000770,-1.13108555579
ACH-000771,-1.09823659342
ACH-000773,-0.446706760475
ACH-000776,-1.3836005357700003
ACH-000777,-1.60591875815
ACH-000778,-1.45626830785
ACH-000781,-1.14895159027
ACH-000782,-1.2189223041700001
ACH-000783,-1.65916782198
ACH-000784,-0.914422415661
ACH-000785,-1.30603524745
ACH-000787,-0.998042410127
ACH-000788,-0.951256261885
ACH-000791,-1.2314059045499999
ACH-000792,-1.09320601797
ACH-000794,-0.862143431083
ACH-000796,-1.3859144331400002
ACH-000799,-1.53998602631
ACH-000800,-0.674230474743
ACH-000802,-1.2149459396100002
ACH-000804,-1.12366625029
