,ANGPTL6 (83854)
ACH-000004,-0.176839569822
ACH-000007,-0.0838714205347
ACH-000009,-0.0281241009228
ACH-000011,-0.09960322915580001
ACH-000012,-0.213204182848
ACH-000013,-0.13828209472300002
ACH-000014,0.07441670582519999
ACH-000015,-0.132066916446
ACH-000017,-0.130389642049
ACH-000018,-0.37946527795699997
ACH-000019,-0.62350390465
ACH-000021,-0.21958622389899998
ACH-000022,-0.23899403581300002
ACH-000025,-0.196932658406
ACH-000028,-0.47470082024800003
ACH-000030,-0.233428468213
ACH-000035,-0.286866016838
ACH-000036,-0.10912720723500001
ACH-000037,-0.0916507547931
ACH-000039,-0.5933839298
ACH-000040,-0.049292251921699996
ACH-000041,-0.311935960815
ACH-000042,-0.10439284511199999
ACH-000045,-0.229848924102
ACH-000047,0.0017832613394
ACH-000052,-0.111295197326
ACH-000053,-0.22330049198899998
ACH-000054,-0.24370301857700002
ACH-000055,-0.0488810328524
ACH-000060,-0.0909792889149
ACH-000067,-0.0843490516811
ACH-000070,-0.272456609985
ACH-000075,-0.233118158094
ACH-000078,-0.13092188795499998
ACH-000082,-0.210103549212
ACH-000085,-0.214315497676
ACH-000086,-0.09928296164339999
ACH-000087,-0.0560698801322
ACH-000092,0.0074512796028
ACH-000095,-0.330433005899
ACH-000097,-0.216966580808
ACH-000098,-0.300036029523
ACH-000099,-0.10363972325099999
ACH-000108,-0.09129091161389999
ACH-000113,-0.16153157952
ACH-000115,-0.09927301427060001
ACH-000116,-0.17170755901299997
ACH-000118,-0.105572431394
ACH-000120,-0.311572323102
ACH-000123,0.0692234586643
ACH-000127,-0.329327681015
ACH-000128,-0.290923238068
ACH-000132,-0.132855933869
ACH-000133,-0.135933286559
ACH-000137,-0.359354368609
ACH-000138,-0.23081950437399998
ACH-000142,-0.120016867224
ACH-000143,-0.292626307909
ACH-000146,-0.247131620792
ACH-000148,0.0102359316556
ACH-000150,-0.100474256775
ACH-000152,-0.07148944469560001
ACH-000153,0.179605066503
ACH-000159,-0.24987731016800002
ACH-000160,-0.0735090992599
ACH-000163,0.044233307048699995
ACH-000167,0.0215169140991
ACH-000168,-0.255497777711
ACH-000169,-0.145278735005
ACH-000178,-0.0759187154935
ACH-000182,0.0604305993447
ACH-000183,-0.210914470224
ACH-000188,-0.29064391896200004
ACH-000189,0.0248695720906
ACH-000190,-0.267866594859
ACH-000198,-0.148560016795
ACH-000204,-0.271694074387
ACH-000206,0.032600419946
ACH-000207,-0.117728961421
ACH-000211,-0.133462577257
ACH-000215,-0.159015566489
ACH-000221,-0.182456663757
ACH-000222,-0.04726189214840001
ACH-000223,-0.20886191129099999
ACH-000226,-0.180989697918
ACH-000227,0.138612619297
ACH-000228,-0.048500805059699996
ACH-000231,-0.070910157288
ACH-000232,-0.208163423379
ACH-000233,-0.278834040353
ACH-000234,-0.237648388977
ACH-000235,-0.180079083712
ACH-000237,-0.024134967337599997
ACH-000238,-0.115407012531
ACH-000243,-0.149867510857
ACH-000244,-0.5207910591
ACH-000246,-0.09354606424930001
ACH-000248,-0.19388864469
ACH-000250,-0.13544917901599998
ACH-000251,-0.0274947963229
ACH-000253,-0.27989446335499996
ACH-000255,-0.327026252645
ACH-000256,-0.0078257463986
ACH-000257,-0.0866218100223
ACH-000258,-0.125305409925
ACH-000259,-0.23211849964
ACH-000260,-0.180687460696
ACH-000261,-0.21249630531
ACH-000262,0.19164429282
ACH-000263,-0.138913941653
ACH-000264,-0.011527819410700002
ACH-000265,-0.23232335424199999
ACH-000266,-0.155050735631
ACH-000272,-0.282867356499
ACH-000273,-0.295186643107
ACH-000274,-0.177639319375
ACH-000277,0.151941538585
ACH-000278,-0.2301243053
ACH-000279,-0.0649232823443
ACH-000280,-0.16880315641600002
ACH-000281,-0.130592860946
ACH-000288,-0.0991347360557
ACH-000291,-0.167867709794
ACH-000293,-0.19765475792800002
ACH-000294,-0.497467965855
ACH-000295,-0.328930228137
ACH-000296,-0.31212397788199997
ACH-000302,-0.34403003391599996
ACH-000304,-0.289427201786
ACH-000307,-0.0890991553128
ACH-000308,-0.10956754596799999
ACH-000310,-0.100004521152
ACH-000311,0.23178816965500001
ACH-000312,-0.19765251609499998
ACH-000315,-0.038705852772
ACH-000316,0.10672762564999999
ACH-000317,-0.0088963648815
ACH-000318,-0.394671205516
ACH-000319,-0.202786184892
ACH-000320,0.40625370383000003
ACH-000322,-0.015311365484
ACH-000323,-0.103153006202
ACH-000324,-0.137222420422
ACH-000329,-0.05438932167090001
ACH-000330,-0.15176913932299999
ACH-000331,-0.0817619844208
ACH-000332,-0.040514886090899996
ACH-000334,-0.25876156227499997
ACH-000335,-0.22865509517700003
ACH-000336,-0.26615607687
ACH-000337,-0.7047549670119999
ACH-000339,-0.225542000608
ACH-000341,-0.16314992484899998
ACH-000348,-0.0949408533089
ACH-000350,-0.0559896572688
ACH-000352,-0.183148053041
ACH-000356,-0.134456912884
ACH-000361,-0.145568992992
ACH-000362,-0.155823437998
ACH-000363,-0.212351770278
ACH-000364,-0.352132276051
ACH-000365,-0.18159185673
ACH-000366,-0.159664715175
ACH-000368,-0.352746270399
ACH-000374,-0.301992676408
ACH-000375,-0.310039348199
ACH-000376,0.09754341857560002
ACH-000381,-0.19816208465399998
ACH-000383,-0.15186064790200002
ACH-000387,-0.37532033643600005
ACH-000389,-0.18387328465599997
ACH-000390,-0.157764984483
ACH-000393,-0.27853309219300004
ACH-000395,-0.0501364859564
ACH-000397,-0.151550872388
ACH-000401,-0.0606701919107
ACH-000402,-0.0611649251492
ACH-000403,-0.207108133101
