,NOL10 (79954)
ACH-000004,-1.0903895902399998
ACH-000007,-1.47779601004
ACH-000009,-1.38460409215
ACH-000011,-1.5113159438100001
ACH-000012,-1.1619922495200001
ACH-000013,-1.20031030811
ACH-000014,-1.24227610946
ACH-000015,-1.08978624284
ACH-000017,-1.3909436478900001
ACH-000018,-1.44710764363
ACH-000019,-1.279278695
ACH-000021,-1.38505429579
ACH-000022,-1.4722031465600003
ACH-000025,-1.5448679748899998
ACH-000028,-1.41012267622
ACH-000030,-1.48965100479
ACH-000035,-1.41811340211
ACH-000036,-1.5680269485
ACH-000037,-2.18744715627
ACH-000039,-1.3106637506999999
ACH-000040,-1.36420356397
ACH-000041,-1.46639502743
ACH-000042,-1.4185880040099998
ACH-000045,-1.50790035572
ACH-000047,-1.16251825142
ACH-000052,-1.37524545255
ACH-000053,-1.3574947275
ACH-000054,-1.42632893919
ACH-000055,-1.38295089935
ACH-000060,-1.40036350123
ACH-000067,-1.4383912054199999
ACH-000070,-1.5684359249899997
ACH-000075,-1.6518515329899999
ACH-000078,-1.43852240194
ACH-000082,-1.4499504390399998
ACH-000085,-1.59731908231
ACH-000086,-1.40152803009
ACH-000087,-1.4393823652899997
ACH-000092,-1.39088796915
ACH-000095,-1.4575457763799997
ACH-000097,-1.5948944332700001
ACH-000098,-1.3409397818200002
ACH-000099,-1.47931358866
ACH-000108,-1.4108551679899999
ACH-000113,-1.38989065674
ACH-000115,-0.983510692544
ACH-000116,-1.4000295463799999
ACH-000118,-1.36609700619
ACH-000120,-1.3077696759
ACH-000123,-1.4090751050900001
ACH-000127,-1.32788370732
ACH-000128,-1.5579373246000001
ACH-000132,-1.4870364132299998
ACH-000133,-1.60221849549
ACH-000137,-1.52190915833
ACH-000138,-1.28293474712
ACH-000142,-1.6194339216799998
ACH-000143,-1.1583689261299999
ACH-000146,-1.38545243468
ACH-000148,-1.56445332774
ACH-000150,-1.48927740647
ACH-000152,-1.46223376441
ACH-000153,-1.5582490279499999
ACH-000159,-1.27910703365
ACH-000160,-1.8103815187599999
ACH-000163,-1.60875470927
ACH-000167,-1.6503653762900001
ACH-000168,-1.4668830771
ACH-000169,-1.43553432425
ACH-000178,-1.43740312701
ACH-000182,-1.27576950214
ACH-000183,-1.2515953508
ACH-000188,-1.4674009702500002
ACH-000189,-1.74211045479
ACH-000190,-1.0615356028799998
ACH-000198,-1.40905293689
ACH-000204,-1.4210652664200003
ACH-000206,-1.51665358421
ACH-000207,-1.21454302498
ACH-000211,-1.45245155206
ACH-000215,-1.56911362475
ACH-000221,-1.2788253521700002
ACH-000222,-1.55559248324
ACH-000223,-1.0859589619399999
ACH-000226,-1.23265570689
ACH-000227,-1.46985626257
ACH-000228,-1.10314516779
ACH-000231,-1.4279749771899999
ACH-000232,-1.3119157837200002
ACH-000233,-1.4757434399
ACH-000234,-1.23315966553
ACH-000235,-1.3332223266
ACH-000237,-1.54646782102
ACH-000238,-1.5992069405899998
ACH-000243,-1.48104601693
ACH-000244,-1.36143300808
ACH-000246,-1.51809156778
ACH-000248,-1.4801908454100001
ACH-000250,-1.4952980851
ACH-000251,-1.68406154875
ACH-000253,-1.4749668119200001
ACH-000255,-1.42446256665
ACH-000256,-1.3535831186899998
ACH-000257,-1.3930887252000002
ACH-000258,-1.75361139
ACH-000259,-1.1602208871200002
ACH-000260,-1.4085951752399999
ACH-000261,-1.35509061822
ACH-000262,-1.30479033844
ACH-000263,-1.29101076958
ACH-000264,-1.33922565313
ACH-000265,-1.4898548959
ACH-000266,-1.32855033135
ACH-000272,-1.230580431
ACH-000273,-1.56448416824
ACH-000274,-1.5607502824200001
ACH-000277,-0.9222478029410001
ACH-000278,-1.50027426286
ACH-000279,-1.32355068393
ACH-000280,-1.8568794358
ACH-000281,-1.55025429174
ACH-000288,-1.26805331231
ACH-000291,-1.4578169643399999
ACH-000293,-1.3041519720399999
ACH-000294,-1.5418045276199999
ACH-000295,-1.72329898903
ACH-000296,-1.42144829528
ACH-000302,-1.3535402280200002
ACH-000304,-1.4741136246700002
ACH-000307,-1.48666269266
ACH-000308,-1.4648324499899998
ACH-000310,-1.4269754138600002
ACH-000311,-1.6856947315900002
ACH-000312,-1.40686895558
ACH-000315,-1.6384484645500001
ACH-000316,-1.3828883462200001
ACH-000317,-1.65038089116
ACH-000318,-1.47218134265
ACH-000319,-1.50157330319
ACH-000320,-1.4211634744100001
ACH-000322,-1.20674843002
ACH-000323,-1.7565337078099998
ACH-000324,-1.4121689408000002
ACH-000329,-1.1924289157999999
ACH-000330,-1.2734463366700002
ACH-000331,-1.35433263901
ACH-000332,-1.5462881335
ACH-000334,-1.73300047187
ACH-000335,-1.70525997218
ACH-000336,-1.55668244341
ACH-000337,-1.63568383504
ACH-000339,-1.43890784285
ACH-000341,-1.71583811989
ACH-000348,-1.19877172923
ACH-000350,-1.5771971447400002
ACH-000352,-1.3114305783
ACH-000356,-1.4361814343500001
ACH-000361,-1.15099218011
ACH-000362,-1.4864365096099998
ACH-000363,-1.4360129228299998
ACH-000364,-1.6448028697200001
ACH-000365,-1.36337033567
ACH-000366,-1.43404101046
ACH-000368,-1.3970950032299998
ACH-000374,-1.5150481202500001
ACH-000375,-1.25476361116
ACH-000376,-1.42999995349
ACH-000381,-1.25927486082
ACH-000383,-1.47907048766
ACH-000387,-1.1705357622700001
ACH-000389,-1.3712834836399999
ACH-000390,-1.19950061772
