,TNFRSF18 (8784)
ACH-000004,-0.0528526978665
ACH-000007,-0.158876838617
ACH-000009,-0.20826391428899999
ACH-000011,0.0271112211203
ACH-000012,-0.09004944861889999
ACH-000013,-0.11067170837200001
ACH-000014,-0.252884940997
ACH-000015,0.046057978678900005
ACH-000017,-0.114018468695
ACH-000018,-0.0376477220116
ACH-000019,-0.0962271691625
ACH-000021,-0.175043716547
ACH-000022,-0.0150747137642
ACH-000025,-0.07106332396119999
ACH-000028,-0.112633445224
ACH-000030,-0.0224732804582
ACH-000035,-0.0996918800254
ACH-000036,-0.113253501922
ACH-000037,-0.230441600801
ACH-000039,0.09498088218319999
ACH-000040,-0.327932719511
ACH-000041,-0.141001846534
ACH-000042,-0.0740975118228
ACH-000045,-0.115771312288
ACH-000047,-0.051112497607800005
ACH-000052,-0.258153890655
ACH-000053,0.0163330938119
ACH-000054,-0.11293626015699999
ACH-000055,-0.404315880576
ACH-000060,-0.09701737922730001
ACH-000067,-0.23397908632300002
ACH-000070,-0.0947704662988
ACH-000075,0.0727637003499
ACH-000078,-0.30429245374
ACH-000082,-0.15445316251
ACH-000085,-0.258246370347
ACH-000086,-0.039913288753699996
ACH-000087,-0.0790020589278
ACH-000092,-0.0798283251325
ACH-000095,-0.171011572432
ACH-000097,-0.04772489653519999
ACH-000098,-0.0806883141773
ACH-000099,-0.0881180923992
ACH-000108,-0.163499015614
ACH-000113,-0.0149782435546
ACH-000115,-0.112011545653
ACH-000116,-0.068505472629
ACH-000118,-0.0975656005501
ACH-000120,-0.131953819517
ACH-000123,-0.09836531306129999
ACH-000127,-0.00201102692637
ACH-000128,-0.25739289549899996
ACH-000132,-0.163430276738
ACH-000133,-0.037844313685499995
ACH-000137,-0.119512320383
ACH-000138,-0.0342556188795
ACH-000142,-0.0622817542808
ACH-000143,-0.0864767116726
ACH-000146,-0.061632492225199995
ACH-000148,-0.271490521761
ACH-000150,-0.43127915202399997
ACH-000152,-0.00837412660785
ACH-000153,-0.0281512750556
ACH-000159,-0.130163070347
ACH-000160,-0.22842690404599997
ACH-000163,-0.09238243620589999
ACH-000167,0.183529009343
ACH-000168,0.0943166403215
ACH-000169,-0.168360740219
ACH-000178,-0.115828239539
ACH-000182,0.0341216273991
ACH-000183,-0.10593936573200001
ACH-000188,-0.23005335566
ACH-000189,0.109517551097
ACH-000190,-0.12198917615700001
ACH-000198,-0.19555806356199998
ACH-000204,0.23769411921
ACH-000206,-0.36508326335100005
ACH-000207,-0.34422252450199997
ACH-000211,-0.10881411193299999
ACH-000215,-0.232880958422
ACH-000221,-0.18651427012000002
ACH-000222,-0.235732157303
ACH-000223,-0.146135833111
ACH-000226,0.022958113367
ACH-000227,-0.00201176870348
ACH-000228,-0.17091507493
ACH-000231,-0.153527457018
ACH-000232,-0.06080440376040001
ACH-000233,-0.0675024787391
ACH-000234,-0.00769387043897
ACH-000235,-0.0116288658115
ACH-000237,-0.13653477712200002
ACH-000238,-0.12943492345899998
ACH-000243,-0.0296068731317
ACH-000244,-0.31730186234499996
ACH-000246,-0.270445380637
ACH-000248,0.010067059463399999
ACH-000250,-0.0960998649484
ACH-000251,-0.20287193308200002
ACH-000253,-0.22007183731199997
ACH-000255,-0.0762687937208
ACH-000256,-0.482687232312
ACH-000257,-0.38859608715599997
ACH-000258,-0.121190352436
ACH-000259,-0.057892568587300006
ACH-000260,-0.199095539315
ACH-000261,-0.0359001619874
ACH-000262,-0.192242219278
ACH-000263,-0.0683282026364
ACH-000264,-0.05859596283980001
ACH-000265,-0.111080000304
ACH-000266,-0.101745088618
ACH-000272,-0.14208619019500002
ACH-000273,-0.10051840341700001
ACH-000274,-0.12855725412799998
ACH-000277,0.009115069101569999
ACH-000278,0.012031194115600002
ACH-000279,-0.22100795802200002
ACH-000280,-0.229677598725
ACH-000281,-0.229126373673
ACH-000288,-0.22904594066999998
ACH-000291,-0.274472953301
ACH-000293,-0.0983640128401
ACH-000294,0.21180110029399998
ACH-000295,-0.0147265847544
ACH-000296,-0.145617974748
ACH-000302,-0.00903312264786
ACH-000304,0.00453477017576
ACH-000307,-0.120595717373
ACH-000308,-0.06991783848989999
ACH-000310,-0.06805990551180001
ACH-000311,-0.200676561871
