,HIST4H4 (121504)
ACH-000004,0.372845135665
ACH-000007,-0.0949442036586
ACH-000009,-0.0314664932491
ACH-000011,-0.061006771041
ACH-000012,0.204658656746
ACH-000013,-0.0357708648648
ACH-000014,-0.00383546569044
ACH-000015,-0.00569488802807
ACH-000017,0.0346135455036
ACH-000018,-0.04957633988969999
ACH-000019,0.123105221204
ACH-000021,-0.0559103397236
ACH-000022,0.00942787373829
ACH-000025,0.07158104837210001
ACH-000028,-0.0564646925204
ACH-000030,0.00470523378828
ACH-000035,0.0924959702266
ACH-000036,0.09137824242110001
ACH-000037,0.154496386201
ACH-000039,0.011751774886
ACH-000040,0.11282913241800001
ACH-000041,0.0545561029247
ACH-000042,0.0687840671591
ACH-000045,0.211009344461
ACH-000047,-0.051246987297599994
ACH-000052,0.104806733444
ACH-000053,0.016596801214
ACH-000054,-0.036020639967
ACH-000055,-0.0960836100981
ACH-000060,0.0219442417793
ACH-000067,-0.11552802380100001
ACH-000070,-0.0186547812079
ACH-000075,-0.293145536602
ACH-000078,0.0871647381147
ACH-000082,-0.047671019348800005
ACH-000085,0.0234076980084
ACH-000086,0.0310760588694
ACH-000087,0.1730352822
ACH-000092,0.144143661371
ACH-000095,-0.000939446171455
ACH-000097,-0.17490613729600002
ACH-000098,0.0438607948711
ACH-000099,-0.0009427668386569999
ACH-000108,0.017887648109
ACH-000113,-0.0119497637466
ACH-000115,-0.0237919650757
ACH-000116,-0.0109677790658
ACH-000118,-0.011994041412500002
ACH-000120,0.051889743553900004
ACH-000123,0.06985327190360001
ACH-000127,0.044387613104999994
ACH-000128,0.23600245819200003
ACH-000132,-0.07680098889630001
ACH-000133,0.0574146982159
ACH-000137,0.026182282538200003
ACH-000138,-0.118592944078
ACH-000142,0.0335226259184
ACH-000143,-0.030569387551899998
ACH-000146,0.05255438379269999
ACH-000148,0.0504620528261
ACH-000150,0.006432950189779999
ACH-000152,-0.00687554289468
ACH-000153,-0.175749936046
ACH-000159,-0.0935293666716
ACH-000160,-0.13726341479
ACH-000163,0.152666881758
ACH-000167,-0.154687604129
ACH-000168,-0.0388200882284
ACH-000169,0.03481958584830001
ACH-000178,-0.010260334310399999
ACH-000182,-0.022470226461900004
ACH-000183,0.191638032058
ACH-000188,0.0721740409538
ACH-000189,0.0426985033997
ACH-000190,-0.100430107105
ACH-000198,0.026711299418200003
ACH-000204,0.0989932697188
ACH-000206,-0.22931745378
ACH-000207,0.0703128908785
ACH-000211,0.0187586331359
ACH-000215,0.056001823248300005
ACH-000221,0.0766311595173
ACH-000222,-0.0892982540528
ACH-000223,-0.08889037347039999
ACH-000226,0.039375774279
ACH-000227,0.0162418511999
ACH-000228,-0.017706214959
ACH-000231,-0.027956156035400002
ACH-000232,-0.015420054050200001
ACH-000233,0.118706324613
ACH-000234,-0.237800782742
ACH-000235,-0.0921754499532
ACH-000237,-0.044668867753
ACH-000238,0.026976953383299997
ACH-000243,0.0179805883567
ACH-000244,-0.0161550319089
ACH-000246,-0.062097712665800005
ACH-000248,0.05808090934119999
ACH-000250,0.0228378170086
ACH-000251,-0.232096408469
ACH-000253,-0.059873858905300004
ACH-000255,-0.00374380217686
ACH-000256,0.116078496233
ACH-000257,0.00508122521505
ACH-000258,0.10267047018999999
ACH-000259,-0.117416792959
ACH-000260,0.19808809484499998
ACH-000261,-0.0378422958058
ACH-000262,0.0678110736508
ACH-000263,0.220309145348
ACH-000264,0.0643501923175
ACH-000265,-0.0200878260332
ACH-000266,-0.012394821717000001
ACH-000272,0.06438267098969999
ACH-000273,-0.11791650052699999
ACH-000274,-0.02462747857
ACH-000277,-0.044772667331699996
ACH-000278,-0.165904332164
ACH-000279,-0.0349251768929
ACH-000280,0.00910338415503
ACH-000281,-0.235561392413
ACH-000288,-0.023871150274299997
ACH-000291,0.131769083348
ACH-000293,-0.0233487656897
ACH-000294,-0.016210342370799997
ACH-000295,-0.225298889209
ACH-000296,0.0643499658659
ACH-000302,0.0218326735959
ACH-000304,-0.05058050805480001
ACH-000307,-0.16459705924100002
ACH-000308,0.0177655878634
ACH-000310,-0.216252409839
ACH-000311,-0.0009166304618049999
ACH-000312,0.0295861312245
ACH-000315,0.200549108418
ACH-000316,-0.008888809139600001
ACH-000317,0.0268923824567
ACH-000318,0.0712237972349
ACH-000319,0.00624374592924
ACH-000320,-0.239391410883
ACH-000322,-0.25128534920400003
ACH-000323,-0.123338134212
ACH-000324,-0.0468143715998
ACH-000329,0.33766569246399997
ACH-000330,0.0708162736613
ACH-000331,0.014742608324599999
ACH-000332,-0.139950127695
ACH-000334,0.15999539199899998
ACH-000335,-0.021108401814299998
ACH-000336,0.181925595178
ACH-000337,0.0916156843193
ACH-000339,-0.0712661560504
ACH-000341,0.27717359033000005
ACH-000348,0.145240415804
ACH-000350,0.009399375516620002
ACH-000352,-0.022390633586599998
ACH-000356,0.151655720256
ACH-000361,-0.619153318659
ACH-000362,-0.047702646164100006
ACH-000363,0.0949360814662
ACH-000364,0.101397833647
ACH-000365,-0.0257894425658
ACH-000366,0.0535790941081
ACH-000368,-0.10316403533500001
ACH-000374,0.0355483779993
ACH-000375,-0.0791328491955
ACH-000376,0.00244713415773
ACH-000381,-0.10089046460699999
ACH-000383,0.00861696339761
ACH-000387,0.043386414099
ACH-000389,-0.09358229178850001
ACH-000390,-0.034832438924500005
ACH-000393,-0.074016669072
ACH-000395,0.0856747435419
ACH-000397,-0.0929605839068
ACH-000401,-0.0905870620806
ACH-000402,0.161429516932
ACH-000403,0.04260063854809999
ACH-000404,0.128321177834
ACH-000406,0.0778300213752
ACH-000407,-0.07250448674089999
ACH-000408,-0.24945545727600002
ACH-000410,-0.0270290794317
ACH-000411,0.068529855305
ACH-000414,-0.18721173324
ACH-000415,0.103238941446
ACH-000416,0.0632371108056
ACH-000420,-0.09115161062239999
ACH-000421,0.0826507476905
ACH-000424,-0.00679882969298
ACH-000425,-0.0872057813185
ACH-000426,-0.043876949696000006
ACH-000427,-0.165396038429
ACH-000433,-0.0619829532087
ACH-000436,0.16455052401599998
ACH-000444,0.0293393474156
ACH-000445,0.119183012962
ACH-000448,-0.0775492489672
ACH-000450,-0.0403151702619
ACH-000452,-0.20586238916900002
ACH-000454,-0.018535116346
ACH-000458,-0.039977325804499995
ACH-000459,0.190498977797
ACH-000460,0.0130552310869
ACH-000461,0.111281442722
ACH-000463,0.044917789279399996
ACH-000464,-0.11380203173699999
ACH-000466,-0.0283027044317
ACH-000467,-0.114194742085
ACH-000468,-0.00420396300056
ACH-000469,0.0765781567257
ACH-000470,-0.20628819418699998
ACH-000471,-0.0017304084586699999
ACH-000472,-0.0109547719799
ACH-000473,-0.0847727600537
ACH-000475,0.0379722122559
ACH-000476,0.0027973893030399997
ACH-000477,0.158272674799
ACH-000480,0.0591795796342
ACH-000481,-0.150185519971
ACH-000483,0.0489408698603
ACH-000484,-0.052225117239100005
ACH-000485,-0.127085318364
ACH-000486,-0.0688818191065
ACH-000487,-0.060255937280400004
ACH-000488,-0.040717522978099996
ACH-000490,-0.00879818236586
ACH-000491,-0.0338280729496
ACH-000495,0.19760650668699997
ACH-000496,0.11200760122199999
ACH-000499,0.197168177119
ACH-000500,0.22444409066100002
ACH-000502,-0.065525999993
ACH-000503,-0.10510657413999999
ACH-000505,-0.0171235305804
ACH-000507,-0.0187501604466
ACH-000510,0.196300341398
ACH-000511,-0.0411251375826
ACH-000512,0.0976389899915
ACH-000516,0.12884247850400002
ACH-000517,-0.023818254433499997
ACH-000518,0.00101520261862
ACH-000520,0.0418132679798
ACH-000521,0.0107122967765
ACH-000522,-0.0346839454343
ACH-000524,0.051805173299199994
ACH-000527,-0.00680258004157
ACH-000528,-0.00667537957773
ACH-000537,0.0179140124975
ACH-000541,-0.0026491424866700005
ACH-000542,-0.11558196524900001
ACH-000544,0.019857193592700002
ACH-000545,0.0156004674005
ACH-000547,-0.136968866271
ACH-000548,0.13604712236400002
ACH-000549,0.037717716198999995
ACH-000550,-0.0334019200368
ACH-000552,-0.0578868340085
ACH-000556,-0.0290447393525
ACH-000557,0.0692320958932
ACH-000570,0.032803225183
ACH-000571,0.08790552138499999
ACH-000573,-0.024721500546400002
ACH-000576,0.06907848655339999
ACH-000580,-0.31696619250999997
ACH-000584,0.005947374758249999
ACH-000585,0.009105673254879999
ACH-000588,0.159449122319
ACH-000589,0.0015834722421099998
ACH-000591,-0.32933298338000006
ACH-000593,0.12495905105
ACH-000600,0.0110953468922
ACH-000601,0.00845029740808
ACH-000604,0.011225876027799998
ACH-000605,-0.000316104434273
ACH-000606,-0.060213082724800006
ACH-000608,-0.08068569448419999
ACH-000614,-0.0393719031876
ACH-000616,-0.00926658602473
ACH-000618,0.00504620544547
ACH-000619,-0.0961449696917
ACH-000620,0.0174546944242
ACH-000621,-0.17768643046
ACH-000622,-0.008506609535840001
ACH-000623,0.0753151534773
ACH-000624,-0.07464245399389999
ACH-000627,-0.025286049826400002
ACH-000630,-0.10374889823999998
ACH-000632,0.021602132115799998
ACH-000633,0.043313375905800006
ACH-000637,-0.08403775955210001
ACH-000638,-0.308164885612
ACH-000646,-0.111814702229
ACH-000647,-0.128504439818
ACH-000648,0.174931227392
ACH-000649,0.0127573625883
ACH-000651,0.09036030141989998
ACH-000652,-0.00910990552501
ACH-000653,-0.0948361939341
ACH-000657,0.0515864411288
ACH-000658,0.275929902544
ACH-000661,-0.155292724785
ACH-000662,-0.228519932703
ACH-000663,0.0379421437486
ACH-000665,-0.05488239729450001
ACH-000671,0.165901533478
ACH-000673,-0.012121515102200001
ACH-000676,0.00382730504725
ACH-000677,0.04939486656809999
ACH-000681,0.0101642648319
ACH-000682,-0.0346351787896
ACH-000683,-0.0187074470713
ACH-000684,-0.140621053607
ACH-000688,-0.118578887833
ACH-000693,-0.0596676204758
ACH-000694,-0.019262332471400002
ACH-000695,0.0307009766829
ACH-000696,-0.028297304479099998
ACH-000697,-0.161858555223
ACH-000699,0.104235015601
ACH-000701,-0.17514885100699998
ACH-000706,-0.0136309696233
ACH-000711,0.0010791946160199999
ACH-000713,0.294533083094
ACH-000714,0.0605221285911
ACH-000718,-0.10341174803200001
ACH-000720,0.029475103003
ACH-000721,0.013726882413899999
ACH-000724,0.0450075181501
ACH-000725,-0.0031389867025799997
ACH-000732,-0.10988322394300001
ACH-000734,-0.0162926301734
ACH-000735,-0.11926404462700001
ACH-000736,-0.025142355388000002
ACH-000738,-0.0106526513405
ACH-000746,-0.11846648469900001
ACH-000747,-0.0162076716576
ACH-000748,-0.111194077041
ACH-000753,-0.0361961019367
ACH-000756,0.118068380704
ACH-000757,0.0433029898061
ACH-000758,-0.0567816556685
ACH-000760,0.0281552409255
ACH-000763,0.039186022927800004
ACH-000764,0.025119591014600002
ACH-000765,-0.31850757924199996
ACH-000766,-0.10155875216600001
ACH-000767,0.042607043289199995
ACH-000768,-0.0100671774077
ACH-000769,-0.0734693593028
ACH-000770,0.06871614134080001
ACH-000771,-0.180661048742
