,NR2F2 (7026)
ACH-000004,-0.156861796755
ACH-000007,0.30270906386
ACH-000009,0.19226888108100001
ACH-000011,1.08994904846
ACH-000012,0.295542186182
ACH-000013,0.052898948926800006
ACH-000014,-0.252488462273
ACH-000015,0.0331720693341
ACH-000017,0.136476101504
ACH-000018,0.30496257810800004
ACH-000019,-0.589926882752
ACH-000021,0.0634010894554
ACH-000022,0.110616417299
ACH-000025,0.0372248897693
ACH-000028,-0.248290478722
ACH-000030,0.1321702157
ACH-000035,0.184810992372
ACH-000036,0.264887366893
ACH-000037,0.0395541724344
ACH-000039,0.516516312489
ACH-000040,0.33975812650200005
ACH-000041,-0.0900621464096
ACH-000042,-0.024265793865700002
ACH-000045,0.18405859419300002
ACH-000047,-0.71897885679
ACH-000052,0.777865032757
ACH-000053,0.30188358402
ACH-000054,0.174595323616
ACH-000055,0.530830135675
ACH-000060,0.09882419855180001
ACH-000067,0.15914836018200001
ACH-000070,-0.121671546435
ACH-000075,-0.11911253986199999
ACH-000078,0.35522906414399996
ACH-000082,-0.0769471327596
ACH-000085,0.18482245730799998
ACH-000086,-0.135613678428
ACH-000087,0.07790557831
ACH-000092,0.0683071204392
ACH-000095,0.0955649336739
ACH-000097,0.154927025946
ACH-000098,0.34540867564499994
ACH-000099,0.21677452945999998
ACH-000108,0.172947270429
ACH-000113,0.231752535299
ACH-000115,0.5163088408340001
ACH-000116,0.0840636612027
ACH-000118,0.34557909365
ACH-000120,-0.17894832040800002
ACH-000123,0.262325456382
ACH-000127,0.0812372704404
ACH-000128,0.08078300443139999
ACH-000132,-0.15576521796499998
ACH-000133,0.10709858513
ACH-000137,0.021875753659299998
ACH-000138,-0.22411638526
ACH-000142,0.06228320855930001
ACH-000143,-0.0011103244245
ACH-000146,0.220795771067
ACH-000148,0.166180476969
ACH-000150,0.26839571636
ACH-000152,0.342883906602
ACH-000153,-0.060292719363699995
ACH-000159,0.234819888378
ACH-000160,0.182398577546
ACH-000163,0.344199206236
ACH-000167,0.18252160447500002
ACH-000168,-0.289967472111
ACH-000169,0.106433883112
ACH-000178,0.16524897785599998
ACH-000182,0.269230008355
ACH-000183,0.300664215218
ACH-000188,0.00848472883331
ACH-000189,0.11401614708699999
ACH-000190,0.020165722729200003
ACH-000198,0.152249096394
ACH-000204,0.29422389134599997
ACH-000206,-0.171471845659
ACH-000207,0.214200178775
ACH-000211,0.0648529610419
ACH-000215,0.17581394716600002
ACH-000221,0.131459220732
ACH-000222,-0.157874227674
ACH-000223,0.0527518943903
ACH-000226,0.23742220376899997
ACH-000227,0.038026542149199996
ACH-000228,0.297095814557
ACH-000231,0.205540449925
ACH-000232,0.10393081548800001
ACH-000233,0.163120175045
ACH-000234,0.11716813008199999
ACH-000235,-0.19111045390200002
ACH-000237,-0.023106599112999997
ACH-000238,-0.07288345502460002
ACH-000243,0.25291178365
ACH-000244,0.298145632953
ACH-000246,0.46476929605899997
ACH-000248,0.332015384531
ACH-000250,0.308466007863
ACH-000251,-0.175437253555
ACH-000253,0.260017975647
ACH-000255,0.15748942319
ACH-000256,0.233305372659
ACH-000257,0.195498486761
ACH-000258,0.484355242575
ACH-000259,0.217849133349
ACH-000260,0.0437931673625
ACH-000261,0.108171745798
ACH-000262,0.760180683555
ACH-000263,0.0803438810337
ACH-000264,-0.16068262790899998
ACH-000265,0.102328422314
ACH-000266,0.0830446017325
ACH-000272,0.572197220953
ACH-000273,0.143982781483
ACH-000274,0.00818106078881
ACH-000277,0.304506876531
ACH-000278,0.10936526241800001
ACH-000279,0.05807657461540001
ACH-000280,0.016762567645299997
ACH-000281,-0.22875797070700002
ACH-000288,-0.0024767655810700004
ACH-000291,0.156005702366
ACH-000293,0.33722022084200004
ACH-000294,0.35309558935199997
ACH-000295,-0.0432688978193
ACH-000296,-0.118602619747
ACH-000302,0.0922758086442
ACH-000304,-0.454715975617
ACH-000307,-0.314630982853
ACH-000308,-0.238678302176
ACH-000310,0.297822476717
ACH-000311,0.0743945482384
ACH-000312,0.0857788272442
ACH-000315,0.10592608368999999
ACH-000316,0.284105638148
ACH-000317,0.279191352745
ACH-000318,0.0707998790008
ACH-000319,0.257539990236
ACH-000320,0.07708619599939999
ACH-000322,-0.052389221606400006
ACH-000323,0.21021657528700002
ACH-000324,0.33886545064400003
ACH-000329,0.083763517055
ACH-000330,0.321072062337
ACH-000331,0.154140244869
ACH-000332,0.33465531264000004
ACH-000334,0.11939777331399999
ACH-000335,-0.374529483713
ACH-000336,0.185412198735
ACH-000337,0.200989697412
ACH-000339,-0.2660400261
ACH-000341,0.16002777680400002
ACH-000348,0.0455897107088
ACH-000350,0.177045857005
ACH-000352,0.0758717705628
ACH-000356,0.157437401151
ACH-000361,-0.715622636096
ACH-000362,0.211257803893
ACH-000363,0.16274699374399998
ACH-000364,-0.014453631451700002
ACH-000365,0.19989228113200003
ACH-000366,0.0404219048319
ACH-000368,0.123449501962
ACH-000374,0.154434920707
ACH-000375,0.0632751923069
ACH-000376,0.09566618274319999
ACH-000381,0.007378197283770001
ACH-000383,-0.147883604997
ACH-000387,0.27276912250999996
ACH-000389,0.0963395762183
ACH-000390,0.00898020439128
ACH-000393,0.110674379492
ACH-000395,-0.016789105354799997
ACH-000397,-0.378212170938
ACH-000401,-0.229700712674
ACH-000402,0.13837817707
ACH-000403,-0.258743290669
ACH-000404,0.24468288126899998
ACH-000406,0.196952116493
ACH-000407,-0.357212012039
ACH-000408,-0.103026650846
ACH-000410,0.167788122909
ACH-000411,0.5749051066390001
ACH-000414,-0.18733489289500002
ACH-000415,0.225179702428
ACH-000416,0.036481618526699996
ACH-000420,0.25357399006700004
ACH-000421,0.031037575722400002
ACH-000424,0.20889489127799998
ACH-000425,-0.0697995708555
ACH-000426,0.07925426312789999
ACH-000427,-0.11277230502
ACH-000433,0.522727086917
ACH-000436,-0.0414023424519
ACH-000444,0.0132679699713
ACH-000445,0.261537150657
ACH-000448,0.0986710437532
ACH-000450,0.20187514660999997
ACH-000452,0.192451100023
ACH-000454,0.19235084377999997
ACH-000458,0.253622106353
ACH-000459,0.128766251404
ACH-000460,-0.19445854581799998
ACH-000461,-0.128715011912
ACH-000463,0.155412099824
ACH-000464,0.0247311872331
ACH-000466,-0.42974580032399995
ACH-000467,0.21337965339099998
ACH-000468,0.189160795643
ACH-000469,0.225299918932
ACH-000470,0.072471286323
ACH-000471,0.18065035971299997
ACH-000472,0.0680909208734
ACH-000473,-0.0043205006673000005
ACH-000475,-0.014691563786299999
ACH-000476,-0.188498330086
ACH-000477,-0.280780032231
ACH-000480,-0.0932824102419
ACH-000481,0.0790246751615
ACH-000483,0.187384970076
ACH-000484,-0.0295890420078
ACH-000485,-0.15249273608
ACH-000486,0.107122533488
ACH-000487,0.253847920094
ACH-000488,0.0968999125897
ACH-000490,0.220213681699
ACH-000491,0.07559555872889999
ACH-000495,0.272282120838
ACH-000496,-0.204636896676
ACH-000499,0.115041528762
ACH-000500,-0.40202370372699997
ACH-000502,0.0327514730242
ACH-000503,0.196952507069
ACH-000505,0.153598744409
ACH-000507,-0.00151900791375
ACH-000510,0.323348406727
ACH-000511,0.233858695202
ACH-000512,-0.0353009824695
ACH-000516,0.075519628611
ACH-000517,0.15253188457900002
ACH-000518,0.135180566547
ACH-000520,-0.23342246949200002
ACH-000521,0.205375639987
ACH-000522,0.09719019615539999
ACH-000524,0.270917998288
ACH-000527,0.0034909647801999997
ACH-000528,0.12454703104699999
ACH-000537,0.14417648960999999
ACH-000541,0.115324601648
ACH-000542,0.137554780625
ACH-000544,0.208083623114
ACH-000545,0.355379316155
ACH-000547,0.191385066078
ACH-000548,-0.17306716035999997
ACH-000549,0.327041482295
ACH-000550,-0.0941318015745
ACH-000552,-0.221027905911
ACH-000556,0.0696067824168
ACH-000557,-0.058435787274
ACH-000570,-0.00660824746609
ACH-000571,0.0362458173014
ACH-000573,0.154399984429
ACH-000576,0.0335710911769
ACH-000580,-0.155319899401
ACH-000584,0.18177979986200002
ACH-000585,0.482183869675
ACH-000588,-0.650831921487
ACH-000589,-0.10114098370300001
ACH-000591,0.110262864551
ACH-000593,0.07170834187149999
ACH-000600,0.0252451081685
ACH-000601,0.14086048625999997
ACH-000604,-0.34057709472
ACH-000605,0.0544624656129
ACH-000606,-0.0229331948468
ACH-000608,-0.129090113947
ACH-000614,-0.186213531774
ACH-000616,0.09894387403850001
ACH-000618,0.0599433408034
ACH-000619,0.032043965513
ACH-000620,0.049397962226
ACH-000621,0.095373050869
ACH-000622,-0.25313255901799997
ACH-000623,0.17563910504
ACH-000624,0.11483556454800001
ACH-000627,0.21313875951900002
ACH-000630,0.09705337165789998
ACH-000632,-0.0549272003534
ACH-000633,0.382404582354
ACH-000637,-0.0728663124404
ACH-000638,0.11848849233200001
ACH-000646,0.9338619780700002
ACH-000647,0.09057544379789999
ACH-000648,0.248404098891
ACH-000649,0.316485722751
ACH-000651,0.22995998460499997
ACH-000652,0.171188983045
ACH-000653,0.0601294713612
ACH-000657,0.193155764632
ACH-000658,-0.15287427462
ACH-000661,-0.157741540494
ACH-000662,-0.107403181875
ACH-000663,0.411120566617
ACH-000665,0.0513011043256
ACH-000671,-0.35528572338799996
ACH-000673,0.180832185275
ACH-000676,0.155796956837
ACH-000677,-0.06401544820340001
ACH-000681,0.0733514276329
ACH-000682,0.11326279500700001
ACH-000683,0.168270307173
ACH-000684,0.601280755181
ACH-000688,-0.39699864434500004
ACH-000693,0.212639202016
ACH-000694,0.26922930812199997
ACH-000695,0.08266760872510001
ACH-000696,0.378038079837
ACH-000697,0.38167002162
ACH-000699,0.14362713967399998
ACH-000701,0.16427210189000002
ACH-000706,-0.17398483686000002
ACH-000711,0.10998872659000002
ACH-000713,0.208353870092
ACH-000714,-0.00366579248023
ACH-000718,-0.0531431183296
ACH-000720,-0.135576867
ACH-000721,0.09003800835419999
ACH-000724,0.6201068135369999
ACH-000725,-0.340406228046
ACH-000732,0.21457448848299998
ACH-000734,0.0098339308974
ACH-000735,-0.147731116806
ACH-000736,-0.0432134880241
ACH-000738,0.210201358657
ACH-000746,0.152423519843
ACH-000747,0.05963871245019999
ACH-000748,-0.031569177462800004
ACH-000753,0.0664399783931
ACH-000756,0.043189432186099996
ACH-000757,0.0738871435269
ACH-000758,-0.235463126259
ACH-000760,0.0213880530142
ACH-000763,0.0319735853854
ACH-000764,0.06163789234619999
ACH-000765,-0.145205976647
ACH-000766,-0.0782892441292
ACH-000767,-0.023552391728900002
ACH-000768,-0.189622672233
ACH-000769,0.130823774251
ACH-000770,0.0888829699349
ACH-000771,0.063004065413
ACH-000773,0.168821339146
ACH-000776,-0.0937928135163
ACH-000777,-0.341830641154
ACH-000778,0.09724463305089999
ACH-000781,0.28576115328400004
ACH-000782,-0.16285061165200002
ACH-000783,0.0853383271927
ACH-000784,0.13985449320999999
