,CMTM5 (116173)
ACH-000885,-0.211278380204
ACH-000887,-0.149951278125
ACH-000888,0.014910470747
ACH-000889,-0.539696111765
ACH-000890,-0.44196835514
ACH-000896,-0.28635859850699996
ACH-000898,-0.17065978884100003
ACH-000900,-0.18813123553
ACH-000901,-0.0759307863989
ACH-000905,-0.218269347989
ACH-000906,-0.180313029932
ACH-000907,-0.250391340029
ACH-000910,-0.06334445652449999
ACH-000911,-0.184555003667
ACH-000912,-0.41689326172200003
ACH-000913,-0.157827467118
ACH-000915,-0.16065028586400001
ACH-000916,0.0215082699745
ACH-000917,-0.546562202317
ACH-000921,-0.286302845016
ACH-000924,-0.09095966100500001
ACH-000926,0.106185011845
ACH-000928,-0.262482734392
ACH-000929,-0.06998029684010001
ACH-000932,-0.271572555494
ACH-000935,-0.290689366169
ACH-000936,-0.223721848338
ACH-000937,-0.0499186624339
ACH-000938,-0.0597174844794
ACH-000939,-0.302292751096
ACH-000941,-0.536253260996
ACH-000943,-0.262514096338
ACH-000946,-0.24993229704
ACH-000947,-0.23967703675500002
ACH-000948,-0.28296782678800003
ACH-000950,-0.429852267912
ACH-000953,-0.13204845448799998
ACH-000957,-0.238046698986
ACH-000958,-0.245697746895
ACH-000960,-0.146250901774
ACH-000963,-0.478841244973
ACH-000968,-0.290071904
ACH-000969,-0.21239240125599998
ACH-000973,-0.16966951144499998
ACH-000974,-0.086396204443
ACH-000975,-0.126607727802
ACH-000976,-0.15192529449
ACH-000978,-0.317487351415
ACH-000980,-0.152548230367
ACH-000984,-0.172596793862
ACH-000986,-0.286302725139
ACH-000988,-0.235149175874
ACH-000993,-0.266928298695
ACH-000994,-0.08367184603519999
ACH-000996,-0.156011656884
ACH-001001,-0.141282978379
ACH-001020,0.019971064814
ACH-001028,-0.162843545342
ACH-001031,-0.313367219646
ACH-001038,-0.150554503719
ACH-001048,-0.184398581836
ACH-001050,0.023432965378099996
ACH-001053,-0.050757314709599995
ACH-001054,-0.060322876914099995
ACH-001061,-0.277509842617
ACH-001067,-0.0373099449551
ACH-001075,-0.165842543806
ACH-001096,-0.161083749826
ACH-001128,-0.170861921701
ACH-001134,-0.244447178299
ACH-001151,-0.108757840228
ACH-001163,-0.14680737493100002
ACH-001164,-0.236486040121
ACH-001173,-0.227162834555
ACH-001183,-0.104395405318
ACH-001184,0.109336227754
ACH-001190,-0.277394843612
ACH-001192,-0.394269827292
ACH-001193,0.175258863427
ACH-001196,-0.394319586331
ACH-001197,-0.15350234336100002
ACH-001205,-0.36845696361599994
ACH-001211,-0.197661534397
ACH-001212,-0.279169032568
ACH-001228,-0.0584206741796
ACH-001232,-0.18194877765599998
ACH-001239,-0.16405662413799998
ACH-001274,-0.197398428939
ACH-001275,-0.388285426334
ACH-001277,-0.336653836524
ACH-001278,-0.190572529214
ACH-001280,-0.113917747554
ACH-001283,-0.354209269749
ACH-001289,-0.239632656774
ACH-001295,-0.148430980224
ACH-001300,-0.028783612554900005
ACH-001301,-0.146914557239
ACH-001302,0.0244051383814
ACH-001303,0.027273586378799997
ACH-001306,-0.0839552335824
ACH-001318,-0.101041535243
ACH-001322,-0.165956735884
ACH-001328,-0.0357913634688
ACH-001332,-0.11528547585200001
ACH-001333,-0.31851238009
ACH-001336,0.00270606148956
ACH-001340,-0.302752651082
ACH-001346,-0.284687946152
ACH-001353,-0.29912968170000004
ACH-001354,-0.0330601600079
ACH-001367,-0.216811289626
ACH-001368,-0.12708367416
ACH-001374,-0.271259266409
ACH-001375,-0.03387381045
ACH-001377,-0.11014753688899999
ACH-001380,-0.284615629733
ACH-001391,0.04169221249130001
ACH-001407,-0.09911405538569999
ACH-001408,-0.25614929272500003
ACH-001413,-0.456254091357
ACH-001430,0.153645369453
ACH-001431,-0.281997940831
ACH-001450,-0.226424765492
ACH-001496,-0.186115814486
ACH-001500,-0.175146762927
ACH-001521,-0.07179332948210002
ACH-001523,-0.09071634303480001
ACH-001532,-0.109519638552
ACH-001536,-0.134640623604
ACH-001550,-0.63882932354
ACH-001552,-0.154779377866
ACH-001554,-0.12234778521800001
ACH-001645,-0.129619436019
ACH-001654,-0.18976467678
ACH-001715,-0.414828631246
ACH-001735,-0.134404075822
ACH-001736,-0.29587073768000005
ACH-001737,0.141187874806
ACH-001740,0.0642875037939
ACH-001745,-0.27126978076999997
ACH-001750,-0.260672231967
ACH-001765,-0.29708156307100003
ACH-001956,-0.180040568059
ACH-001957,-0.289419938962
