,POP5 (51367)
ACH-000004,-1.9670549692400003
ACH-000007,-1.44143612226
ACH-000009,-1.6846395361500002
ACH-000011,-1.84881602403
ACH-000012,-1.4665508349399998
ACH-000013,-1.8590339249
ACH-000014,-1.6446673046899998
ACH-000015,-1.7230298209200001
ACH-000017,-1.83261554469
ACH-000018,-1.4208016329
ACH-000019,-1.2447890599299998
ACH-000021,-1.69931488438
ACH-000022,-1.8249950690599999
ACH-000025,-1.5644135481
ACH-000028,-1.5137763524599999
ACH-000030,-1.80768058843
ACH-000035,-1.6465311676700003
ACH-000036,-1.63110731847
ACH-000037,-1.8243528716599997
ACH-000039,-2.14131410954
ACH-000040,-1.5879095948500002
ACH-000041,-1.4906358947999998
ACH-000042,-1.86025741729
ACH-000045,-1.8447953508500001
ACH-000047,-1.5090928091299998
ACH-000052,-1.4054190483200002
ACH-000053,-1.60133063104
ACH-000054,-1.66299834091
ACH-000055,-1.94698774093
ACH-000060,-1.6792422059799998
ACH-000067,-1.83431575062
ACH-000070,-1.2428985036
ACH-000075,-1.5837395457899999
ACH-000078,-1.75119562054
ACH-000082,-1.4639895587799998
ACH-000085,-1.64141476962
ACH-000086,-1.38063280054
ACH-000087,-1.7181026677400002
ACH-000092,-1.62883674984
ACH-000095,-1.76913636091
ACH-000097,-1.6920729798199998
ACH-000098,-1.6356778251
ACH-000099,-1.6140030955200002
ACH-000108,-1.58487666411
ACH-000113,-1.57008192514
ACH-000115,-0.886881826688
ACH-000116,-1.7435396380300001
ACH-000118,-1.43694340915
ACH-000120,-1.6209956763100002
ACH-000123,-1.5460989357100001
ACH-000127,-1.5488984916100001
ACH-000128,-1.4522616550999998
ACH-000132,-1.6537189567800001
ACH-000133,-1.43810558215
ACH-000137,-1.7372201644299998
ACH-000138,-1.73478434884
ACH-000142,-1.6425698459600002
ACH-000143,-1.57040627683
ACH-000146,-1.49700330277
ACH-000148,-1.7365603445
ACH-000150,-1.8248722900999998
ACH-000152,-1.5215802401499998
ACH-000153,-1.9290480554099998
ACH-000159,-1.66398708189
ACH-000160,-2.12601365485
ACH-000163,-1.96908531759
ACH-000167,-1.81444960914
ACH-000168,-1.84853667667
ACH-000169,-1.54383832755
ACH-000178,-1.87351289699
ACH-000182,-1.48923783782
ACH-000183,-1.54354978949
ACH-000188,-1.8050367398700002
ACH-000189,-1.60051207092
ACH-000190,-1.65122592909
ACH-000198,-1.5159936464300001
ACH-000204,-1.12071632964
ACH-000206,-2.11602342836
ACH-000207,-1.3053600317
ACH-000211,-1.9378993303999998
ACH-000215,-1.69201252813
ACH-000221,-1.70567431917
ACH-000222,-1.58694873842
ACH-000223,-1.33802124042
ACH-000226,-1.5959800075600001
ACH-000227,-1.39173518053
ACH-000228,-1.47124707087
ACH-000231,-1.5478861316699999
ACH-000232,-1.7240440850799998
ACH-000233,-1.65492287256
ACH-000234,-1.9600722539700002
ACH-000235,-1.6030794865399998
ACH-000237,-1.99616573873
ACH-000238,-1.8011531235799998
ACH-000243,-1.61980790347
ACH-000244,-1.4418987214399999
ACH-000246,-1.63357384014
ACH-000248,-2.1263956729299998
ACH-000250,-1.45578157331
ACH-000251,-2.2224226420599997
ACH-000253,-1.55186355228
ACH-000255,-1.47006729253
ACH-000256,-1.56247671803
ACH-000257,-1.16932377218
ACH-000258,-2.22289979618
ACH-000259,-1.7335238515
ACH-000260,-1.62028921763
ACH-000261,-1.50499051592
ACH-000262,-1.61197279808
ACH-000263,-1.0151686222799998
ACH-000264,-1.8292591708000001
ACH-000265,-1.39405341598
ACH-000266,-1.6023760019
ACH-000272,-1.6058815745
ACH-000273,-1.5136132195700003
ACH-000274,-1.49795612192
ACH-000277,-1.19435800195
ACH-000278,-2.07648588395
ACH-000279,-1.80539822625
ACH-000280,-1.9088902259
ACH-000281,-1.68397564646
ACH-000288,-1.49179015869
ACH-000291,-1.5426533466699999
ACH-000293,-1.4444614311200001
ACH-000294,-1.8685367506000001
ACH-000295,-1.15284086169
ACH-000296,-1.4383093815
ACH-000302,-1.70920560188
ACH-000304,-1.76822059153
ACH-000307,-1.7735381870099998
ACH-000308,-1.47300780941
ACH-000310,-1.66131440246
ACH-000311,-2.0112408039300003
ACH-000312,-1.6684289503
ACH-000315,-1.62774931074
ACH-000316,-1.56105219326
ACH-000317,-1.3705702052700002
ACH-000318,-2.10684195233
ACH-000319,-1.7593884138099998
ACH-000320,-1.4594537323299999
ACH-000322,-1.08792809135
ACH-000323,-1.5292012167500002
ACH-000324,-1.60456892099
ACH-000329,-1.7276239541900003
ACH-000330,-1.45386070347
ACH-000331,-1.6294686550400002
ACH-000332,-1.7833170936000002
ACH-000334,-1.46487003398
ACH-000335,-1.68231155175
ACH-000336,-1.5893968035400001
ACH-000337,-1.99231676491
ACH-000339,-1.7290861899799999
ACH-000341,-1.35912529551
ACH-000348,-1.4553656959999999
ACH-000350,-1.8085450638999998
ACH-000352,-1.5672304614800001
ACH-000356,-1.6148186692
ACH-000361,-1.20729773236
ACH-000362,-1.7398960144099997
ACH-000363,-1.42393724502
ACH-000364,-1.5135534690799999
ACH-000365,-1.6798175905200001
ACH-000366,-1.76685203824
ACH-000368,-1.60246013516
ACH-000374,-1.64976432158
ACH-000375,-1.5850324600999999
ACH-000376,-1.61173848604
ACH-000381,-1.3954921266
ACH-000383,-1.80648095479
ACH-000387,-1.7912182879599998
ACH-000389,-1.42745606697
ACH-000390,-1.22490059618
ACH-000393,-1.6166836657700001
ACH-000395,-1.3621750643200001
ACH-000397,-1.72782833151
ACH-000401,-1.3712516200600002
ACH-000402,-1.61245092718
ACH-000403,-1.4609302467899998
ACH-000404,-1.47029769392
ACH-000406,-1.94783219854
ACH-000407,-1.397556333
ACH-000408,-1.7171450262099999
ACH-000410,-1.6284271957799998
ACH-000411,-1.86911222026
ACH-000414,-1.7177610744799998
ACH-000415,-1.72537814616
ACH-000416,-1.58258671928
ACH-000420,-1.5070588150400002
ACH-000421,-1.56164120455
ACH-000424,-2.1215204379599997
ACH-000425,-1.4388373290600003
ACH-000426,-1.18182837439
ACH-000427,-0.9857681877200002
ACH-000433,-1.64383492744
ACH-000436,-1.80779613878
ACH-000444,-1.60201087326
ACH-000445,-1.5539664333899998
ACH-000448,-1.8445421237000001
ACH-000450,-2.33056405662
ACH-000452,-1.7541457664099998
ACH-000454,-2.28696924365
ACH-000458,-1.6787787944600001
ACH-000459,-2.04642718962
ACH-000460,-1.51383389853
ACH-000461,-1.60703480725
ACH-000463,-1.8238729078099998
ACH-000464,-1.8000840888099998
ACH-000466,-2.23091565496
ACH-000467,-1.6131121836000002
ACH-000468,-1.71511878773
ACH-000469,-1.63697970889
ACH-000470,-1.3486024052899999
ACH-000471,-1.66356789045
ACH-000472,-1.98607132792
ACH-000473,-2.05256761843
ACH-000475,-1.5420819337600002
ACH-000476,-1.49061384902
ACH-000477,-1.80823087646
ACH-000480,-1.64883496611
ACH-000481,-1.85877724181
ACH-000483,-1.84871552747
ACH-000484,-1.09456487838
ACH-000485,-1.5909499121200001
ACH-000486,-1.5831849895899999
ACH-000487,-1.5218967187799999
ACH-000488,-1.4697547395500001
ACH-000490,-1.85302024436
ACH-000491,-1.60588674686
ACH-000495,-1.226754186
ACH-000496,-1.48538446506
ACH-000499,-1.97043827623
ACH-000500,-2.05206935759
ACH-000502,-1.4118344375
ACH-000503,-1.28768066902
ACH-000505,-1.71313162338
ACH-000507,-1.5338468021599998
ACH-000510,-1.48858373537
ACH-000511,-1.68771483509
ACH-000512,-1.4198583900600001
ACH-000516,-1.54808362982
ACH-000517,-1.33664868717
ACH-000518,-1.80841172238
ACH-000520,-1.5263364419
ACH-000521,-1.43524460899
ACH-000522,-1.6080447532799997
ACH-000524,-1.57372684139
ACH-000527,-1.5884073400100003
ACH-000528,-1.5829186456600002
ACH-000537,-1.4820274911899998
ACH-000541,-1.4847606008200003
ACH-000542,-1.71334822192
ACH-000544,-1.5173725293399998
ACH-000545,-1.65222500028
ACH-000547,-1.59558174477
ACH-000548,-1.75316644064
ACH-000549,-1.43867148284
ACH-000550,-1.61490940442
ACH-000552,-1.53971509328
ACH-000556,-1.79410269066
ACH-000557,-1.6377205355899997
ACH-000570,-1.3453380431900002
ACH-000571,-1.54269807537
ACH-000573,-1.5089251036700002
ACH-000576,-1.5486015433700002
ACH-000580,-1.89876676062
ACH-000584,-1.65205808634
ACH-000585,-1.8261480712400002
ACH-000588,-1.6313199133200003
ACH-000589,-1.663161135
ACH-000591,-1.4972722034200001
ACH-000593,-1.73968811158
ACH-000600,-1.7555459598599996
ACH-000601,-1.64489677487
ACH-000604,-1.4795744504799997
ACH-000605,-1.7237775928299999
ACH-000606,-1.6928511217200002
ACH-000608,-1.34155165876
ACH-000614,-1.15281356784
ACH-000616,-1.51576615068
ACH-000618,-1.76372282431
ACH-000619,-1.54735859142
ACH-000620,-1.80420248717
ACH-000621,-1.3223080014700002
ACH-000622,-1.00318498227
ACH-000623,-1.6535081526800002
ACH-000624,-1.4434600609600001
ACH-000627,-1.4934488719699999
ACH-000630,-1.5295575744299998
ACH-000632,-1.7619855858700002
ACH-000633,-1.6574742010299999
ACH-000637,-1.81237573945
ACH-000638,-1.65341311314
ACH-000646,-1.2721387877099999
ACH-000647,-1.46806371982
ACH-000648,-1.87436917753
ACH-000649,-1.7465863351400004
ACH-000651,-1.71163532429
ACH-000652,-1.8826746478099998
ACH-000653,-1.5445906823299997
ACH-000657,-1.74159992058
ACH-000658,-1.37167458243
ACH-000661,-1.8030645792
ACH-000662,-1.45029847226
ACH-000663,-1.86602476722
ACH-000665,-1.4886858298899999
ACH-000671,-1.4513674532700003
ACH-000673,-1.55402589939
ACH-000676,-1.61018914845
ACH-000677,-1.71593071832
ACH-000681,-1.59693485586
ACH-000682,-1.70747749057
ACH-000683,-1.7842069054700003
ACH-000684,-1.72244119681
ACH-000688,-1.07451097564
ACH-000693,-1.7344068339200003
ACH-000694,-1.68543747426
ACH-000695,-1.7325623271900001
ACH-000696,-1.61009832459
ACH-000697,-1.34457465865
ACH-000699,-1.3160498769600002
ACH-000701,-2.06671481352
