,PGRMC2 (10424)
ACH-000261,-0.28274689384
ACH-000262,-0.112133508618
ACH-000263,-0.431448497197
ACH-000264,-0.152537047649
ACH-000265,-0.243851234503
ACH-000266,-0.18433115741599998
ACH-000272,-0.43532470657899996
ACH-000273,-0.411528076342
ACH-000274,-0.245394888549
ACH-000277,-0.468130086307
ACH-000278,-0.10393177616699999
ACH-000279,-0.198186962099
ACH-000280,-0.051792998063199994
ACH-000281,-0.182277016217
ACH-000288,-0.18258741893199998
ACH-000291,-0.122105042877
ACH-000293,-0.188242496258
ACH-000294,0.739434795477
ACH-000295,0.035488245046000004
ACH-000296,-0.30279870648699997
ACH-000302,0.0928797812877
ACH-000304,-0.20300988377300003
ACH-000307,-0.24120739651099998
ACH-000308,-0.250090404958
ACH-000310,-0.165441476372
ACH-000311,-0.23985225484099998
ACH-000312,-0.131524986886
ACH-000315,-0.263508539438
ACH-000316,-0.0381855219166
ACH-000317,-0.255433425512
ACH-000318,-0.20115484148200002
ACH-000319,0.0546643837686
ACH-000320,0.040933594176300006
ACH-000322,-0.0915295439739
ACH-000323,-0.171563922747
ACH-000324,-0.273027718136
ACH-000329,-0.367194645899
ACH-000330,-0.217566592816
ACH-000331,-0.33733351363499997
ACH-000332,-0.0897351146301
ACH-000334,-0.44336963849100003
ACH-000335,0.00591392771508
ACH-000336,0.152247193703
ACH-000337,-0.25418064899
ACH-000339,-0.0985806705328
ACH-000341,-0.274454583268
ACH-000348,-0.0497970084791
ACH-000350,-0.203502206451
ACH-000352,-0.24966054828200002
ACH-000356,-0.361287022403
ACH-000361,-0.221676059696
ACH-000362,0.0265476496731
ACH-000363,-0.257253708244
ACH-000364,-0.29731028395799997
ACH-000365,-0.200101798571
ACH-000366,-0.16749864347899998
ACH-000368,-0.0616549380665
ACH-000374,-0.35188526936399994
ACH-000375,-0.0918168102445
ACH-000376,-0.0992219330683
ACH-000381,-0.18953563833599998
ACH-000383,-0.0568554321843
ACH-000387,-0.23355315893599998
ACH-000389,-0.027211401069099996
ACH-000390,-0.093300277413
ACH-000393,-0.154245765197
ACH-000395,-0.235560656708
ACH-000397,-0.165955153246
ACH-000401,-0.25480317605700004
ACH-000402,-0.133497071731
ACH-000403,-0.306129816495
ACH-000404,-0.234397021285
ACH-000406,-0.015216783828
ACH-000407,-0.136780938583
ACH-000408,-0.24671345290399999
ACH-000410,-0.182138545133
ACH-000411,-0.227431757496
ACH-000414,-0.0728135647728
ACH-000415,-0.20135851702
ACH-000416,-0.13066826357
ACH-000420,-0.0802602633655
ACH-000421,-0.052530609039599996
ACH-000424,-0.545915069671
ACH-000425,-0.312811192652
ACH-000426,-0.17515038868299998
ACH-000427,-0.241121649367
ACH-000433,0.0244835771136
ACH-000436,-0.289084355286
ACH-000444,0.19284048254
ACH-000445,-0.00162704247102
ACH-000448,-0.328737743695
ACH-000450,-0.294545389038
ACH-000452,-0.17155331012699998
ACH-000454,-0.224168103592
ACH-000458,-0.167784338451
ACH-000459,0.139585231724
ACH-000460,-0.18584577356899998
ACH-000461,-0.233641203205
ACH-000463,-0.159128014531
ACH-000464,-0.107279452609
ACH-000466,-0.239346432108
ACH-000467,-0.11147378212799999
ACH-000468,0.00529729252675
ACH-000469,-0.0833083625109
ACH-000470,-0.224667611628
ACH-000471,-0.471992012216
ACH-000472,-0.116997371579
ACH-000473,-0.197590050106
ACH-000475,-0.41553840926700003
ACH-000476,-0.368444066917
ACH-000477,-0.41747074362899994
ACH-000480,-0.0603630465509
ACH-000481,-0.06675025845560001
ACH-000483,-0.267797007263
ACH-000484,-0.0270346854575
ACH-000485,-0.0332175459099
ACH-000486,-0.07097556799839999
ACH-000487,-0.229819069005
ACH-000488,-0.041867335768900005
ACH-000490,-0.049944225012099996
ACH-000491,-0.0538026760881
ACH-000495,-0.297802791329
ACH-000496,-0.25916307457
ACH-000499,-0.266217868594
ACH-000500,0.09852832460989999
ACH-000502,-0.23751314965999998
ACH-000503,-0.21221639278
ACH-000505,-0.177413787603
ACH-000507,-0.283203009276
ACH-000510,-0.177943946406
ACH-000511,-0.16284762162799998
ACH-000512,-0.21747972266499999
ACH-000516,-0.006707492903840001
ACH-000517,-0.23474039891600001
ACH-000518,-0.259752980555
ACH-000520,-0.152834013732
ACH-000521,-0.27567191544799996
ACH-000522,-0.0719296741179
ACH-000524,-0.275587244188
ACH-000527,-0.146727825479
ACH-000528,-0.272252060042
ACH-000537,-0.23592686651099998
ACH-000541,-0.100211998303
ACH-000542,-0.174215447606
ACH-000544,-0.0954733299816
ACH-000545,-0.271202799276
ACH-000547,-0.0335131082644
ACH-000548,-0.09516646475120001
ACH-000549,-0.149265886407
ACH-000550,-0.20533846761500002
ACH-000552,-0.043889407430800005
ACH-000556,-0.27186458524
ACH-000557,-0.360329709036
ACH-000570,-0.12680888152
ACH-000571,-0.17399498736299998
ACH-000573,-0.104925946985
ACH-000576,0.0871517622369
ACH-000580,0.0704628234082
ACH-000584,-0.118298631283
ACH-000585,-0.27462382715
ACH-000588,-0.250937329737
ACH-000589,-0.113299498588
ACH-000591,0.164890293492
ACH-000593,-0.22584985842799998
ACH-000600,-0.145458672901
ACH-000601,-0.28890400918000003
ACH-000604,0.0202942879605
ACH-000605,0.0411510177094
ACH-000606,0.0574285579669
ACH-000608,-0.463109930485
ACH-000614,0.185972966513
ACH-000616,-0.162870868094
ACH-000618,-0.037950315004800006
ACH-000619,-0.104400244754
ACH-000620,-0.06924480403130001
ACH-000621,-0.153756370979
ACH-000622,0.0365144075155
ACH-000623,-0.203796912768
ACH-000624,-0.205476176595
ACH-000627,-0.08729590191189998
ACH-000630,-0.109804220208
ACH-000632,-0.130920464942
ACH-000633,-0.224744455113
ACH-000637,-0.0121896235834
ACH-000638,-0.161512947198
ACH-000646,-0.07754245404780001
ACH-000647,-0.228367631562
ACH-000648,-0.09987273679570001
ACH-000649,-0.22473266960299998
ACH-000651,-0.064494444336
ACH-000652,-0.11779330669000002
ACH-000653,-0.280337743328
ACH-000657,-0.128921977185
ACH-000658,-0.37349128992799996
ACH-000661,-0.282745239934
ACH-000662,0.22710655620700002
ACH-000663,-0.268435824369
ACH-000665,-0.16180975781600002
ACH-000671,-0.239352748425
ACH-000673,-0.190935558278
ACH-000676,0.10156711248500001
ACH-000677,-0.24102420112700002
ACH-000681,-0.0728021111282
ACH-000682,-0.1047456606
ACH-000683,-0.357643932777
ACH-000684,0.184304693392
ACH-000688,-0.244473988695
ACH-000693,-0.0914854589326
ACH-000694,-0.181553827
ACH-000695,-0.8161365610119999
ACH-000696,-0.128300223466
ACH-000697,-0.197519445786
ACH-000699,-0.318124451428
ACH-000701,-0.326010018
ACH-000706,-0.014896064895500001
ACH-000711,-0.195900180323
ACH-000713,-0.304832093624
ACH-000714,-0.09737891053580001
ACH-000718,-0.315772926264
ACH-000720,-0.35588944722599997
ACH-000721,-0.150079870738
ACH-000724,0.114892428719
ACH-000725,-0.335922741932
ACH-000732,0.0370707650529
ACH-000734,-0.25836188547899996
ACH-000735,-0.095733594402
ACH-000736,-0.0827949390226
ACH-000738,-0.106584216069
ACH-000746,-0.26547041261300003
ACH-000747,-0.13699859515499999
ACH-000748,-0.142111459084
ACH-000753,-0.07977286836110001
ACH-000756,-0.0387236906049
ACH-000757,0.0878895655476
ACH-000758,-0.118910029379
ACH-000760,-0.10235719387
ACH-000763,-0.210530402438
ACH-000764,0.256798589487
ACH-000765,0.117009707025
ACH-000766,-0.0294590347073
ACH-000767,-0.277650986978
ACH-000768,-0.15746494042099998
ACH-000769,-0.367501218683
ACH-000770,-0.142394815662
ACH-000771,-0.11697058360300001
ACH-000773,-0.0233056313869
ACH-000776,-0.0208846086604
ACH-000777,-0.116716567043
ACH-000778,-0.08812136651000001
ACH-000781,-0.0832101076578
ACH-000782,0.050927510832099995
ACH-000783,-0.256037834559
ACH-000784,-0.24082986484000002
ACH-000785,-0.383068278135
ACH-000787,-0.0865441617575
ACH-000788,-0.21367069502900002
ACH-000791,-0.151659233821
ACH-000792,-0.1416899303
ACH-000794,-0.245073614604
ACH-000796,-0.30144043835
ACH-000799,-0.37789128296499996
ACH-000800,-0.258117912158
ACH-000802,-0.08471267079219999
ACH-000804,-0.118183259848
ACH-000805,-0.030951903714299997
ACH-000809,-0.0886367552382
ACH-000810,-0.0768727347909
ACH-000811,-0.0664059855904
ACH-000817,-0.24419577931400002
ACH-000819,-0.0616328519281
ACH-000820,0.0496819214843
ACH-000821,-0.354234818084
ACH-000822,-0.186365090729
ACH-000823,-0.231037632766
ACH-000824,-0.277573918756
ACH-000827,-0.24003634073000002
ACH-000829,0.094447231141
ACH-000831,-0.05066127525880001
ACH-000832,-0.308025899338
ACH-000833,0.0550503657393
ACH-000834,-0.114198248532
ACH-000835,-0.0787582625932
ACH-000836,-0.21613742954100001
ACH-000837,-0.04212718044319999
ACH-000838,-0.0435323106
ACH-000839,-0.22651973768599998
ACH-000840,0.016441766979100002
ACH-000841,-0.244155575297
ACH-000843,-0.0269064612537
ACH-000846,-0.102360000469
ACH-000847,-0.242174618119
ACH-000848,-0.0294121376977
ACH-000849,-0.06656791019859999
ACH-000851,-0.0237611764924
ACH-000855,0.0534177403656
ACH-000856,-0.067476201482
ACH-000858,-0.24363725428199998
ACH-000859,0.157122095393
ACH-000861,-0.25403192079
ACH-000862,-0.144379064487
ACH-000865,-0.17808510687399998
ACH-000866,-0.0722924201645
ACH-000867,-0.191450781032
ACH-000869,-0.0037387255066199995
ACH-000872,-0.164377651446
ACH-000873,0.0643410337355
ACH-000876,-0.24483625289500002
ACH-000878,-0.20723014098200002
ACH-000880,0.06145150002619999
ACH-000881,-0.15378927473200002
ACH-000882,-0.324102349561
ACH-000884,-0.09308193118830001
ACH-000885,-0.078653106761
ACH-000887,-0.160348315218
ACH-000888,-0.10444958824100001
ACH-000889,-0.0673079387181
ACH-000890,-0.228999373641
ACH-000896,-0.18382793782200002
ACH-000898,-0.301965217003
ACH-000900,0.022213720042500003
ACH-000901,-0.208966147055
ACH-000905,-0.0585227832052
ACH-000906,-0.204859823184
ACH-000907,-0.342407057495
ACH-000910,-0.201847106589
ACH-000911,-0.326077186395
ACH-000912,0.043380510995399996
ACH-000913,-0.131768377711
ACH-000915,-0.24436746522799999
ACH-000916,0.197215677881
ACH-000917,-0.108471718012
ACH-000921,-0.292299727756
ACH-000924,-0.272780048521
ACH-000926,3.72007009077e-05
ACH-000928,-0.239983860744
ACH-000929,-0.0980057296799
ACH-000932,-0.300579202875
ACH-000935,-0.155564951406
ACH-000936,0.00013534733741400002
ACH-000937,-0.111570562989
ACH-000938,-0.14971439560799998
ACH-000939,-0.132405786898
ACH-000941,-0.12379370517999999
ACH-000943,-0.0026083998025
ACH-000946,-0.22900542105500002
ACH-000947,-0.114601348541
ACH-000948,-0.226617259219
ACH-000950,0.0984348479528
ACH-000953,-0.220845316558
ACH-000957,-0.27766546037900003
ACH-000958,-0.327188574291
ACH-000960,-0.318747331512
ACH-000963,-0.037799350233199996
ACH-000968,0.0610771812476
ACH-000969,-0.379544486163
ACH-000973,-0.221857296537
ACH-000974,-0.151866668625
ACH-000975,-0.19773793775899998
ACH-000976,-0.266783209216
ACH-000978,-0.180193434831
ACH-000980,-0.239716003107
ACH-000984,-0.261078588579
ACH-000986,-0.270071899099
ACH-000988,0.026435840307400003
ACH-000993,-0.258650630968
ACH-000994,-0.124632469801
ACH-000996,-0.3189203432
ACH-001001,-0.251224924598
ACH-001020,-0.0301821293453
ACH-001028,-0.277968354003
ACH-001031,-0.228356908268
ACH-001038,-0.0014480682713699999
ACH-001048,-0.141213790487
ACH-001050,0.0678681409268
ACH-001053,-0.586433571003
ACH-001054,-0.20332070078899997
ACH-001061,-0.0445931334505
ACH-001067,0.009498959022049999
ACH-001075,-0.113341237794
ACH-001096,-0.0956496656019
ACH-001128,0.00394704593454
ACH-001134,-0.18915763638900002
ACH-001151,-0.0927998661906
ACH-001163,-0.07002211673139999
ACH-001164,0.125745120077
ACH-001173,-0.168967902435
ACH-001183,-0.268834886113
ACH-001184,-0.306833843421
ACH-001190,-0.202599058805
ACH-001192,-0.0962003526554
ACH-001193,-0.26006762865
ACH-001196,-0.240291614899
ACH-001197,-0.18728228421300003
ACH-001205,-0.18533161229200001
ACH-001211,-0.544121059063
ACH-001212,-0.47861666931100005
ACH-001228,-0.34753236842699997
ACH-001232,-0.22358085997
ACH-001239,-0.224772050821
ACH-001274,-0.0753593193404
ACH-001275,-0.0179052748755
ACH-001277,-0.273598770076
ACH-001278,0.0391012263392
ACH-001280,-0.14702495283
ACH-001283,-0.224398847799
ACH-001289,-0.08466813237680001
ACH-001295,-0.14181342202
ACH-001300,-0.07069587599989999
ACH-001301,0.0594737357637
ACH-001302,-0.11092389296499999
ACH-001303,0.027686652896
ACH-001306,-0.161577954872
ACH-001318,-0.11857765725299999
ACH-001322,-0.12775854328400002
ACH-001328,-0.218358642539
ACH-001332,0.0261105115117
ACH-001333,-0.05736442780519999
ACH-001336,-0.034733099099800005
ACH-001340,-0.059522402059
ACH-001346,-0.233654113564
ACH-001353,-0.270072098627
ACH-001354,-0.135255798893
ACH-001367,-0.013390343381499999
ACH-001368,-0.034723112026199994
ACH-001374,-0.21603520061599998
ACH-001375,0.00534176162604
ACH-001377,-0.18079930031599997
ACH-001380,-0.156455733399
ACH-001391,-0.30615516979
ACH-001407,-0.162593834046
ACH-001408,-0.242001113996
ACH-001413,-0.21902751127300002
ACH-001430,-0.431345696177
ACH-001431,-0.116182457013
ACH-001450,-0.509296406833
ACH-001496,0.0496780542507
ACH-001500,-0.269394669758
ACH-001521,0.19280302884599998
ACH-001523,-0.193781839775
ACH-001532,-0.0278200959634
ACH-001536,-0.0860933329009
ACH-001550,-0.313552370367
ACH-001552,-0.0322081103733
ACH-001554,-0.21607987471
ACH-001645,-0.33691940026999995
ACH-001654,-0.215856808288
ACH-001715,-0.65119048072
ACH-001735,-0.123939471996
ACH-001736,-0.115674536889
ACH-001737,-0.311054600357
ACH-001740,-0.035946613457199995
ACH-001745,-0.318931052075
ACH-001750,-0.03742327554119999
ACH-001765,-0.169247895999
ACH-001956,-0.312899523718
ACH-001957,-0.303852376942
