,CPT1C (126129)
ACH-000004,0.119759051059
ACH-000007,0.09651765700850001
ACH-000009,-0.0351914989467
ACH-000011,0.22855768937100002
ACH-000012,-0.0636426378776
ACH-000013,-0.0367083155763
ACH-000014,0.138638313581
ACH-000015,-0.11038831752699999
ACH-000017,0.156734280335
ACH-000018,0.0477970433481
ACH-000019,0.0854884707055
ACH-000021,-0.040107639676099996
ACH-000022,-0.11022527778300001
ACH-000025,0.135633559286
ACH-000028,0.13582021781
ACH-000030,-0.000385714303895
ACH-000035,-0.162235705813
ACH-000036,-0.08048855128549999
ACH-000037,-0.0508477408901
ACH-000039,0.07658413647630001
ACH-000040,-0.0596930008534
ACH-000041,0.07979190835460001
ACH-000042,-0.173178037927
ACH-000045,0.102057516306
ACH-000047,-0.105718499037
ACH-000052,0.035896876164599995
ACH-000053,-0.074143621575
ACH-000054,0.10151259001700001
ACH-000055,-0.026744403679299998
ACH-000060,0.120967647248
ACH-000067,-0.0287978445292
ACH-000070,-0.141550659565
ACH-000075,0.30105939709199997
ACH-000078,-0.141209482508
ACH-000082,0.058646016072699994
ACH-000085,0.259317690457
ACH-000086,-0.23393973730300002
ACH-000087,0.111779261811
ACH-000092,-0.164436751627
ACH-000095,-0.0848148212441
ACH-000097,-0.132744671861
ACH-000098,-0.12203504810100001
ACH-000099,0.00598604400714
ACH-000108,0.0740253837081
ACH-000113,0.0540708267721
ACH-000115,-0.0376409890147
ACH-000116,0.17394857341699999
ACH-000118,-0.04727128604709999
ACH-000120,-0.0363184458083
ACH-000123,-0.0452096866795
ACH-000127,0.0131369845324
ACH-000128,0.209254488435
ACH-000132,0.0334903082663
ACH-000133,0.0553559979986
ACH-000137,-0.0766212180968
ACH-000138,-0.00571273242097
ACH-000142,-0.148530537556
ACH-000143,0.060379735631499995
ACH-000146,0.014235382803100001
ACH-000148,0.0611073583823
ACH-000150,0.130706837307
ACH-000152,0.006681573321189999
ACH-000153,0.0782892510523
ACH-000159,-0.00230317534883
ACH-000160,-0.109397023182
ACH-000163,0.07973627042
ACH-000167,-0.03559220277030001
ACH-000168,0.0828521336892
ACH-000169,0.0167519178487
ACH-000178,-0.00897783027134
ACH-000182,0.123787766511
ACH-000183,-0.13469141100600002
ACH-000188,0.15528554339
ACH-000189,-0.09209403056330001
ACH-000190,0.18453696047499998
ACH-000198,0.052490015584199995
ACH-000204,0.308697853791
ACH-000206,0.15183215738
ACH-000207,0.00393367558395
ACH-000211,-0.0405471778965
ACH-000215,-0.0339176733115
ACH-000221,-0.031548017230700005
ACH-000222,0.241442584643
ACH-000223,0.0915215566532
ACH-000226,0.0656917028278
ACH-000227,0.158086978237
ACH-000228,0.134866331654
ACH-000231,0.032388902174299995
ACH-000232,0.0704999803786
ACH-000233,-0.00355722897116
ACH-000234,0.0647490029629
ACH-000235,-0.0805198451436
ACH-000237,0.053244857785900004
ACH-000238,-0.027440244872
ACH-000243,-0.0386330604512
ACH-000244,-0.429248184948
ACH-000246,-0.0793189680194
ACH-000248,0.142008328973
ACH-000250,-0.0727339371277
ACH-000251,-0.0277241030449
ACH-000253,-0.0517084622427
ACH-000255,0.043862115014500005
ACH-000256,0.156263230244
ACH-000257,0.11144409351199999
ACH-000258,0.20463939856600002
ACH-000259,-0.0158430215203
ACH-000260,-0.00783965018057
ACH-000261,0.08677302327580001
ACH-000262,-0.0526296864931
ACH-000263,0.0369961250381
ACH-000264,0.00479185305004
ACH-000265,-0.0108184686251
ACH-000266,0.0273963708615
ACH-000272,0.038654453482199994
ACH-000273,-0.0136480213019
ACH-000274,0.058804030215999996
ACH-000277,0.211387635699
ACH-000278,-0.0031962745179699996
ACH-000279,0.0470379156914
ACH-000280,-0.146451164692
ACH-000281,0.105754300826
ACH-000288,0.128370957908
ACH-000291,-0.146380901666
ACH-000293,-0.0966789479612
ACH-000294,-0.0765069232459
ACH-000295,-0.345699840128
ACH-000296,-0.108372269967
ACH-000302,-0.261555592797
ACH-000304,-0.24221215563200002
ACH-000307,0.0619954853652
ACH-000308,-0.0977405066134
ACH-000310,0.055616184874599996
ACH-000311,-0.158971015808
ACH-000312,-0.159182988815
ACH-000315,0.131083161775
ACH-000316,0.293831632335
ACH-000317,0.114758265065
ACH-000318,0.101834203731
ACH-000319,0.0364418333641
ACH-000320,0.018656287758900002
ACH-000322,-0.0412809959738
ACH-000323,0.086892225315
ACH-000324,0.10340291832800001
ACH-000329,-0.06764082912359999
ACH-000330,-0.373437180626
ACH-000331,0.0894572838404
ACH-000332,-0.0831780013832
ACH-000334,-0.106888416513
ACH-000335,-0.015287954287100001
ACH-000336,-0.055307907613300004
ACH-000337,0.128228931395
ACH-000339,-0.14759286560100002
ACH-000341,0.011890475820599999
ACH-000348,0.09475083174730001
ACH-000350,0.0602916730761
ACH-000352,-0.032849682135799994
ACH-000356,-0.0811554467682
ACH-000361,0.06283520195640001
ACH-000362,-0.007276903767960001
ACH-000363,-0.112387843267
ACH-000364,0.00725341563767
ACH-000365,-0.0244066766685
ACH-000366,-0.0670862140991
ACH-000368,0.0995478957614
ACH-000374,0.0400154456212
ACH-000375,-0.0360275273139
ACH-000376,0.20797717947799998
ACH-000381,-0.0033729212360599998
ACH-000383,-0.159883070133
ACH-000387,-0.09524645937319999
ACH-000389,0.011329438216799999
ACH-000390,0.0137983283301
