,DNAH10 (196385)
ACH-000004,-0.061746032708400005
ACH-000007,-0.44303573377800004
ACH-000009,-0.236718340019
ACH-000011,0.0243230965125
ACH-000012,-0.331929716782
ACH-000013,-0.32180827992100003
ACH-000014,-0.39468241435999996
ACH-000015,-0.305731136004
ACH-000017,-0.0930910449646
ACH-000018,-0.31689238051199997
ACH-000019,-0.12587951376700002
ACH-000021,-0.369517479304
ACH-000022,-0.18494713090700002
ACH-000025,-0.274708700855
ACH-000028,-0.0816743536671
ACH-000030,-0.041534335559400004
ACH-000035,-0.155183478589
ACH-000036,-0.15525961472000002
ACH-000037,-0.35526035414800006
ACH-000039,-0.190956991793
ACH-000040,-0.11946613978000001
ACH-000041,-0.18254243235800002
ACH-000042,-0.12127386592
ACH-000045,-0.027443597153599997
ACH-000047,-0.301486392751
ACH-000052,0.0782104731707
ACH-000053,-0.194847618839
ACH-000054,-0.171342610351
ACH-000055,-0.352693735622
ACH-000060,-0.179739341409
ACH-000067,-0.10765317967
ACH-000070,-0.41343597775799995
ACH-000075,0.07415659820989999
ACH-000078,-0.13627554624000002
ACH-000082,-0.105525734132
ACH-000085,-0.319635901285
ACH-000086,-0.18169930988400002
ACH-000087,-0.522665733763
ACH-000092,-0.307699270606
ACH-000095,-0.23695698266999998
ACH-000097,-0.160221945147
ACH-000098,-0.167340515827
ACH-000099,-0.08989124291819998
ACH-000108,-0.242405943362
ACH-000113,-0.223651316271
ACH-000115,-0.32449017842300004
ACH-000116,-0.139672066119
ACH-000118,-0.407651941857
ACH-000120,-0.00892794124229
ACH-000123,-0.218994892483
ACH-000127,-0.253201701391
ACH-000128,-0.161457606107
ACH-000132,-0.35610572743
ACH-000133,-0.421347692308
ACH-000137,-0.241579322488
ACH-000138,-0.123632879824
ACH-000142,-0.330847983544
ACH-000143,0.156256430784
ACH-000146,-0.25150861486299997
ACH-000148,-0.355416943926
ACH-000150,-0.34918186888999997
ACH-000152,-0.394754578785
ACH-000153,-0.12078822234999999
ACH-000159,-0.157274153859
ACH-000160,-0.55453090805
ACH-000163,-0.40639750531400004
ACH-000167,-0.20135466297600002
ACH-000168,-0.151877650381
ACH-000169,-0.138415519669
ACH-000178,-0.1528775474
ACH-000182,-0.336430855995
ACH-000183,-0.293900524183
ACH-000188,-0.058725800427699995
ACH-000189,-0.00915689318196
ACH-000190,-0.392134902667
ACH-000198,-0.226285382674
ACH-000204,0.0113000589684
ACH-000206,0.005811377308649999
ACH-000207,-0.26226820207199997
ACH-000211,-0.19287843995
ACH-000215,-0.26659463914500003
ACH-000221,-0.341146758211
ACH-000222,-0.144541324527
ACH-000223,-0.177818013436
ACH-000226,-0.20216279730300002
ACH-000227,-0.35539432782799996
ACH-000228,-0.00543504680268
ACH-000231,-0.225524787744
ACH-000232,-0.313959949122
ACH-000233,-0.231089360504
ACH-000234,-0.048559989445400006
ACH-000235,-0.188669712886
ACH-000237,-0.168824076662
ACH-000238,-0.397903013926
ACH-000243,-0.150195676875
ACH-000244,-0.633953671175
ACH-000246,-0.0692777387003
ACH-000248,-0.198195883655
ACH-000250,-0.151970368437
ACH-000251,-0.30443755344900003
ACH-000253,-0.153046969217
ACH-000255,-0.08956702026760001
ACH-000256,-0.100772252437
ACH-000257,-0.31963560679200004
ACH-000258,-0.6950445342370001
ACH-000259,-0.249457402052
ACH-000260,-0.08237127056810001
ACH-000261,-0.13640750717
ACH-000262,-0.08481043334550001
ACH-000263,-0.385567994984
ACH-000264,-0.224735667963
ACH-000265,-0.22240119866500002
ACH-000266,-0.15711177925699998
ACH-000272,-0.0470555259884
ACH-000273,-0.14459773463
ACH-000274,-0.252915375876
ACH-000277,-0.228786894415
ACH-000278,-0.434604622484
ACH-000279,-0.20596002094500002
ACH-000280,-0.00173811772176
ACH-000281,-0.41195949790200004
ACH-000288,-0.333355596975
ACH-000291,-0.0904392537191
ACH-000293,-0.057747787420199995
ACH-000294,-0.250721546313
ACH-000295,-0.207972841448
ACH-000296,-0.271909220276
ACH-000302,-0.222770903611
ACH-000304,-0.124927621691
ACH-000307,-0.120669648499
ACH-000308,-0.06009525560100001
ACH-000310,-0.044507858413699995
ACH-000311,-0.136358602725
ACH-000312,-0.39157555642999997
ACH-000315,-0.588908675352
ACH-000316,-0.36541381610600004
ACH-000317,-0.377066043596
ACH-000318,-0.26530934925099997
ACH-000319,-0.155862064668
ACH-000320,-0.428030027793
ACH-000322,-0.5132797726839999
ACH-000323,-0.381229648767
ACH-000324,-0.24338436410300002
ACH-000329,-0.21916573567699998
ACH-000330,0.07473476968010001
ACH-000331,-0.231110561553
ACH-000332,-0.252998876353
ACH-000334,-0.0342797031722
ACH-000335,-0.0975829814669
ACH-000336,-0.19893155200399998
ACH-000337,-0.281099993207
ACH-000339,-0.130462951525
ACH-000341,-0.354025565626
ACH-000348,-0.45195435119599997
ACH-000350,-0.213476851226
ACH-000352,-0.059397787151600004
ACH-000356,-0.33145327758299997
ACH-000361,-0.0252055578246
ACH-000362,-0.293103100783
ACH-000363,-0.17291860711100002
ACH-000364,-0.384519018675
ACH-000365,-0.338874585138
ACH-000366,-0.323512662421
ACH-000368,-0.374022499458
ACH-000374,-0.106654264745
ACH-000375,-0.0151170555886
ACH-000376,-0.19449590530699998
ACH-000381,-0.0794842215455
ACH-000383,-0.23504851388300002
ACH-000387,-0.0917168062251
ACH-000389,-0.300251719048
ACH-000390,-0.20426862122
ACH-000393,-0.188872178222
ACH-000395,-0.382542106242
ACH-000397,-0.13347051810399999
ACH-000401,-0.170659916646
ACH-000402,0.0067664050347899995
ACH-000403,-0.274736401978
ACH-000404,-0.114998369443
ACH-000406,-0.174045258761
ACH-000407,-0.116638475516
ACH-000408,-0.189588498126
ACH-000410,-0.353739004338
ACH-000411,-0.023784709737900003
ACH-000414,-0.269753747625
ACH-000415,-0.0978981843138
ACH-000416,-0.127394502235
ACH-000420,-0.29448293737
ACH-000421,-0.29355176718000003
ACH-000424,-0.142336875924
ACH-000425,-0.124989864448
ACH-000426,-0.46400303278399996
ACH-000427,-0.260072470462
ACH-000433,-0.487850842262
ACH-000436,-0.190498407349
ACH-000444,-0.49140028804200003
ACH-000445,-0.45855731345299994
ACH-000448,-0.23425155183200003
ACH-000450,-0.17614528664999998
ACH-000452,-0.40426179145400004
ACH-000454,-0.331278279597
ACH-000458,-0.18573585501200002
ACH-000459,-0.161756545372
ACH-000460,-0.292239891479
ACH-000461,-0.187762116663
ACH-000463,-0.17717826690299998
ACH-000464,-0.238552252514
ACH-000466,-0.246852502418
ACH-000467,-0.203736216393
ACH-000468,-0.507768689638
ACH-000469,-0.11926716887599999
ACH-000470,-0.387900600155
ACH-000471,-0.267525971733
ACH-000472,-0.08909078516439999
ACH-000473,-0.169749461233
ACH-000475,-0.282518368889
ACH-000476,-0.234654621442
ACH-000477,-0.266145377599
ACH-000480,-0.40869513418799996
ACH-000481,-0.27860242246399997
ACH-000483,-0.28314970851599996
ACH-000484,-0.239193307701
ACH-000485,-0.31509120679499997
ACH-000486,-0.204303273235
ACH-000487,-0.187875776511
ACH-000488,-0.22447660379099998
ACH-000490,-0.216388545293
ACH-000491,-0.160619683234
ACH-000495,-0.0485772589186
ACH-000496,-0.17527321788699998
ACH-000499,0.057702464253400004
ACH-000500,-0.692271491225
ACH-000502,-0.312851344236
ACH-000503,-0.342317880133
ACH-000505,-0.17607077264899998
ACH-000507,-0.181017250322
ACH-000510,-0.202461528282
ACH-000511,-0.31081489500500004
ACH-000512,-0.166939741117
ACH-000516,-0.111679920487
ACH-000517,-0.22535795583700002
ACH-000518,0.20979302181099999
ACH-000520,-0.356520619402
ACH-000521,-0.25504121475
ACH-000522,-0.273189888435
ACH-000524,-0.0991405800981
ACH-000527,-0.194466796134
ACH-000528,-0.186363022318
ACH-000537,-0.228612393078
ACH-000541,-0.34910407280100003
ACH-000542,-0.26232835684
