,LCE2A (353139)
ACH-000243,-0.344433382851
ACH-000244,-0.286610951098
ACH-000246,-0.17581499331099998
ACH-000248,-0.430567219673
ACH-000250,-0.3919322917
ACH-000251,-0.277322662501
ACH-000253,-0.331161087846
ACH-000255,-0.37125109523
ACH-000256,-0.5761577578429999
ACH-000257,-0.329656825836
ACH-000258,-0.22586324937399999
ACH-000259,-0.39466860026699996
ACH-000260,-0.205734931796
ACH-000261,-0.259573491468
ACH-000262,-0.326176688338
ACH-000263,-0.449306742694
ACH-000264,-0.290670790521
ACH-000265,-0.272880601812
ACH-000266,-0.41194727683300003
ACH-000272,-0.377793169876
ACH-000273,-0.416448970496
ACH-000274,-0.19869716058200002
ACH-000277,-0.35458701165
ACH-000278,-0.33666938180600003
ACH-000279,-0.219145978893
ACH-000280,-0.294966431805
ACH-000281,-0.15298080750600002
ACH-000288,-0.362866420709
ACH-000291,-0.20519412658599998
ACH-000293,-0.421539240475
ACH-000294,-0.119880553743
ACH-000295,-0.379329621694
ACH-000296,-0.331132037167
ACH-000302,-0.219561188976
ACH-000304,-0.449559869301
ACH-000307,-0.173450211655
ACH-000308,-0.335490907121
ACH-000310,-0.183607635711
ACH-000311,-0.661585262909
ACH-000312,-0.333916095443
ACH-000315,-0.256379781611
ACH-000316,-0.133546038856
ACH-000317,-0.076941508034
ACH-000318,-0.34634051253799997
ACH-000319,-0.295797321718
ACH-000320,-0.427117152472
ACH-000322,-0.234898350002
ACH-000323,-0.364410036281
ACH-000324,-0.258382152556
ACH-000329,-0.38577609597400003
ACH-000330,-0.179439524425
ACH-000331,-0.21904856556400001
ACH-000332,-0.41196564362300003
ACH-000334,-0.46066221154799997
ACH-000335,-0.589931592959
ACH-000336,-0.136524433591
ACH-000337,-0.410802061871
ACH-000339,-0.241757677653
ACH-000341,-0.40010504442100003
ACH-000348,-0.265124143496
ACH-000350,-0.466971266294
ACH-000352,-0.294734573646
ACH-000356,-0.40050121485699997
ACH-000361,-0.142554618433
ACH-000362,-0.270410943101
ACH-000363,-0.324472120046
ACH-000364,-0.373196430768
ACH-000365,-0.226019758664
ACH-000366,-0.195687843719
ACH-000368,-0.324435349973
ACH-000374,-0.258974641549
ACH-000375,-0.302526694968
ACH-000376,-0.286394249621
ACH-000381,-0.374188517126
ACH-000383,-0.49627142965099996
ACH-000387,-0.23177740548599998
ACH-000389,-0.314216300584
ACH-000390,-0.327933531696
ACH-000393,-0.246617169402
ACH-000395,-0.40668844231299994
ACH-000397,-0.354180296791
ACH-000401,-0.353360037802
ACH-000402,-0.302489285838
ACH-000403,-0.394130547078
ACH-000404,-0.423383008439
ACH-000406,-0.172967326654
ACH-000407,-0.318291453673
ACH-000408,-0.189764427821
ACH-000410,-0.454331543103
ACH-000411,-0.237266093804
ACH-000414,-0.19802596549
ACH-000415,-0.122677125045
ACH-000416,-0.330251157792
ACH-000420,-0.481601900758
ACH-000421,-0.28182261251699997
ACH-000424,-0.43853133400600003
ACH-000425,-0.550616706342
ACH-000426,-0.336178940433
ACH-000427,-0.22239021120000002
ACH-000433,-0.126441311845
ACH-000436,-0.41321311737599997
ACH-000444,-0.23342437541799999
ACH-000445,-0.18082477671100003
ACH-000448,-0.288669976608
ACH-000450,-0.44320213428800004
ACH-000452,-0.181278225551
ACH-000454,-0.396647551554
ACH-000458,-0.310454455623
ACH-000459,0.04977268968859999
ACH-000460,-0.259903695763
ACH-000461,-0.280065958642
ACH-000463,-0.292681364564
ACH-000464,-0.25566451124899997
ACH-000466,-0.243207931288
ACH-000467,-0.334623487454
ACH-000468,-0.161337642852
ACH-000469,-0.284147398666
ACH-000470,-0.393938464761
ACH-000471,-0.209696377866
ACH-000472,-0.348166331706
ACH-000473,-0.0891458889989
ACH-000475,-0.346012231006
ACH-000476,-0.246632561566
ACH-000477,-0.195225160585
ACH-000480,-0.201789590485
ACH-000481,-0.285259575311
ACH-000483,-0.332567157847
ACH-000484,-0.361853031368
ACH-000485,-0.44882860558700005
ACH-000486,-0.240746162643
ACH-000487,-0.34351476446400003
ACH-000488,-0.149990596596
ACH-000490,-0.317244816263
ACH-000491,-0.414677027428
ACH-000495,-0.354503614304
ACH-000496,-0.38767729195600004
ACH-000499,-0.294093585238
ACH-000500,-0.47238869429200003
ACH-000502,-0.20560062025400003
ACH-000503,-0.0848182493664
ACH-000505,-0.40397884158
ACH-000507,-0.380234449194
ACH-000510,-0.464662973558
ACH-000511,-0.307355154239
ACH-000512,-0.48091357669699997
ACH-000516,-0.260859447299
ACH-000517,-0.417276567707
ACH-000518,-0.164331343632
ACH-000520,-0.23540445266100002
ACH-000521,-0.436532523688
ACH-000522,-0.400589407668
ACH-000524,-0.226137680308
ACH-000527,-0.207325728972
ACH-000528,-0.179208677758
ACH-000537,-0.324916368292
ACH-000541,-0.222566666542
ACH-000542,-0.351712295978
ACH-000544,-0.36867233505400004
ACH-000545,-0.31823348703800003
ACH-000547,-0.367312714351
ACH-000548,-0.315906325005
ACH-000549,-0.444364771778
ACH-000550,-0.224503695911
ACH-000552,-0.392927945181
ACH-000556,-0.161340101715
ACH-000557,-0.5074655221850001
ACH-000570,-0.173679204725
ACH-000571,-0.429998657719
ACH-000573,-0.200587747806
ACH-000576,-0.0410666784816
ACH-000580,-0.06865555542280001
ACH-000584,-0.20686989986200002
ACH-000585,-0.191886573131
ACH-000588,-0.437259372857
ACH-000589,-0.468393323494
ACH-000591,-0.0580047738539
ACH-000593,-0.33905928164399995
ACH-000600,-0.339059764444
ACH-000601,-0.330139070777
ACH-000604,-0.23195569382
ACH-000605,-0.22585138126499998
ACH-000606,-0.239661954086
ACH-000608,-0.348769020206
ACH-000614,-0.43034932905400003
ACH-000616,-0.22639328274599999
ACH-000618,-0.260486980908
ACH-000619,-0.208122359095
ACH-000620,-0.254701146413
ACH-000621,-0.320892737113
ACH-000622,-0.189826775239
ACH-000623,-0.198076590019
ACH-000624,-0.17753784499400002
ACH-000627,-0.38873383843500003
ACH-000630,-0.368424417259
ACH-000632,-0.153884086607
ACH-000633,-0.448694825237
ACH-000637,-0.37816521705300005
ACH-000638,-0.24721337501999996
ACH-000646,-0.31021225870700003
ACH-000647,-0.42733889219099996
ACH-000648,-0.317444993004
ACH-000649,-0.208220430423
ACH-000651,-0.253473111619
ACH-000652,-0.24161091279199998
ACH-000653,-0.29498641494100003
ACH-000657,-0.320973343488
ACH-000658,-0.628757737187
ACH-000661,-0.22383517883499998
ACH-000662,-0.487666549878
ACH-000663,-0.32682102795699997
ACH-000665,-0.194352770566
ACH-000671,-0.465550215636
ACH-000673,-0.424011511219
ACH-000676,-0.33436343395199997
ACH-000677,-0.29686520715500003
ACH-000681,-0.111753973806
ACH-000682,-0.188376968886
ACH-000683,-0.542910266288
ACH-000684,-0.18579176260699998
ACH-000688,-0.425730272073
ACH-000693,-0.225914067926
ACH-000694,-0.08763409959889999
ACH-000695,-0.301738128288
ACH-000696,-0.36625356315800006
ACH-000697,-0.308587074084
ACH-000699,-0.20971574630800002
ACH-000701,-0.286625323543
ACH-000706,-0.422603150648
ACH-000711,-0.24967539642099998
ACH-000713,-0.376397839591
ACH-000714,-0.348924374207
ACH-000718,-0.297533454247
ACH-000720,-0.35696385367100003
ACH-000721,-0.38922320654200004
ACH-000724,-0.447391837035
ACH-000725,-0.29594737982299996
ACH-000732,-0.09961274994239999
ACH-000734,-0.434775423513
ACH-000735,-0.314066602572
ACH-000736,-0.26895508457199996
ACH-000738,-0.309929985101
ACH-000746,-0.337932565205
ACH-000747,-0.388483031306
ACH-000748,-0.17096090726799998
ACH-000753,-0.26553660244800004
ACH-000756,-0.437236125863
ACH-000757,-0.151392921347
ACH-000758,-0.155674372613
ACH-000760,-0.554465377811
ACH-000763,-0.39861818053900006
ACH-000764,-0.23173196970100002
ACH-000765,-0.335010654827
ACH-000766,-0.219946692923
ACH-000767,-0.641691840862
ACH-000768,-0.292252095302
ACH-000769,-0.239831295314
ACH-000770,-0.371505321396
ACH-000771,-0.431162196404
ACH-000773,-0.326655931579
ACH-000776,-0.41840419147600005
ACH-000777,-0.227215649521
ACH-000778,-0.0584284949558
ACH-000781,-0.22192413986900003
ACH-000782,-0.35252270456
ACH-000783,-0.38325091381
ACH-000784,-0.22433458634
ACH-000785,-0.349848225676
ACH-000787,-0.388178848936
ACH-000788,-0.250429658858
ACH-000791,-0.333798318458
ACH-000792,-0.324703684919
ACH-000794,-0.159053292171
ACH-000796,-0.32070343623799996
ACH-000799,-0.39543447633
ACH-000800,-0.33837644527500005
ACH-000802,-0.255604593728
ACH-000804,-0.289453331336
ACH-000805,-0.35360719797
ACH-000809,-0.33461545696600004
ACH-000810,-0.325692272967
ACH-000811,-0.210515927581
ACH-000817,-0.343302340771
ACH-000819,-0.111029881628
ACH-000820,-0.141525033892
ACH-000821,-0.23977472451200002
ACH-000822,-0.456412927861
ACH-000823,-0.292248176993
ACH-000824,-0.465844456134
ACH-000827,-0.287166038871
ACH-000829,-0.39713387691299995
ACH-000831,-0.23527182333299998
ACH-000832,-0.270910867856
ACH-000833,-0.115874585354
ACH-000834,-0.332399961069
ACH-000835,-0.408263201602
ACH-000836,-0.318930933802
ACH-000837,-0.261648846496
ACH-000838,-0.451768585598
ACH-000839,-0.299061510855
ACH-000840,-0.323303463968
ACH-000841,-0.346907000717
ACH-000843,-0.229335045579
ACH-000846,-0.539593852798
ACH-000847,-0.34828081222499996
ACH-000848,-0.255945201332
ACH-000849,-0.24616048430799997
ACH-000851,-0.33201404375
ACH-000855,-0.489794528981
ACH-000856,-0.22859131773400002
ACH-000858,-0.38027003020800004
ACH-000859,-0.513185130595
ACH-000861,-0.310441986813
ACH-000862,-0.157386436351
ACH-000865,-0.130575780655
ACH-000866,-0.190544405325
ACH-000867,-0.301130679115
ACH-000869,-0.512065177893
ACH-000872,-0.135400567498
ACH-000873,-0.028825003654999997
ACH-000876,-0.350188881653
ACH-000878,-0.145238156478
ACH-000880,-0.280236457088
ACH-000881,-0.22487176133900003
ACH-000882,-0.258052478796
ACH-000884,-0.173391606751
ACH-000885,-0.25619368932799996
ACH-000887,-0.278226377169
ACH-000888,-0.42383448493000003
ACH-000889,-0.42147713259
ACH-000890,-0.330310100629
ACH-000896,-0.192619541088
ACH-000898,-0.385533370949
ACH-000900,-0.336396170793
ACH-000901,-0.14204867941299998
ACH-000905,-0.25460127193000004
ACH-000906,-0.023662557248299996
ACH-000907,-0.343586604629
ACH-000910,-0.256414006461
ACH-000911,-0.24061707275400002
ACH-000912,-0.206005140284
ACH-000913,-0.322026760194
ACH-000915,-0.37155892685900005
ACH-000916,-0.10382039625499999
ACH-000917,-0.140115734322
ACH-000921,-0.305753771287
ACH-000924,-0.336140141319
ACH-000926,-0.19197209199499998
ACH-000928,-0.331774668284
ACH-000929,-0.462800265401
ACH-000932,-0.38516645923299997
ACH-000935,-0.298715698877
ACH-000936,-0.447054475723
ACH-000937,-0.183637889991
ACH-000938,-0.33796153449199995
ACH-000939,-0.22100616250100003
ACH-000941,-0.264283258659
ACH-000943,-0.278864578466
ACH-000946,-0.307728697642
ACH-000947,-0.288304121476
ACH-000948,-0.14185198252
ACH-000950,-0.269647438538
ACH-000953,-0.361443557745
ACH-000957,-0.363060113885
ACH-000958,-0.36536003232
ACH-000960,-0.381887205986
ACH-000963,-0.36629643601800005
ACH-000968,-0.28650338170699996
ACH-000969,-0.07269423515370001
ACH-000973,-0.383870293741
ACH-000974,-0.329911278887
ACH-000975,-0.4055410196
ACH-000976,-0.44272759483499996
ACH-000978,-0.460542857671
ACH-000980,-0.17627103528299998
ACH-000984,-0.51407878015
ACH-000986,-0.222678741492
ACH-000988,-0.284979822645
ACH-000993,-0.21587367331799998
ACH-000994,-0.23031811993
ACH-000996,-0.396631144556
ACH-001001,-0.334444485164
ACH-001020,-0.36126167248499996
ACH-001028,-0.304852094026
ACH-001031,-0.0846951506403
ACH-001038,-0.34036534461199996
ACH-001048,-0.18553011470400002
ACH-001050,-0.43188851141400003
ACH-001053,-0.388452737127
ACH-001054,-0.301195306677
ACH-001061,-0.238865664529
ACH-001067,-0.30558807788000003
ACH-001075,-0.272797269108
ACH-001096,-0.312366142523
ACH-001128,-0.262488265258
ACH-001134,-0.386457191061
ACH-001151,-0.378514228386
ACH-001163,-0.41012479560599996
ACH-001164,-0.301673025923
ACH-001173,-0.251800713328
ACH-001183,-0.168937924485
ACH-001184,-0.156843134014
ACH-001190,-0.638889627229
ACH-001192,-0.331331013912
ACH-001193,-0.325065850241
ACH-001196,-0.32007951766
ACH-001197,-0.254559997213
ACH-001205,-0.334072029531
ACH-001211,-0.429831705317
ACH-001212,-0.148491475081
ACH-001228,-0.222751641241
ACH-001232,-0.235796462338
ACH-001239,-0.516118048335
ACH-001274,-0.250793138949
ACH-001275,-0.0158817804224
ACH-001277,-0.39815652840800003
ACH-001278,-0.30485638616300004
ACH-001280,-0.37003738955
ACH-001283,-0.0706808023267
ACH-001289,-0.21413311706399998
ACH-001295,-0.201491215867
ACH-001300,-0.326084484641
ACH-001301,-0.210596707504
ACH-001302,-0.32919003190699997
ACH-001303,-0.385510719504
ACH-001306,-0.355246577562
ACH-001318,-0.321298607736
ACH-001322,-0.18643937840799998
ACH-001328,-0.309429935899
ACH-001332,-0.163939231064
ACH-001333,-0.335085491231
ACH-001336,-0.395852223156
ACH-001340,-0.234579652558
ACH-001346,-0.018300687077099996
ACH-001353,-0.4496467858
ACH-001354,-0.311023094146
ACH-001367,-0.38635081548100003
ACH-001368,-0.234860781916
ACH-001374,-0.379797240993
ACH-001375,-0.12099926173900001
ACH-001377,-0.245985667831
ACH-001380,-0.35848131016999996
ACH-001391,-0.601210210395
ACH-001407,-0.215664555729
ACH-001408,-0.187532911518
ACH-001413,-0.194599281675
ACH-001430,-0.0988471041529
ACH-001431,-0.18967078408100002
ACH-001450,0.10747126963400001
ACH-001496,-0.158349519942
ACH-001500,-0.31689896173099996
ACH-001521,-0.351480438166
ACH-001523,-0.253028152579
ACH-001532,-0.21250094754
ACH-001536,-0.41806259254600003
ACH-001550,-0.0952897257846
ACH-001552,-0.202445877134
ACH-001554,-0.264538163519
ACH-001645,-0.553311473003
ACH-001654,-0.352327332204
ACH-001715,-0.23311844097399997
ACH-001735,-0.315008633955
ACH-001736,-0.41087738787699996
ACH-001737,-0.36027261675
ACH-001740,-0.37118731653000003
ACH-001745,-0.176278227145
ACH-001750,-0.21670317995700003
ACH-001765,-0.409639648138
ACH-001956,-0.346555416257
ACH-001957,-0.334536925433
