,RANBP9 (10048)
ACH-000004,0.0810386631955
ACH-000007,0.089286906301
ACH-000009,-0.0258634090465
ACH-000011,-0.329506438084
ACH-000012,-0.0942933432119
ACH-000013,-0.103734443704
ACH-000014,-0.21892815224
ACH-000015,0.0675515086515
ACH-000017,-0.266149782031
ACH-000018,-0.120436930421
ACH-000019,-0.196859707108
ACH-000021,-0.0953957762756
ACH-000022,-0.0438713924455
ACH-000025,-0.148286013513
ACH-000028,-0.0405731445614
ACH-000030,-0.340723905948
ACH-000035,0.0330942782672
ACH-000036,-0.0712756205415
ACH-000037,0.172273850463
ACH-000039,-0.46341739864200004
ACH-000040,0.0053517979502900005
ACH-000041,-0.232091592951
ACH-000042,0.0061357516218900005
ACH-000045,-0.267634339177
ACH-000047,-0.192827849546
ACH-000052,-0.24302524181200003
ACH-000053,0.09230475179349999
ACH-000054,-0.0596328932577
ACH-000055,-0.022460449728099997
ACH-000060,-0.12653128027000002
ACH-000067,0.091633929819
ACH-000070,-0.0639748638299
ACH-000075,0.05085992123980001
ACH-000078,-0.493917809559
ACH-000082,-0.5824614038889999
ACH-000085,-0.21934892887600002
ACH-000086,-0.145586841645
ACH-000087,-0.10323262534399999
ACH-000092,-0.121272505412
ACH-000095,-0.314249652749
ACH-000097,-0.034934944360000005
ACH-000098,-0.15856215210400001
ACH-000099,-0.275372827375
ACH-000108,-0.20465102262
ACH-000113,-0.422693855034
ACH-000115,-0.0912199046769
ACH-000116,-0.33062741019999997
ACH-000118,-0.106347999529
ACH-000120,-0.164476385942
ACH-000123,-0.0173667726723
ACH-000127,-0.067417470931
ACH-000128,-0.255515860267
ACH-000132,0.00367914516847
ACH-000133,-0.513710167837
ACH-000137,-0.21943800790600002
ACH-000138,-0.358091223112
ACH-000142,-0.465288314371
ACH-000143,-0.08268558929110001
ACH-000146,0.0204197438278
ACH-000148,-0.0339468475881
ACH-000150,0.0387293917561
ACH-000152,-0.262031288552
ACH-000153,-0.107127823969
ACH-000159,-0.0898595810049
ACH-000160,0.0258511710799
ACH-000163,-0.0929477449982
ACH-000167,-0.216798947651
ACH-000168,-0.0944603334419
ACH-000169,0.0348599795887
ACH-000178,-0.156628462325
ACH-000182,-0.237020206536
ACH-000183,-0.186295664549
ACH-000188,-0.179838615438
ACH-000189,-0.50038930099
ACH-000190,-0.0362026027685
ACH-000198,-0.0198480091237
ACH-000204,-0.154050140638
ACH-000206,-0.0869376592142
ACH-000207,-0.29331044798300004
ACH-000211,-0.17577525999200003
ACH-000215,-0.197363584985
ACH-000221,0.133118657133
ACH-000222,-0.158404181968
ACH-000223,-0.161364147676
ACH-000226,0.05608775572480001
ACH-000227,0.279681214672
ACH-000228,-0.0679408284265
ACH-000231,-0.25606974022
ACH-000232,-0.0906807188201
ACH-000233,-0.07113527617210001
ACH-000234,-0.0438811263691
ACH-000235,-0.252338929512
ACH-000237,-0.500244712596
ACH-000238,-0.514788483408
ACH-000243,-0.34297948564499997
ACH-000244,0.24151476926999998
ACH-000246,-0.159069834408
ACH-000248,-0.20347371225000002
ACH-000250,-0.0198179147715
ACH-000251,-0.10110381590199999
ACH-000253,-0.101752935138
ACH-000255,-0.0975871409963
ACH-000256,-0.25844303720199996
ACH-000257,-0.269770339601
ACH-000258,-0.09514790702289999
ACH-000259,-0.417857190761
ACH-000260,-0.07096279818830001
ACH-000261,-0.0532763215111
ACH-000262,-0.023862099734
ACH-000263,0.18324980997
ACH-000264,-0.168180520875
ACH-000265,-0.010635669276199999
ACH-000266,-0.28404700345600004
ACH-000272,-0.08782460495089998
ACH-000273,-0.17134306607799998
ACH-000274,-0.379255015407
ACH-000277,-0.328335345
ACH-000278,-0.268106938475
ACH-000279,-0.12491857894300001
ACH-000280,-0.0348080116245
ACH-000281,-0.146098259093
ACH-000288,-0.107730260765
ACH-000291,-0.210974292709
ACH-000293,-0.36285264553400004
ACH-000294,0.155699271551
ACH-000295,-0.273195153325
ACH-000296,-0.025779751697700002
ACH-000302,-0.15210814274499998
ACH-000304,0.0182084611272
ACH-000307,-0.151918739143
ACH-000308,-0.368576225228
ACH-000310,-0.21580656313000002
ACH-000311,-0.28080481162500004
ACH-000312,-0.34933562947999997
ACH-000315,0.24407060218600002
ACH-000316,-0.022571561644999998
ACH-000317,0.20343430704100002
ACH-000318,-0.130289585437
ACH-000319,-0.00486468341375
ACH-000320,-0.20316150948
ACH-000322,-0.288852409335
ACH-000323,0.295698522907
ACH-000324,-0.11770621797599999
ACH-000329,0.004869668282859999
ACH-000330,-0.41792661742299997
ACH-000331,-0.303997661804
ACH-000332,-0.16895074079300001
ACH-000334,0.10430822229
ACH-000335,0.19517076642099998
ACH-000336,-0.11430435162999998
ACH-000337,-0.273811698009
ACH-000339,-0.051599418179900006
ACH-000341,0.21494266303800003
ACH-000348,-0.22402724750300002
ACH-000350,-0.09197207537139998
ACH-000352,-0.125946870258
ACH-000356,-0.15324813957
ACH-000361,0.141964784511
ACH-000362,-0.144269369447
ACH-000363,-0.195494277854
ACH-000364,0.020187379643400002
ACH-000365,0.046353027802099996
ACH-000366,-0.449881052204
ACH-000368,-0.00496134673102
ACH-000374,-0.251044252114
ACH-000375,-0.0312681718472
ACH-000376,0.0733399129866
ACH-000381,-0.22888254703000002
ACH-000383,-0.155932429679
ACH-000387,0.07463940463589999
ACH-000389,-0.0636192031907
ACH-000390,0.0503180570562
ACH-000393,0.16708192566500002
ACH-000395,0.030383466529900004
ACH-000397,-0.247708618169
ACH-000401,-0.130624002315
ACH-000402,0.10664910321599999
ACH-000403,-0.132341134721
ACH-000404,0.45753364858900003
ACH-000406,-0.0446318238886
ACH-000407,0.00097943630422
ACH-000408,-0.11558136513900001
ACH-000410,-0.515293897099
ACH-000411,0.028415427886999998
ACH-000414,-0.139651258338
ACH-000415,0.11359892439899999
ACH-000416,-0.045794154021399996
ACH-000420,0.163545909762
ACH-000421,0.0176842988884
ACH-000424,-0.0155465003091
ACH-000425,-0.181540076573
ACH-000426,-0.277383023455
ACH-000427,-0.0269221261876
ACH-000433,0.014989761401799999
ACH-000436,-0.284433840392
ACH-000444,-0.0769826829377
ACH-000445,-0.0942642400382
ACH-000448,-0.196028741511
ACH-000450,0.0449037413628
ACH-000452,-0.076472033
ACH-000454,-0.414451011009
ACH-000458,0.030248904554499998
ACH-000459,-0.25839447949
ACH-000460,-0.35540236496
ACH-000461,-0.101490360033
ACH-000463,-0.165069109867
ACH-000464,0.161570429645
ACH-000466,0.030974975032900004
ACH-000467,-0.122685733358
ACH-000468,-0.21925684983600002
ACH-000469,-0.0802015910773
ACH-000470,0.17272517422400002
ACH-000471,0.213985190115
ACH-000472,-0.062776600455
ACH-000473,-0.83318341566
ACH-000475,-0.09882720855810001
ACH-000476,-0.0289313284387
ACH-000477,0.0122649878443
ACH-000480,-0.021578070902
ACH-000481,0.180738437371
ACH-000483,-0.253996911599
ACH-000484,0.175907441154
ACH-000485,0.0192131145974
ACH-000486,-0.183756993329
ACH-000487,-0.277435956795
ACH-000488,-0.154107852994
ACH-000490,0.0969719107494
ACH-000491,-0.219349331322
ACH-000495,-0.35892621636600003
ACH-000496,-0.18962389684
ACH-000499,-0.411769472906
ACH-000500,0.10348698812999998
ACH-000502,-0.0868105608905
ACH-000503,-0.328403604681
ACH-000505,-0.0447842884772
ACH-000507,-0.0800083678795
ACH-000510,-0.011341024453
ACH-000511,-0.15589419112199998
ACH-000512,-0.398520758412
ACH-000516,-0.0641647804945
ACH-000517,0.0304497177339
ACH-000518,-0.22454413221
ACH-000520,-0.117603417796
ACH-000521,-0.0540782304711
ACH-000522,-0.039433793445599996
ACH-000524,-0.576537158448
ACH-000527,-0.031802490255999995
ACH-000528,-0.158697502436
ACH-000537,-0.257357313459
ACH-000541,-0.12112212033
ACH-000542,-0.10664426142200001
ACH-000544,-0.0281816590069
ACH-000545,-0.12986075113099999
ACH-000547,-0.283551181516
ACH-000548,-0.181865807516
ACH-000549,-0.203931077946
ACH-000550,-0.07336617570189999
ACH-000552,-0.0718994008219
ACH-000556,0.14546912723
ACH-000557,0.0734655922276
ACH-000570,-0.00211715228679
ACH-000571,0.0511925861641
ACH-000573,-0.297460709012
ACH-000576,-0.08733909000779999
ACH-000580,-0.0512465028689
ACH-000584,-0.14329335455
ACH-000585,-0.353923294574
ACH-000588,-0.39780599834700003
ACH-000589,-0.207607639071
ACH-000591,-0.49305922096199994
ACH-000593,2.06931788373e-05
ACH-000600,-0.101841638624
ACH-000601,-0.09534143111330001
ACH-000604,-0.186297402765
ACH-000605,-0.0354049714905
ACH-000606,-0.159557110276
ACH-000608,-0.0841353448601
ACH-000614,0.0754959266683
ACH-000616,-0.195314306468
ACH-000618,-0.158663981714
ACH-000619,-0.13815093515000001
ACH-000620,-0.188671679066
ACH-000621,-0.434633210855
ACH-000622,-0.114081414921
ACH-000623,-0.176875992261
ACH-000624,-0.027940532249599997
ACH-000627,-0.138994731737
ACH-000630,-0.009305105274299999
ACH-000632,0.030004148196400005
ACH-000633,-0.022319791043099998
ACH-000637,-0.5613258705740001
ACH-000638,0.0233372606701
ACH-000646,-0.144013913414
ACH-000647,-0.39540624282700004
ACH-000648,0.024527405922
ACH-000649,-0.07604420090269999
ACH-000651,-0.0615027718702
ACH-000652,-0.113742159822
ACH-000653,-0.0838542398548
ACH-000657,-0.0731191970104
ACH-000658,-0.372120928738
ACH-000661,0.0693032154875
ACH-000662,-0.21859308303599997
ACH-000663,0.168596640062
ACH-000665,-0.23555517540800003
ACH-000671,0.0103189500532
ACH-000673,0.0172231970967
ACH-000676,-0.112440331409
ACH-000677,-0.23830341589600001
ACH-000681,-0.018583310253299998
ACH-000682,-0.13745042874500002
ACH-000683,-0.168632128391
ACH-000684,-0.251437842666
ACH-000688,-0.14805246560000002
ACH-000693,-0.00789156364018
ACH-000694,-0.0700487134063
ACH-000695,-0.181808149615
ACH-000696,-0.050419034972
ACH-000697,0.0516895172129
ACH-000699,0.129346227608
ACH-000701,-0.173542117732
ACH-000706,-0.116087817742
ACH-000711,-0.28242695257100003
ACH-000713,-0.40258829152599995
ACH-000714,-0.325295015472
ACH-000718,-0.285458418957
ACH-000720,-0.0595754567184
ACH-000721,0.010015672053600001
ACH-000724,-0.12876853066299998
ACH-000725,-0.324240816089
ACH-000732,-0.187311878431
ACH-000734,-0.181742233545
ACH-000735,-0.127690990961
ACH-000736,-0.17806181408
ACH-000738,0.016387029752
ACH-000746,-0.33785452828400003
ACH-000747,-0.153539199874
ACH-000748,-0.219274143241
ACH-000753,-0.39991718761399997
ACH-000756,-0.300572910897
ACH-000757,0.0901189946467
ACH-000758,0.0460755783321
ACH-000760,0.060219165866800005
ACH-000763,0.117641509509
ACH-000764,-0.0469916296705
ACH-000765,-0.0505917628862
ACH-000766,0.0666568592615
ACH-000767,-0.190287712836
ACH-000768,-0.584518978149
ACH-000769,-0.169514854683
ACH-000770,-0.061997705253300006
ACH-000771,-0.3917513025
ACH-000773,-0.134624320085
ACH-000776,0.0181292346127
ACH-000777,-0.521421141277
ACH-000778,-0.20048838375599998
ACH-000781,0.0342816266713
ACH-000782,-0.006153964807859999
ACH-000783,-0.16058637192800002
ACH-000784,-0.0461507748169
ACH-000785,-0.159927877173
ACH-000787,-0.329654348572
ACH-000788,-0.17357210088599997
ACH-000791,-0.240787269578
ACH-000792,-0.38965158426
ACH-000794,-0.26425821069899996
ACH-000796,-0.12323551054500001
ACH-000799,-0.378709764035
ACH-000800,-0.290752981318
ACH-000802,-0.187356356976
ACH-000804,-0.397993919746
ACH-000805,-0.0433590115783
ACH-000809,-0.0645199493356
ACH-000810,-0.294549649432
ACH-000811,-0.023684824257299997
ACH-000817,0.0856551891092
ACH-000819,0.008050514864899999
ACH-000820,-0.269267966479
ACH-000821,-0.637706706042
ACH-000822,0.360316758124
ACH-000823,0.070091382948
ACH-000824,-0.10715211566600001
ACH-000827,-0.137939918365
ACH-000829,-0.345674774285
ACH-000831,0.0849988993272
ACH-000832,0.0721952296595
ACH-000833,-0.38176906339199995
ACH-000834,-0.17352768918900002
ACH-000835,-0.114360354233
ACH-000836,0.280758430405
ACH-000837,0.0764866122884
ACH-000838,0.208912366326
ACH-000839,-0.241268401939
ACH-000840,0.0865662496514
ACH-000841,-0.5326610848309999
ACH-000843,-0.08072471924619999
ACH-000846,-0.005794251159530001
ACH-000847,0.167107462932
ACH-000848,-0.17613184150400002
ACH-000849,-0.0367695818451
ACH-000851,-0.104503779101
ACH-000855,0.0605819860183
ACH-000856,-0.0638870842195
ACH-000858,-0.09246943503249999
ACH-000859,0.0932047592107
ACH-000861,0.021031809400400003
ACH-000862,0.10309001382
ACH-000865,0.0121670038679
ACH-000866,-0.309083615315
ACH-000867,0.0424032520914
ACH-000869,0.0843062295633
ACH-000872,0.0879021056298
ACH-000873,-0.06380400534080001
ACH-000876,-0.441372413478
ACH-000878,0.140902808001
ACH-000880,-0.11003310830999999
ACH-000881,-0.0371797259691
ACH-000882,-0.00274595411625
ACH-000884,-0.123802726874
ACH-000885,-0.159283946318
ACH-000887,-0.0603397384356
ACH-000888,-0.269245728077
ACH-000889,-0.060030618270300005
ACH-000890,-0.0414773736949
ACH-000896,-0.191972280396
ACH-000898,0.176141739791
ACH-000900,-0.264062976787
ACH-000901,-0.0068127732967
ACH-000905,-0.102149417184
ACH-000906,-0.19375396145799997
ACH-000907,-0.167362200673
ACH-000910,-0.0009193242213189999
ACH-000911,-0.186491185176
ACH-000912,-0.289969881206
ACH-000913,-0.23063269808200001
ACH-000915,-0.08102024259660001
ACH-000916,0.0887971292715
ACH-000917,0.130060371174
ACH-000921,-0.041555272728
ACH-000924,-0.0357687284855
ACH-000926,-0.113522661587
ACH-000928,-0.0534547789343
ACH-000929,-0.40968577870899997
ACH-000932,-0.190967776299
ACH-000935,0.141736441395
ACH-000936,-0.103808756957
ACH-000937,-0.0736844117395
ACH-000938,0.21738502790800002
ACH-000939,0.1177977707
ACH-000941,0.0779813265712
ACH-000943,-0.00764124417717
ACH-000946,-0.032747474193199996
ACH-000947,-0.09275019282569999
ACH-000948,-0.00248307210206
ACH-000950,-0.25412975335
ACH-000953,-0.20801279608399997
ACH-000957,-0.405732177428
ACH-000958,-0.129707034657
ACH-000960,-0.007292323564300001
ACH-000963,0.15143408172800002
ACH-000968,-0.34756454737899994
ACH-000969,-0.0600081637624
ACH-000973,-0.11823178615
ACH-000974,-0.029788430556200004
ACH-000975,0.000449540388863
ACH-000976,-0.263458343631
ACH-000978,-0.283753656252
ACH-000980,-0.0575383959676
ACH-000984,0.0801209662516
ACH-000986,-0.14725774838300001
ACH-000988,0.0314744815364
ACH-000993,-0.0520419956165
ACH-000994,-0.302059023413
ACH-000996,-0.00378455460167
ACH-001001,-0.115865650193
ACH-001020,0.087627089637
ACH-001028,0.051995645025500005
ACH-001031,-0.20127883784000003
