,IPMK (253430)
ACH-000004,-0.470928680916
ACH-000007,-0.015176723367000001
ACH-000009,0.172685512643
ACH-000011,-0.248215524
ACH-000012,0.048633426935900004
ACH-000013,0.10798264966499999
ACH-000014,-0.225884009236
ACH-000015,-0.0419761811261
ACH-000017,0.141789384595
ACH-000018,-0.10758511195999998
ACH-000019,-0.0205193307221
ACH-000021,-0.0465618252003
ACH-000022,0.20583680945099997
ACH-000025,-0.164466770603
ACH-000028,-0.206943759777
ACH-000030,-0.158456966379
ACH-000035,-0.259641417307
ACH-000036,-0.117681509836
ACH-000037,0.16786153494199998
ACH-000039,0.243169547883
ACH-000040,-0.21199585537
ACH-000041,0.0492148442253
ACH-000042,-0.16793396796799998
ACH-000045,-0.313991535052
ACH-000047,-0.247644974353
ACH-000052,-0.00428439860613
ACH-000053,-0.31867516076200003
ACH-000054,-0.173028391567
ACH-000055,-0.0693174068311
ACH-000060,0.122429158723
ACH-000067,0.035442889787
ACH-000070,-0.0682835964689
ACH-000075,-0.16573589015999998
ACH-000078,0.20350842019999998
ACH-000082,-0.00391246334855
ACH-000085,0.121137375364
ACH-000086,0.09817130760019999
ACH-000087,0.13336321778899998
ACH-000092,-0.0403267899731
ACH-000095,0.194046028167
ACH-000097,-0.12991163580499998
ACH-000098,0.0229377280685
ACH-000099,0.07311419479339999
ACH-000108,-0.32315421318000004
ACH-000113,0.100196975406
ACH-000115,-0.0373064879844
ACH-000116,-0.0637580219472
ACH-000118,-0.18030358195500001
ACH-000120,-0.0587245125435
ACH-000123,-0.0937236115445
ACH-000127,-0.0970359313356
ACH-000128,-0.173690504782
ACH-000132,-0.19334457987599998
ACH-000133,-0.0110920905204
ACH-000137,-0.166620462954
ACH-000138,-0.21698603475000003
ACH-000142,0.0267612635507
ACH-000143,-0.0349725401733
ACH-000146,-0.295222898118
ACH-000148,-0.156737608123
ACH-000150,0.0188294965708
ACH-000152,-0.171965234868
ACH-000153,-0.0147636779769
ACH-000159,-0.256403228017
ACH-000160,0.061748167106800006
ACH-000163,-0.18875122661200003
ACH-000167,-0.35034506384900005
ACH-000168,0.105839193641
ACH-000169,0.023440408806699998
ACH-000178,-0.0419298191199
ACH-000182,-0.621595586702
ACH-000183,-0.971690125763
ACH-000188,0.0368640734282
ACH-000189,-0.26903046220800003
ACH-000190,-0.0421917076575
ACH-000198,-0.25989012778299997
ACH-000204,-0.344843056157
ACH-000206,0.0010153690656499999
ACH-000207,-0.371925770922
ACH-000211,0.0763713128673
ACH-000215,0.132628600546
ACH-000221,0.244086121634
ACH-000222,-0.223743747876
ACH-000223,-0.116178577642
ACH-000226,-0.165247550529
ACH-000227,0.100905681565
ACH-000228,-0.11288047955
ACH-000231,-0.05237614317
ACH-000232,0.152433003403
ACH-000233,-0.420904622275
ACH-000234,-0.0774574713671
ACH-000235,-0.028120646595099996
ACH-000237,0.00574813559571
ACH-000238,0.107132789766
ACH-000243,0.115273602568
ACH-000244,0.24993885670899998
ACH-000246,-0.045063293992699996
ACH-000248,-0.0236993167105
ACH-000250,0.041046714788900006
ACH-000251,-0.0410637608695
