,GDNF (2668)
ACH-000004,-0.319744400661
ACH-000007,-0.290691747967
ACH-000009,0.146511874766
ACH-000011,-0.046288476633599994
ACH-000012,-0.028246824988099998
ACH-000013,0.0500769759869
ACH-000014,-0.0485069525751
ACH-000015,-0.21600580678599998
ACH-000017,0.0372305848089
ACH-000018,-0.0514202415211
ACH-000019,0.191537168621
ACH-000021,0.143579839456
ACH-000022,0.13806061986600002
ACH-000025,0.0140465220126
ACH-000028,0.0937806825657
ACH-000030,0.140818390249
ACH-000035,-0.10237609693
ACH-000036,0.149967567109
ACH-000037,0.0552061140855
ACH-000039,0.10473170945499999
ACH-000040,-0.101528283458
ACH-000041,0.157571273953
ACH-000042,-0.009640996727739999
ACH-000045,0.210575699777
ACH-000047,-0.0250775732729
ACH-000052,0.21850007220800002
ACH-000053,0.0690449970299
ACH-000054,0.0208026674494
ACH-000055,0.219642617949
ACH-000060,-0.147565218338
ACH-000067,0.011859274306399999
ACH-000070,-0.39871665881800006
ACH-000075,0.0368331812942
ACH-000078,0.131104555058
ACH-000082,0.0615312717289
ACH-000085,0.26503101801
ACH-000086,0.00670356374418
ACH-000087,0.08525285004149999
ACH-000092,-0.132635445375
ACH-000095,-0.181603345524
ACH-000097,-0.021332415417999996
ACH-000098,0.07361226880869999
ACH-000099,0.116567882653
ACH-000108,0.236113777071
ACH-000113,-0.040042452296500004
ACH-000115,-0.167221306751
ACH-000116,-0.151359534848
ACH-000118,0.04937020938969999
ACH-000120,0.10049798669500001
ACH-000123,0.035977836343
ACH-000127,-0.18250355754099998
ACH-000128,0.0302791955233
ACH-000132,0.0682142241605
ACH-000133,0.117794310326
ACH-000137,0.0956406178888
ACH-000138,-0.00987885171733
ACH-000142,0.0816536665956
ACH-000143,-0.0480963411239
ACH-000146,-0.0605007938511
ACH-000148,-0.0307521892113
ACH-000150,0.0556087475526
ACH-000152,0.054432574650999994
ACH-000153,0.325709237919
ACH-000159,0.0489455349103
ACH-000160,0.0434168266404
ACH-000163,0.163409733389
ACH-000167,0.371309239525
ACH-000168,0.12506054225500002
ACH-000169,-0.00696055312281
ACH-000178,-0.127546860548
ACH-000182,-0.157155302927
ACH-000183,0.00377403623388
ACH-000188,0.0252496547988
ACH-000189,0.359445502847
ACH-000190,0.108254080866
ACH-000198,-0.000181868975912
ACH-000204,0.0141343179656
ACH-000206,0.140765142229
ACH-000207,-0.500084005603
ACH-000211,0.0895933813181
ACH-000215,-0.0611248649735
ACH-000221,-0.136028566771
ACH-000222,0.145163644006
ACH-000223,0.0198046611169
ACH-000226,-0.0728750496881
ACH-000227,-0.0178419037455
ACH-000228,-0.037955299457699994
