,B3GALTL (145173)
ACH-000317,0.12312736604699999
ACH-000318,0.019403926864599998
ACH-000319,0.15970496404999998
ACH-000320,0.218192180165
ACH-000322,0.18765420526
ACH-000323,0.0627439041756
ACH-000324,0.150086209681
ACH-000329,0.254258963062
ACH-000330,0.267900929297
ACH-000331,0.132949268349
ACH-000332,0.186819784166
ACH-000334,0.0548895383825
ACH-000335,0.33080877628600003
ACH-000336,0.00522579589147
ACH-000337,0.0240553574909
ACH-000339,0.129395682935
ACH-000341,0.51727654959
ACH-000348,0.09025302343769999
ACH-000350,0.106872193533
ACH-000352,0.10653476771999999
ACH-000356,-0.0752463400882
ACH-000361,0.0518098632474
ACH-000362,0.325066306864
ACH-000363,0.119031406513
ACH-000364,-0.0832769783866
ACH-000365,0.064460738421
ACH-000366,0.158111661105
ACH-000368,0.186914289342
ACH-000374,0.0754431939983
ACH-000375,0.0607382797097
ACH-000376,0.024100142653
ACH-000381,-0.06405520117380001
ACH-000383,0.0375624447987
ACH-000387,0.156679274976
ACH-000389,0.174926442485
ACH-000390,-0.014165838077400001
ACH-000393,0.08026234613699999
ACH-000395,0.115163970476
ACH-000397,0.07306710818989999
ACH-000401,0.159783017474
ACH-000402,0.29017183405
ACH-000403,0.18617814455499998
ACH-000404,0.160726077628
ACH-000406,0.18002811510299999
ACH-000407,0.265057407419
ACH-000408,0.0897371487548
ACH-000410,0.07204650743760001
ACH-000411,0.0552413151119
ACH-000414,0.226679269303
ACH-000415,0.07834017754339999
ACH-000416,0.00839275256579
ACH-000420,0.268848807633
ACH-000421,0.0721376184052
ACH-000424,-0.21458992215300002
ACH-000425,0.11769401732899999
ACH-000426,0.276445454056
ACH-000427,-0.135728473882
ACH-000433,0.211484572562
ACH-000436,0.10275021861
ACH-000444,0.09285143931989999
ACH-000445,0.263187103658
ACH-000448,0.228536335288
ACH-000450,0.04677231127669999
ACH-000452,0.0325064785286
ACH-000454,0.0518642645863
ACH-000458,0.210869225019
ACH-000459,0.199710420319
ACH-000460,0.138910467104
ACH-000461,0.035851221473199996
ACH-000463,-0.025279197739400003
ACH-000464,0.515402763829
ACH-000466,0.166725027817
ACH-000467,0.133208266913
ACH-000468,0.030704520940299997
ACH-000469,0.0861046249708
ACH-000470,0.37705238084799997
ACH-000471,0.0158442276083
ACH-000472,0.0992205574773
ACH-000473,0.24224121077
ACH-000475,0.141168319751
ACH-000476,0.202116999586
ACH-000477,0.133829898276
ACH-000480,0.409903867903
ACH-000481,0.235757245454
ACH-000483,0.222648036093
ACH-000484,0.0279649825475
ACH-000485,0.248081056084
ACH-000486,0.145560340107
ACH-000487,0.129198035234
ACH-000488,0.0740162539668
ACH-000490,0.138920648771
ACH-000491,0.028888095923599998
ACH-000495,0.162709951205
ACH-000496,0.0737217357382
ACH-000499,0.0489104121019
ACH-000500,-0.250305715406
ACH-000502,0.174888627257
ACH-000503,0.12998470215900002
ACH-000505,0.171321485739
ACH-000507,0.150313174649
ACH-000510,0.047556948598800004
ACH-000511,0.131512431036
ACH-000512,0.15869108776
ACH-000516,0.154366110242
ACH-000517,0.12035614545
ACH-000518,0.09637738366769999
ACH-000520,0.0929269590458
ACH-000521,0.130069992621
ACH-000522,0.122351763184
ACH-000524,0.144101630174
ACH-000527,0.017820951556
ACH-000528,0.06703658156089999
ACH-000537,0.09126538221889999
ACH-000541,0.161959732547
ACH-000542,0.0078604309887
ACH-000544,0.0211549995413
ACH-000545,0.0634181058438
ACH-000547,0.385352813954
ACH-000548,0.21462264502099998
ACH-000549,0.10429164734999999
ACH-000550,0.18309230557599998
ACH-000552,0.09209463082699999
ACH-000556,0.018504522884400004
ACH-000557,0.0102109283149
ACH-000570,0.14843005185900002
ACH-000571,0.24577585688499998
ACH-000573,0.118315378814
ACH-000576,0.26379768083099997
ACH-000580,0.0441167562231
ACH-000584,0.173122052348
ACH-000585,0.0778103925034
ACH-000588,0.0829460017398
ACH-000589,0.11946894598300001
ACH-000591,0.0631736245391
ACH-000593,0.35643493473099996
ACH-000600,0.118780060351
ACH-000601,0.170388021822
ACH-000604,0.037541414467
ACH-000605,0.145668764367
ACH-000606,0.099007894795
ACH-000608,0.19729791521899998
ACH-000614,0.250831075051
ACH-000616,-0.131306013675
ACH-000618,0.072557624203
ACH-000619,0.28336804323000003
ACH-000620,0.0837057154391
ACH-000621,0.08802321749330001
ACH-000622,0.08551289941479999
ACH-000623,0.163421866293
ACH-000624,0.16803846938099998
ACH-000627,0.0198639031668
ACH-000630,0.24650508638399998
ACH-000632,0.17848585851399998
ACH-000633,0.165708927507
ACH-000637,0.22955888069699998
ACH-000638,0.267028972238
ACH-000646,0.34063615892800003
ACH-000647,0.164838761272
ACH-000648,0.18638505638300001
ACH-000649,0.225384494584
ACH-000651,0.12885693095
ACH-000652,0.099520076993
ACH-000653,0.143003930955
ACH-000657,0.165134767887
ACH-000658,0.268645336427
ACH-000661,0.0768967192021
ACH-000662,0.273101373851
ACH-000663,0.104890214704
ACH-000665,0.10167459226600001
ACH-000671,0.044465339918599994
ACH-000673,0.240544851293
ACH-000676,0.136249263743
ACH-000677,0.157574905825
ACH-000681,0.151913136613
ACH-000682,0.114436076541
ACH-000683,0.102671879046
ACH-000684,-0.030510363964299996
ACH-000688,-0.0167960306494
ACH-000693,0.0946706787404
ACH-000694,0.17441430213599998
ACH-000695,0.243026174118
ACH-000696,0.0537666097235
ACH-000697,0.149622475876
ACH-000699,0.0956868970732
ACH-000701,0.025859444420799998
ACH-000706,0.187607461986
ACH-000711,0.157248450786
ACH-000713,0.136068517875
ACH-000714,0.258240971861
ACH-000718,0.161296363091
ACH-000720,0.128142275868
ACH-000721,0.118078100646
ACH-000724,0.227616665895
ACH-000725,0.210572116312
ACH-000732,0.0131885012632
ACH-000734,0.0754666043355
ACH-000735,-0.0211284051138
ACH-000736,0.21145835968600002
ACH-000738,0.0639974830565
ACH-000746,0.222244271008
ACH-000747,0.290477864082
ACH-000748,0.243047329053
ACH-000753,0.125795827429
ACH-000756,0.12914920441199998
ACH-000757,0.26040656826999997
ACH-000758,0.09053664890039999
ACH-000760,0.207384878237
ACH-000763,0.09983440531610001
ACH-000764,0.17788074162
ACH-000765,0.24029180959199997
ACH-000766,0.19155339502399998
ACH-000767,0.0251035161228
ACH-000768,0.138608098289
ACH-000769,0.0711517566993
ACH-000770,0.068471369141
ACH-000771,0.0644623739781
ACH-000773,0.17187131858100002
ACH-000776,0.212024043857
ACH-000777,0.121044813092
ACH-000778,0.047560242954699995
ACH-000781,0.149671732611
ACH-000782,0.228651017828
ACH-000783,0.236258914378
ACH-000784,0.12651402930199998
ACH-000785,0.248356292169
ACH-000787,0.183131447322
ACH-000788,0.134135435599
ACH-000791,0.174899370699
ACH-000792,0.122870517532
ACH-000794,0.123323477486
ACH-000796,0.179278606353
ACH-000799,0.0281693388359
ACH-000800,0.102209595448
ACH-000802,0.0550082807369
ACH-000804,0.167297786757
ACH-000805,0.218653940006
ACH-000809,0.14039273011700001
ACH-000810,-0.0118909510158
ACH-000811,0.0883167137772
ACH-000817,0.0739849272188
ACH-000819,0.133953729278
ACH-000820,0.21244365125300002
ACH-000821,0.41989340420599996
ACH-000822,0.196630135495
ACH-000823,0.264458082279
ACH-000824,0.168348217394
ACH-000827,0.13655152341399998
ACH-000829,0.0947351321315
ACH-000831,-0.0540067022392
ACH-000832,0.136615253593
ACH-000833,0.07809631349339999
ACH-000834,0.132039903221
ACH-000835,0.0857478596638
ACH-000836,0.177494798792
ACH-000837,0.146109337598
ACH-000838,0.08358549462999999
ACH-000839,0.212538928937
ACH-000840,0.115036783058
ACH-000841,0.279068619562
ACH-000843,0.11627153728499999
ACH-000846,0.300301883793
ACH-000847,0.10556813614
ACH-000848,0.07846106466839999
ACH-000849,0.236339441417
ACH-000851,0.19811816546
ACH-000855,0.2595079513
ACH-000856,0.152553870483
ACH-000858,0.06832730884890001
ACH-000859,0.10842329490999998
ACH-000861,0.0341298545548
ACH-000862,0.20026614555
ACH-000865,0.10130490550000001
ACH-000866,0.0923034847226
ACH-000867,0.14318875928
ACH-000869,0.16884117854000003
ACH-000872,0.039564011572
ACH-000873,0.043317853239599996
ACH-000876,0.259707214602
ACH-000878,0.10622269616
ACH-000880,0.124242231229
ACH-000881,0.0956022583047
ACH-000882,0.14195564033500002
ACH-000884,0.11631295260800001
ACH-000885,0.12539414534
ACH-000887,0.114488105391
ACH-000888,0.145526800981
ACH-000889,0.192157382087
ACH-000890,-0.0932225769936
ACH-000896,0.09924306244039999
ACH-000898,0.104360155387
ACH-000900,0.19902773827999998
ACH-000901,0.0346301071676
ACH-000905,-0.09551618896469999
ACH-000906,-0.027402008294700003
ACH-000907,0.07442323819010001
ACH-000910,0.17432636584000002
ACH-000911,0.133159468221
ACH-000912,0.11798114023299999
ACH-000913,0.28663797480500003
ACH-000915,0.219801415609
ACH-000916,0.130596177955
ACH-000917,0.178922922328
ACH-000921,0.15528837949899998
ACH-000924,0.202521517027
ACH-000926,0.117841954014
ACH-000928,0.17967201220600001
ACH-000929,0.0872941638618
ACH-000932,0.07228445728760001
ACH-000935,0.10631759110099999
ACH-000936,0.0628628203702
ACH-000937,0.187241967053
ACH-000938,0.235534289226
ACH-000939,-0.023812643950900002
ACH-000941,0.36965741597400004
ACH-000943,0.029092783999099998
ACH-000946,-0.120665322563
ACH-000947,0.0722601690208
ACH-000948,0.0340561602183
ACH-000950,-0.0448254308978
ACH-000953,0.206124189513
ACH-000957,0.11786040250600001
ACH-000958,0.191851624394
ACH-000960,0.0968489235346
ACH-000963,0.08224759324839999
ACH-000968,0.170766394086
ACH-000969,0.106697636599
ACH-000973,0.103016256503
ACH-000974,0.0548294968705
ACH-000975,0.06591264493440001
ACH-000976,-0.0276381794107
ACH-000978,0.518136043145
ACH-000980,0.107546236087
ACH-000984,0.0343610961018
ACH-000986,0.175481903465
ACH-000988,0.0881149411299
ACH-000993,0.299088537333
ACH-000994,0.09033626504480001
ACH-000996,-0.0197279559379
ACH-001001,0.18075042197799998
ACH-001020,0.062048119494699995
ACH-001028,0.13107109487500002
ACH-001031,0.10499001265900001
ACH-001038,0.11849307584799999
ACH-001048,0.132814094626
ACH-001050,0.131565057227
ACH-001053,0.0392344390149
ACH-001054,0.154681988743
ACH-001061,0.0728489581082
ACH-001067,0.233019782812
ACH-001075,0.166363983344
ACH-001096,0.0646205363159
ACH-001128,0.100550655316
ACH-001134,0.0923007550652
ACH-001151,0.133964811602
ACH-001163,0.04284089583330001
ACH-001164,-0.0993225026226
ACH-001173,0.147370091256
ACH-001183,0.23539633183400002
ACH-001184,0.19071648767000002
ACH-001190,-0.12113760485899999
ACH-001192,0.0898805874146
ACH-001193,0.22129877191999997
ACH-001196,-0.0949485546282
ACH-001197,0.11940801446499999
ACH-001205,0.230328484316
ACH-001211,0.114134710823
ACH-001212,0.29372961183699997
ACH-001228,0.062665462707
ACH-001232,0.079980015072
ACH-001239,0.125557054836
ACH-001274,0.07801745241289999
ACH-001275,0.156897091879
ACH-001277,0.267280916022
ACH-001278,0.108080951888
ACH-001280,-0.0051505286288000005
ACH-001283,0.044271032071099996
ACH-001289,0.145006185287
ACH-001295,0.0951398144658
ACH-001300,0.038049141639499996
ACH-001301,0.09995237829939999
ACH-001302,0.22060537369199998
ACH-001303,0.0994231580582
ACH-001306,0.0667572024127
ACH-001318,0.219596151322
ACH-001322,0.120435092046
ACH-001328,0.012513610488100001
ACH-001332,0.07437060749
ACH-001333,-0.105959052035
ACH-001336,-0.153170037072
ACH-001340,0.160185352456
ACH-001346,0.170902264227
ACH-001353,0.171515810234
ACH-001354,0.23287902021600002
ACH-001367,-0.00199292854028
ACH-001368,0.0317370043399
ACH-001374,-0.023098161364000003
ACH-001375,0.225767700759
ACH-001377,0.062266198775500006
ACH-001380,0.115834762082
ACH-001391,0.208045797761
ACH-001407,0.153417936352
ACH-001408,0.172217191407
ACH-001413,-0.113731690009
ACH-001430,0.118205694857
ACH-001431,0.0908510636564
ACH-001450,0.142624122057
ACH-001496,0.08496378530570001
ACH-001500,0.18711486805799998
ACH-001521,0.078612895962
ACH-001523,0.242924559608
ACH-001532,0.140123304792
ACH-001536,0.345228553232
ACH-001550,0.0798514747597
ACH-001552,0.32447381122499996
ACH-001554,0.0899291329157
ACH-001645,0.023761359086700004
ACH-001654,0.0452582371399
ACH-001715,0.12911412295
ACH-001735,0.0355641968419
ACH-001736,0.158731731686
ACH-001737,0.324878090035
ACH-001740,-0.0692725017215
ACH-001745,0.209590173952
ACH-001750,0.125281359969
ACH-001765,0.169456949008
ACH-001956,0.13978301433700002
ACH-001957,0.196124690818
