,FAH (2184)
ACH-000004,-0.14643919028
ACH-000007,-0.050820099005500004
ACH-000009,-0.04711225800319999
ACH-000011,-0.05445491197669999
ACH-000012,-0.0517321123549
ACH-000013,-0.055401254888399996
ACH-000014,-0.0935693301619
ACH-000015,-0.045290675315699996
ACH-000017,0.0680349371112
ACH-000018,0.0217226824742
ACH-000019,0.229797789256
ACH-000021,0.07521458811819999
ACH-000022,-0.0407548564438
ACH-000025,-0.11740670922499999
ACH-000028,-0.11108039161599999
ACH-000030,0.0797949615909
ACH-000035,-0.114309445425
ACH-000036,0.157419595702
ACH-000037,0.0889653830143
ACH-000039,-0.40972160598000007
ACH-000040,0.105442742399
ACH-000041,-0.0575359230552
ACH-000042,-0.0976035576258
ACH-000045,-0.041612269965
ACH-000047,-0.0654425071888
ACH-000052,-0.38156450982100004
ACH-000053,-0.0033524911223099998
ACH-000054,0.157368142082
ACH-000055,-0.11327822572799999
ACH-000060,0.018531057915
ACH-000067,-0.21704692746100002
ACH-000070,0.060500326790399996
ACH-000075,-0.154745449995
ACH-000078,0.10582769554199999
ACH-000082,-0.10509177421700001
ACH-000085,-0.0381089970021
ACH-000086,-0.127095197247
ACH-000087,0.11030713252499999
ACH-000092,-0.0469226041229
ACH-000095,0.031327401099
ACH-000097,0.00601286307298
ACH-000098,-0.0369314034796
ACH-000099,0.014804542549
ACH-000108,0.220431438281
ACH-000113,0.00213873200062
ACH-000115,0.12798630538699998
ACH-000116,0.0582592065039
ACH-000118,0.12438687162499999
ACH-000120,-0.0669850524145
ACH-000123,0.076237235477
ACH-000127,0.08707553785660001
ACH-000128,0.0233303980243
ACH-000132,-0.121357860783
ACH-000133,0.0691721598549
ACH-000137,0.0930103341605
ACH-000138,0.06561969677519999
ACH-000142,-0.006556810052379999
ACH-000143,0.112706792455
ACH-000146,0.0299424558665
ACH-000148,-0.0980762368901
ACH-000150,-0.0730027645558
ACH-000152,-0.039253407943
ACH-000153,0.11973168102199999
ACH-000159,0.0168740683148
ACH-000160,-0.033798553668800004
ACH-000163,0.0194455389907
ACH-000167,-0.250627670005
ACH-000168,-0.190761442622
ACH-000169,0.046427161007099996
ACH-000178,-0.09053197429839999
ACH-000182,-0.181255729264
ACH-000183,-0.219275347795
ACH-000188,0.0486942885733
ACH-000189,0.433894440591
ACH-000190,0.0647434610886
ACH-000198,0.027675889890600002
ACH-000204,-0.0515830296939
ACH-000206,-0.25888871423
ACH-000207,0.00019877755415400003
ACH-000211,-0.11835756675100001
ACH-000215,-0.025883494704299997
ACH-000221,-0.046490089664099996
ACH-000222,0.0656483679891
ACH-000223,-0.164936887104
ACH-000226,0.209617434454
ACH-000227,-0.16951988991099998
ACH-000228,0.104585919901
ACH-000231,-0.015040339741499998
ACH-000232,0.061497990199800005
ACH-000233,-0.146217908266
ACH-000234,-0.224762342889
ACH-000235,-0.0343184172397
ACH-000237,0.131085522831
ACH-000238,-0.09430794878239998
ACH-000243,-0.07164311420760001
ACH-000244,0.184640091347
ACH-000246,-0.07770206397260002
ACH-000248,-0.127896523713
ACH-000250,-0.0316754114599
ACH-000251,-0.0596737774966
ACH-000253,-0.00732652905682
ACH-000255,-0.048132414391
ACH-000256,0.0033888700961300002
ACH-000257,-0.237347012315
ACH-000258,-0.47895001187700004
ACH-000259,0.101925545085
ACH-000260,-0.09534957594070001
ACH-000261,-0.00223070872956
ACH-000262,-0.0144650360746
ACH-000263,-0.332188805407
ACH-000264,0.0407864998939
ACH-000265,-0.050838117406400006
ACH-000266,-0.0533770806199
ACH-000272,-0.057676203636
ACH-000273,-0.0246110594732
ACH-000274,-0.19645555459800002
ACH-000277,-0.0172279697484
ACH-000278,-0.08788163602980001
ACH-000279,-0.103927556064
ACH-000280,0.054926975121
ACH-000281,-0.0998558416364
ACH-000288,0.0267323785275
ACH-000291,0.103320425616
ACH-000293,0.1315884484
ACH-000294,0.0728597120559
ACH-000295,0.220890046809
ACH-000296,-0.0342507278007
ACH-000302,0.034385315687800004
ACH-000304,0.097231346745
ACH-000307,-0.16638967757
ACH-000308,-0.0888306640903
ACH-000310,-0.209820332214
ACH-000311,-0.182697008261
ACH-000312,0.059183611929800005
ACH-000315,0.18307485010299998
ACH-000316,-0.048734714907
ACH-000317,0.159218871622
ACH-000318,0.0812823491332
ACH-000319,-0.122885084026
ACH-000320,-0.371912017031
ACH-000322,0.118224509782
ACH-000323,-0.0173999509409
ACH-000324,0.026644094766000003
ACH-000329,0.0117571533345
ACH-000330,-0.038691762985199996
ACH-000331,0.0305748954344
ACH-000332,-0.0231086764382
ACH-000334,-0.15100836336100001
ACH-000335,-0.207969270291
ACH-000336,-0.188627563238
ACH-000337,0.028793501474299998
ACH-000339,0.00819327771932
ACH-000341,0.159881421281
ACH-000348,0.0593879018996
ACH-000350,-0.0627916407359
ACH-000352,-0.0502869225821
ACH-000356,-0.270335977434
ACH-000361,0.285826034766
ACH-000362,0.1100822012
ACH-000363,-0.12457820030200001
ACH-000364,-0.04804539069569999
ACH-000365,-0.00173824110572
ACH-000366,0.203212600995
ACH-000368,-0.155300446656
ACH-000374,0.0153045000681
ACH-000375,-0.170504040845
ACH-000376,-0.0216532543278
ACH-000381,-0.15568688907199998
ACH-000383,-0.0335104791388
ACH-000387,-0.137654426413
ACH-000389,-0.129460536896
ACH-000390,-0.251202227706
ACH-000393,0.00646120945499
ACH-000395,0.15069768927899999
ACH-000397,-0.09411714605810001
ACH-000401,0.00825166385229
ACH-000402,0.059489388747500004
ACH-000403,0.038686122492699995
ACH-000404,-0.127006916267
ACH-000406,-0.117441471453
ACH-000407,-0.0245611367842
ACH-000408,0.0485808013371
ACH-000410,0.0636480571566
ACH-000411,-0.101655961735
ACH-000414,-0.0899964938352
ACH-000415,0.13591610160700002
ACH-000416,0.0125014018529
ACH-000420,0.0765701585125
ACH-000421,-0.043086168656400005
ACH-000424,0.114375607234
ACH-000425,-0.06610001246410001
ACH-000426,-0.11719118159499999
ACH-000427,-0.040207263163199995
ACH-000433,0.15467626434
ACH-000436,-0.170266418755
ACH-000444,0.06167648408819999
ACH-000445,0.0737868198867
ACH-000448,0.0968921404042
ACH-000450,-0.142572594483
ACH-000452,-0.06184471769930001
ACH-000454,-0.0795105588602
ACH-000458,-0.07373238786460001
ACH-000459,0.37693960244099994
ACH-000460,-0.132129208803
ACH-000461,-0.0875301879767
ACH-000463,-0.0480810862885
ACH-000464,-0.17407373590199998
ACH-000466,-0.0985720976648
ACH-000467,-0.130930842686
ACH-000468,-0.022393382746
ACH-000469,0.0336502307387
ACH-000470,-0.126462374366
ACH-000471,-0.0479256487152
ACH-000472,-0.04618223022680001
ACH-000473,-0.165306877452
ACH-000475,0.0386625765138
ACH-000476,-0.054210315420500005
ACH-000477,-0.267783461466
ACH-000480,0.078300790508
ACH-000481,0.114607438435
ACH-000483,-0.335873994525
ACH-000484,0.19180917443599999
ACH-000485,-0.0264598892618
ACH-000486,0.137164366914
ACH-000487,-0.00689063541707
ACH-000488,0.009470572957680001
ACH-000490,-0.0722870638067
ACH-000491,-0.0966339095706
ACH-000495,-0.186916555191
ACH-000496,-0.010643798228500001
ACH-000499,-0.271090272332
ACH-000500,-0.45288688389799997
ACH-000502,0.0586678626783
ACH-000503,0.17536120344
ACH-000505,-0.08472176840050001
ACH-000507,-0.098152812938
ACH-000510,0.18721191038600002
ACH-000511,-0.0501849566345
ACH-000512,0.0939040700182
ACH-000516,-0.00580744857047
ACH-000517,-0.07351088484400001
ACH-000518,-0.06588200622000001
ACH-000520,0.0280209091317
ACH-000521,-0.184523600738
ACH-000522,-0.152237580241
ACH-000524,0.011701851017499999
ACH-000527,-0.0364703802546
ACH-000528,-0.06326829159939999
ACH-000537,-0.00097498700671
ACH-000541,-0.375390631281
ACH-000542,-0.0660182997076
ACH-000544,0.0424605689652
ACH-000545,-0.05536048241219999
ACH-000547,0.149087665141
ACH-000548,-0.0126087991719
ACH-000549,-0.192168310006
ACH-000550,0.050651401513599995
ACH-000552,-0.14808127210799998
ACH-000556,-0.13088430632099998
ACH-000557,-0.0923581131735
ACH-000570,-0.0114424664516
ACH-000571,-0.050521811751800004
ACH-000573,-0.0651856220232
ACH-000576,-0.202903096082
ACH-000580,-0.329300759378
ACH-000584,0.136359870661
ACH-000585,0.016952465264000002
ACH-000588,-0.11906350807600001
ACH-000589,-0.027722422763299996
ACH-000591,0.16360770632000002
ACH-000593,-0.210222735777
ACH-000600,-0.080828507595
ACH-000601,-0.08761908522169999
ACH-000604,-0.171606032167
ACH-000605,-0.192102514886
ACH-000606,0.031323258866699996
ACH-000608,0.0128594518218
ACH-000614,0.020592513051200002
ACH-000616,-0.021922987552099996
ACH-000618,0.046457492027599995
ACH-000619,-0.0235111637701
ACH-000620,-0.11211641208900001
ACH-000621,0.024404996603599995
ACH-000622,-0.00729785129205
ACH-000623,-0.08119857822860001
ACH-000624,0.085471849817
ACH-000627,-0.025965224086099997
ACH-000630,-0.09035923244680001
ACH-000632,-0.106242692615
ACH-000633,-0.171137382245
ACH-000637,0.011259399887700002
ACH-000638,0.10195249725500001
ACH-000646,0.140915741049
ACH-000647,-0.054031820931
ACH-000648,-0.00889447627873
ACH-000649,-0.118061709797
ACH-000651,-0.0359149915303
ACH-000652,0.235789788343
ACH-000653,0.013698027575299998
ACH-000657,-0.0114112139717
ACH-000658,-0.0958838563301
ACH-000661,-0.050177337095300006
ACH-000662,-0.10260802587000001
ACH-000663,0.103048145743
ACH-000665,-0.061816537698999995
ACH-000671,-0.166611730211
ACH-000673,0.0057998876619799996
ACH-000676,-0.0664704020761
ACH-000677,0.0519111139946
ACH-000681,0.0345354297147
ACH-000682,0.045569595150300006
ACH-000683,-0.0394027700723
ACH-000684,0.0826473627241
ACH-000688,0.056130937290199995
ACH-000693,0.020713284014
ACH-000694,0.0734183428472
ACH-000695,-0.0882280400416
ACH-000696,-0.05197708226369999
ACH-000697,-0.140783790461
ACH-000699,0.0269031185063
ACH-000701,0.11064503712000001
ACH-000706,-0.207241048759
ACH-000711,-0.0273032420338
ACH-000713,-0.258885318339
ACH-000714,0.0815182400205
ACH-000718,-0.059586296268300004
ACH-000720,0.0094333764544
ACH-000721,0.0110967304152
ACH-000724,-0.0644433431832
ACH-000725,0.0625079760641
ACH-000732,0.19986386956799998
ACH-000734,0.0391816346169
ACH-000735,-0.034916855465800006
ACH-000736,-0.012705193205799999
ACH-000738,0.102415027298
ACH-000746,-0.145910091324
ACH-000747,0.10378321122000002
ACH-000748,0.07586878985960001
ACH-000753,-0.053379146914300006
ACH-000756,0.178678978455
ACH-000757,-0.398306624625
ACH-000758,0.0315102078623
ACH-000760,-0.0860142523172
ACH-000763,0.0676718230995
ACH-000764,0.113811586962
ACH-000765,-0.00314553019016
ACH-000766,-0.0293203976791
ACH-000767,-0.0909802102626
ACH-000768,-0.08702972803810001
ACH-000769,-0.10769821023600001
ACH-000770,0.044616760756599996
ACH-000771,0.0300407536026
ACH-000773,-0.00357284000428
ACH-000776,0.0789712014276
ACH-000777,-0.0240043694125
ACH-000778,0.0428539202518
ACH-000781,-0.0195445112131
ACH-000782,-0.0278114512407
ACH-000783,0.00765918027867
ACH-000784,-0.195903139639
ACH-000785,-0.0307423206643
ACH-000787,-0.00834649755722
ACH-000788,-0.00465951769893
ACH-000791,-0.0699110710772
ACH-000792,0.0295736583527
ACH-000794,-0.0324666744169
ACH-000796,-0.0691734409646
ACH-000799,0.017680185078700002
ACH-000800,-0.0675602741713
ACH-000802,-0.0294822753955
ACH-000804,-0.06262702964769999
ACH-000805,0.0207660207576
ACH-000809,0.0397043464894
ACH-000810,-0.300823915515
ACH-000811,0.0292492933088
ACH-000817,-0.215260222828
ACH-000819,-0.104664220072
ACH-000820,0.30292713250500003
ACH-000821,0.00833710801278
ACH-000822,0.0333232062516
ACH-000823,0.0771022989906
ACH-000824,-0.024910680538
ACH-000827,-0.052079010752600005
ACH-000829,0.123479009706
ACH-000831,0.057351269188199994
ACH-000832,-0.133187353554
ACH-000833,0.454577781236
ACH-000834,0.133510847371
ACH-000835,-0.023060409736900003
ACH-000836,-0.0886715279786
ACH-000837,0.0036734751968600004
ACH-000838,0.0350300912503
ACH-000839,-0.174975585456
ACH-000840,-0.133633983692
ACH-000841,-0.00811713973073
ACH-000843,0.0729191664585
ACH-000846,-0.0459603909026
ACH-000847,0.00537316313557
ACH-000848,-0.156874671124
ACH-000849,-0.0703740906052
ACH-000851,-0.147033588299
ACH-000855,-0.029870593489799997
ACH-000856,-0.173232490163
ACH-000858,0.0652203946401
ACH-000859,0.0591253233673
ACH-000861,-0.061198682724
ACH-000862,-0.014765417151600001
ACH-000865,0.027769884558299998
ACH-000866,-0.00585817247004
ACH-000867,-0.14575574337799999
ACH-000869,-0.22443345563
ACH-000872,0.005002108019149999
ACH-000873,-0.00279981820898
ACH-000876,-0.103797395409
ACH-000878,0.21214952416900001
ACH-000880,-0.0416366560392
ACH-000881,-0.16527837946499999
ACH-000882,-0.109222644101
ACH-000884,-0.0967795586097
ACH-000885,0.0868441434426
ACH-000887,-0.07012133160739999
ACH-000888,-0.004853484458489999
ACH-000889,-0.021837300735999998
ACH-000890,0.0518209720022
ACH-000896,-0.047829829943900004
ACH-000898,0.145591082866
ACH-000900,0.166578252504
ACH-000901,-0.0354528672876
ACH-000905,-0.0912475022643
ACH-000906,-0.043163741378800004
ACH-000907,-0.444211801743
ACH-000910,-0.0190306079147
ACH-000911,-0.00824231774107
ACH-000912,0.008895999866299999
ACH-000913,0.0814409864898
ACH-000915,-0.424067357919
ACH-000916,0.205725775176
ACH-000917,0.0709083878653
ACH-000921,0.0939258849436
ACH-000924,-0.141847797878
ACH-000926,-0.030567987349299997
