,ADK (132)
ACH-000311,-0.19293559182300002
ACH-000312,-0.0772520310696
ACH-000315,0.0181395482394
ACH-000316,-0.0377004761806
ACH-000317,0.149502535636
ACH-000318,-0.22270242573399998
ACH-000319,-0.040712684755099995
ACH-000320,-0.22935457933000003
ACH-000322,0.0434107867246
ACH-000323,-0.308695119049
ACH-000324,-0.20851015902
ACH-000329,-0.08675069735810001
ACH-000330,-0.338398816361
ACH-000331,-0.242141237443
ACH-000332,-0.218670821685
ACH-000334,-0.210157729078
ACH-000335,0.0863192144537
ACH-000336,-0.22895678261900002
ACH-000337,-0.321191586235
ACH-000339,-0.19041694748799998
ACH-000341,-0.12364842511299999
ACH-000348,-0.130421851773
ACH-000350,-0.15032421622
ACH-000352,-0.290966698303
ACH-000356,-0.165898897156
ACH-000361,0.19938396747099998
ACH-000362,-0.220926747539
ACH-000363,-0.0166240171458
ACH-000364,-0.032893217006
ACH-000365,-0.15694709840399998
ACH-000366,-0.055503864191300004
ACH-000368,-0.20726936428399997
ACH-000374,-0.32558175981
ACH-000375,-0.309093870062
ACH-000376,-0.0302746996642
ACH-000381,-0.0802131666562
ACH-000383,-0.08748130263949999
ACH-000387,-0.14162380640699998
ACH-000389,-0.225855907135
ACH-000390,-0.0313263836778
ACH-000393,0.0245660250683
ACH-000395,-0.13752202327500002
ACH-000397,-0.129698553683
ACH-000401,-0.20759210534699998
ACH-000402,-0.113871161568
ACH-000403,0.0443053300034
ACH-000404,0.104817876086
ACH-000406,-0.196700814932
ACH-000407,-0.0875354332691
ACH-000408,-0.17182672586699999
ACH-000410,-0.283869216451
ACH-000411,-0.045318075118699994
ACH-000414,-0.0699200000368
ACH-000415,-0.084587029727
ACH-000416,-0.09256247328060001
ACH-000420,-0.0848109933493
ACH-000421,-0.0713390868286
ACH-000424,-0.392034040647
ACH-000425,-0.139162159342
ACH-000426,-0.0773133705513
ACH-000427,-0.00263064186957
ACH-000433,-0.24565485244899998
ACH-000436,-0.15029687105599998
ACH-000444,-0.0832849707805
ACH-000445,-0.43583234312299995
ACH-000448,-0.11888776159299999
ACH-000450,0.0662170856656
ACH-000452,-0.122886911382
ACH-000454,-0.15777443920999998
ACH-000458,0.05509433512109999
ACH-000459,-0.206916535057
ACH-000460,-0.165644478247
ACH-000461,0.020770764050599997
ACH-000463,-0.13418615921
ACH-000464,0.13960244035299998
ACH-000466,-0.0204556893917
ACH-000467,-0.18004983397500002
ACH-000468,-0.231070426216
ACH-000469,-0.056347807985
ACH-000470,-0.132094293176
ACH-000471,0.0108363335423
ACH-000472,-0.0738500923955
ACH-000473,0.0226735177874
ACH-000475,-0.0206353917412
ACH-000476,-0.185053015035
ACH-000477,-0.0072943495333699995
ACH-000480,-0.06821950731200001
ACH-000481,-0.0732859573422
ACH-000483,-0.159496753774
ACH-000484,0.21271042039299998
ACH-000485,0.11792011284000002
ACH-000486,-0.135612983416
ACH-000487,-0.149256005647
ACH-000488,-0.00892431585546
ACH-000490,-0.12778882619
ACH-000491,-0.253795904856
ACH-000495,-0.30782219980799996
ACH-000496,-0.223327671751
ACH-000499,-0.141654123793
ACH-000500,0.794724380835
ACH-000502,-0.142342675493
ACH-000503,-0.013130144343299998
ACH-000505,-0.122973345195
ACH-000507,0.0015754400554700001
ACH-000510,-0.049964439239800006
ACH-000511,-0.205734861773
ACH-000512,-0.11440086774800001
ACH-000516,-0.034595963254300005
ACH-000517,-0.0169686845378
ACH-000518,0.157322781617
ACH-000520,-0.179450483762
ACH-000521,-0.05402630532000001
ACH-000522,-0.11326434907400001
ACH-000524,-0.241153422408
ACH-000527,-0.023584392735
ACH-000528,-0.0816042092076
ACH-000537,0.133130221624
ACH-000541,-0.174854409055
ACH-000542,-0.15749384172800002
ACH-000544,-0.0714022490877
ACH-000545,-0.0810059472344
ACH-000547,0.113985963257
ACH-000548,-0.15016929676100002
ACH-000549,-0.240815279843
ACH-000550,-0.220562730463
ACH-000552,0.0706543669005
ACH-000556,-0.170835620954
ACH-000557,-0.011427210704900001
ACH-000570,-0.103401979824
ACH-000571,-0.147084376728
ACH-000573,0.0179691217183
ACH-000576,-0.0288107189702
ACH-000580,-0.0888819822092
ACH-000584,0.025103696704400002
ACH-000585,-0.163382267089
ACH-000588,-0.287102521935
ACH-000589,-0.0891607890432
ACH-000591,-0.1229419709
ACH-000593,0.114906374388
ACH-000600,-0.15000032893200002
ACH-000601,-0.009793062132870001
ACH-000604,-0.280108642036
ACH-000605,-0.0800894442814
ACH-000606,-0.0648872155484
ACH-000608,0.0143277528584
ACH-000614,0.021577123388299996
ACH-000616,-0.23456096570999999
ACH-000618,-0.0102968140024
ACH-000619,-0.00484695434336
ACH-000620,-0.09760518602289998
ACH-000621,-0.22499536636999998
ACH-000622,0.0692906717858
ACH-000623,-0.11922825266300001
ACH-000624,-0.0907550533595
ACH-000627,-0.281933633801
ACH-000630,-0.21956664535
ACH-000632,-0.0514464405979
ACH-000633,-0.222747180834
ACH-000637,0.047268198819900006
ACH-000638,-0.28455107767
ACH-000646,0.218253446165
ACH-000647,-0.132544847227
ACH-000648,-0.37615062262599996
ACH-000649,-0.233159964494
ACH-000651,0.0085615448902
ACH-000652,-0.0391754779839
ACH-000653,-0.35441561103
ACH-000657,-0.00720095490673
ACH-000658,-0.09899590768339998
ACH-000661,-0.132308327296
ACH-000662,0.153094106088
ACH-000663,-0.27810632498599996
ACH-000665,-0.15749794017899998
ACH-000671,-0.123275513455
ACH-000673,-0.174165426283
ACH-000676,-0.00316302590451
ACH-000677,-0.0493227650354
ACH-000681,0.0247986060727
ACH-000682,-0.0580033346442
ACH-000683,-0.11063310662999999
ACH-000684,-0.210094413363
ACH-000688,-0.43950653777099996
ACH-000693,0.00106614056021
ACH-000694,-0.140117216587
ACH-000695,-0.123610485974
ACH-000696,-0.0786194758525
ACH-000697,-0.670325805603
ACH-000699,-0.08669552058499999
ACH-000701,-0.086811831611
ACH-000706,-0.08538604623849999
ACH-000711,-0.117150560927
ACH-000713,0.0538720231657
ACH-000714,-0.171646535873
ACH-000718,-0.12487788646400001
ACH-000720,-0.166323704659
ACH-000721,-0.125104344437
ACH-000724,-0.130940087249
ACH-000725,0.0112373502191
ACH-000732,-0.18129271607099998
ACH-000734,-0.102707233716
ACH-000735,-0.127351969943
ACH-000736,-0.0698641044459
ACH-000738,-0.18594244289700002
ACH-000746,-0.126808694261
ACH-000747,-0.210149741358
ACH-000748,-0.142013869932
ACH-000753,-0.0655514050494
ACH-000756,-0.008795034558
ACH-000757,-0.0574586170462
ACH-000758,-0.052507133483
ACH-000760,-0.0723813992809
ACH-000763,-0.23807966003199998
ACH-000764,-0.0533804810537
ACH-000765,-0.233431172093
ACH-000766,-0.13782335086
ACH-000767,-0.162247692518
ACH-000768,-0.07019836221419999
ACH-000769,-0.0755529467401
ACH-000770,-0.108583288709
ACH-000771,-0.019872324535
ACH-000773,-0.0563358360673
ACH-000776,-0.164131369827
ACH-000777,-0.11340669530099999
ACH-000778,-0.0728695669361
ACH-000781,-0.012789918308200001
ACH-000782,-0.035907957141300004
ACH-000783,-0.271153916724
ACH-000784,-0.0029417220527600003
ACH-000785,-0.201021567227
ACH-000787,-0.0452235091524
ACH-000788,-0.00817168837236
ACH-000791,-0.236686998536
ACH-000792,0.00934826911563
ACH-000794,-0.01254352088
ACH-000796,-0.244220366318
ACH-000799,-0.0971832300216
ACH-000800,-0.233341540431
ACH-000802,0.08139527135639998
ACH-000804,-0.0733915968132
ACH-000805,-0.07162139321389999
ACH-000809,-0.17897547899
ACH-000810,0.205805293004
ACH-000811,-0.0848505338934
ACH-000817,-0.46713260579800003
ACH-000819,0.008442208027889999
ACH-000820,0.103447046269
ACH-000821,-0.127728819281
ACH-000822,-0.07987944726
ACH-000823,0.00853074870469
ACH-000824,0.0272002513001
ACH-000827,0.030135260531099998
ACH-000829,-0.14338399855599998
ACH-000831,-0.06819149419409999
ACH-000832,-0.0059352985656800005
ACH-000833,-0.05867929894999999
ACH-000834,0.0054653412710000005
ACH-000835,-0.0364735465955
ACH-000836,-0.152168170573
ACH-000837,-0.0964134710819
ACH-000838,-0.356005556318
ACH-000839,-0.0412496816974
ACH-000840,-0.111182172585
ACH-000841,-0.102049618708
ACH-000843,-0.00626434095307
ACH-000846,0.0326331163818
ACH-000847,0.082451276711
ACH-000848,-0.0490228127272
ACH-000849,-0.0346264757784
ACH-000851,-0.113904836801
ACH-000855,-0.0592702062856
ACH-000856,-0.16796834628600002
ACH-000858,0.102831667053
ACH-000859,-0.151161884308
ACH-000861,-0.46565877687299995
ACH-000862,-0.0122580048746
ACH-000865,-0.0537169681356
ACH-000866,0.07124883158039999
ACH-000867,-0.16420434977
ACH-000869,-0.056379205646099995
ACH-000872,-0.379345061725
ACH-000873,-0.10602100571699999
ACH-000876,-0.136688235074
ACH-000878,0.0943210648723
ACH-000880,-0.10174115297
ACH-000881,-0.0348803561394
ACH-000882,-0.0329564710559
ACH-000884,-0.05709743474830001
ACH-000885,-0.365218280457
ACH-000887,-0.076040830275
ACH-000888,-0.10839558051899999
ACH-000889,-0.126509564348
ACH-000890,-0.0689659969974
ACH-000896,-0.10722913079299999
ACH-000898,-0.20386659169399998
ACH-000900,-0.136830475857
ACH-000901,-0.0411171597575
ACH-000905,-0.0652340652631
ACH-000906,-0.0388063034947
ACH-000907,-0.198496675301
ACH-000910,-0.12083935617699999
ACH-000911,-0.009560398022899999
ACH-000912,0.015496143285100001
ACH-000913,-0.23051854657499998
ACH-000915,-0.250494624875
ACH-000916,0.062445059630899996
ACH-000917,0.0306025518558
ACH-000921,-0.21334036752799998
ACH-000924,-0.128946282726
ACH-000926,-0.15985521818700002
ACH-000928,0.0174408211294
ACH-000929,-0.00144793386141
ACH-000932,-0.354939708404
ACH-000935,-0.0727716780739
ACH-000936,-0.12201940337400001
ACH-000937,0.05888181019449999
ACH-000938,-0.0394322547634
ACH-000939,-0.18595643638099998
ACH-000941,-0.10733412741699999
ACH-000943,-0.242441670097
ACH-000946,-0.337774649817
ACH-000947,-0.0866439316199
ACH-000948,-0.158841901741
ACH-000950,-0.00150402211049
ACH-000953,0.10035114560200001
ACH-000957,-0.0570823094725
ACH-000958,-0.180292975719
ACH-000960,0.0213600377122
ACH-000963,-0.223130088127
ACH-000968,-0.0993420144345
ACH-000969,-0.275234754016
ACH-000973,-0.12919632375
ACH-000974,-0.452743806654
ACH-000975,-0.133586138183
ACH-000976,-0.00826938756361
ACH-000978,-0.0702230456382
ACH-000980,-0.0206835144114
ACH-000984,-0.332818804219
ACH-000986,-0.477382447617
ACH-000988,0.105214313254
ACH-000993,-0.30539988502099996
ACH-000994,-0.0666287016596
ACH-000996,-0.239191514624
ACH-001001,0.00927608872856
ACH-001020,-0.137278794801
ACH-001028,-0.173003573908
ACH-001031,-0.053090771426
ACH-001038,-0.17450760120499997
ACH-001048,-0.206609665542
ACH-001050,-0.306331675028
ACH-001053,-0.137954727724
ACH-001054,0.0260108356097
ACH-001061,-0.0267751354124
ACH-001067,-0.19246446955
ACH-001075,-0.032912430095299997
ACH-001096,-0.10049452634099999
ACH-001128,0.0337228634299
ACH-001134,-0.276968348539
ACH-001151,-0.134937260202
ACH-001163,-0.117365703107
ACH-001164,0.00159616317047
ACH-001173,-0.12324791235600001
ACH-001183,-0.0778055932896
ACH-001184,-0.170338725381
ACH-001190,-0.7061620156730001
ACH-001192,-0.0655117148302
ACH-001193,0.05103037115259999
ACH-001196,-0.20805433110899998
ACH-001197,0.05829462696959999
ACH-001205,-0.208678238015
ACH-001211,-0.134934604292
ACH-001212,-0.024781079236099998
ACH-001228,-0.0299040905835
ACH-001232,-0.140700583641
ACH-001239,-0.09736638165760002
ACH-001274,0.04368041578980001
ACH-001275,0.00344818854783
ACH-001277,-0.221444836437
ACH-001278,-0.00961553441794
ACH-001280,-0.300169396968
ACH-001283,-0.0498089480588
ACH-001289,-0.0792912599627
ACH-001295,-0.0390422345096
ACH-001300,-0.16409561773700002
ACH-001301,-0.0431957841242
ACH-001302,-0.11917158897199999
ACH-001303,0.043818238053900005
ACH-001306,0.0262832698648
ACH-001318,-0.011150518388399998
ACH-001322,-0.0622052976957
ACH-001328,-0.07446661984410001
ACH-001332,0.21922861973000002
ACH-001333,-0.0804716195745
ACH-001336,-0.08533903250420001
ACH-001340,-0.082851652087
ACH-001346,-0.234847463508
ACH-001353,-0.138153551313
ACH-001354,0.044785281168
ACH-001367,0.144976302705
ACH-001368,-0.638701031726
ACH-001374,-0.47038473983499995
ACH-001375,-0.0560786704929
ACH-001377,-0.10104412964199999
ACH-001380,0.0066948533915500005
ACH-001391,-0.0457228331031
ACH-001407,-0.29444892746
ACH-001408,-0.0857602303012
ACH-001413,-0.295758004402
ACH-001430,0.238013140048
ACH-001431,-0.251798555825
ACH-001450,-0.025380970287700002
ACH-001496,-0.19219983944000002
ACH-001500,-0.115916958938
ACH-001521,-0.11573797853199999
ACH-001523,2.54182699702e-05
ACH-001532,-0.37516970303999997
ACH-001536,-0.040445774316500004
ACH-001550,-0.339011523706
ACH-001552,0.044772236775
ACH-001554,-0.161921802507
ACH-001645,-0.357633205533
ACH-001654,-0.053901465807999996
ACH-001715,-0.112090952103
ACH-001735,-0.158455160358
ACH-001736,-0.303252481105
ACH-001737,-0.197345423677
ACH-001740,-0.203542621646
ACH-001745,0.136689473232
ACH-001750,-0.0626002383291
ACH-001765,-0.083636514123
ACH-001956,-0.022163869569500002
ACH-001957,-0.000172010922739
