,PGA3 (643834)
ACH-000004,0.496204147939
ACH-000007,0.055246190388199994
ACH-000009,0.39594206731299997
ACH-000011,0.218601835273
ACH-000012,0.116928381247
ACH-000013,0.21869977202399998
ACH-000014,0.40999514999700004
ACH-000015,0.223572183144
ACH-000017,0.16929301407699998
ACH-000018,0.255548081965
ACH-000019,-0.0547063433897
ACH-000021,0.0546938042083
ACH-000022,0.139756463665
ACH-000025,0.0457558292765
ACH-000028,0.0368583762475
ACH-000030,0.159644429858
ACH-000035,0.419336669595
ACH-000036,0.23693758181
ACH-000037,-0.0316336551585
ACH-000039,0.127497024752
ACH-000040,0.19289429692899998
ACH-000041,0.36272015280500003
ACH-000042,0.200978594048
ACH-000045,0.0456251723441
ACH-000047,0.033658237611
ACH-000052,0.243681674442
ACH-000053,0.22046399637699998
ACH-000054,0.007356968692140001
ACH-000055,0.20095368582400003
ACH-000060,0.20497036105900002
ACH-000067,0.295020147558
ACH-000070,0.168692360333
ACH-000075,0.0798273533312
ACH-000078,0.0490676359782
ACH-000082,0.019365719576599997
ACH-000085,0.183114103887
ACH-000086,-0.012205217051799997
ACH-000087,0.237954820621
ACH-000092,0.23365574331099997
ACH-000095,0.160889698885
ACH-000097,0.143171564503
ACH-000098,0.30973242842300003
ACH-000099,0.123086159566
ACH-000108,-0.219067631646
ACH-000113,0.152241671046
ACH-000115,0.573005935338
ACH-000116,-0.127442751704
ACH-000118,0.0330947386794
ACH-000120,0.323606815009
ACH-000123,0.137402037697
ACH-000127,0.189423636329
ACH-000128,0.35803751637100006
ACH-000132,0.195475287672
ACH-000133,0.17353015291700002
ACH-000137,-0.0469845930368
ACH-000138,-0.128918987691
ACH-000142,-0.014089809279700001
ACH-000143,0.142989451279
ACH-000146,0.223614655821
ACH-000148,0.145338797785
ACH-000150,-0.0498903109485
ACH-000152,0.024679844957400002
ACH-000153,0.17329540552499997
ACH-000159,0.093029262204
ACH-000160,-0.012046586546200002
ACH-000163,0.177551582658
ACH-000167,-0.17991351649700002
ACH-000168,0.0836560890308
ACH-000169,0.08461910753139999
ACH-000178,0.0823615276512
ACH-000182,0.321785569629
ACH-000183,0.351761389003
ACH-000188,-0.00806673974725
ACH-000189,-0.0994462144345
ACH-000190,0.208761188501
ACH-000198,0.26736470465100004
ACH-000204,0.18065272467500001
ACH-000206,0.38510723032099997
ACH-000207,-0.157106369708
ACH-000211,0.050611408735999994
ACH-000215,0.19872802314899998
ACH-000221,0.284607002515
ACH-000222,0.110917799294
ACH-000223,0.24615524124699997
ACH-000226,0.11934753781
ACH-000227,0.563221133715
ACH-000228,0.0570794948806
ACH-000231,0.15442115168099999
ACH-000232,0.294415086321
ACH-000233,0.158775447097
ACH-000234,0.23562314255
ACH-000235,0.156433188232
ACH-000237,0.0560825262039
ACH-000238,0.335847052913
ACH-000243,-0.04592657073
ACH-000244,0.189338821838
ACH-000246,0.140199767873
ACH-000248,0.296712449645
ACH-000250,0.158899133145
ACH-000251,0.513024928717
ACH-000253,0.157170482463
ACH-000255,0.181003647738
ACH-000256,0.0731760526655
ACH-000257,0.122080356794
ACH-000258,0.522607073659
ACH-000259,0.10772844129699999
ACH-000260,-0.022351801511400003
ACH-000261,0.00803025197275
ACH-000262,0.103723717073
ACH-000263,0.201522876101
ACH-000264,0.30098244223000004
ACH-000265,0.09311700933080001
ACH-000266,0.0719819319007
ACH-000272,0.25913856267700003
ACH-000273,0.13569651951099998
ACH-000274,0.20295691254999998
ACH-000277,0.320246709014
ACH-000278,0.35087657675399997
ACH-000279,0.28870535579100004
ACH-000280,-0.0848153260658
ACH-000281,0.19059861043499998
ACH-000288,0.142030816924
ACH-000291,0.35239219462
ACH-000293,0.299795134444
ACH-000294,0.277732474919
ACH-000295,0.322465266585
ACH-000296,0.297710223046
ACH-000302,0.29412053701499996
ACH-000304,0.240793043231
ACH-000307,0.18309080622999999
ACH-000308,-0.026446835941200002
ACH-000310,-0.09257367129910002
ACH-000311,0.204950622234
ACH-000312,0.23104018856699998
ACH-000315,0.359567654005
ACH-000316,-0.212522455433
ACH-000317,-0.0954146994198
ACH-000318,-0.433372454066
ACH-000319,0.08674586958799999
ACH-000320,0.24960100888
ACH-000322,0.133478328611
ACH-000323,0.28893424111
ACH-000324,0.132372565848
ACH-000329,0.379031580322
ACH-000330,0.179850238022
ACH-000331,0.144179714218
ACH-000332,0.150711231764
ACH-000334,0.04972783547669999
ACH-000335,0.00978266762302
ACH-000336,0.233931299728
ACH-000337,-0.114435725183
ACH-000339,0.16619613860500002
ACH-000341,0.261126699989
ACH-000348,0.259656543939
ACH-000350,0.150155395328
ACH-000352,0.0844523532255
ACH-000356,0.0669303928131
ACH-000361,-0.0311053690828
ACH-000362,0.25027279732700003
ACH-000363,0.320622284129
ACH-000364,0.21320663094700001
ACH-000365,0.38303354796800004
ACH-000366,0.0183965543396
ACH-000368,0.142794011016
ACH-000374,-0.072759696765
ACH-000375,0.0567164020185
ACH-000376,0.0708342364634
ACH-000381,0.0655050149437
ACH-000383,0.300867085205
ACH-000387,0.312481500286
ACH-000389,0.080108483237
ACH-000390,0.2358097675
ACH-000393,0.194907933343
ACH-000395,0.148124320764
ACH-000397,0.178873508318
ACH-000401,0.24091748303100002
ACH-000402,0.446649968375
ACH-000403,0.221875960192
ACH-000404,0.315145599522
ACH-000406,0.23154836935400003
ACH-000407,0.0784348152854
ACH-000408,0.0249309565727
ACH-000410,-0.0194864962743
ACH-000411,-0.18236129140500001
ACH-000414,0.11699387034000001
ACH-000415,0.154336010687
ACH-000416,0.187340475471
ACH-000420,0.106874466032
ACH-000421,0.106204753102
ACH-000424,0.136430785437
ACH-000425,0.155144051016
ACH-000426,0.138097083254
ACH-000427,0.153939138177
ACH-000433,-0.43230676880400004
ACH-000436,0.20483775715100003
ACH-000444,0.19257697738200003
ACH-000445,0.17582625993700002
ACH-000448,0.233597965425
ACH-000450,0.336807062514
ACH-000452,0.008349314573780001
ACH-000454,0.0831302558765
ACH-000458,-0.23134673828699998
ACH-000459,0.207824588935
ACH-000460,0.0431244253866
ACH-000461,-0.00622163290161
ACH-000463,0.0959845703169
ACH-000464,0.3297859959
ACH-000466,0.020158692848400002
ACH-000467,0.0598556453515
ACH-000468,-0.0865264654156
ACH-000469,0.0903430637139
ACH-000470,0.167478408124
ACH-000471,0.219374170486
ACH-000472,0.19213966694899998
ACH-000473,-0.0794774201618
ACH-000475,0.196773834961
ACH-000476,0.137048460255
ACH-000477,0.200764174259
ACH-000480,-0.48485793048500003
ACH-000481,0.193540262423
ACH-000483,-0.661217148239
ACH-000484,0.0867249512479
ACH-000485,0.115356516261
ACH-000486,0.0126927859225
ACH-000487,0.44032526137500005
ACH-000488,0.108665837942
ACH-000490,0.206121123919
ACH-000491,0.40520441388000006
ACH-000495,0.138845024289
ACH-000496,0.17676489732500003
ACH-000499,0.315340788798
ACH-000500,-0.15497012102
ACH-000502,0.16002354825200002
ACH-000503,0.0557242608149
ACH-000505,0.307754523735
ACH-000507,0.13199802771400002
ACH-000510,0.223099676902
ACH-000511,0.317848442871
ACH-000512,0.444164736217
ACH-000516,0.241275202214
ACH-000517,0.047329702441300005
ACH-000518,0.100747635821
ACH-000520,0.204892575766
ACH-000521,0.370497430525
ACH-000522,0.145142488531
ACH-000524,0.0486852820859
ACH-000527,0.164033267769
ACH-000528,0.128686288323
ACH-000537,0.148909538387
ACH-000541,-0.011797929212
ACH-000542,0.185553595952
ACH-000544,0.0751612168254
ACH-000545,-0.022927745061900002
ACH-000547,0.218572103684
ACH-000548,-0.11985033368899999
ACH-000549,0.129176755963
ACH-000550,0.470015740913
ACH-000552,0.10983423905999999
ACH-000556,0.13377789729
ACH-000557,0.313551266754
ACH-000570,0.06709327100569999
ACH-000571,0.231257699524
ACH-000573,0.0406461835417
ACH-000576,0.242253109498
ACH-000580,0.0725133507828
ACH-000584,0.12293112635299999
ACH-000585,-0.12782914455
ACH-000588,0.20269651018399998
ACH-000589,0.19270682863299998
ACH-000591,0.286034320495
ACH-000593,0.0855809448235
ACH-000600,-0.17521299710299998
ACH-000601,-0.0127027700236
ACH-000604,0.382641251654
ACH-000605,0.021297612749099998
ACH-000606,-0.0799672496419
ACH-000608,0.13415375217599998
ACH-000614,0.058093597147000006
ACH-000616,0.201572158068
ACH-000618,0.104397228147
ACH-000619,0.0123985857149
ACH-000620,0.27676988603
ACH-000621,-0.053064974537300004
ACH-000622,0.168489727161
ACH-000623,0.33229361289000003
ACH-000624,0.0383153136155
ACH-000627,0.125238912467
ACH-000630,0.245369369065
ACH-000632,0.138243180892
ACH-000633,0.12489749175300001
ACH-000637,-0.0619026527647
ACH-000638,0.057762940038099994
ACH-000646,0.319119322875
ACH-000647,0.10437239159
ACH-000648,0.0912750667581
ACH-000649,0.17047075590100003
ACH-000651,0.351364464479
ACH-000652,0.19703921476199998
ACH-000653,0.255702871299
ACH-000657,0.026279837955700002
ACH-000658,0.364903097829
ACH-000661,-0.223661975564
ACH-000662,0.12369692282400001
ACH-000663,-0.00432964287228
ACH-000665,0.0398358178649
ACH-000671,0.147721464652
ACH-000673,0.288068065071
ACH-000676,0.10961726917000002
ACH-000677,0.131513440834
ACH-000681,-0.00641584498178
ACH-000682,0.305413657748
ACH-000683,0.297358063761
ACH-000684,-0.18147714192000003
ACH-000688,0.442681505135
ACH-000693,0.0946420294648
ACH-000694,-0.00146962830662
ACH-000695,0.536409357663
ACH-000696,0.162672860486
ACH-000697,-0.109227735315
ACH-000699,0.0883103790034
ACH-000701,0.28567087766800003
ACH-000706,0.188424245551
ACH-000711,0.194889176594
ACH-000713,0.0389741159777
ACH-000714,0.518516258526
ACH-000718,0.193613141987
ACH-000720,0.0818766357555
ACH-000721,0.42448196109999997
ACH-000724,0.275811878915
ACH-000725,0.161209143172
ACH-000732,-0.0145950879156
ACH-000734,-0.09573924102669999
ACH-000735,0.0968665570892
ACH-000736,-0.061716415261399996
ACH-000738,0.231602023506
ACH-000746,0.273076400421
ACH-000747,0.012466023209799998
ACH-000748,0.0220038333622
ACH-000753,0.20537266289900002
ACH-000756,-0.256230518318
ACH-000757,-0.05338361811219999
ACH-000758,-0.012045506160500001
ACH-000760,0.12893922843900002
ACH-000763,0.48091161700400004
ACH-000764,0.051570179630000004
ACH-000765,0.234963656998
ACH-000766,0.168589661268
ACH-000767,0.243630041586
ACH-000768,0.27828343540100003
ACH-000769,0.160669938838
ACH-000770,0.0405630255534
ACH-000771,0.230968904635
ACH-000773,0.19961337150199998
ACH-000776,0.134321781848
ACH-000777,0.370766027164
ACH-000778,0.179580119632
ACH-000781,0.14506811645099998
ACH-000782,0.131142040879
ACH-000783,0.11984941434900001
ACH-000784,0.355833267773
ACH-000785,0.196981068796
ACH-000787,0.273256270032
ACH-000788,0.208152853521
ACH-000791,0.0553594840536
ACH-000792,0.115190074944
ACH-000794,-0.07420192094650001
ACH-000796,0.308376914696
ACH-000799,0.148285637487
ACH-000800,0.437577176422
ACH-000802,0.101676855744
ACH-000804,-0.143353059457
ACH-000805,0.297645881836
ACH-000809,0.369186869319
ACH-000810,-0.147299011112
ACH-000811,0.150572610553
ACH-000817,0.415908373574
ACH-000819,0.194823270989
ACH-000820,0.030663518590099997
ACH-000821,0.494031049063
ACH-000822,0.164858261653
ACH-000823,0.110838067569
ACH-000824,0.0791778267818
ACH-000827,0.115783602375
ACH-000829,0.23636551285000001
ACH-000831,0.18915170201499998
ACH-000832,0.0305310323902
ACH-000833,0.388275346258
ACH-000834,-0.0365420345324
ACH-000835,0.280395172949
ACH-000836,0.0904246537039
ACH-000837,0.115915060059
ACH-000838,0.16110713395
