,MTDH (92140)
ACH-000004,0.0622199736539
ACH-000007,-0.241178149263
ACH-000009,0.121557436688
ACH-000011,-0.04151664716430001
ACH-000012,0.149765413723
ACH-000013,0.00470884088489
ACH-000014,0.13701523145400002
ACH-000015,0.16893805855799998
ACH-000017,0.0500685817349
ACH-000018,-0.060989026098
ACH-000019,-0.0537831752251
ACH-000021,0.0824177947593
ACH-000022,-0.0974493464225
ACH-000025,-0.39445753528300004
ACH-000028,-0.08855855109099998
ACH-000030,-0.0554147760541
ACH-000035,0.030014854917099997
ACH-000036,0.0597532886569
ACH-000037,0.0459303572867
ACH-000039,0.140130350723
ACH-000040,0.0654120444943
ACH-000041,-0.0663344419163
ACH-000042,0.090501315212
ACH-000045,0.00610464009262
ACH-000047,0.006947392354500001
ACH-000052,0.280329047143
ACH-000053,-0.00981507093472
ACH-000054,0.0262609807642
ACH-000055,-0.104972465517
ACH-000060,-0.15913911877599998
ACH-000067,-0.0040524423475200005
ACH-000070,-0.09821918959130001
ACH-000075,0.06951896924610002
ACH-000078,0.0626701411895
ACH-000082,0.228456410607
ACH-000085,-0.0102595956786
ACH-000086,0.137787862111
ACH-000087,0.273083320929
ACH-000092,-0.016703366164
ACH-000095,-0.0989734956938
ACH-000097,-0.12093640220999999
ACH-000098,-0.0630812373224
ACH-000099,-0.0431243456954
ACH-000108,0.00735933693567
ACH-000113,-0.016601818435299998
ACH-000115,0.0374867874863
ACH-000116,-0.0366087161841
ACH-000118,0.0433393430705
ACH-000120,0.0357786932949
ACH-000123,-0.0571736314927
ACH-000127,-0.0827329702543
ACH-000128,-0.13635691823899998
ACH-000132,-0.138776320067
ACH-000133,-0.173424708718
ACH-000137,-0.25190082821
ACH-000138,0.25158851127099996
ACH-000142,0.06327418452940001
ACH-000143,-0.123783966172
ACH-000146,0.161156483311
ACH-000148,0.030804196460899998
ACH-000150,-0.115441741369
ACH-000152,-0.100208345384
ACH-000153,0.301819252285
ACH-000159,-0.07787274353529999
ACH-000160,0.119402030843
ACH-000163,-0.0031403709113299997
ACH-000167,0.38085839792
ACH-000168,0.246533542879
ACH-000169,-0.0993510390532
