,ATP9A (10079)
ACH-000004,-0.0609990102955
ACH-000007,0.0484193664319
ACH-000009,-0.0865841223308
ACH-000011,0.0239652860709
ACH-000012,-0.0075078290859899996
ACH-000013,0.0617790875622
ACH-000014,-0.191801407524
ACH-000015,-0.028174918468400003
ACH-000017,-0.195577828132
ACH-000018,-0.12545892168
ACH-000019,-0.612285824776
ACH-000021,-0.0281619051645
ACH-000022,-0.051505720110499996
ACH-000025,-0.181742460608
ACH-000028,-0.7262235119939999
ACH-000030,-0.181758040959
ACH-000035,-0.22449198695
ACH-000036,-0.118886426406
ACH-000037,-0.0768960609227
ACH-000039,-0.030213903821
ACH-000040,-0.0360013859161
ACH-000041,-0.0810908933263
ACH-000042,-0.350847932011
ACH-000045,-0.121156118301
ACH-000047,0.008307628147040001
ACH-000052,-0.0817240252123
ACH-000053,-0.141646787067
ACH-000054,-0.108224143292
ACH-000055,0.18834071436799998
ACH-000060,-0.000623796941018
ACH-000067,-0.111515129392
ACH-000070,0.0354538314933
ACH-000075,-0.1448691842
ACH-000078,-0.19809608313700003
ACH-000082,-0.203863577963
ACH-000085,-0.244957775074
ACH-000086,-0.133282547805
ACH-000087,0.19170565747499999
ACH-000092,-0.0702371752703
ACH-000095,-0.07787010831739999
ACH-000097,-0.108424654409
ACH-000098,-0.027571360162400003
ACH-000099,-0.0337570155213
ACH-000108,-0.170545600738
ACH-000113,0.103987436287
ACH-000115,-0.0035217587082900003
ACH-000116,-0.16537744637399998
ACH-000118,-0.151374327666
ACH-000120,0.120428569681
ACH-000123,-0.058222970044599996
ACH-000127,-0.11410210875999999
ACH-000128,0.054266598715
ACH-000132,0.054434968423199996
ACH-000133,-0.179323201781
ACH-000137,-0.17009969580499998
ACH-000138,-0.0586676458153
ACH-000142,-0.00992208818936
ACH-000143,-0.0938124642923
ACH-000146,-0.111559924655
ACH-000148,-0.171242017357
ACH-000150,-0.132982978363
ACH-000152,0.00916594864516
ACH-000153,0.0620767791914
ACH-000159,0.104098630393
ACH-000160,0.016277595534
ACH-000163,-0.18233573399999997
ACH-000167,-0.246841977015
ACH-000168,-0.289712631397
ACH-000169,-0.127329139089
ACH-000178,-0.0731613320328
ACH-000182,-0.00177583228036
ACH-000183,-0.220291983707
ACH-000188,-0.0468084904811
ACH-000189,0.379975485936
ACH-000190,0.229652670757
ACH-000198,-0.0882524491027
ACH-000204,0.0154140072485
ACH-000206,-0.31187073194000003
ACH-000207,0.186656505341
ACH-000211,-0.014986681770399999
ACH-000215,-0.110425710711
ACH-000221,-0.0586126986531
ACH-000222,-0.11507856678600001
ACH-000223,-0.15764508560499998
ACH-000226,-0.199521989935
ACH-000227,-0.276000203768
ACH-000228,-0.145380215255
ACH-000231,-0.19027220633900002
ACH-000232,0.019342098170200002
ACH-000233,-0.032598802631200005
ACH-000234,-0.104320131091
ACH-000235,-0.0568327707054
ACH-000237,-0.021375347861599996
ACH-000238,-0.146172239714
ACH-000243,-0.0502884239468
ACH-000244,0.038462764737
ACH-000246,-0.14169005357
ACH-000248,-0.158937485567
ACH-000250,-0.0767867371324
ACH-000251,0.128227552652
ACH-000253,-0.177966228924
ACH-000255,-0.144110285245
ACH-000256,-0.060812459992399995
ACH-000257,-0.252286351609
ACH-000258,0.095407194493
ACH-000259,-0.08695300980620001
ACH-000260,-0.103917368745
ACH-000261,-0.12129027161900001
ACH-000262,0.029760291913900002
ACH-000263,-0.297890522334
ACH-000264,-0.21320495035300002
ACH-000265,0.027936584271900003
ACH-000266,-0.11260631305800001
ACH-000272,-0.11460157457900001
ACH-000273,-0.048302272839
ACH-000274,-0.18177329429000003
ACH-000277,-0.44452624492700005
ACH-000278,0.0690748292192
ACH-000279,-0.190305248928
ACH-000280,-0.113999489247
ACH-000281,0.0337256805285
ACH-000288,-0.112256402292
ACH-000291,-0.074748506191
ACH-000293,-0.0676381284947
ACH-000294,-0.223049036305
ACH-000295,-0.13977315516
ACH-000296,-0.344981266705
ACH-000302,0.0707487499491
ACH-000304,0.049262137334699994
ACH-000307,-0.100722973678
ACH-000308,-0.149409431039
ACH-000310,-0.243365551366
ACH-000311,-0.0774617320883
ACH-000312,-0.0438210044422
ACH-000315,0.0367576904561
ACH-000316,0.010980319348799998
ACH-000317,-0.09108230636939998
ACH-000318,-0.122151223119
ACH-000319,-0.0765655715085
ACH-000320,-0.207026563469
ACH-000322,-0.383866654674
ACH-000323,-0.0929542401245
ACH-000324,-0.0181676688898
ACH-000329,-0.048468953023499996
ACH-000330,-0.168079314587
ACH-000331,-0.108341056733
ACH-000332,-0.0779852642082
ACH-000334,-0.327686636924
ACH-000335,-0.158780931677
ACH-000336,-0.14479502857
ACH-000337,-0.102974379219
ACH-000339,-0.00778434248255
ACH-000341,-0.08225204530510001
ACH-000348,-0.136955369004
ACH-000350,-0.127805238768
ACH-000352,-0.0164607986415
ACH-000356,0.307182672649
ACH-000361,0.0633706497652
ACH-000362,-0.09532618492219999
ACH-000363,-0.0941830612402
ACH-000364,-0.0578420206615
ACH-000365,-0.06768547564659999
ACH-000366,-0.18671422127700002
ACH-000368,-0.00133647329125
ACH-000374,-0.000741923075397
ACH-000375,-0.0864717908231
ACH-000376,-0.208895171489
ACH-000381,-0.102252085046
ACH-000383,-0.0836352242702
ACH-000387,-0.0072631018679300005
ACH-000389,-0.210558684577
ACH-000390,-0.0641352901988
ACH-000393,-0.00826944570929
ACH-000395,-0.412914281047
ACH-000397,0.0599614612278
ACH-000401,-0.310271991052
ACH-000402,-0.132957860607
ACH-000403,-0.264310165931
ACH-000404,0.031216923182000002
ACH-000406,-0.07911799736539998
ACH-000407,-0.118908617081
ACH-000408,-0.0316915590634
ACH-000410,-0.0409326104941
ACH-000411,-0.061298495894
ACH-000414,-0.029495233942400004
ACH-000415,-0.0633284817529
ACH-000416,-0.04850644926850001
ACH-000420,-0.034553745775800004
ACH-000421,-0.0703981514564
ACH-000424,0.237129250306
ACH-000425,0.00991481861194
ACH-000426,-0.059639078456800006
ACH-000427,0.0805557729409
ACH-000433,-0.0577166955049
ACH-000436,-0.18120566032699997
ACH-000444,0.032464597894000004
ACH-000445,-0.15928070680099998
ACH-000448,-0.017614616288199998
ACH-000450,-0.11194321106699999
ACH-000452,-0.168842923514
ACH-000454,0.17291556898
ACH-000458,0.0056193543065600005
ACH-000459,0.102926813593
ACH-000460,-0.038261229385800004
ACH-000461,-0.013244942491299998
ACH-000463,-0.0854970892841
ACH-000464,-0.177823830086
ACH-000466,-0.08906135966119999
ACH-000467,-0.114345560276
ACH-000468,-0.197659137916
ACH-000469,-0.143882474718
ACH-000470,-0.255917610467
ACH-000471,0.011239635690200001
ACH-000472,-0.0701881786533
ACH-000473,-0.327150123432
ACH-000475,-0.12100848829000002
ACH-000476,0.033190847521900005
ACH-000477,-0.22656083083
ACH-000480,-0.015794326985200002
ACH-000481,-0.07615723366839999
ACH-000483,0.0168462487593
ACH-000484,-0.15326207916200002
ACH-000485,-0.08560378902480001
ACH-000486,-0.0312834464929
ACH-000487,0.020828711526900003
ACH-000488,-0.138216309017
ACH-000490,-0.0351411489402
ACH-000491,0.0537990492554
ACH-000495,0.133827140589
ACH-000496,-0.013003239627
ACH-000499,-0.0758787731475
ACH-000500,-0.0928847944337
ACH-000502,-0.034538111090599996
ACH-000503,-0.165179872887
ACH-000505,-0.0129264385196
ACH-000507,0.00110959398822
ACH-000510,-0.09681728525080001
ACH-000511,-0.08461493614080001
ACH-000512,-0.154145818945
ACH-000516,-0.0334028721447
ACH-000517,-0.21696252364
ACH-000518,-0.0680345212007
ACH-000520,-0.312988928756
ACH-000521,0.0439153957849
ACH-000522,-0.0029688296723899997
ACH-000524,-0.21437447102
ACH-000527,-0.101173682105
