,HARS (3035)
ACH-000266,-1.32853057516
ACH-000272,-1.1511722018100001
ACH-000273,-0.9795085449140001
ACH-000274,-1.69198498792
ACH-000277,-1.44537224257
ACH-000278,-1.00863412361
ACH-000279,-1.2421909490799998
ACH-000280,-1.3142035373999998
ACH-000281,-1.0641421340600001
ACH-000288,-1.22177023918
ACH-000291,-1.3763631695299998
ACH-000293,-1.35482719132
ACH-000294,-1.40787013118
ACH-000295,-1.3597485095299997
ACH-000296,-1.2860952358700002
ACH-000302,-1.39255503057
ACH-000304,-1.4555306280899998
ACH-000307,-1.1347347247700001
ACH-000308,-1.28136306613
ACH-000310,-1.7850533164400002
ACH-000311,-1.14190253836
ACH-000312,-1.37805049946
ACH-000315,-1.5607586026700002
ACH-000316,-1.24094079542
ACH-000317,-1.18959054704
ACH-000318,-1.0729559749700002
ACH-000319,-1.0668947554100001
ACH-000320,-1.2425141705
ACH-000322,-1.01271085847
ACH-000323,-1.209712213
ACH-000324,-1.3031177491
ACH-000329,-1.71367219123
ACH-000330,-1.48557757489
ACH-000331,-1.22100785714
ACH-000332,-1.20294033858
ACH-000334,-1.17699453756
ACH-000335,-1.29213941645
ACH-000336,-1.20135521691
ACH-000337,-1.26021316035
ACH-000339,-1.29194799348
ACH-000341,-1.28488381134
ACH-000348,-1.3944365431299999
ACH-000350,-1.45247792291
ACH-000352,-1.2744830305500001
ACH-000356,-1.23625203636
ACH-000361,-1.3204765326
ACH-000362,-1.29800849878
ACH-000363,-1.0984049735299999
ACH-000364,-1.2115697022399998
ACH-000365,-1.04967723927
ACH-000366,-1.27304741545
ACH-000368,-1.5716862306600001
ACH-000374,-1.07354637964
ACH-000375,-0.9474280492839999
ACH-000376,-1.29040035221
ACH-000381,-1.0201254071799999
ACH-000383,-1.4717643272999998
ACH-000387,-1.48638923771
ACH-000389,-1.3602461136300001
ACH-000390,-1.24564207783
ACH-000393,-1.4326444984600002
ACH-000395,-1.25522886325
ACH-000397,-1.16770123143
ACH-000401,-1.43064533639
ACH-000402,-1.22126759942
ACH-000403,-1.4616941208200003
ACH-000404,-1.22062822527
ACH-000406,-1.25194891777
ACH-000407,-1.54858335988
ACH-000408,-1.00638670787
ACH-000410,-1.26478729096
ACH-000411,-1.07388748037
ACH-000414,-1.20193870372
ACH-000415,-1.10218665828
ACH-000416,-1.24585670026
ACH-000420,-1.63477643837
ACH-000421,-1.1757108515899999
ACH-000424,-1.23997322208
ACH-000425,-1.01244070808
ACH-000426,-1.66494855429
ACH-000427,-1.51718362776
ACH-000433,-1.3830952797299998
ACH-000436,-1.40015934528
ACH-000444,-0.993174527375
ACH-000445,-1.1552739950700002
ACH-000448,-1.34391772986
ACH-000450,-1.0673985757200002
ACH-000452,-1.12976172505
ACH-000454,-1.36227723125
ACH-000458,-1.06023415625
ACH-000459,-0.495115889969
ACH-000460,-1.1887731593000002
ACH-000461,-1.42134444381
ACH-000463,-1.0761068174600001
ACH-000464,-1.21756607108
ACH-000466,-1.36064268392
ACH-000467,-1.0870828881999999
ACH-000468,-1.07568178366
ACH-000469,-1.28000939765
ACH-000470,-1.450487232
ACH-000471,-1.5057513581400002
ACH-000472,-1.36173554565
ACH-000473,-1.26262124748
ACH-000475,-1.44366778473
ACH-000476,-1.21855703114
ACH-000477,-1.3666968471799998
ACH-000480,-1.3746566149500001
ACH-000481,-1.6485776381200001
ACH-000483,-1.2084809971100001
ACH-000484,-1.07481904812
ACH-000485,-1.4181463520200002
ACH-000486,-1.12585009283
ACH-000487,-1.20767519919
ACH-000488,-1.20317519094
ACH-000490,-1.0391235272
ACH-000491,-1.31444223762
ACH-000495,-1.25271347503
ACH-000496,-1.41610881308
ACH-000499,-1.14076828279
ACH-000500,-1.38827790429
ACH-000502,-1.0789236222
ACH-000503,-0.985818889612
ACH-000505,-1.34683051902
ACH-000507,-1.12236409439
ACH-000510,-1.23265028345
ACH-000511,-1.20748545921
ACH-000512,-1.63131353903
ACH-000516,-1.2568769795299999
ACH-000517,-1.30515384715
ACH-000518,-1.1382766308
ACH-000520,-1.29909573424
ACH-000521,-1.22070053718
ACH-000522,-1.33401777556
ACH-000524,-1.4942081510499998
ACH-000527,-1.20379132611
ACH-000528,-1.13944194126
ACH-000537,-1.3725657629299999
ACH-000541,-0.9991357434010001
ACH-000542,-1.2100958665600001
ACH-000544,-1.01998280843
ACH-000545,-1.3590534919
ACH-000547,-1.33775436604
ACH-000548,-1.34238493342
ACH-000549,-1.39919188157
ACH-000550,-1.21332306857
ACH-000552,-0.9909203291580001
ACH-000556,-1.0941642260700002
ACH-000557,-1.4747584940600003
ACH-000570,-1.3693339118399999
ACH-000571,-1.22447636895
ACH-000573,-1.2272403623600001
ACH-000576,-1.3459209802899998
ACH-000580,-1.27281956714
ACH-000584,-1.16391431454
ACH-000585,-1.13331449029
ACH-000588,-1.08894871024
ACH-000589,-1.2541628944399998
ACH-000591,-1.2597929228799998
ACH-000593,-1.2644786131499999
ACH-000600,-1.42200853231
ACH-000601,-1.15993456535
ACH-000604,-1.6335786370899998
ACH-000605,-0.950952093635
ACH-000606,-1.1132875200799999
ACH-000608,-1.9144070614
ACH-000614,-1.37170577979
ACH-000616,-1.2680934114
ACH-000618,-1.0878835039399999
ACH-000619,-1.25433102801
ACH-000620,-1.14928082781
ACH-000621,-1.1688665492
ACH-000622,-1.69554448785
ACH-000623,-1.0204106671100002
ACH-000624,-1.37009098271
ACH-000627,-1.32586961886
ACH-000630,-1.09451661065
ACH-000632,-1.27874277625
ACH-000633,-1.1594597796700001
ACH-000637,-1.0690475027500002
ACH-000638,-1.20372922908
ACH-000646,-1.00340863847
ACH-000647,-1.61009224164
ACH-000648,-1.2199968571700002
ACH-000649,-1.10924347169
ACH-000651,-1.1599082296799998
ACH-000652,-1.12632627633
ACH-000653,-1.02263132014
ACH-000657,-1.31560424905
ACH-000658,-1.07072594095
ACH-000661,-1.20800822998
ACH-000662,-1.5348012042899999
ACH-000663,-1.13241517345
ACH-000665,-1.2568495821799999
ACH-000671,-1.43749087662
ACH-000673,-1.4247563717899998
ACH-000676,-1.12753512635
ACH-000677,-1.07556196696
ACH-000681,-1.04755641431
ACH-000682,-1.24148087167
ACH-000683,-1.2444330810600002
ACH-000684,-1.23939520069
ACH-000688,-1.24687401988
ACH-000693,-1.24404300556
ACH-000694,-1.18779890191
ACH-000695,-1.24682326387
ACH-000696,-1.20513684296
ACH-000697,-1.29486585521
ACH-000699,-1.25968998226
ACH-000701,-1.3143276614100001
ACH-000706,-1.15899074874
ACH-000711,-1.3291247726100002
ACH-000713,-1.24697210575
ACH-000714,-1.37816502682
ACH-000718,-1.71449622385
ACH-000720,-1.1220741299099999
ACH-000721,-1.35082700415
ACH-000724,-1.42198714257
ACH-000725,-1.54627753088
ACH-000732,-0.8003004231470001
ACH-000734,-1.5056452864399998
ACH-000735,-1.4115669538999998
ACH-000736,-1.12377089324
ACH-000738,-1.30611830751
ACH-000746,-1.4585756347
ACH-000747,-1.0332089849
ACH-000748,-1.36573278586
ACH-000753,-1.08784459205
ACH-000756,-1.5196607145299998
ACH-000757,-1.24716941565
ACH-000758,-1.0743006501799999
ACH-000760,-1.11621793568
ACH-000763,-1.20925431005
ACH-000764,-1.32394212698
ACH-000765,-0.9658014649600001
ACH-000766,-1.3917252546899999
ACH-000767,-1.49792898774
ACH-000768,-1.24963838077
ACH-000769,-1.0617867515700001
ACH-000770,-1.2582080148700001
ACH-000771,-1.1877588052399999
ACH-000773,-1.37878065386
ACH-000776,-1.18165625483
ACH-000777,-1.2666156905600001
ACH-000778,-1.31613061373
ACH-000781,-1.2571440677399999
ACH-000782,-1.1583034103799998
ACH-000783,-1.37513025201
ACH-000784,-1.22147874532
ACH-000785,-1.23123000832
ACH-000787,-1.18319269422
ACH-000788,-1.3629537455200003
ACH-000791,-1.24964377061
ACH-000792,-1.01822709953
ACH-000794,-1.0219414423200002
ACH-000796,-1.4523667576100001
ACH-000799,-1.3187357317200001
ACH-000800,-1.1597764131100001
ACH-000802,-1.40806670722
ACH-000804,-1.22473112117
ACH-000805,-1.34191512405
ACH-000809,-1.19162674076
ACH-000810,-0.9092539196420001
ACH-000811,-1.3145260084100001
ACH-000817,-1.19592612026
ACH-000819,-1.4385537727899997
ACH-000820,-1.39968516526
ACH-000821,-1.18608349434
ACH-000822,-1.3447221473299997
ACH-000823,-1.30444414075
ACH-000824,-1.36760121756
ACH-000827,-1.24479524978
ACH-000829,-1.17344689384
ACH-000831,-1.08329985563
ACH-000832,-1.1243857243000002
ACH-000833,-1.4185417975299999
ACH-000834,-1.10371561671
ACH-000835,-0.8731743150200001
ACH-000836,-1.3529224435299998
ACH-000837,-1.06540575169
ACH-000838,-1.17445518718
ACH-000839,-1.09688280356
ACH-000840,-1.48779463139
ACH-000841,-1.02745397676
ACH-000843,-0.875729773684
ACH-000846,-1.30129430509
ACH-000847,-1.21826425405
ACH-000848,-1.21773460838
ACH-000849,-1.3646145743
ACH-000851,-1.37360179273
ACH-000855,-1.08464004738
ACH-000856,-1.10069059621
ACH-000858,-1.46319627846
ACH-000859,-1.22259950052
ACH-000861,-1.18223426608
ACH-000862,-1.0985215684
ACH-000865,-1.26578145754
ACH-000866,-1.3852451293799999
ACH-000867,-1.3994606058899999
ACH-000869,-1.8287146133
ACH-000872,-1.21110935308
ACH-000873,-1.2209534985400001
ACH-000876,-1.2492201074200002
ACH-000878,-1.05675334506
ACH-000880,-1.26996748675
ACH-000881,-1.12743675733
ACH-000882,-0.8436482476270001
ACH-000884,-1.3447466408000002
ACH-000885,-1.11285640116
ACH-000887,-1.30987430033
ACH-000888,-1.25480344125
ACH-000889,-1.1234539104999999
ACH-000890,-0.9712311057359999
ACH-000896,-1.32828987877
ACH-000898,-1.24104254029
ACH-000900,-1.06832709331
ACH-000901,-1.28658500542
ACH-000905,-1.40661197533
ACH-000906,-1.3408468520299999
ACH-000907,-0.960923381733
ACH-000910,-1.14902904919
ACH-000911,-1.21858011821
ACH-000912,-1.2326335503
ACH-000913,-1.20648653474
ACH-000915,-1.4307126882700003
ACH-000916,-1.13812233471
ACH-000917,-1.29080948999
ACH-000921,-1.31869307402
ACH-000924,-1.3825459104100002
ACH-000926,-1.31659460726
ACH-000928,-1.40653757257
ACH-000929,-1.5826220003600002
ACH-000932,-1.20175003696
ACH-000935,-1.3463110279600001
ACH-000936,-1.2769558659
ACH-000937,-1.4901772077899997
ACH-000938,-1.43421053081
ACH-000939,-1.20114751112
ACH-000941,-1.1945356199200001
ACH-000943,-1.00925567964
ACH-000946,-1.13000637264
ACH-000947,-1.15052448866
ACH-000948,-0.86901165699
ACH-000950,-1.37391582099
ACH-000953,-1.54605637
ACH-000957,-0.925814335131
ACH-000958,-1.32483185612
ACH-000960,-1.36750668677
ACH-000963,-1.6019359225100003
ACH-000968,-1.0118513037999999
ACH-000969,-1.1446812018
ACH-000973,-1.3637955860100002
ACH-000974,-1.35134964592
ACH-000975,-1.1097965837000001
ACH-000976,-1.0538395056299998
ACH-000978,-1.2638523507
ACH-000980,-1.25449641386
ACH-000984,-1.05625084623
ACH-000986,-1.2698009212899999
ACH-000988,-0.96632525415
ACH-000993,-1.11711682713
ACH-000994,-1.2132277391500002
ACH-000996,-1.35879106785
ACH-001001,-1.42770126211
ACH-001020,-1.6187774199
ACH-001028,-1.4527898268500001
ACH-001031,-0.983689477537
ACH-001038,-1.4535399047600002
ACH-001048,-1.5267618565399999
ACH-001050,-1.30510631637
ACH-001053,-1.5473613118599998
ACH-001054,-1.30754740689
ACH-001061,-1.2076090077
ACH-001067,-1.3524843476100001
ACH-001075,-1.04816342748
ACH-001096,-1.1509365368200002
ACH-001128,-1.81153399308
ACH-001134,-1.23847285567
ACH-001151,-1.26099415387
ACH-001163,-1.13843603408
ACH-001164,-1.1266244506
ACH-001173,-1.17744297189
ACH-001183,-1.3883736765999999
ACH-001184,-1.2317871837
ACH-001190,-1.29484540459
ACH-001192,-1.5005764977899998
ACH-001193,-1.15310980416
ACH-001196,-1.11105864229
ACH-001197,-1.48991801744
ACH-001205,-1.14123468789
ACH-001211,-1.2024778731799999
ACH-001212,-1.3357329059899998
ACH-001228,-1.3242720995000001
ACH-001232,-1.3255665914
ACH-001239,-1.3101157010299997
ACH-001274,-1.0
ACH-001275,-1.21229793831
ACH-001277,-1.28010579363
ACH-001278,-1.09400443939
ACH-001280,-1.2884541281100002
ACH-001283,-1.47901082321
ACH-001289,-0.9626482058600001
ACH-001295,-1.38940346245
ACH-001300,-1.25451426376
ACH-001301,-1.37916648467
ACH-001302,-1.33328860198
ACH-001303,-1.5446228426299997
ACH-001306,-1.02936970267
ACH-001318,-1.37747770034
ACH-001322,-1.28344166581
ACH-001328,-1.23824684982
ACH-001332,-1.27113648299
ACH-001333,-1.15595949168
ACH-001336,-1.3581571779100001
ACH-001340,-1.2339822983600002
ACH-001346,-1.21535259166
ACH-001353,-1.38922118414
ACH-001354,-0.9986076152619999
ACH-001367,-1.13655723205
ACH-001368,-1.26709308902
ACH-001374,-1.4577677722
ACH-001375,-1.24598432924
ACH-001377,-1.20176731427
ACH-001380,-1.15665500442
ACH-001391,-1.5149352309399997
ACH-001407,-1.1449031517000001
ACH-001408,-1.1341378603799999
ACH-001413,-0.9829456005060001
ACH-001430,-1.5657169726
ACH-001431,-0.9295707242110001
ACH-001450,-1.32050342983
ACH-001496,-1.27094123884
ACH-001500,-1.29114772565
ACH-001521,-1.88594379085
ACH-001523,-1.19326511285
ACH-001532,-1.1688575860400001
ACH-001536,-1.24516648139
ACH-001550,-1.35231341674
ACH-001552,-1.44096184496
ACH-001554,-1.1885549394200001
ACH-001645,-1.36259567063
ACH-001654,-1.3756688454700001
ACH-001715,-1.02876888166
ACH-001735,-1.2304564554000001
ACH-001736,-1.25525522255
ACH-001737,-1.1031646738299998
ACH-001740,-1.1182225004100002
ACH-001745,-1.22666891303
ACH-001750,-1.29469937263
ACH-001765,-1.3089282344
ACH-001956,-1.28824414708
ACH-001957,-1.2292714726
