,MROH1 (727957)
ACH-000004,0.0891890764029
ACH-000007,0.05016595340030001
ACH-000009,-0.235891964159
ACH-000011,-0.221805761063
ACH-000012,-0.186585154906
ACH-000013,-0.0896371887362
ACH-000014,0.017386511690799997
ACH-000015,0.011141739178200001
ACH-000017,-0.10851310341800001
ACH-000018,-0.255862271583
ACH-000019,0.134233019411
ACH-000021,-0.151706211564
ACH-000022,-0.155919954289
ACH-000025,-0.1399483802
ACH-000028,-0.10356459372099999
ACH-000030,-0.07709760242460001
ACH-000035,-0.134178089044
ACH-000036,-0.167443317647
ACH-000037,-0.18924648306400002
ACH-000039,-0.316552225912
ACH-000040,-0.16556171007099998
ACH-000041,-0.08122312220889999
ACH-000042,-0.234882727417
ACH-000045,-0.09350429269539999
ACH-000047,0.0323718373969
ACH-000052,-0.000955611305403
ACH-000053,-0.12960395963
ACH-000054,-0.191421260128
ACH-000055,-0.109704838252
ACH-000060,-0.19635097899999998
ACH-000067,-0.281440866459
ACH-000070,-0.286204512384
ACH-000075,-0.351181588071
ACH-000078,-0.16785417340999997
ACH-000082,-0.116309174497
ACH-000085,-0.233933257933
ACH-000086,-0.158840249078
ACH-000087,0.046031298035199994
ACH-000092,-0.335549508625
ACH-000095,-0.0373676708109
ACH-000097,-0.0415540933397
ACH-000098,0.0414094915159
ACH-000099,-0.133088451681
ACH-000108,-0.00709830017139
ACH-000113,-0.260315263512
ACH-000115,-0.273959490212
ACH-000116,-0.11534369455700001
ACH-000118,-0.18239512381700002
ACH-000120,-0.18236794593199998
ACH-000123,-0.305636731941
ACH-000127,-0.18340453286800001
ACH-000128,-0.271958111726
ACH-000132,-0.226422206418
ACH-000133,-0.16602942074899998
ACH-000137,0.048571667266499995
ACH-000138,-0.273530794318
ACH-000142,0.0426975569146
ACH-000143,-0.219462453011
ACH-000146,-0.0871992894528
ACH-000148,-0.106289709377
ACH-000150,-0.468807838543
ACH-000152,-0.230913309797
ACH-000153,-0.37495979197499996
ACH-000159,-0.19666232982
ACH-000160,-0.00865851358398
ACH-000163,-0.10375245132300001
ACH-000167,-0.119780860794
ACH-000168,-0.22920544961199998
ACH-000169,-0.17078153114999997
ACH-000178,-0.365976593476
ACH-000182,-0.18876341068
ACH-000183,-0.233384524599
ACH-000188,-0.175286791732
ACH-000189,-0.06492036092919999
ACH-000190,-0.311372393376
ACH-000198,-0.154157843181
ACH-000204,-0.22424567130999998
ACH-000206,0.051540632938299996
ACH-000207,-0.427337781921
ACH-000211,-0.186932133557
ACH-000215,-0.104488050977
ACH-000221,-0.08875477649180001
ACH-000222,-0.05410857883280001
ACH-000223,-0.237079966562
ACH-000226,-0.07838165288110001
ACH-000227,-0.08021360158049999
ACH-000228,-0.0178838012691
ACH-000231,-0.109144253744
ACH-000232,-0.21820619186299997
ACH-000233,-0.0792065302439
ACH-000234,-0.332478224115
ACH-000235,-0.10497978504899999
ACH-000237,-0.103526689164
ACH-000238,-0.0838438880392
ACH-000243,-0.07406403204739999
ACH-000244,-0.20244342922400002
ACH-000246,-0.149752720108
