,LCE1E (353135)
ACH-000232,-0.5089226541390001
ACH-000233,-0.529328131839
ACH-000234,-0.521647127404
ACH-000235,-0.468998070796
ACH-000237,-0.6869333968189999
ACH-000238,-0.39124169447499996
ACH-000243,-0.395582901734
ACH-000244,-0.0900512617794
ACH-000246,-0.420471377187
ACH-000248,-0.557242977875
ACH-000250,-0.397389617803
ACH-000251,-0.191132553041
ACH-000253,-0.386305506673
ACH-000255,-0.40712501844000004
ACH-000256,-0.289309696598
ACH-000257,-0.29361612610599996
ACH-000258,-0.450029636104
ACH-000259,-0.38204335954999996
ACH-000260,-0.408354764634
ACH-000261,-0.38535848033500003
ACH-000262,-0.0980233253496
ACH-000263,-0.615250214701
ACH-000264,-0.45901498158200005
ACH-000265,-0.470029454067
ACH-000266,-0.512882458837
ACH-000272,-0.572653172043
ACH-000273,-0.682878899869
ACH-000274,-0.382832574044
ACH-000277,-0.481788269905
ACH-000278,-0.500462289262
ACH-000279,-0.53044069086
ACH-000280,-0.5797236054580001
ACH-000281,-0.545865623473
ACH-000288,-0.622110655036
ACH-000291,-0.529243512213
ACH-000293,-0.483837158944
ACH-000294,-0.43909650106200004
ACH-000295,-0.598963748969
ACH-000296,-0.41310809255099995
ACH-000302,-0.341964055639
ACH-000304,-0.633032746083
ACH-000307,-0.45695314558
ACH-000308,-0.582747365904
ACH-000310,-0.454994547623
ACH-000311,-0.376099294935
ACH-000312,-0.436635436048
ACH-000315,-0.42364670228100004
ACH-000316,-0.508645011052
ACH-000317,-0.340290297812
ACH-000318,-0.763150360841
ACH-000319,-0.48081469877099997
ACH-000320,-0.463689686984
ACH-000322,-0.444780590108
ACH-000323,-0.568829299442
ACH-000324,-0.426334533055
ACH-000329,-0.695324855779
ACH-000330,-0.579438873037
ACH-000331,-0.432790110552
ACH-000332,-0.401792977042
ACH-000334,-0.549418772177
ACH-000335,-0.39966130634900005
ACH-000336,-0.487093077077
ACH-000337,-0.598361781975
ACH-000339,-0.42822380176700003
ACH-000341,-0.501391689948
ACH-000348,-0.713085903545
ACH-000350,-0.48744422154600003
ACH-000352,-0.480721956412
ACH-000356,-0.482726200446
ACH-000361,-0.170313298358
ACH-000362,-0.520300727024
ACH-000363,-0.628617090516
ACH-000364,-0.49544850571599997
ACH-000365,-0.539587824218
ACH-000366,-0.480908809029
ACH-000368,-0.39949058322700004
ACH-000374,-0.507108389888
ACH-000375,-0.18118787164099998
ACH-000376,-0.5339991355070001
ACH-000381,-0.5147904755780001
ACH-000383,-0.448950560713
ACH-000387,-0.532690017003
ACH-000389,-0.38463989308799995
ACH-000390,-0.686190323266
ACH-000393,-0.33833173398
ACH-000395,-0.5225735241830001
ACH-000397,-0.580440176586
ACH-000401,-0.41499124860799996
ACH-000402,-0.721862932417
ACH-000403,-0.542353650911
ACH-000404,-0.47793090569700003
ACH-000406,-0.48140470163000004
ACH-000407,-0.51457116393
ACH-000408,-0.250753047116
ACH-000410,-0.700959123457
ACH-000411,-0.443331632297
ACH-000414,-0.297760253037
ACH-000415,-0.39892457041900004
ACH-000416,-0.475408297703
ACH-000420,-0.482990211813
ACH-000421,-0.490230522958
ACH-000424,-0.537823095116
ACH-000425,-0.563579392161
ACH-000426,-0.433745640258
ACH-000427,-0.6027700951100001
ACH-000433,-0.274198336067
ACH-000436,-0.470395378538
ACH-000444,-0.44201408025300004
ACH-000445,-0.590291449288
ACH-000448,-0.5046739677000001
ACH-000450,-0.517384755338
ACH-000452,-0.470847712601
ACH-000454,-0.52132901107
ACH-000458,-0.468117256897
ACH-000459,-0.508791176733
ACH-000460,-0.43080829914700003
ACH-000461,-0.559799786598
ACH-000463,-0.544992570735
ACH-000464,-0.487048933739
ACH-000466,-0.435534393583
ACH-000467,-0.463161067491
ACH-000468,-0.559658616237
ACH-000469,-0.39574801079599997
ACH-000470,-0.541853886359
ACH-000471,-0.49690963795500004
ACH-000472,-0.5654004009100001
ACH-000473,-0.412930979535
ACH-000475,-0.528237827976
ACH-000476,-0.42676344307499997
ACH-000477,-0.396543868856
ACH-000480,-0.376594112817
ACH-000481,-0.360612684412
ACH-000483,-0.309832944327
ACH-000484,-0.535075365909
ACH-000485,-0.48326038129500004
ACH-000486,-0.48685942816000005
ACH-000487,-0.390330878366
ACH-000488,-0.5692795817399999
ACH-000490,-0.567755270357
ACH-000491,-0.37096238993600006
ACH-000495,-0.562971696096
ACH-000496,-0.45587055999
ACH-000499,-0.46228674833300004
ACH-000500,-0.6898194088140001
ACH-000502,-0.30212558005199996
ACH-000503,-0.472646608054
ACH-000505,-0.596127920469
ACH-000507,-0.463442909528
ACH-000510,-0.564129214247
ACH-000511,-0.53238813571
ACH-000512,-0.467969611029
ACH-000516,-0.541587464421
ACH-000517,-0.555499554928
ACH-000518,-0.591163981675
ACH-000520,-0.471903823701
ACH-000521,-0.5303991870920001
ACH-000522,-0.488097946593
ACH-000524,-0.38030236677100004
ACH-000527,-0.405887020705
ACH-000528,-0.467576340894
ACH-000537,-0.317502625481
ACH-000541,-0.454437928141
ACH-000542,-0.584411567657
ACH-000544,-0.43257570942100004
ACH-000545,-0.5773911577149999
ACH-000547,-0.45978124106000007
ACH-000548,-0.539282382035
ACH-000549,-0.626112483009
ACH-000550,-0.5658485620629999
ACH-000552,-0.49164009267700004
ACH-000556,-0.49919085839500005
ACH-000557,-0.818115740139
ACH-000570,-0.394553245634
ACH-000571,-0.612628532506
ACH-000573,-0.460478441996
ACH-000576,-0.521065562581
ACH-000580,-0.452887033868
ACH-000584,-0.476038252011
ACH-000585,-0.5268940056710001
ACH-000588,-0.47638550689900006
ACH-000589,-0.44138998308
ACH-000591,-0.439683411785
ACH-000593,-0.535596089609
ACH-000600,-0.550002714847
ACH-000601,-0.355404186594
ACH-000604,-0.422955852716
ACH-000605,-0.577983368157
ACH-000606,-0.41120060610200004
ACH-000608,-0.36081499901600006
ACH-000614,-0.49133058389600004
ACH-000616,-0.5148681664729999
ACH-000618,-0.525735531708
ACH-000619,-0.487601364508
ACH-000620,-0.482816808053
ACH-000621,-0.39892822341300005
ACH-000622,-0.213914004955
ACH-000623,-0.5393530181849999
ACH-000624,-0.389634312231
ACH-000627,-0.529315138787
ACH-000630,-0.473099708752
ACH-000632,-0.418273010382
ACH-000633,-0.608648130295
ACH-000637,-0.342721380852
ACH-000638,-0.414196538221
ACH-000646,-0.552474345961
ACH-000647,-0.513713721937
ACH-000648,-0.5124651242670001
ACH-000649,-0.475940296661
ACH-000651,-0.49595592911799996
ACH-000652,-0.493656811478
ACH-000653,-0.532939501374
ACH-000657,-0.584938816594
ACH-000658,-0.752180693937
ACH-000661,-0.355424027879
ACH-000662,-0.382585937406
ACH-000663,-0.520929924337
ACH-000665,-0.476186580151
ACH-000671,-0.360274006004
ACH-000673,-0.566762718489
ACH-000676,-0.5787024959520001
ACH-000677,-0.510108416337
ACH-000681,-0.318591144666
ACH-000682,-0.488901522052
ACH-000683,-0.683533800309
ACH-000684,-0.504785247099
ACH-000688,-0.233264789582
ACH-000693,-0.422884076391
ACH-000694,-0.35239561854
ACH-000695,-0.23182614676899999
ACH-000696,-0.490553830748
ACH-000697,-0.6549614276829999
ACH-000699,-0.38434855171800003
ACH-000701,-0.529136980826
ACH-000706,-0.420690636605
ACH-000711,-0.529684725123
ACH-000713,-0.552264406366
ACH-000714,-0.651240592262
ACH-000718,-0.345819737393
ACH-000720,-0.563668823793
ACH-000721,-0.487212001188
ACH-000724,-0.413733131691
ACH-000725,-0.762929290855
ACH-000732,-0.294120550495
ACH-000734,-0.626824471448
ACH-000735,-0.4575768821
ACH-000736,-0.458573196849
ACH-000738,-0.47726933842
ACH-000746,-0.537863085153
ACH-000747,-0.62135970279
ACH-000748,-0.382685540401
ACH-000753,-0.520065882153
ACH-000756,-0.7265268733210001
ACH-000757,-0.40304583841700004
ACH-000758,-0.44870450398
ACH-000760,-0.6731183739800001
ACH-000763,-0.71879503676
ACH-000764,-0.6639552635270001
ACH-000765,-0.504581386729
ACH-000766,-0.314646089967
ACH-000767,-0.7969653976459999
ACH-000768,-0.512006891189
ACH-000769,-0.395213610727
ACH-000770,-0.417065495078
ACH-000771,-0.528244361631
ACH-000773,-0.499238908381
ACH-000776,-0.489782822628
ACH-000777,-0.484667974916
ACH-000778,-0.400197975989
ACH-000781,-0.305410579091
ACH-000782,-0.506365745175
ACH-000783,-0.671529552252
ACH-000784,-0.473582048583
ACH-000785,-0.402293221381
ACH-000787,-0.518581059839
ACH-000788,-0.46131386491099996
ACH-000791,-0.36878701129600006
ACH-000792,-0.349059619508
ACH-000794,-0.43480804186899996
ACH-000796,-0.495395787549
ACH-000799,-0.488835947293
ACH-000800,-0.311885596568
ACH-000802,-0.49256938038500003
ACH-000804,-0.434030905779
ACH-000805,-0.446134232637
ACH-000809,-0.624297814669
ACH-000810,-0.5102156819020001
ACH-000811,-0.493703566234
ACH-000817,-0.355660238113
ACH-000819,-0.6679145987539999
ACH-000820,-0.7694229834020001
ACH-000821,-0.736292016812
ACH-000822,-0.479478080286
ACH-000823,-0.436849542808
ACH-000824,-0.718336332473
ACH-000827,-0.38360354788
ACH-000829,-0.498325777157
ACH-000831,-0.277213745294
ACH-000832,-0.553395353421
ACH-000833,-0.37143963682400005
ACH-000834,-0.399673294546
ACH-000835,-0.40636248669299996
ACH-000836,-0.608982222613
ACH-000837,-0.295775365375
ACH-000838,-0.601354217634
ACH-000839,-0.549871790207
ACH-000840,-0.49443535297700003
ACH-000841,-0.37693479845399996
ACH-000843,-0.45430818061899997
ACH-000846,-0.6835891217460001
ACH-000847,-0.704469127058
ACH-000848,-0.269742271632
ACH-000849,-0.341402247948
ACH-000851,-0.526990940848
ACH-000855,-0.598070343201
ACH-000856,-0.539120817961
ACH-000858,-0.41006384724699996
ACH-000859,-0.341839726358
ACH-000861,-0.445106110107
ACH-000862,-0.483810799541
ACH-000865,-0.49947106454499995
ACH-000866,-0.41624738354999996
ACH-000867,-0.468260932655
ACH-000869,-0.632477118684
ACH-000872,-0.47052163515100004
ACH-000873,-0.30808003820700003
ACH-000876,-0.535188641971
ACH-000878,-0.353027168605
ACH-000880,-0.535653331193
ACH-000881,-0.329849955551
ACH-000882,-0.529754455417
ACH-000884,-0.462274179034
ACH-000885,-0.520347871265
ACH-000887,-0.48921492522
ACH-000888,-0.527621316422
ACH-000889,-0.653509046777
ACH-000890,-0.51060628734
ACH-000896,-0.496748002917
ACH-000898,-0.728472926696
ACH-000900,-0.370285974683
ACH-000901,-0.466468405463
ACH-000905,-0.500094544431
ACH-000906,-0.426318507601
ACH-000907,-0.6921600278219999
ACH-000910,-0.511784393993
ACH-000911,-0.498817630845
ACH-000912,-0.39509844926
ACH-000913,-0.328482556273
ACH-000915,-0.568309870658
ACH-000916,-0.44869569069700005
ACH-000917,-0.480506915597
ACH-000921,-0.331086134219
ACH-000924,-0.6201733925249999
ACH-000926,-0.524920039395
ACH-000928,-0.5425844381830001
ACH-000929,-0.48208680473800003
ACH-000932,-0.47002847163999995
ACH-000935,-0.359137999431
ACH-000936,-0.606328345463
ACH-000937,-0.432586756158
ACH-000938,-0.6865730407699999
ACH-000939,-0.402804638945
ACH-000941,-0.514808335593
ACH-000943,-0.563262484922
ACH-000946,-0.49393323135399997
ACH-000947,-0.49684651880900005
ACH-000948,-0.487499857347
ACH-000950,-0.516394936039
ACH-000953,-0.565806023183
ACH-000957,-0.6559331599620001
ACH-000958,-0.6618419443029999
ACH-000960,-0.6841380014280001
ACH-000963,-0.306291711212
ACH-000968,-0.372533095489
ACH-000969,-0.45535726881800004
ACH-000973,-0.524613275014
ACH-000974,-0.644982566692
ACH-000975,-0.625199983373
ACH-000976,-0.583183918794
ACH-000978,-0.7643938929170001
ACH-000980,-0.531527877532
ACH-000984,-0.707264276861
ACH-000986,-0.541972148263
ACH-000988,-0.264238995785
ACH-000993,-0.150435599301
ACH-000994,-0.39194833229000003
ACH-000996,-0.479588553126
ACH-001001,-0.546918836364
ACH-001020,-0.648089812409
ACH-001028,-0.453705945833
ACH-001031,-0.290576900106
ACH-001038,-0.404191481146
ACH-001048,-0.278625953376
ACH-001050,-0.616741075683
ACH-001053,-0.394126740558
ACH-001054,-0.43382280463399997
ACH-001061,-0.530678090891
ACH-001067,-0.5192738226560001
ACH-001075,-0.667759372821
ACH-001096,-0.6757663980259999
ACH-001128,-0.306987524673
ACH-001134,-0.40203075343
ACH-001151,-0.554196658932
ACH-001163,-0.515623292317
ACH-001164,-0.779947831548
ACH-001173,-0.358152679855
ACH-001183,-0.390296820382
ACH-001184,-0.6001533721310001
ACH-001190,-0.566828231765
ACH-001192,-0.561248319318
ACH-001193,-0.336872064985
ACH-001196,-0.335489133127
ACH-001197,-0.7069388901360001
ACH-001205,-0.656678999335
ACH-001211,-0.701864055661
ACH-001212,-0.223271183048
ACH-001228,-0.470647672474
ACH-001232,-0.5052088745669999
ACH-001239,-0.558321859454
ACH-001274,-0.399718597233
ACH-001275,-0.687709478683
ACH-001277,-0.291435351559
ACH-001278,-0.201117274799
ACH-001280,-0.676371335522
ACH-001283,-0.576193597753
ACH-001289,-0.42221039355800005
ACH-001295,-0.46712196174099996
ACH-001300,-0.463198147426
ACH-001301,-0.48625226933
ACH-001302,-0.7294564880009999
ACH-001303,-0.560104914445
ACH-001306,-0.462251618774
ACH-001318,-0.595168254362
ACH-001322,-0.633295761898
ACH-001328,-0.38204740262599995
ACH-001332,-0.40943825855599997
ACH-001333,-0.38133362124
ACH-001336,-0.61503061719
ACH-001340,-0.5199944755120001
ACH-001346,-0.580065581173
ACH-001353,-0.544782305975
ACH-001354,-0.511954598471
ACH-001367,-0.246550987414
ACH-001368,-0.5522024864289999
ACH-001374,-0.561725841427
ACH-001375,-0.691101111814
ACH-001377,-0.561427954373
ACH-001380,-0.450015194272
ACH-001391,-0.358863709461
ACH-001407,-0.556138708621
ACH-001408,-0.5294275661300001
ACH-001413,-0.288660341698
ACH-001430,-0.378236715278
ACH-001431,-0.489407748711
ACH-001450,-0.40265134065200003
ACH-001496,-0.315556325929
ACH-001500,-0.498587185748
ACH-001521,-0.375520118023
ACH-001523,-0.553110155626
ACH-001532,-0.312679177947
ACH-001536,-0.538322351479
ACH-001550,-0.376508387324
ACH-001552,-0.385741341139
ACH-001554,-0.429911805736
ACH-001645,-0.516626779612
ACH-001654,-0.5472920624140001
ACH-001715,-0.42586971984099997
ACH-001735,-0.6802162022930001
ACH-001736,-0.6443989672479999
ACH-001737,-0.469553217446
ACH-001740,-0.446378282808
ACH-001745,-0.35674428202299996
ACH-001750,-0.400337205851
ACH-001765,-0.6961732122600001
ACH-001956,-0.408491782125
ACH-001957,-0.48840169011600004
