,KL (9365)
ACH-000004,0.111423514179
ACH-000007,0.17102899087200002
ACH-000009,0.25075825319600004
ACH-000011,-0.07190763093939999
ACH-000012,0.0954746828925
ACH-000013,0.00465282434852
ACH-000014,-0.13744818376499998
ACH-000015,-0.0392926649301
ACH-000017,0.133347771419
ACH-000018,-0.07360605313419999
ACH-000019,0.151822500426
ACH-000021,0.0790804944101
ACH-000022,0.24327620797
ACH-000025,0.027790402862400004
ACH-000028,-0.0332497266946
ACH-000030,0.0705303741948
ACH-000035,0.20065841501899997
ACH-000036,0.070647925007
ACH-000037,0.230485876842
ACH-000039,0.0244861554863
ACH-000040,0.0829766563254
ACH-000041,0.0543359950841
ACH-000042,0.0576635358964
ACH-000045,0.206011679452
ACH-000047,0.00708153183024
ACH-000052,0.151184236883
ACH-000053,0.0965917743973
ACH-000054,0.032608790186099995
ACH-000055,-0.189715758447
ACH-000060,-0.134390373127
ACH-000067,0.09864407453770001
ACH-000070,0.057340915281699996
ACH-000075,-0.148168060196
ACH-000078,0.11135058291099999
ACH-000082,-0.0155908342154
ACH-000085,0.105083453846
ACH-000086,0.04520519034
ACH-000087,0.012525624688500001
ACH-000092,0.061057607611300004
ACH-000095,0.00041442012293500005
ACH-000097,0.010934641673999998
ACH-000098,0.047601374791
ACH-000099,0.082400249262
ACH-000108,0.128784644415
ACH-000113,0.11372578012399999
ACH-000115,0.0751003124287
ACH-000116,0.062763166035
ACH-000118,0.106663642922
ACH-000120,0.044577495121599996
ACH-000123,0.04878873750030001
ACH-000127,0.102868295541
ACH-000128,-0.08150965275910001
ACH-000132,-0.09429430737649999
ACH-000133,0.133018195734
ACH-000137,-0.0426417144431
ACH-000138,0.157794429543
ACH-000142,0.110399043443
ACH-000143,0.10667202505000001
ACH-000146,0.0578257980788
ACH-000148,-0.0827690945143
ACH-000150,-0.281053414645
ACH-000152,0.199165405252
ACH-000153,-0.055821705761699994
ACH-000159,-0.00857138962075
ACH-000160,0.040707306217699996
ACH-000163,0.0593041258015
ACH-000167,0.38516363877800003
ACH-000168,0.046529649951499996
ACH-000169,0.05611128094719999
ACH-000178,0.168886380617
ACH-000182,-0.0504970969893
ACH-000183,-0.00159779182231
ACH-000188,0.0746044865017
ACH-000189,0.025323523706200002
ACH-000190,-0.09230993889799999
ACH-000198,0.192157866944
ACH-000204,0.237022738804
ACH-000206,-0.0809605458776
ACH-000207,0.00539021703126
ACH-000211,0.0590749930992
ACH-000215,0.09603878710660001
ACH-000221,0.20669271733800001
ACH-000222,0.091566269451
ACH-000223,0.153414035289
ACH-000226,0.077996056174
ACH-000227,0.217354006962
ACH-000228,0.08008690946760001
ACH-000231,-0.00912584490432
ACH-000232,0.050639967254300006
ACH-000233,0.0811162249535
ACH-000234,0.14519371657
ACH-000235,0.202843603458
ACH-000237,0.110874574992
ACH-000238,0.153184182935
ACH-000243,0.279270475174
ACH-000244,0.275438573832
ACH-000246,0.16537329212000001
ACH-000248,0.0409114992624
ACH-000250,-0.00969958162589
ACH-000251,0.34987551969999997
ACH-000253,0.0663816289681
ACH-000255,0.100210700788
ACH-000256,0.0968253217928
ACH-000257,-0.284169010993
ACH-000258,0.256166982156
ACH-000259,0.09043003828299999
ACH-000260,0.145964388662
ACH-000261,0.062724568474
ACH-000262,-0.170772463749
ACH-000263,0.008097234594170001
ACH-000264,0.00130578479347
ACH-000265,-0.00794240960018
ACH-000266,0.184341740072
ACH-000272,0.05305524423780001
ACH-000273,0.0768168863983
ACH-000274,0.09793940107389999
ACH-000277,0.16977330922000003
ACH-000278,0.005772990064010001
ACH-000279,0.00912962479857
ACH-000280,-0.00661622431879
ACH-000281,0.167346090797
ACH-000288,-0.012568593768599999
ACH-000291,0.10113782370999999
ACH-000293,-0.123176751428
ACH-000294,-0.103156021597
ACH-000295,0.356060507267
ACH-000296,0.0503399511682
ACH-000302,-0.059241076072899995
ACH-000304,0.0903922893595
ACH-000307,0.010198133068799999
ACH-000308,0.163695569291
ACH-000310,0.192831218512
ACH-000311,-0.0351390500786
ACH-000312,0.296823413561
ACH-000315,-0.10974163251499999
ACH-000316,0.11259688871099999
ACH-000317,-0.08100547231239999
ACH-000318,0.0504835715469
ACH-000319,0.216084817607
ACH-000320,0.222625439372
ACH-000322,-0.08515584191560001
ACH-000323,0.140600130604
ACH-000324,0.000479036480597
ACH-000329,0.23208662651599998
ACH-000330,0.10938834657199999
ACH-000331,0.0403702599349
ACH-000332,0.206852142015
ACH-000334,0.048108710954900005
ACH-000335,0.22101486209600002
ACH-000336,0.24563973449
ACH-000337,0.151879322986
ACH-000339,0.179049031448
ACH-000341,0.170830720322
ACH-000348,0.0799397288271
ACH-000350,0.531976348829
ACH-000352,0.207842114443
ACH-000356,0.04509793843280001
ACH-000361,-0.09806362568839999
ACH-000362,0.050309028494800005
ACH-000363,-0.0241348134113
ACH-000364,0.161879364109
ACH-000365,-0.0969324730411
ACH-000366,0.027137515931099997
ACH-000368,-0.181630986336
ACH-000374,-0.047957608264100005
ACH-000375,0.09165711839410001
ACH-000376,0.110683570503
ACH-000381,0.0883616877101
ACH-000383,0.0191260105655
ACH-000387,0.0679140531905
ACH-000389,0.0660864968944
ACH-000390,-0.0275487888534
ACH-000393,0.0368744184086
ACH-000395,-0.07000577054010002
ACH-000397,0.139549630605
ACH-000401,0.0260184779983
ACH-000402,-0.222510981373
ACH-000403,-0.0380416121558
ACH-000404,-0.209742406185
ACH-000406,0.124404702444
ACH-000407,0.0620349959542
ACH-000408,0.14137659496899999
ACH-000410,0.017894486492299997
ACH-000411,0.117909253619
ACH-000414,0.20044095751899998
ACH-000415,-0.046335546905399996
ACH-000416,0.150658600139
ACH-000420,0.234546642447
ACH-000421,0.014823245165600001
ACH-000424,-0.310051465514
ACH-000425,-0.0338286353854
ACH-000426,-0.147527502318
ACH-000427,0.007788977144039999
ACH-000433,-0.01507522595
ACH-000436,0.138667796029
ACH-000444,0.184793294777
ACH-000445,0.23277764832400002
ACH-000448,0.11565187730599999
ACH-000450,0.101920951565
ACH-000452,0.0073790424445600005
ACH-000454,0.06745619445859999
ACH-000458,0.136627943201
ACH-000459,0.09599746307060002
ACH-000460,0.0682894106721
ACH-000461,0.141932193397
ACH-000463,0.19473336758999998
ACH-000464,0.046346123586
ACH-000466,-0.150377207478
ACH-000467,0.143312544412
ACH-000468,0.167102055474
ACH-000469,0.162792417137
ACH-000470,0.25112916134
ACH-000471,0.0455836780751
ACH-000472,0.13475395854299999
ACH-000473,0.0765523881069
ACH-000475,0.132147077489
ACH-000476,-0.0757873210838
ACH-000477,-0.0721967260755
ACH-000480,-0.0168847419429
ACH-000481,0.011201087118799998
ACH-000483,0.102578092951
ACH-000484,-0.0889605871648
ACH-000485,0.127047281834
ACH-000486,0.0786562994663
ACH-000487,0.170746629513
ACH-000488,0.10898940666
ACH-000490,0.20560008559300003
ACH-000491,-0.00967620072154
ACH-000495,0.10546546491
ACH-000496,-0.21768291840300003
ACH-000499,0.262559769606
ACH-000500,0.6354865098170001
ACH-000502,0.0898230974018
ACH-000503,0.11069217808000001
ACH-000505,0.026031125170100002
ACH-000507,0.11896493939099999
ACH-000510,0.00449744191183
ACH-000511,0.133111111539
ACH-000512,0.109630787468
ACH-000516,0.15259020107899998
ACH-000517,0.109704257572
ACH-000518,0.12859136480799999
ACH-000520,-0.031802093983
ACH-000521,0.0549017155026
ACH-000522,0.081936918827
ACH-000524,0.0498595423912
ACH-000527,0.16422069675999998
ACH-000528,0.166832016103
ACH-000537,0.023449566985299996
ACH-000541,0.181935472595
ACH-000542,0.0632742952051
ACH-000544,-0.0380797084907
ACH-000545,0.09503784030680001
ACH-000547,0.14081876087
ACH-000548,0.0636480148129
ACH-000549,0.009964403719290001
ACH-000550,0.030660354891
ACH-000552,-0.0290900402912
ACH-000556,-0.174931953667
ACH-000557,-0.0931458990605
ACH-000570,0.0379207177428
ACH-000571,0.214469857105
ACH-000573,0.00154492311331
ACH-000576,0.289012810353
ACH-000580,-0.16277003922900002
ACH-000584,0.0301345047989
ACH-000585,0.062952638011
ACH-000588,0.287968218404
ACH-000589,0.0960127398055
ACH-000591,0.01099354646
ACH-000593,0.113279969136
ACH-000600,-0.12512855859000002
ACH-000601,0.211240170132
ACH-000604,0.252458757356
ACH-000605,0.172115036166
ACH-000606,-0.15796987264
ACH-000608,0.120100933859
ACH-000614,-0.0061182905201099995
ACH-000616,-0.03590399826519999
ACH-000618,0.0222410894397
ACH-000619,0.0840381986252
ACH-000620,0.0347553546861
ACH-000621,0.0689783154248
ACH-000622,-0.010178128183
ACH-000623,-0.0338367481688
ACH-000624,0.0837052920919
ACH-000627,-0.0235491559889
ACH-000630,0.133879856834
ACH-000632,-0.0611554265869
ACH-000633,0.10597836831
ACH-000637,0.23075133289799998
ACH-000638,0.0757611684821
ACH-000646,0.132722843787
ACH-000647,0.0608369785191
ACH-000648,-0.0234555841056
ACH-000649,0.217997903671
ACH-000651,0.0605864428742
ACH-000652,0.0857977214029
ACH-000653,-0.06931851561010001
ACH-000657,0.0969583702946
ACH-000658,0.224727545104
ACH-000661,0.0281723551216
ACH-000662,0.11737843549
ACH-000663,0.289326774069
ACH-000665,-0.0180633654097
ACH-000671,-0.0660094384188
ACH-000673,0.18415798544599998
ACH-000676,0.158728210254
ACH-000677,0.20522151214
ACH-000681,0.0368670079468
ACH-000682,0.0576188802988
ACH-000683,0.12868737958499998
ACH-000684,-0.0251073505694
ACH-000688,-0.0340128693798
ACH-000693,0.08452908536319999
ACH-000694,0.09091159172810001
ACH-000695,-0.292508113147
ACH-000696,0.011826221501799999
ACH-000697,-0.016832553998
ACH-000699,0.16835462087900002
ACH-000701,0.129108457383
ACH-000706,0.10128259978599999
ACH-000711,0.0786510727792
ACH-000713,0.123978182677
ACH-000714,0.092678119482
ACH-000718,0.110330837691
ACH-000720,0.07700900824830001
ACH-000721,0.0491632687078
ACH-000724,-0.15564363486500002
ACH-000725,-0.00290792869267
ACH-000732,-0.054089898711
ACH-000734,0.09512707186739999
ACH-000735,0.0456041286206
ACH-000736,-0.0307631420984
ACH-000738,0.0315538763437
ACH-000746,0.231917472133
ACH-000747,0.22854288809099998
ACH-000748,0.126949465652
ACH-000753,0.101394119072
ACH-000756,0.289400846341
ACH-000757,0.10542743158500001
ACH-000758,-0.00155889390978
ACH-000760,0.18127704842700001
ACH-000763,0.18170526883299998
ACH-000764,-0.0015463023226199998
ACH-000765,0.0697826259353
ACH-000766,0.118763556174
ACH-000767,-0.0423631394742
ACH-000768,0.05523083215559999
ACH-000769,-0.0448821488918
ACH-000770,0.10518331856100001
ACH-000771,0.15833412639900002
ACH-000773,0.115685715723
ACH-000776,0.126799627552
ACH-000777,0.197402036888
ACH-000778,0.00625541438206
ACH-000781,0.108791503675
ACH-000782,-0.119270190042
ACH-000783,0.117930704107
ACH-000784,0.00840287497156
ACH-000785,0.0984281773175
ACH-000787,0.08905514573550001
ACH-000788,0.10976606322799999
ACH-000791,0.243356267432
ACH-000792,0.167626224131
ACH-000794,0.0647896713101
ACH-000796,0.119392512328
ACH-000799,0.223829888238
ACH-000800,-0.04176518853280001
