,DepMap_ID
50351,ACH-000162
54660,ACH-000179
65546,ACH-000217
81012,ACH-000264
89968,ACH-000293
109648,ACH-000348
110917,ACH-000351
122225,ACH-000381
122680,ACH-000382
130845,ACH-000404
136922,ACH-000420
142502,ACH-000433
149612,ACH-000451
162080,ACH-000483
190234,ACH-000553
217175,ACH-000612
225714,ACH-000631
238439,ACH-000656
250851,ACH-000678
269550,ACH-000714
269551,ACH-000714
275383,ACH-000725
276526,ACH-000727
289514,ACH-000751
358263,ACH-000800
382254,ACH-000830
430342,ACH-000883
439395,ACH-000890
448886,ACH-000899
462531,ACH-000911
544689,ACH-000948
562365,ACH-000954
569791,ACH-000956
569792,ACH-000956
576042,ACH-000958
582106,ACH-000960
606709,ACH-000967
622167,ACH-000971
642203,ACH-000977
654657,ACH-000979
662689,ACH-000981
669010,ACH-000982
693166,ACH-000986
707923,ACH-000988
707924,ACH-000988
715035,ACH-000989
811133,ACH-000993
850240,ACH-000997
901442,ACH-001064
913978,ACH-001081
913979,ACH-001081
946454,ACH-001199
959103,ACH-001318
966309,ACH-001339
967454,ACH-001344
987016,ACH-001377
998003,ACH-001414
1019019,ACH-001524
1058891,ACH-001650
1077547,ACH-001853
1088449,ACH-002059
1198989,ACH-002309
