,POTEI (653269)
ACH-000395,-0.593920243971
ACH-000397,-0.616609481205
ACH-000401,-0.453660873076
ACH-000402,-0.6129875232540001
ACH-000403,-0.704173530033
ACH-000404,-0.175247211614
ACH-000406,-0.341045213362
ACH-000407,-0.33748378447300004
ACH-000408,-0.173539448189
ACH-000410,-0.37472100718900003
ACH-000411,-0.633207864776
ACH-000414,-0.37729018714900003
ACH-000415,-0.324986208256
ACH-000416,-0.48282250130000004
ACH-000420,-0.358848916409
ACH-000421,-0.37814530905199994
ACH-000424,-0.580739560723
ACH-000425,-0.534038138008
ACH-000426,-0.458830315163
ACH-000427,-0.865828448363
ACH-000433,-0.407036818438
ACH-000436,-0.48323910497100003
ACH-000444,-0.09283394214530001
ACH-000445,-0.35831229681000004
ACH-000448,-0.291040396649
ACH-000450,-0.403454872236
ACH-000452,-0.41380104363700004
ACH-000454,-0.242010444755
ACH-000458,-0.478932035268
ACH-000459,-0.257677459322
ACH-000460,-0.424723993354
ACH-000461,-0.6216407017660001
ACH-000463,-0.481295852951
ACH-000464,-0.7280425666310001
ACH-000466,-0.5186395948260001
ACH-000467,-0.408113283998
ACH-000468,-0.346325811443
ACH-000469,-0.499255098926
ACH-000470,-0.574517476645
ACH-000471,-0.503836166135
ACH-000472,-0.5180936822869999
ACH-000473,-0.3529136304
ACH-000475,-0.5018187261079999
ACH-000476,-0.346221714001
ACH-000477,-0.23949637600600002
ACH-000480,-0.34880936980899996
ACH-000481,-0.4569043132399999
ACH-000483,-0.18476951702999997
ACH-000484,-0.508998190151
ACH-000485,-0.888930915374
ACH-000486,-0.601265985783
ACH-000487,-0.186356462
ACH-000488,-0.446758434018
ACH-000490,-0.364892434518
ACH-000491,-0.484163250318
ACH-000495,-0.7145562071680001
ACH-000496,-0.424024633176
ACH-000499,-0.07316473026760001
ACH-000500,-0.537673074399
ACH-000502,-0.384419788428
ACH-000503,-0.36523919302
ACH-000505,-0.424241361546
ACH-000507,-0.274649769002
ACH-000510,-0.65697220266
ACH-000511,-0.486021913586
ACH-000512,-0.23830377136599998
ACH-000516,-0.49498054736
ACH-000517,-0.31357683825800003
ACH-000518,-0.44286809047200004
ACH-000520,-0.548742535106
ACH-000521,-0.477123767192
ACH-000522,-0.432378917622
ACH-000524,-0.184121947793
ACH-000527,-0.384779085472
ACH-000528,-0.347696668099
ACH-000537,-0.278171968937
ACH-000541,-0.172753550799
ACH-000542,-0.435197336633
ACH-000544,-0.451621746911
ACH-000545,-0.463461901133
ACH-000547,-0.381420190136
ACH-000548,-0.589616500361
ACH-000549,-0.532115674657
ACH-000550,-0.373714925704
ACH-000552,-0.47443183646399995
ACH-000556,-0.36185048137599995
ACH-000557,-0.519115772591
ACH-000570,-0.405984200001
ACH-000571,-0.451204405564
ACH-000573,-0.162265010018
ACH-000576,-0.397484436477
ACH-000580,-0.214500125762
ACH-000584,-0.25997111953
ACH-000585,-0.387467656461
ACH-000588,-0.317902644483
ACH-000589,-0.370886105835
ACH-000591,-0.599196552986
ACH-000593,-0.375812489493
ACH-000600,-0.499522161841
ACH-000601,-0.523853029533
ACH-000604,-0.242604813217
ACH-000605,-0.290796068814
ACH-000606,-0.433059586544
ACH-000608,-0.661297619368
ACH-000614,-0.393068627882
ACH-000616,-0.641906115287
ACH-000618,-0.326389753179
ACH-000619,-0.881461726098
ACH-000620,-0.46340156792900006
ACH-000621,-0.32207703975900004
ACH-000622,-0.34459698062
ACH-000623,-0.503334960698
ACH-000624,-0.34413932356399995
ACH-000627,-0.338239393838
ACH-000630,-0.544237108046
ACH-000632,-0.517758060402
ACH-000633,-0.6233446117629999
ACH-000637,-0.468023467014
ACH-000638,-0.353693851184
ACH-000646,-0.306919124137
ACH-000647,-0.421428699055
ACH-000648,-0.6691803363600001
ACH-000649,-0.493692844172
ACH-000651,-0.24306043914500003
ACH-000652,-0.282511807169
ACH-000653,-0.408757091799
ACH-000657,-0.47012860997100003
ACH-000658,-0.568116347436
ACH-000661,-0.46844588773999996
ACH-000662,-0.264800472113
ACH-000663,-0.265604762143
ACH-000665,-0.414417255869
ACH-000671,-0.36158018198299996
ACH-000673,-0.7039106954530001
ACH-000676,-0.47784680412
ACH-000677,-0.38598628410400004
ACH-000681,-0.327485823743
ACH-000682,-0.5126758972950001
ACH-000683,-0.484942210236
ACH-000684,-0.30187215060600003
ACH-000688,-0.291817029008
ACH-000693,-0.319872061057
ACH-000694,-0.39732248758100003
ACH-000695,-0.552914789582
ACH-000696,-0.501777475122
ACH-000697,-0.396586735708
ACH-000699,-0.35458283217500003
ACH-000701,-0.572333646891
ACH-000706,-0.316014692589
ACH-000711,-0.401708591022
ACH-000713,-0.276373361835
ACH-000714,-0.360797388512
ACH-000718,-0.38499082378300004
ACH-000720,-0.419655279957
ACH-000721,-0.631214095211
ACH-000724,-0.5637828515119999
ACH-000725,-0.453859807424
ACH-000732,-0.5492302159019999
ACH-000734,-0.344193339303
ACH-000735,-0.43287169782799995
ACH-000736,-0.520536607597
ACH-000738,-0.359255136486
ACH-000746,-0.477210806175
ACH-000747,-0.448024692052
ACH-000748,-0.328870507295
ACH-000753,-0.32995674646400003
ACH-000756,-0.465307417712
ACH-000757,-0.334184037624
ACH-000758,-0.574838068671
ACH-000760,-0.333134318684
ACH-000763,-0.437829019254
ACH-000764,-0.262614841916
ACH-000765,-0.305551343792
ACH-000766,-0.323609000734
ACH-000767,-0.5515649639010001
ACH-000768,-0.511292201491
ACH-000769,-0.49655196320699996
ACH-000770,-0.35942858123599997
ACH-000771,-0.47708306954199997
ACH-000773,-0.586322921024
ACH-000776,-0.723020032471
ACH-000777,-0.536491901979
ACH-000778,-0.28458583778200003
ACH-000781,-0.347578425026
ACH-000782,-0.519154187054
ACH-000783,-0.6148159851680001
ACH-000784,-0.341907087562
ACH-000785,-0.488699890964
ACH-000787,-0.236170990643
ACH-000788,-0.41353967024800004
ACH-000791,-0.29355192371800004
ACH-000792,-0.19498052052
ACH-000794,-0.462600773195
ACH-000796,-0.741348843432
ACH-000799,-0.55137373064
ACH-000800,-0.253346836119
ACH-000802,-0.38026356643
ACH-000804,-0.442060692649
ACH-000805,-0.445989554237
ACH-000809,-0.47899462623899997
ACH-000810,-0.362239411834
ACH-000811,-0.393999346993
ACH-000817,-0.331693525154
ACH-000819,-0.354320888024
ACH-000820,-0.41296379481
ACH-000821,-0.40365602418799995
ACH-000822,-0.203713189574
ACH-000823,-0.351882641861
ACH-000824,-0.600663611861
ACH-000827,-0.38303613253200003
ACH-000829,-0.50334408482
ACH-000831,-0.111837649379
ACH-000832,-0.596217366271
ACH-000833,-0.24897236078899998
ACH-000834,-0.58456385084
ACH-000835,-0.476595557477
ACH-000836,-0.677785078195
ACH-000837,-0.31448174974
ACH-000838,-0.43072146568400005
ACH-000839,-0.409189919697
ACH-000840,-0.3430360309
ACH-000841,-0.32442476444400004
ACH-000843,-0.363450681442
ACH-000846,-0.260747924352
ACH-000847,-0.48690799331600004
ACH-000848,-0.35094857332199997
ACH-000849,-0.579187421144
ACH-000851,-0.39313905874099997
ACH-000855,-0.07107384148149999
ACH-000856,-0.380682877984
ACH-000858,-0.476563178952
ACH-000859,-0.572163935366
ACH-000861,-0.446127250362
ACH-000862,-0.5298378095790001
ACH-000865,-0.393762934191
ACH-000866,-0.316795926198
ACH-000867,-0.390123144602
ACH-000869,-0.308374490445
ACH-000872,-0.282871903486
ACH-000873,-0.3940966064
ACH-000876,-0.427772423826
ACH-000878,-0.44785411158
ACH-000880,-0.532362288777
ACH-000881,-0.6193416657240001
ACH-000882,-0.487232292166
ACH-000884,-0.33734755992700005
ACH-000885,-0.360646643029
ACH-000887,-0.50201001448
ACH-000888,-0.63493956621
ACH-000889,-0.510966513002
ACH-000890,-0.546818376439
ACH-000896,-0.240687077684
ACH-000898,-0.517055967456
ACH-000900,-0.395319246756
ACH-000901,-0.34796197576399995
ACH-000905,-0.45361297671499995
ACH-000906,-0.36777817056400003
ACH-000907,-0.358902120986
ACH-000910,-0.458824544181
ACH-000911,-0.35107644010399996
ACH-000912,-0.342094795123
ACH-000913,-0.442633835124
ACH-000915,-0.37166368121200005
ACH-000916,-0.223879654496
ACH-000917,-0.287232474992
ACH-000921,-0.298760689794
ACH-000924,-0.509011452971
ACH-000926,-0.42416818245899995
ACH-000928,-0.43147826027099995
ACH-000929,-0.24148055521899997
ACH-000932,-0.472424607741
ACH-000935,-0.3239159249
ACH-000936,-0.40199246298
ACH-000937,-0.275080267283
ACH-000938,-0.19162195509799998
ACH-000939,-0.606300483494
ACH-000941,-0.489848715879
ACH-000943,-0.39874771273500004
ACH-000946,-0.38448107455700004
ACH-000947,-0.305555541664
ACH-000948,-0.417203469059
ACH-000950,-0.299146404916
ACH-000953,-0.5628478401
ACH-000957,-0.271064645514
ACH-000958,-0.203235526521
ACH-000960,-0.333936155394
ACH-000963,-0.697464750561
ACH-000968,-0.43163352129199994
ACH-000969,-0.202363706719
ACH-000973,-0.37483548405999995
ACH-000974,-0.303109327083
ACH-000975,-0.787756924045
ACH-000976,-0.477164411879
ACH-000978,-0.388835050707
ACH-000980,-0.455182598397
ACH-000984,-0.418196479237
ACH-000986,-0.32360023028
ACH-000988,-0.165159945883
ACH-000993,-0.345866996428
ACH-000994,-0.474182078736
ACH-000996,-0.40765197261299996
ACH-001001,-0.490241977905
ACH-001020,-0.492113636582
ACH-001028,-0.682983245808
ACH-001031,-0.512058501419
ACH-001038,-0.47864771333000006
ACH-001048,-0.404542041555
ACH-001050,-0.431187946383
ACH-001053,-0.327409956864
ACH-001054,-0.350592405718
ACH-001061,-0.365300891566
ACH-001067,-0.48828116940399996
ACH-001075,-0.540474712368
ACH-001096,-0.443662468577
ACH-001128,-0.209189801716
ACH-001134,-0.311795273679
ACH-001151,-0.431287605392
ACH-001163,-0.33676543822300004
ACH-001164,-0.601196427495
ACH-001173,-0.43679240122900004
ACH-001183,-0.601061820965
ACH-001184,-0.47154705783600004
ACH-001190,-0.42088408902400004
ACH-001192,-0.296779663944
ACH-001193,-0.253898971764
ACH-001196,-0.396759618428
ACH-001197,-0.493898421595
ACH-001205,-0.574513619486
ACH-001211,-0.420271115921
ACH-001212,-0.344258607363
ACH-001228,-0.750225149499
ACH-001232,-0.374082625682
ACH-001239,-0.541622470344
ACH-001274,-0.452060802887
ACH-001275,-0.31897870647
ACH-001277,-0.463138637252
ACH-001278,-0.388600700211
ACH-001280,-0.42628226034500005
ACH-001283,-0.239468158173
ACH-001289,-0.37891688316100003
ACH-001295,-0.56230571888
ACH-001300,-0.499730668596
ACH-001301,-0.514582863701
ACH-001302,-0.367499908023
ACH-001303,-0.388226654544
ACH-001306,-0.344673262921
ACH-001318,-0.433729897317
ACH-001322,-0.578312265062
ACH-001328,-0.48736121071000005
ACH-001332,-0.449391729622
ACH-001333,-0.37710558709499997
ACH-001336,-0.551585803883
ACH-001340,-0.29607358923
ACH-001346,-0.217829759894
ACH-001353,-0.60739542391
ACH-001354,-0.452615068479
ACH-001367,-0.23765423113499998
ACH-001368,-0.481358152575
ACH-001374,-0.33968113524899995
ACH-001375,-0.499425334721
ACH-001377,-0.5148825496
ACH-001380,-0.484140038181
ACH-001391,-0.508900754275
ACH-001407,-0.340388494134
ACH-001408,-0.43495226898199996
ACH-001413,-0.600114747929
ACH-001430,-0.48145159424199996
ACH-001431,-0.236554762989
ACH-001450,-0.279060991376
ACH-001496,-0.351181750784
ACH-001500,-0.45086689803400004
ACH-001521,-0.658904316973
ACH-001523,-0.5572539485600001
ACH-001532,-0.50220242245
ACH-001536,-0.547860767363
ACH-001550,-0.44753483043700004
ACH-001552,-0.580700709646
ACH-001554,-0.661532313257
ACH-001645,-0.439612174175
ACH-001654,-0.27822690826499996
ACH-001715,-0.585354770004
ACH-001735,-0.430249502139
ACH-001736,-0.327418641051
ACH-001737,-0.313194389706
ACH-001740,-0.39701532983599996
ACH-001745,-0.55702604025
ACH-001750,-0.38136994485
ACH-001765,-0.597487386906
ACH-001956,-0.623008468244
ACH-001957,-0.8149581413570001
