,GZMM (3004)
ACH-000448,-0.0538057681617
ACH-000450,-0.049853527320800006
ACH-000452,-0.135162159978
ACH-000454,-0.0625674867441
ACH-000458,-0.010670309927700001
ACH-000459,-0.0703086905881
ACH-000460,-0.129522150208
ACH-000461,-0.0977837045464
ACH-000463,-0.104515249358
ACH-000464,-0.0445375867004
ACH-000466,-0.154821302323
ACH-000467,-0.297156376339
ACH-000468,0.0322087477971
ACH-000469,-0.342860571478
ACH-000470,-0.141671405785
ACH-000471,-0.24890815686700002
ACH-000472,-0.205117445336
ACH-000473,-0.121873841394
ACH-000475,-0.0928227304543
ACH-000476,-0.021193343523499997
ACH-000477,-0.024105847044
ACH-000480,-0.0706599510981
ACH-000481,-0.199870261188
ACH-000483,-0.0334211610672
ACH-000484,-0.327260591306
ACH-000485,-0.125927269559
ACH-000486,-0.16636923351
ACH-000487,0.076274571591
ACH-000488,-0.00025253766123099997
ACH-000490,-0.130668315022
ACH-000491,-0.213617707787
ACH-000495,0.0246034192776
ACH-000496,0.0105858326361
ACH-000499,-0.0866131510867
ACH-000500,-0.691967267572
ACH-000502,-0.11850246226700001
ACH-000503,-0.38294131440800006
ACH-000505,-0.0854495532975
ACH-000507,0.049459344800899994
ACH-000510,-0.0862107251972
ACH-000511,-0.07359267747930001
ACH-000512,-0.18862087105
ACH-000516,-0.130212683899
ACH-000517,-0.101363558116
ACH-000518,-0.309417402736
ACH-000520,-0.349239030233
ACH-000521,-0.256034375099
ACH-000522,-0.098982495305
ACH-000524,-0.047290426293599995
ACH-000527,-0.0496526378011
ACH-000528,-0.08354217034289999
ACH-000537,-0.221684920262
ACH-000541,-0.15956381828400001
ACH-000542,-0.10615129075799999
ACH-000544,-0.008712650347930001
ACH-000545,-0.111943240827
ACH-000547,-0.204631505724
ACH-000548,-0.19996328115200002
ACH-000549,0.124335326286
ACH-000550,0.0926009486843
ACH-000552,-0.0889769821696
ACH-000556,-0.246842607827
ACH-000557,-0.195629570529
ACH-000570,0.00031482560360000003
ACH-000571,-0.17047523545200002
ACH-000573,-0.052935158266
ACH-000576,-0.20650197577399998
ACH-000580,-0.202751619797
ACH-000584,-0.20208987764000003
ACH-000585,-0.18268830255100002
ACH-000588,0.06399110003769999
ACH-000589,-0.154234156371
ACH-000591,-0.26871574645999996
ACH-000593,-0.0407273334094
ACH-000600,-0.175690882511
ACH-000601,-0.211956419117
ACH-000604,-0.223959660389
ACH-000605,0.0487294077078
ACH-000606,-0.0756296619386
ACH-000608,-0.37392948067299997
ACH-000614,0.0668026995182
ACH-000616,0.16005154818
ACH-000618,0.00134086995094
ACH-000619,-0.125594020843
ACH-000620,-0.206531511978
ACH-000621,-0.0945382107783
ACH-000622,-0.129648179786
ACH-000623,-0.21354269392
ACH-000624,-0.14700385127499999
ACH-000627,-0.15431919398
ACH-000630,-0.139879055959
ACH-000632,-0.27760815171799996
ACH-000633,-0.39375702788
ACH-000637,-0.0789813005721
ACH-000638,-0.0331377367868
ACH-000646,-0.135867420097
ACH-000647,-0.12052625909600001
ACH-000648,-0.13319933177100002
ACH-000649,-0.105148678376
ACH-000651,0.0032472326009599997
ACH-000652,-0.0807862661478
ACH-000653,-0.359582437275
ACH-000657,-0.148400475362
ACH-000658,-0.27088311499400003
ACH-000661,0.033921653867599995
ACH-000662,-0.342013831401
ACH-000663,-0.022940522294400002
ACH-000665,-0.332965595365
ACH-000671,-0.13376016483699998
ACH-000673,-0.127904232258
ACH-000676,-0.0714463464984
ACH-000677,-0.23049442529800002
ACH-000681,-0.202472842046
ACH-000682,-0.0773066973205
ACH-000683,-0.177887162861
ACH-000684,-0.213225908878
ACH-000688,0.023205028524799998
ACH-000693,-0.07516604098389999
ACH-000694,-0.209974952314
ACH-000695,-0.315427597588
ACH-000696,-0.13512472604800002
ACH-000697,-0.309229969908
ACH-000699,-0.25162483700599997
ACH-000701,-0.09826271088050001
ACH-000706,-0.0917441532325
ACH-000711,-0.0829332249623
ACH-000713,0.056591063672199994
ACH-000714,0.0041720612301799995
ACH-000718,-0.142677837391
ACH-000720,-0.013648512081599999
ACH-000721,-0.187175413681
ACH-000724,-0.0621694851407
ACH-000725,0.0201943380012
ACH-000732,-0.0285514076442
ACH-000734,-0.140758984759
ACH-000735,-0.0205565799106
ACH-000736,-0.177245542678
ACH-000738,-0.00964219124172
ACH-000746,-0.0805282607988
ACH-000747,-0.101035529287
ACH-000748,-0.15294285842
ACH-000753,-0.213399309083
ACH-000756,-0.0837702657438
ACH-000757,-0.0463711408183
ACH-000758,0.007431863065159999
ACH-000760,-0.134373007505
ACH-000763,-0.231987531603
ACH-000764,-0.326302478507
ACH-000765,-0.115003948462
ACH-000766,-0.259275364426
ACH-000767,-0.04595864166730001
ACH-000768,-0.034901764873300004
ACH-000769,-0.149519780954
ACH-000770,-0.13243059624
ACH-000771,-0.09640589685350001
ACH-000773,-0.175744543425
ACH-000776,-0.0258734290682
ACH-000777,-0.20409107420699998
ACH-000778,-0.00822213228493
ACH-000781,-0.23072552198899998
ACH-000782,-0.20960085285399999
ACH-000783,-0.345508202939
ACH-000784,-0.0764964976408
ACH-000785,-0.20435244368099997
ACH-000787,-0.053351290801099994
ACH-000788,-0.201458711438
ACH-000791,-0.135850735441
ACH-000792,-0.36347829045900004
ACH-000794,-0.0339514726787
ACH-000796,-0.236003370887
ACH-000799,-0.0494536137089
ACH-000800,-0.408026612003
ACH-000802,-0.164844202547
ACH-000804,-0.0167859413406
ACH-000805,-0.334910149838
ACH-000809,-0.14062843114
ACH-000810,-0.45513506303
ACH-000811,-0.233696560581
ACH-000817,-0.0947564202122
ACH-000819,-0.0487396033424
ACH-000820,0.031649439561400004
ACH-000821,-0.0010180130941099999
ACH-000822,-0.10751172191099999
ACH-000823,-0.20118594598499998
ACH-000824,-0.05067724683659999
ACH-000827,-0.153513365127
ACH-000829,-0.14881731007000001
ACH-000831,-0.138546200291
ACH-000832,-0.157210247719
ACH-000833,-0.07320759717889999
ACH-000834,-0.226546976251
ACH-000835,-0.043617257095699996
ACH-000836,-0.09550741114880001
ACH-000837,-0.11773286704000002
ACH-000838,-0.0375804214181
ACH-000839,-0.36038597272600004
ACH-000840,0.0655461363674
ACH-000841,-0.332923067049
ACH-000843,0.10838539347500001
ACH-000846,-0.11537080052000001
ACH-000847,-0.14687551189200002
ACH-000848,0.059462985756599994
ACH-000849,-0.121905735307
ACH-000851,-0.00659625733744
ACH-000855,-0.317838661533
ACH-000856,-0.47585181054399994
ACH-000858,0.0525528468764
ACH-000859,-0.06682445902
ACH-000861,-0.0414440206745
ACH-000862,-0.193687508847
ACH-000865,-0.161997505817
ACH-000866,-0.0735689117999
ACH-000867,-0.14746785064
ACH-000869,-0.09787771968879999
ACH-000872,-0.13011481867799998
ACH-000873,-0.135108685418
ACH-000876,-0.12704236759
ACH-000878,-0.426469909134
ACH-000880,-0.261165739952
ACH-000881,0.0239158105107
ACH-000882,-0.162663123699
ACH-000884,-0.0643372848374
ACH-000885,-0.0364713064692
ACH-000887,-0.138141224921
ACH-000888,-0.119056424434
ACH-000889,-0.0256376897698
ACH-000890,-0.061402338351300004
ACH-000896,-0.0107392515481
ACH-000898,-0.0297916495753
ACH-000900,-0.22545807991
ACH-000901,-0.199283661222
ACH-000905,-0.06501684007280001
ACH-000906,-0.0759078440763
ACH-000907,-0.138928091023
ACH-000910,-0.07595047809660001
ACH-000911,-0.0828724065662
ACH-000912,-0.10358866166099999
ACH-000913,-0.108496593294
ACH-000915,-0.0726834497364
ACH-000916,0.00695759797288
ACH-000917,-0.07823574022530001
ACH-000921,-0.23807774722
ACH-000924,0.0740571755726
ACH-000926,0.0010337041341900001
ACH-000928,-0.45811535337399995
ACH-000929,-0.22810583201200002
ACH-000932,-0.00349977859508
ACH-000935,-0.193979067395
ACH-000936,-0.20377703037300002
ACH-000937,-0.0128591790937
ACH-000938,-0.114175277366
ACH-000939,-0.21059572423599998
ACH-000941,-0.151039181434
ACH-000943,-0.16157779400900002
ACH-000946,-0.021569759039199998
ACH-000947,-0.22617303078099998
ACH-000948,-0.08968668357750001
ACH-000950,-0.22807276131999998
ACH-000953,-0.14172179157700002
ACH-000957,-0.0750272406234
ACH-000958,-0.105184696083
ACH-000960,-0.110758613794
ACH-000963,0.026269107063099997
ACH-000968,-0.113478747006
ACH-000969,-0.15355063809
ACH-000973,-0.128363268513
ACH-000974,-0.17111483982500003
ACH-000975,-0.0495353042205
ACH-000976,-0.14340060127
ACH-000978,-0.329804773196
ACH-000980,-0.110133259114
ACH-000984,-0.25553733584399996
ACH-000986,-0.311585362731
ACH-000988,-0.048631389027199996
ACH-000993,-0.215796114993
ACH-000994,-0.09250213031770001
ACH-000996,-0.0532127923988
ACH-001001,-0.207351456685
ACH-001020,0.15083610835300001
ACH-001028,-0.168173264069
ACH-001031,-0.12897504492
ACH-001038,-0.10285656032099999
ACH-001048,-0.275183698125
ACH-001050,-0.103136027652
ACH-001053,-0.422618840252
ACH-001054,-0.106320163971
ACH-001061,-0.227183207649
ACH-001067,-0.462216545784
ACH-001075,-0.146704340829
ACH-001096,-0.244970019954
ACH-001128,-0.370732404028
ACH-001134,-0.226316673534
ACH-001151,-0.125768429563
ACH-001163,-0.18540523168200002
ACH-001164,-0.315775708426
ACH-001173,-0.18226174302200002
ACH-001183,-0.012487566958299999
ACH-001184,-0.298067151316
ACH-001190,-0.14774406504899998
ACH-001192,-0.06917632544260001
ACH-001193,-0.342194364728
ACH-001196,-0.0681080717051
ACH-001197,0.15408100851
ACH-001205,0.0393638460079
ACH-001211,-0.0721407180256
ACH-001212,-0.579587383673
ACH-001228,-0.219607821521
ACH-001232,-0.276160783144
ACH-001239,-0.08914527542580002
ACH-001274,-0.0197908538058
ACH-001275,-0.17148218146400002
ACH-001277,-0.257479372753
ACH-001278,-0.321455136064
ACH-001280,-0.203853829861
ACH-001283,-0.0347968218153
ACH-001289,-0.09388919661839999
ACH-001295,-0.15353000894000002
ACH-001300,0.00985231040021
ACH-001301,-0.3095151003
ACH-001302,0.142886187741
ACH-001303,-0.0726239634334
ACH-001306,-0.048514980455599994
ACH-001318,-0.13195866511499998
ACH-001322,0.00893426507855
ACH-001328,-0.29826633249
ACH-001332,0.0493980676892
ACH-001333,-0.022755039318300002
ACH-001336,-0.0233491183046
ACH-001340,-0.15012965432199998
ACH-001346,-0.324473579331
ACH-001353,-0.180494308814
ACH-001354,-0.06602800629
ACH-001367,-0.230648242205
ACH-001368,-0.0977119459941
ACH-001374,0.00314399708431
ACH-001375,0.00347396392472
ACH-001377,-0.22548764398
ACH-001380,-0.08244979336239999
ACH-001391,-0.297352028381
ACH-001407,-0.138854281316
ACH-001408,0.0179246364419
ACH-001413,-0.26938520585000003
ACH-001430,0.42287658387500004
ACH-001431,0.0264890054935
ACH-001450,-0.104700827098
ACH-001496,-0.140615475815
ACH-001500,-0.223479094644
ACH-001521,-0.0303407142002
ACH-001523,-0.156957140157
ACH-001532,-0.305688360609
ACH-001536,-0.14973316836300002
ACH-001550,-0.159199098491
ACH-001552,-0.19840324526099998
ACH-001554,-0.079587022786
ACH-001645,0.059620841384
ACH-001654,-0.165544359659
ACH-001715,0.171584987171
ACH-001735,-0.149105331777
ACH-001736,-0.0604655018741
ACH-001737,-0.119036012947
ACH-001740,-0.060480009483199995
ACH-001745,-0.09688634993730001
ACH-001750,-0.129937776768
ACH-001765,0.0034960422503000003
ACH-001956,-0.0695900683878
ACH-001957,0.0255175957738
