,CDX1 (1044)
ACH-000004,0.030941076979
ACH-000007,-0.39975867750200006
ACH-000009,0.117973137294
ACH-000011,0.18724049728300002
ACH-000012,0.210690124516
ACH-000013,0.105872229155
ACH-000014,-0.0569957836697
ACH-000015,0.0989864646032
ACH-000017,0.0884046642293
ACH-000018,-0.332057140166
ACH-000019,0.305429537101
ACH-000021,0.135025822573
ACH-000022,-0.00748577480122
ACH-000025,0.211053147628
ACH-000028,0.287213335071
ACH-000030,0.104495737682
ACH-000035,-0.1175768891
ACH-000036,0.145833394576
ACH-000037,-0.0754146503276
ACH-000039,0.183489377089
ACH-000040,0.245491867403
ACH-000041,0.08212342609460001
ACH-000042,0.297457308518
ACH-000045,0.0872587660566
ACH-000047,0.0909448756014
ACH-000052,0.41736181899700003
ACH-000053,0.0813278965758
ACH-000054,0.18307683159899998
ACH-000055,0.16408711038899998
ACH-000060,0.051189295979500005
ACH-000067,0.0499959861427
ACH-000070,-0.213700393715
ACH-000075,0.12089849592
ACH-000078,0.235388943884
ACH-000082,0.0240297037832
ACH-000085,-0.0691205435634
ACH-000086,0.335708835828
ACH-000087,-0.122723252998
ACH-000092,0.165885491444
ACH-000095,0.135744259798
ACH-000097,0.283518147802
ACH-000098,0.183467557427
ACH-000099,0.147246404559
ACH-000108,0.179892539684
ACH-000113,0.267415583289
ACH-000115,0.0748754511575
ACH-000116,0.110950622753
ACH-000118,0.270038343006
ACH-000120,0.23644675502700002
ACH-000123,0.14748873057700002
ACH-000127,0.0546866954791
ACH-000128,-0.250503451774
ACH-000132,0.00390847212789
ACH-000133,0.140458543122
ACH-000137,0.033592587392599994
ACH-000138,0.10631070175799999
ACH-000142,0.0198503322125
ACH-000143,0.118015854187
ACH-000146,0.0753104047756
ACH-000148,0.021381196647
ACH-000150,-0.12588369273
ACH-000152,0.13736035277699998
ACH-000153,0.0531924865104
ACH-000159,0.026937682192599996
ACH-000160,0.19720333458099998
ACH-000163,0.135935336666
ACH-000167,0.005016119013470001
ACH-000168,0.167548492305
ACH-000169,0.143940517003
ACH-000178,0.16352280935900002
ACH-000182,0.168010983294
ACH-000183,0.176751258356
ACH-000188,0.066430777964
ACH-000189,-0.306637023844
ACH-000190,0.163236984612
ACH-000198,0.00964659483743
ACH-000204,-0.133698605709
ACH-000206,0.13661465539599998
ACH-000207,0.014267284033999999
ACH-000211,0.0753502070057
ACH-000215,0.14046731926
ACH-000221,0.157698416542
ACH-000222,0.196244202931
ACH-000223,0.227691125409
ACH-000226,0.0898399390064
ACH-000227,0.32817852630800004
ACH-000228,0.32567550088799996
ACH-000231,0.09437050642480001
ACH-000232,0.11446097031199999
ACH-000233,0.106131167906
ACH-000234,0.189455029737
ACH-000235,0.1511468668
ACH-000237,0.143961436666
ACH-000238,-0.12207630627499999
ACH-000243,0.187021936329
ACH-000244,0.0030948649701399997
ACH-000246,0.138014974042
ACH-000248,-0.16774674191400002
ACH-000250,0.0965513873962
ACH-000251,0.206501063503
ACH-000253,0.127499474556
ACH-000255,-0.00423730254979
ACH-000256,-0.00721230871559
ACH-000257,0.11376470872300001
ACH-000258,-0.117155013994
ACH-000259,0.116837477831
ACH-000260,0.168726696966
ACH-000261,0.042965517507699995
ACH-000262,0.260596096161
ACH-000263,0.0836365351983
ACH-000264,0.0792776146545
ACH-000265,0.261305855707
ACH-000266,0.205687836482
ACH-000272,0.0311114375752
ACH-000273,0.009569826191049999
ACH-000274,0.08394128386189999
ACH-000277,0.181506764417
ACH-000278,0.27284198134
ACH-000279,0.09030830463410001
ACH-000280,0.23265850811900002
ACH-000281,0.10303826107000001
ACH-000288,0.032533803661000005
ACH-000291,0.17958048212000002
ACH-000293,0.2238581912
ACH-000294,0.200381164738
ACH-000295,0.09800599291369999
ACH-000296,-0.0300875600692
ACH-000302,0.0847736102224
ACH-000304,0.367325438373
ACH-000307,0.10974876045
ACH-000308,0.169614303818
ACH-000310,0.0015789791793799999
ACH-000311,0.150327868744
ACH-000312,0.0569680656809
ACH-000315,-0.139393201544
ACH-000316,0.179950178085
ACH-000317,0.24660000120900002
ACH-000318,0.09997100705589998
ACH-000319,-0.0265707747389
ACH-000320,0.221237081604
ACH-000322,0.238170392793
ACH-000323,-0.0347510395269
ACH-000324,0.20548188478799997
ACH-000329,0.186267720835
ACH-000330,0.133073477251
ACH-000331,0.146516833853
