,SP9 (100131390)
ACH-000004,-0.44620172151299997
ACH-000007,-0.09106826303269999
ACH-000009,-0.260090324988
ACH-000011,-0.239785084027
ACH-000012,-0.11407618368599999
ACH-000013,-0.21974056443000003
ACH-000014,-0.346292287727
ACH-000015,-0.266839164104
ACH-000017,-0.269391324722
ACH-000018,-0.11396349069700001
ACH-000019,-0.017142783481199998
ACH-000021,-0.0943317965846
ACH-000022,-0.29304198489
ACH-000025,-0.33088397543000003
ACH-000028,-0.145603613454
ACH-000030,-0.373218506566
ACH-000035,0.0190284939849
ACH-000036,-0.121866728882
ACH-000037,-0.277839212623
ACH-000039,-0.41312986234800003
ACH-000040,-0.313148253112
ACH-000041,-0.0942979628134
ACH-000042,-0.254125881634
ACH-000045,-0.0680842590022
ACH-000047,-0.163038902903
ACH-000052,-0.482819595479
ACH-000053,-0.269700078826
ACH-000054,-0.066695675908
ACH-000055,-0.34763628732
ACH-000060,-0.350660973341
ACH-000067,-0.35263322192
ACH-000070,-0.13336130898499998
ACH-000075,-0.143453270268
ACH-000078,-0.305233666123
ACH-000082,-0.024835270905299998
ACH-000085,-0.303311301505
ACH-000086,-0.40775840684799997
ACH-000087,-0.707093493504
ACH-000092,-0.510714733072
ACH-000095,-0.232859326905
ACH-000097,-0.18946623461599998
ACH-000098,-0.28059302075599996
ACH-000099,-0.164720184024
ACH-000108,-0.147097749548
ACH-000113,-0.35088177478
ACH-000115,-0.25224817116799997
ACH-000116,-0.21721412934700002
ACH-000118,-0.326133947044
ACH-000120,-0.275618294703
ACH-000123,-0.143270582374
ACH-000127,-0.21538616493
ACH-000128,-0.38822681089
ACH-000132,-0.375638910473
ACH-000133,-0.206196599639
ACH-000137,-0.215632131257
ACH-000138,-0.279337545104
ACH-000142,-0.185909329038
ACH-000143,-0.23727672964699997
ACH-000146,-0.435608646661
ACH-000148,-0.10114987048900001
ACH-000150,-0.13913700436899998
ACH-000152,-0.323591921723
ACH-000153,0.030646226378299998
ACH-000159,-0.19131544964299999
ACH-000160,-0.192319207198
ACH-000163,-0.270914829787
ACH-000167,-0.118564669468
ACH-000168,-0.0345104689307
ACH-000169,-0.333198798748
ACH-000178,-0.243814127579
ACH-000182,-0.165994518817
ACH-000183,-0.11377580394600001
ACH-000188,-0.268599948262
ACH-000189,-0.258644709624
ACH-000190,-0.39937885982
ACH-000198,-0.280014355151
ACH-000204,-0.114407677081
ACH-000206,-0.24156758234
ACH-000207,-0.32806197395500003
ACH-000211,-0.160704565079
ACH-000215,-0.34209329174599995
ACH-000221,-0.405334157729
ACH-000222,-0.22698423089400002
ACH-000223,-0.21295630716800001
ACH-000226,-0.33298972366999996
ACH-000227,-0.07548000187710001
ACH-000228,-0.0661333943656
ACH-000231,-0.27325020612900003
ACH-000232,-0.42493063003700005
ACH-000233,-0.17226815798700001
ACH-000234,-0.274566480214
ACH-000235,-0.293022249984
ACH-000237,-0.284904121881
ACH-000238,-0.19656046618700002
ACH-000243,-0.0647373047949
ACH-000244,-0.395666143877
ACH-000246,-0.08324390770380001
ACH-000248,-0.058496531643400004
ACH-000250,-0.257807898237
ACH-000251,-0.291166841592
ACH-000253,-0.256583382081
ACH-000255,-0.26599432362799996
