,NCDN (23154)
ACH-000477,-0.0991563253828
ACH-000480,-0.144046516584
ACH-000481,-0.0695349354417
ACH-000483,-0.391028914258
ACH-000484,-0.221801395137
ACH-000485,-0.2066574245
ACH-000486,-0.0886923910963
ACH-000487,-0.8128938191830001
ACH-000488,-0.652837404131
ACH-000490,-0.08677552761639999
ACH-000491,-0.115444045067
ACH-000495,-0.370815859481
ACH-000496,-0.24378426179
ACH-000499,-0.217051974956
ACH-000500,-0.5589787731170001
ACH-000502,-0.42613326973000004
ACH-000503,0.00409396595126
ACH-000505,-0.139933170563
ACH-000507,0.11285801114800001
ACH-000510,-0.134770679031
ACH-000511,-0.27164831386
ACH-000512,-0.6847526361220001
ACH-000516,-0.18015634216499998
ACH-000517,-0.101152810117
ACH-000518,-0.271829604854
ACH-000520,-0.11807170302000002
ACH-000521,-0.24097512171799998
ACH-000522,-0.22062504066100003
ACH-000524,-0.10692966321
ACH-000527,-0.12782485193
ACH-000528,-0.128354936929
ACH-000537,-0.202758283924
ACH-000541,-0.22012711030499998
ACH-000542,-0.0967635417199
ACH-000544,-0.340019860784
ACH-000545,-0.19690950228
ACH-000547,-0.22148552964
ACH-000548,-0.281874537791
ACH-000549,-0.214123729617
ACH-000550,-0.23425727808400001
ACH-000552,-0.112947381511
ACH-000556,0.0794145942507
ACH-000557,-0.48325883524999996
ACH-000570,-0.07354300022410001
ACH-000571,-0.261586172384
ACH-000573,-0.227122172723
ACH-000576,-0.22503666453499999
ACH-000580,-0.213069986541
ACH-000584,-0.131997622881
ACH-000585,-0.271589524454
ACH-000588,-0.261243794902
ACH-000589,-0.12901824452500002
ACH-000591,-0.23037010748199999
ACH-000593,-0.21793656468400002
ACH-000600,-0.117932300993
ACH-000601,-0.07002429619789999
ACH-000604,-0.0125532868673
ACH-000605,-0.133559938461
ACH-000606,-0.295770087241
ACH-000608,-0.050964798977100004
ACH-000614,-0.281907418609
ACH-000616,-0.371773533293
ACH-000618,-0.19039853585299998
ACH-000619,-0.126360597239
ACH-000620,-0.20234012959699998
ACH-000621,-0.27702822936099997
ACH-000622,-0.189614060851
ACH-000623,0.031922059089799996
ACH-000624,-0.941606689419
ACH-000627,-0.291771787267
ACH-000630,-0.342886354512
ACH-000632,-0.220390514682
ACH-000633,-0.341607916954
ACH-000637,-0.425090640225
ACH-000638,-0.272532739101
ACH-000646,-0.20959175855700002
ACH-000647,-0.45214803827100003
ACH-000648,-0.317070394734
ACH-000649,-0.225462812872
ACH-000651,-0.092451522576
ACH-000652,-0.154963150345
ACH-000653,-0.224128956547
ACH-000657,-0.191556752354
ACH-000658,-0.207314038903
ACH-000661,-0.149640391522
ACH-000662,0.172456197194
ACH-000663,0.0476693066638
ACH-000665,-0.0952631185038
ACH-000671,-0.142668447543
ACH-000673,-0.305873485935
ACH-000676,-0.187879699055
ACH-000677,-0.106559371824
ACH-000681,-0.0283524484813
ACH-000682,-0.2716152838
ACH-000683,-0.315431911603
ACH-000684,-0.26305018647399997
ACH-000688,-0.185792831451
ACH-000693,-0.177096738037
ACH-000694,-0.0782227965542
ACH-000695,-0.752808474294
ACH-000696,-0.21173253063
ACH-000697,-0.125149060549
ACH-000699,-0.304988037603
ACH-000701,-0.282067769883
ACH-000706,-0.217832589431
ACH-000711,-0.38206768084200005
ACH-000713,-0.705757540861
ACH-000714,-0.28895105817600003
ACH-000718,-0.102073314138
ACH-000720,-0.192918447179
ACH-000721,-0.30607222105500004
ACH-000724,-0.166968981657
ACH-000725,-0.22988554968400002
ACH-000732,-0.18435130409800002
ACH-000734,-0.16445118827400002
ACH-000735,-0.178759229109
ACH-000736,-0.32233780159200004
ACH-000738,-0.10339523891499999
ACH-000746,-0.280787912053
ACH-000747,-0.26590815397100004
ACH-000748,-0.25279550544199997
ACH-000753,-0.632792464858
ACH-000756,-0.157898378089
ACH-000757,-0.357670905964
ACH-000758,-0.22726989472399997
ACH-000760,-0.14243635670399998
ACH-000763,-0.23492430879700002
ACH-000764,-0.020415405317900003
ACH-000765,-0.298360393793
ACH-000766,-0.118838396911
ACH-000767,-0.23939698827599998
ACH-000768,-0.0196202525952
ACH-000769,-0.20439991130100002
ACH-000770,-0.0765963519752
ACH-000771,-0.053462032903899996
ACH-000773,-0.438553751855
ACH-000776,-0.412713916686
ACH-000777,-0.234320342643
ACH-000778,-0.163514308745
ACH-000781,-0.238015979163
ACH-000782,-0.16604798855
ACH-000783,-0.138320403945
ACH-000784,-0.0667128577706
ACH-000785,-0.32312922283000006
ACH-000787,-0.195033417119
ACH-000788,-0.0671343378997
ACH-000791,-0.31279053527899997
ACH-000792,-0.08820106733869999
ACH-000794,-0.283781621758
ACH-000796,-0.0985261032773
ACH-000799,-0.121177196567
ACH-000800,-0.0204924586597
ACH-000802,-0.171297969666
ACH-000804,-0.14072870262599999
ACH-000805,-0.202301139113
ACH-000809,-0.00416068622585
ACH-000810,-0.379328071703
ACH-000811,-0.560650440994
ACH-000817,-0.365710402275
ACH-000819,-0.0837332046471
ACH-000820,0.0176059996667
ACH-000821,-0.38592936859899996
ACH-000822,0.105587862272
ACH-000823,-0.205753868064
ACH-000824,-0.0752075258806
ACH-000827,-0.05513610915369999
ACH-000829,-0.334801953885
ACH-000831,-0.123142654067
ACH-000832,-0.199575200663
ACH-000833,-0.578360169635
ACH-000834,-0.162316510513
ACH-000835,-0.07055214868139999
ACH-000836,-0.18194905664
ACH-000837,-0.22663196939199998
ACH-000838,-0.301519260917
ACH-000839,-0.612197203549
ACH-000840,0.11457923165100001
ACH-000841,0.0685584033048
ACH-000843,-0.202258994269
ACH-000846,-0.0815036694635
ACH-000847,-0.13760937354
ACH-000848,-0.114024181619
ACH-000849,-0.22261824018800003
ACH-000851,-0.277265061655
ACH-000855,-0.0174001337715
ACH-000856,-0.201067588422
ACH-000858,-0.22617183745000002
ACH-000859,-0.111036348038
ACH-000861,-0.47109279277500005
ACH-000862,-0.180710290315
ACH-000865,0.027461560112400005
ACH-000866,-0.217081017662
ACH-000867,-0.0236299499215
ACH-000869,-0.258887428185
ACH-000872,-0.272099125753
ACH-000873,0.10926105626700001
ACH-000876,0.09129386508279999
ACH-000878,0.0937073218763
ACH-000880,-0.279071989907
ACH-000881,-0.165807084434
ACH-000882,-0.308613862219
ACH-000884,-0.177093751042
ACH-000885,-0.218132888364
ACH-000887,-0.60990368738
ACH-000888,-0.18482108279399997
ACH-000889,-0.520521502031
ACH-000890,-0.344095009658
ACH-000896,-0.12365793692
ACH-000898,0.12888462724000002
ACH-000900,-0.26564486862
ACH-000901,-0.307211499093
ACH-000905,-0.246380316457
ACH-000906,-0.10116224178500001
ACH-000907,-0.47061531136000007
ACH-000910,-0.35022967919200004
ACH-000911,-0.19110617905299998
ACH-000912,-0.839050101903
ACH-000913,-0.239739991024
ACH-000915,-0.351698975647
ACH-000916,-0.300824083307
ACH-000917,-0.27112673093
ACH-000921,-0.27401552890299996
ACH-000924,-0.0767581707779
ACH-000926,-0.102421069332
ACH-000928,-0.1781924839
ACH-000929,-0.05042370946330001
ACH-000932,-0.49162745306199995
ACH-000935,-0.0731310510928
ACH-000936,-0.17444212960499997
ACH-000937,-0.157605683576
ACH-000938,-0.26184953721299997
ACH-000939,-0.335708713443
ACH-000941,-0.110166592469
ACH-000943,-0.165539797626
ACH-000946,-0.0785065201202
ACH-000947,-0.257027756072
ACH-000948,-0.12804377850600002
ACH-000950,-0.349068364565
ACH-000953,-0.34097844322899995
ACH-000957,-0.230573227776
ACH-000958,-0.0768995465471
ACH-000960,-0.292871184915
ACH-000963,-0.258926530506
ACH-000968,-0.09092277120009999
ACH-000969,-0.307989115736
ACH-000973,-0.0914374266962
ACH-000974,-0.15902672607499999
ACH-000975,-0.28253640237100003
ACH-000976,-0.319279176349
ACH-000978,-0.114847205092
ACH-000980,-0.117020930888
ACH-000984,-0.18346864223200002
ACH-000986,-0.509903593442
ACH-000988,-0.239356006415
ACH-000993,-0.0788866730829
ACH-000994,-0.065318280598
ACH-000996,-0.23337174056899998
ACH-001001,-0.0506997134736
ACH-001020,-0.302931786034
ACH-001028,-0.121578335581
ACH-001031,-0.1588184349
ACH-001038,-0.134966836831
ACH-001048,-0.028985291096700002
ACH-001050,-0.20943127912300002
ACH-001053,-0.400946118362
ACH-001054,-0.664435274693
ACH-001061,-0.29593690704799996
ACH-001067,-0.521905106056
ACH-001075,0.0166119869947
ACH-001096,-0.108183402641
ACH-001128,-0.75258629287
ACH-001134,-0.202618487938
ACH-001151,-0.19759772689
ACH-001163,-0.181592640139
ACH-001164,-0.181207962594
ACH-001173,0.0011660811810399999
ACH-001183,-0.33876838261500003
ACH-001184,-0.235948388987
ACH-001190,-0.45543697696999996
ACH-001192,-0.0241460574487
ACH-001193,-0.06724534623430001
ACH-001196,-0.375334737658
ACH-001197,-0.642264885474
ACH-001205,-0.166059921423
ACH-001211,-0.328270627841
ACH-001212,-0.20599027283
ACH-001228,-0.254881915739
ACH-001232,-0.200917455161
ACH-001239,-0.168221744604
ACH-001274,-0.297848315679
ACH-001275,-0.10741587670399999
ACH-001277,-0.334614612917
ACH-001278,-0.0111394862834
ACH-001280,-0.503976966727
ACH-001283,-0.21762803859000002
ACH-001289,-0.206769274925
ACH-001295,-0.0478600290131
ACH-001300,-0.130679256119
ACH-001301,-0.189804665411
ACH-001302,-0.21702620654100002
ACH-001303,0.1607145412
ACH-001306,-0.268620889793
ACH-001318,-0.21703324070500002
ACH-001322,-0.424560430522
ACH-001328,-0.502888637717
ACH-001332,-0.512146465926
ACH-001333,-0.167660053467
ACH-001336,-0.371142560581
ACH-001340,-0.135287771411
ACH-001346,-0.109248432159
ACH-001353,-0.220939120564
ACH-001354,-0.08395266345560001
ACH-001367,-0.18564556281599998
ACH-001368,-0.09759694729450001
ACH-001374,0.141285396856
ACH-001375,-0.799126496515
ACH-001377,-0.16564821204299998
ACH-001380,-0.239761545469
ACH-001391,-0.05528343412819999
ACH-001407,-0.0794083014008
ACH-001408,-0.377549284988
ACH-001413,0.06423666867580001
ACH-001430,-0.157500204428
ACH-001431,-0.132883239545
ACH-001450,-0.135278026329
ACH-001496,-0.540151376517
ACH-001500,-0.211541311613
ACH-001521,-0.240630494538
ACH-001523,-0.23666184413600003
ACH-001532,-0.323341299046
ACH-001536,-0.306772840306
ACH-001550,-0.0171270941267
ACH-001552,0.00807952594504
ACH-001554,-0.031297193257400005
ACH-001645,-0.131378280321
ACH-001654,-0.0348827504572
ACH-001715,-0.16013637630799998
ACH-001735,-0.11677210597000001
ACH-001736,-0.040651478934
ACH-001737,-0.11935591466399999
ACH-001740,-0.54192898213
ACH-001745,-0.583498058018
ACH-001750,-0.195886024745
ACH-001765,-0.197764228788
ACH-001956,-0.226802701355
ACH-001957,-0.254956425896
