,IL17C (27189)
ACH-000004,0.0432231028874
ACH-000007,-0.447878513807
ACH-000009,0.095344997098
ACH-000011,-0.245765097784
ACH-000012,-0.0324261745978
ACH-000013,-0.032115296968700004
ACH-000014,0.131556725602
ACH-000015,0.20195242557100002
ACH-000017,0.12988555336
ACH-000018,-0.146914501563
ACH-000019,-0.47076075990000005
ACH-000021,-0.08962140588639998
ACH-000022,0.102389569858
ACH-000025,-0.0717422287177
ACH-000028,-0.0104666032483
ACH-000030,0.022056500034500003
ACH-000035,-0.06195193069280001
ACH-000036,-0.0661493749517
ACH-000037,-0.04657098773440001
ACH-000039,-0.0165407739101
ACH-000040,-0.12822370973799999
ACH-000041,0.19208273989799998
ACH-000042,-0.06544998011469999
ACH-000045,0.08929626346969999
ACH-000047,-0.059524476732599994
ACH-000052,0.0453980763755
ACH-000053,0.0508739492582
ACH-000054,-0.035030760435199995
ACH-000055,-0.042031846151300005
ACH-000060,-0.134227610266
ACH-000067,0.027121212014
ACH-000070,-0.028693996010500003
ACH-000075,-0.31225449936599997
ACH-000078,0.0558317842559
ACH-000082,-0.10363662140900001
ACH-000085,-0.19957913946699998
ACH-000086,0.0139441577857
ACH-000087,-0.06883476410339999
ACH-000092,0.18444682397700002
ACH-000095,0.0887143126674
ACH-000097,-0.0404219379588
ACH-000098,0.0625001436404
ACH-000099,0.009847538912540001
ACH-000108,-0.20221440795899998
ACH-000113,-0.10070962814
ACH-000115,-0.0159888416834
ACH-000116,0.163594517759
ACH-000118,-0.0269955938487
ACH-000120,-0.22857753156100002
ACH-000123,-0.0665487904182
ACH-000127,-0.04530667240780001
ACH-000128,-0.0133081840452
ACH-000132,0.0143009672749
ACH-000133,-0.028669457021400002
ACH-000137,0.07686832294639999
ACH-000138,-0.0178512187262
ACH-000142,-0.0966916315123
ACH-000143,0.029423743587700002
ACH-000146,-0.09799795344750001
ACH-000148,0.0668111747705
ACH-000150,0.134401888473
ACH-000152,-0.050349754976699995
ACH-000153,0.14786876864700002
ACH-000159,0.0592731212099
ACH-000160,-0.000838843194113
ACH-000163,-0.0400137867178
ACH-000167,0.0774021708032
ACH-000168,-0.16463806307499998
ACH-000169,-0.193296579
ACH-000178,-0.0356634955231
ACH-000182,0.10443051961300001
ACH-000183,0.0190926679843
ACH-000188,0.0853893492991
ACH-000189,-0.0989693938507
ACH-000190,-0.029874826423800002
ACH-000198,0.0514554990666
ACH-000204,-0.151643281947
ACH-000206,0.0438341322523
ACH-000207,0.0901371512305
ACH-000211,-0.174327040339
ACH-000215,0.0471186183357
ACH-000221,0.220360219877
ACH-000222,-0.270050250976
ACH-000223,0.169953821747
ACH-000226,0.07387437000819999
ACH-000227,-0.138565140392
ACH-000228,0.156068219629
ACH-000231,-0.041938464792300005
ACH-000232,0.038157022851400005
ACH-000233,-0.0697810151898
ACH-000234,-0.100580945395
ACH-000235,0.00116363073895
ACH-000237,0.11350205455399999
ACH-000238,-0.278268342653
ACH-000243,-0.0361851280832
ACH-000244,-0.146492186053
ACH-000246,0.132158339386
ACH-000248,0.047269264380599994
ACH-000250,-0.11686520930500001
ACH-000251,0.112876536766
ACH-000253,0.060946538118
ACH-000255,0.122540837235
ACH-000256,-0.0579450180489
ACH-000257,-0.012489191420200002
ACH-000258,-0.529276060598
ACH-000259,-0.0794667859836
ACH-000260,0.052505504216999996
ACH-000261,-0.0743157714579
ACH-000262,0.229081404204
ACH-000263,0.0882091954994
ACH-000264,0.023835529893099998
ACH-000265,0.140808322334
ACH-000266,-0.125746697085
ACH-000272,0.118575740911
ACH-000273,0.0932048771171
ACH-000274,-0.008878737163370001
ACH-000277,0.0690049562454
ACH-000278,0.137488492875
ACH-000279,-0.0328920147849
ACH-000280,-0.173293607436
ACH-000281,-0.030301077061099996
ACH-000288,-0.023569947583
ACH-000291,-0.0032216424245799995
ACH-000293,0.0376125562085
ACH-000294,0.00226646914321
ACH-000295,-0.244804275877
ACH-000296,0.0312025658896
ACH-000302,0.0715342387975
ACH-000304,0.271549759499
ACH-000307,-0.0380642254486
ACH-000308,0.118297173389
ACH-000310,0.127781020519
ACH-000311,-0.313310988933
ACH-000312,-0.17961523691
ACH-000315,0.0020179191290999998
ACH-000316,-0.172737094202
ACH-000317,0.19148835147799997
ACH-000318,0.11486228411800001
ACH-000319,-0.327454895254
ACH-000320,0.0655758786285
ACH-000322,-0.267603901495
ACH-000323,0.06710368401240001
ACH-000324,0.0364161839546
ACH-000329,0.128266034179
ACH-000330,0.30908229448
ACH-000331,0.0975410132034
ACH-000332,-0.041154935856
ACH-000334,0.0752358787328
ACH-000335,0.161817114028
ACH-000336,-0.209051992024
ACH-000337,-0.383081931613
ACH-000339,-0.00870322036306
ACH-000341,0.309359719705
ACH-000348,0.06325632238250001
ACH-000350,0.0900258898203
ACH-000352,-0.000281409479459
ACH-000356,-0.08908103543439999
ACH-000361,0.11970927948799999
ACH-000362,0.0279177740776
ACH-000363,-0.102434732844
ACH-000364,0.0644320472127
ACH-000365,-0.07782245293760001
ACH-000366,0.00188480516335
ACH-000368,-0.08975421949930001
ACH-000374,-0.0299372305796
ACH-000375,-0.0485081698972
ACH-000376,-0.0379083079163
ACH-000381,0.0865887992052
ACH-000383,-0.09122628328839999
ACH-000387,-0.202856961843
ACH-000389,-0.06988154121069999
ACH-000390,-0.137871837376
ACH-000393,0.0292781274681
ACH-000395,0.07886335933739999
ACH-000397,-0.0569575076749
ACH-000401,-0.130344458296
ACH-000402,0.335887958587
ACH-000403,-0.26077948549
ACH-000404,0.0907997803281
ACH-000406,0.08549776992969998
ACH-000407,-0.056371610793199994
