,IRAK1BP1 (134728)
ACH-000255,0.011080590833600001
ACH-000256,-0.0856239869629
ACH-000257,-0.24871058485599998
ACH-000258,-0.15544701259299998
ACH-000259,-0.163040405468
ACH-000260,-0.016864962432200002
ACH-000261,-0.17172575686
ACH-000262,-0.210318523231
ACH-000263,0.008095165668900001
ACH-000264,-0.0759662451629
ACH-000265,-0.0746291414158
ACH-000266,-0.153655541807
ACH-000272,-0.231612037912
ACH-000273,-0.129708246193
ACH-000274,-0.125966594993
ACH-000277,-0.18535990202
ACH-000278,-0.137826108463
ACH-000279,-0.118603238817
ACH-000280,-0.00621226423816
ACH-000281,-0.0670099484594
ACH-000288,-0.104541942416
ACH-000291,-0.186532514022
ACH-000293,-0.150855420539
ACH-000294,0.018299176789099997
ACH-000295,-0.138346108835
ACH-000296,-0.0963521724585
ACH-000302,-0.12400605230900001
ACH-000304,-0.40987739752999997
ACH-000307,-0.223223975366
ACH-000308,-0.266499087346
ACH-000310,-0.144279821193
ACH-000311,-0.0350514437661
ACH-000312,-0.144787819564
ACH-000315,-0.0467922818915
ACH-000316,-0.00421591275069
ACH-000317,-0.223479728717
ACH-000318,0.10954326115
ACH-000319,-0.25910064285100004
ACH-000320,-0.110846821954
ACH-000322,-0.15866182740700002
ACH-000323,-0.109772603422
ACH-000324,-0.09061718661589999
ACH-000329,0.027943636815400002
ACH-000330,0.19064345291700002
ACH-000331,-0.177937680693
ACH-000332,-0.102536412684
ACH-000334,0.125159641581
ACH-000335,-0.10417043912799999
ACH-000336,-0.045393939730400006
ACH-000337,-0.00189267204256
ACH-000339,-0.215286139358
ACH-000341,-0.19576015157200002
ACH-000348,-0.318933528498
ACH-000350,-0.157468863957
ACH-000352,0.042034810429100004
ACH-000356,0.25674211698800004
ACH-000361,-0.416336400499
ACH-000362,-0.33779299327600004
ACH-000363,0.0696142645088
ACH-000364,0.11444764982899999
ACH-000365,-0.0659261481125
ACH-000366,-0.0319912805853
ACH-000368,0.0525188413775
ACH-000374,-0.097908151951
ACH-000375,-0.14897432023600002
ACH-000376,-0.27610953345
ACH-000381,0.0034512485505700003
ACH-000383,-0.09535349264080001
ACH-000387,-0.015987880482399998
ACH-000389,-0.12137183
ACH-000390,-0.121465013188
ACH-000393,-0.218915207921
ACH-000395,0.06214110264330001
ACH-000397,-0.135878255901
ACH-000401,-0.270191379188
ACH-000402,0.0325908970573
ACH-000403,-0.0806874899064
ACH-000404,-0.108405009429
ACH-000406,-0.120184067612
ACH-000407,-0.0608262600911
ACH-000408,-0.0043946952345100005
ACH-000410,-0.236860918744
ACH-000411,-0.234127361123
ACH-000414,-0.160232573014
ACH-000415,-0.330303078458
ACH-000416,0.017455337366400002
ACH-000420,-0.060914660341300005
ACH-000421,-0.10823963933700001
ACH-000424,-0.133460120056
ACH-000425,-0.0358538900433
ACH-000426,-0.22476987598900003
ACH-000427,0.07110215729830001
ACH-000433,-0.033801407249099996
ACH-000436,0.220183895057
ACH-000444,-0.146710873138
ACH-000445,-0.180902820173
ACH-000448,-0.183039548006
ACH-000450,-0.035337933074300006
ACH-000452,-0.185018645737
ACH-000454,-0.327028257578
ACH-000458,0.118368196708
ACH-000459,0.10241263869999999
ACH-000460,0.08829825893939999
ACH-000461,0.015375886229100001
ACH-000463,-0.171493055999
ACH-000464,0.226054314659
ACH-000466,-0.06663201098119999
ACH-000467,-0.149469214904
ACH-000468,-0.178671610331
ACH-000469,-0.125680334739
ACH-000470,-0.20211598795400001
ACH-000471,-0.130586717617
ACH-000472,-0.0515286020544
ACH-000473,-0.174613027842
ACH-000475,-0.0896532579517
ACH-000476,-0.118296014594
ACH-000477,0.125924400881
ACH-000480,-0.062342235407099995
ACH-000481,-0.0117127390545
ACH-000483,-0.056497584149900006
ACH-000484,-0.191123505469
ACH-000485,-0.341919197967
ACH-000486,-0.132841480014
ACH-000487,-0.013538314527
ACH-000488,-0.0272135312348
ACH-000490,-0.0487956701581
ACH-000491,-0.0277965453375
ACH-000495,0.0791474240073
ACH-000496,-0.0880160345916
ACH-000499,-0.146343863987
ACH-000500,-0.34553102032099997
ACH-000502,-0.0964464424895
ACH-000503,-0.10186641237600001
ACH-000505,-0.17709000723299997
ACH-000507,-0.0264413762901
ACH-000510,0.0508099143744
ACH-000511,0.0666435965498
ACH-000512,-0.115828665885
ACH-000516,-0.16849118281800002
ACH-000517,-0.12387267535999999
ACH-000518,0.114801343892
ACH-000520,0.00721865069146
ACH-000521,-0.183211437541
ACH-000522,-0.158736360057
ACH-000524,-0.270968305149
ACH-000527,0.08603182360750002
ACH-000528,-0.066151977363
ACH-000537,-0.0132354110708
ACH-000541,0.0317556317696
ACH-000542,-0.0518808321958
ACH-000544,-0.192609964765
ACH-000545,-0.242130011545
ACH-000547,-0.314396873295
ACH-000548,0.0806890115184
ACH-000549,-0.0287054505106
ACH-000550,-0.101147007697
ACH-000552,0.0448808796722
ACH-000556,-0.20036032416700003
ACH-000557,0.05366896132019999
ACH-000570,0.00929165558639
ACH-000571,-0.187524586113
ACH-000573,-0.20767206727200002
ACH-000576,0.00736322109954
ACH-000580,0.12340295910700001
ACH-000584,-0.0885746457822
ACH-000585,-0.161552031063
ACH-000588,0.0031418457937499996
ACH-000589,0.038943522401400005
ACH-000591,-0.280544320262
ACH-000593,-0.024117216690799997
ACH-000600,-0.15076494025
ACH-000601,-0.0785481783123
ACH-000604,-0.48591061415200004
ACH-000605,-0.039389055982300004
ACH-000606,-0.146244954562
ACH-000608,-0.0827987469524
ACH-000614,0.08845795305080001
ACH-000616,0.0155544611307
ACH-000618,0.0680210569374
ACH-000619,-0.131030839051
ACH-000620,-0.101298625315
ACH-000621,-0.132003001742
ACH-000622,-0.148653301728
ACH-000623,-0.171903146133
ACH-000624,-0.0459269138564
ACH-000627,-0.19891130147799999
ACH-000630,-0.141787554223
ACH-000632,-0.15368347262499998
ACH-000633,0.030971465880800002
ACH-000637,-0.0378488830827
ACH-000638,-0.099943279896
ACH-000646,-0.055934514398600005
ACH-000647,-0.022673275153799997
ACH-000648,-0.0457982505047
ACH-000649,-0.0312759375838
ACH-000651,-0.018580219484299998
ACH-000652,-0.0012389866851300001
ACH-000653,-0.163822379066
ACH-000657,-0.012077005538299998
ACH-000658,-0.05669626295559999
ACH-000661,-0.243998575696
ACH-000662,-0.294295293627
ACH-000663,-0.08194541529510001
ACH-000665,-0.185595200332
ACH-000671,-0.0576526173716
ACH-000673,-0.0351276458385
ACH-000676,-0.03738668073319999
ACH-000677,-0.118702214274
ACH-000681,0.0341835814591
ACH-000682,0.13149496294500002
ACH-000683,-0.12326547652999999
ACH-000684,-0.147472442037
ACH-000688,0.0706811392223
ACH-000693,-0.00651232153224
ACH-000694,-0.046231406433
ACH-000695,-0.43489872387199996
ACH-000696,-0.126409833
ACH-000697,-0.0587079666784
ACH-000699,0.0200014226001
ACH-000701,-0.0118855702939
ACH-000706,-0.0662862561304
ACH-000711,-0.024999454038900002
ACH-000713,-0.25956435481999995
ACH-000714,-0.047598410408300006
ACH-000718,0.000517308449684
ACH-000720,0.0178796564632
ACH-000721,-0.0290181020935
ACH-000724,-0.029750984403699998
ACH-000725,-0.0315857063188
ACH-000732,-0.447178037994
ACH-000734,-0.0183815565647
ACH-000735,0.0862475648307
ACH-000736,0.09502123231589998
ACH-000738,-0.113463182797
ACH-000746,-0.236819584706
ACH-000747,-0.0973494673517
ACH-000748,-0.275775667528
ACH-000753,-0.026923888626399998
ACH-000756,-0.0187999527785
ACH-000757,0.282925455057
ACH-000758,-0.271471672691
ACH-000760,-0.149634359235
ACH-000763,-0.16877768863200002
ACH-000764,-0.287585948278
ACH-000765,-0.17561320714899997
ACH-000766,0.019069952317400003
ACH-000767,-0.113374300841
ACH-000768,-0.11059765790300001
ACH-000769,0.0147504715126
ACH-000770,-0.060796667529999994
ACH-000771,-0.12831112441700002
ACH-000773,-0.0914136037312
ACH-000776,-0.177930812501
ACH-000777,0.115180682245
ACH-000778,-0.05154528267109999
ACH-000781,-0.121481896679
ACH-000782,0.146151632853
ACH-000783,-0.0593986547322
ACH-000784,-0.0960233152258
ACH-000785,-0.112310618564
ACH-000787,-0.0244845799552
ACH-000788,-0.15367128615599998
ACH-000791,-0.244073541862
ACH-000792,-0.0847254682569
ACH-000794,-0.17629641958700001
ACH-000796,-0.00107633799731
ACH-000799,-0.0278414093195
ACH-000800,-0.14143047775999998
ACH-000802,-0.17453202022
ACH-000804,-0.164102381494
ACH-000805,-0.0993013596579
ACH-000809,-0.18661716564599998
ACH-000810,-0.340143587244
ACH-000811,0.0210814426346
ACH-000817,0.032532527116299996
ACH-000819,-0.211513636811
ACH-000820,-0.6015848549180001
ACH-000821,-0.0024483877331100004
ACH-000822,0.107795022488
ACH-000823,-0.005270055324810001
ACH-000824,-0.16669102677
ACH-000827,0.036191211686199994
ACH-000829,0.006300416273170001
ACH-000831,0.0028770479921599998
ACH-000832,-0.1379778548
ACH-000833,0.331594201141
ACH-000834,0.18215141648699998
ACH-000835,-0.120534040832
ACH-000836,-0.248158138822
ACH-000837,-0.175065744291
ACH-000838,-0.0871169663648
ACH-000839,0.10073690044299999
ACH-000840,-0.168507668394
ACH-000841,-0.160335214137
ACH-000843,-0.0412278336137
ACH-000846,-0.317237175832
ACH-000847,-0.15671005102
ACH-000848,0.0531060779
ACH-000849,-0.0884044125307
ACH-000851,-0.09103099903010001
ACH-000855,-0.094286801631
ACH-000856,-0.136843369185
ACH-000858,0.0524775595853
ACH-000859,0.004458931933680001
ACH-000861,-0.0328882864286
ACH-000862,-0.12106851719699999
ACH-000865,0.0319477220184
ACH-000866,-0.120728659145
ACH-000867,-0.0638328919597
ACH-000869,-0.0202433784614
ACH-000872,-0.119072164803
ACH-000873,-0.402785106548
ACH-000876,-0.0330970567475
ACH-000878,-0.0448587037012
ACH-000880,0.0817432391915
ACH-000881,0.0165878127444
ACH-000882,-0.0570721031068
ACH-000884,-0.015070485780000002
ACH-000885,-0.0777527776014
ACH-000887,-0.149518700338
ACH-000888,-0.07556314137999999
ACH-000889,-0.0709322684777
ACH-000890,0.023346395046599997
ACH-000896,-0.041732549587400004
ACH-000898,-0.05083556607419999
ACH-000900,-0.47523274647
ACH-000901,-0.120772246269
ACH-000905,0.0595444129859
ACH-000906,-0.14552179846
ACH-000907,-0.11231148662000001
ACH-000910,0.0134011984589
ACH-000911,-0.0922160388866
ACH-000912,0.023518151459
ACH-000913,-0.0412076810149
ACH-000915,0.024435399873799998
ACH-000916,0.0791749277829
ACH-000917,-0.10750123008899999
ACH-000921,0.0259898131727
ACH-000924,0.136234769325
ACH-000926,-0.2916111184
ACH-000928,-0.137526141396
ACH-000929,0.0164879528011
ACH-000932,0.0222231078369
ACH-000935,-0.0249979049681
ACH-000936,0.042769662141500006
ACH-000937,-0.04362236283
ACH-000938,-0.153548266337
ACH-000939,0.0310941603469
ACH-000941,-0.05625122529490001
ACH-000943,-0.0770234962374
ACH-000946,-0.239028992135
ACH-000947,-0.242117116472
ACH-000948,-0.149547921089
ACH-000950,0.0724249672794
ACH-000953,-0.16663959837
ACH-000957,-0.222624537925
ACH-000958,0.0101368164815
ACH-000960,-0.142708442153
ACH-000963,-0.137515017455
ACH-000968,0.0388830423381
ACH-000969,-0.24805947724599997
ACH-000973,-0.08473680721270001
ACH-000974,-0.133436147355
ACH-000975,-0.129898927992
ACH-000976,-0.0511719795264
ACH-000978,-0.315417191842
ACH-000980,-0.129440387917
ACH-000984,-0.0636701338045
ACH-000986,-0.137411016162
ACH-000988,-0.09437638502569999
ACH-000993,0.139779452511
ACH-000994,0.0794155456795
ACH-000996,-0.345458901659
ACH-001001,-0.050657732260099994
ACH-001020,0.0626917210429
ACH-001028,-0.0122101658555
ACH-001031,-0.0835817665025
ACH-001038,-0.232848310457
ACH-001048,-0.11051112155500001
ACH-001050,0.137578702793
ACH-001053,0.348581359788
ACH-001054,-0.169300446794
ACH-001061,0.010487712149100001
ACH-001067,0.0376551014756
ACH-001075,-0.248860448811
ACH-001096,0.0800560327534
ACH-001128,0.261457751813
ACH-001134,-0.157328219872
ACH-001151,-0.104500217852
ACH-001163,-0.09364911267660002
ACH-001164,0.24286633091200002
ACH-001173,0.0394157776406
ACH-001183,-0.263555124859
ACH-001184,-0.23365791387200002
ACH-001190,-0.05238448207930001
ACH-001192,-0.023163565949
ACH-001193,-0.07956701545860001
ACH-001196,0.11104238934800001
ACH-001197,-0.10436380974
ACH-001205,-0.277457159786
ACH-001211,0.23570228420800002
ACH-001212,-0.652013634564
ACH-001228,0.033937582048
ACH-001232,0.014016947462799998
ACH-001239,0.0465053433467
ACH-001274,-0.136688552794
ACH-001275,-0.00869077202982
ACH-001277,-0.047138704055199994
ACH-001278,-0.023036056569699998
ACH-001280,0.133666836319
ACH-001283,-0.21856710918400002
ACH-001289,0.0236880728199
ACH-001295,-0.0018449108324899998
ACH-001300,0.39718593567599997
ACH-001301,-0.160375002437
ACH-001302,-0.314589446381
ACH-001303,0.197803393097
ACH-001306,-0.19202406383200002
ACH-001318,-0.0149353768171
ACH-001322,-0.11340651114
ACH-001328,-0.038344513493499995
ACH-001332,0.0033978125123
ACH-001333,0.136212999255
ACH-001336,0.126453910002
ACH-001340,-0.156860886176
ACH-001346,-0.15089931815500002
ACH-001353,-0.225398892008
ACH-001354,-0.051231511691300004
ACH-001367,-0.09164129853399999
ACH-001368,-0.0130747940374
ACH-001374,0.21692875933800002
ACH-001375,0.25244578325399997
ACH-001377,-0.168425739035
ACH-001380,-0.151703239816
ACH-001391,-0.0317446123582
ACH-001407,-0.14187195555600002
ACH-001408,-0.346991849543
ACH-001413,-0.107147233129
ACH-001430,0.172425559276
ACH-001431,0.124564782972
ACH-001450,0.212215242922
ACH-001496,-0.145750929169
ACH-001500,-0.009615109782649999
ACH-001521,-0.20318967259
ACH-001523,-0.014335082697600001
ACH-001532,-0.0365193751964
ACH-001536,0.08619632968360001
ACH-001550,-0.134764713857
ACH-001552,-0.12345293305999999
ACH-001554,0.006287322289979999
ACH-001645,-0.296331093873
ACH-001654,-0.014024707528600001
ACH-001715,-0.25307919484
ACH-001735,-0.192317858951
ACH-001736,-0.29532214620999997
ACH-001737,-0.634674799906
ACH-001740,0.121520403518
ACH-001745,0.0534482621521
ACH-001750,0.0476102800236
ACH-001765,-0.056932132308599996
ACH-001956,-0.0847182299667
ACH-001957,-0.0406027233651
