,SURF4 (6836)
ACH-000004,-0.276955492759
ACH-000007,-0.134158301941
ACH-000009,-0.07603824611160001
ACH-000011,-0.118153288454
ACH-000012,-0.136971202024
ACH-000013,-0.0997511864868
ACH-000014,0.125310995987
ACH-000015,-0.547005888283
ACH-000017,-0.10369418632099998
ACH-000018,-0.059592174500799996
ACH-000019,-0.0681616815677
ACH-000021,-0.0608472068685
ACH-000022,-0.112415827171
ACH-000025,-0.0466079345312
ACH-000028,-0.39113005754
ACH-000030,0.053335690921599996
ACH-000035,-0.117156372004
ACH-000036,-0.9819271344570001
ACH-000037,-0.575249762641
ACH-000039,-0.018777850385
ACH-000040,-0.278611820359
ACH-000041,-0.43363159294
ACH-000042,-0.0496956841311
ACH-000045,0.004048960975539999
ACH-000047,0.017909944078400002
ACH-000052,-0.0030088839951
ACH-000053,-0.111507398953
ACH-000054,-0.134656969815
ACH-000055,-0.037173455062599996
ACH-000060,-0.07326767270939999
ACH-000067,-0.119478516824
ACH-000070,-0.117521339693
ACH-000075,-0.123430480502
ACH-000078,-0.13376094212200001
ACH-000082,-0.211463823704
ACH-000085,-0.0439476101267
ACH-000086,-0.138915273982
ACH-000087,-0.0942864388184
ACH-000092,-0.445697978221
ACH-000095,-0.09286987014249999
ACH-000097,-0.24938115945999997
ACH-000098,-0.304669277166
ACH-000099,-0.353843949626
ACH-000108,-0.189067643902
ACH-000113,-0.156287039904
ACH-000115,-0.132976593341
ACH-000116,-0.133049267327
ACH-000118,0.0410802949265
ACH-000120,-0.702360330451
ACH-000123,-0.49197474271499997
ACH-000127,0.0599910754614
ACH-000128,-0.289131116266
ACH-000132,-0.08715790732460002
ACH-000133,-0.541186137868
ACH-000137,-0.0735906078227
ACH-000138,-0.156618580691
ACH-000142,-0.17410190442499998
ACH-000143,0.08345546459539999
ACH-000146,0.33376697685400003
ACH-000148,-0.238407137576
ACH-000150,0.18694433603900001
ACH-000152,-0.677358757937
ACH-000153,-0.097145051461
ACH-000159,-0.06720535968039999
ACH-000160,-0.06688572809650001
ACH-000163,-0.890020087535
ACH-000167,-0.466329877804
ACH-000168,-0.269864198466
ACH-000169,-0.37053075339100006
ACH-000178,-0.09611106003139999
ACH-000182,0.0384229742372
ACH-000183,-0.128231494265
ACH-000188,0.15021079563200002
ACH-000189,0.0104241301844
ACH-000190,-0.493152166596
ACH-000198,-0.137485309739
ACH-000204,-0.20395688211100002
ACH-000206,-0.162367034566
ACH-000207,-0.40801496756800004
ACH-000211,-0.022775273317
ACH-000215,-0.52051922911
ACH-000221,-0.100191487545
ACH-000222,-0.233086207447
ACH-000223,-0.050768381554699996
ACH-000226,0.034595016892199994
ACH-000227,-0.222423579219
ACH-000228,-0.10652565532199999
ACH-000231,-0.630416285409
ACH-000232,0.041901174074699996
ACH-000233,-0.608260003555
ACH-000234,-0.25046851258
ACH-000235,0.00434931161191
ACH-000237,-0.363975924801
ACH-000238,-0.131049861534
ACH-000243,-0.29871237260899997
ACH-000244,-0.811144298234
ACH-000246,-0.939293985293
ACH-000248,-0.42217311811700003
ACH-000250,-0.967976805488
ACH-000251,-0.051687573180300005
ACH-000253,-0.335472013932
ACH-000255,-0.518039581733
ACH-000256,-0.46331919216899997
ACH-000257,-0.397009535242
ACH-000258,-0.163419414255
ACH-000259,-0.09678560393169999
ACH-000260,-0.37380275051
ACH-000261,-0.0160065080144
ACH-000262,-0.392286168438
ACH-000263,-0.415928804099
ACH-000264,-0.0446610321793
ACH-000265,0.150742535081
ACH-000266,-0.18031551738499998
ACH-000272,-0.22123286258699998
ACH-000273,-0.544601471364
ACH-000274,0.0898770584978
ACH-000277,-0.126113845887
ACH-000278,-0.38436744181500004
ACH-000279,0.040455898327699996
ACH-000280,-0.035936650446900004
ACH-000281,-0.12008357132400001
ACH-000288,0.16937976736699997
ACH-000291,-0.140310006457
ACH-000293,-0.25996495844
ACH-000294,0.328860532342
ACH-000295,-0.46267355011999994
ACH-000296,-0.27984093008099997
ACH-000302,-0.49959595483900004
ACH-000304,0.0267615717881
