,SGTB (54557)
ACH-000004,0.07822288098389998
ACH-000007,0.102264233926
ACH-000009,0.0836704044334
ACH-000011,0.138890261736
ACH-000012,0.130654859619
ACH-000013,0.172964847745
ACH-000014,0.263210477768
ACH-000015,-0.0248856671533
ACH-000017,0.221535945268
ACH-000018,0.05249311314019999
ACH-000019,0.120583741684
ACH-000021,0.0856675085609
ACH-000022,0.0322413984026
ACH-000025,0.308063560445
ACH-000028,-0.0625380375855
ACH-000030,0.11043574628399999
ACH-000035,0.12721577034700002
ACH-000036,-0.00559533772394
ACH-000037,-5.55100060858e-05
ACH-000039,0.18145346252099998
ACH-000040,0.17787421153299998
ACH-000041,-0.11720068695000001
ACH-000042,0.0373017462631
ACH-000045,0.190112471698
ACH-000047,0.0277399477279
ACH-000052,0.0899931304528
ACH-000053,0.0244734471845
ACH-000054,0.0814132150274
ACH-000055,0.215952008738
ACH-000060,0.203968093317
ACH-000067,0.27694062788699997
ACH-000070,0.0662437594265
ACH-000075,0.163543163591
ACH-000078,0.08989307499350001
ACH-000082,-0.10812991615
ACH-000085,-0.172696189738
ACH-000086,0.0388249662397
ACH-000087,0.143272691008
ACH-000092,0.0541320154976
ACH-000095,0.055560198165
ACH-000097,0.1720423645
ACH-000098,0.07574976680369999
ACH-000099,0.156330338249
ACH-000108,0.159826064716
ACH-000113,0.07382203028539999
ACH-000115,0.40963831579300003
ACH-000116,0.212807299368
ACH-000118,0.0506120653639
ACH-000120,-0.028204725103700003
ACH-000123,-0.0520840948794
ACH-000127,0.0966056997748
ACH-000128,0.027921300324300003
ACH-000132,0.14629337890900002
ACH-000133,0.00456052492931
ACH-000137,0.0738478707948
ACH-000138,0.0632127804216
ACH-000142,0.026810937969499998
ACH-000143,0.107859341655
ACH-000146,0.09826869846760002
ACH-000148,0.035913130107300004
ACH-000150,0.229718040244
ACH-000152,0.215256325795
ACH-000153,0.07551826896460001
ACH-000159,0.107229831439
ACH-000160,0.200296437855
ACH-000163,-0.27515301959800004
ACH-000167,0.303962243086
ACH-000168,0.16483688425100002
ACH-000169,0.029850918020799998
ACH-000178,0.204227527385
ACH-000182,0.076549667973
ACH-000183,0.140683933383
ACH-000188,-0.06785983758519999
ACH-000189,0.112913580455
ACH-000190,0.10616951585500001
ACH-000198,0.21970470575399997
ACH-000204,-0.0640660420442
