,CASQ1 (844)
ACH-000004,-0.025397403537599998
ACH-000007,-0.0235672524853
ACH-000009,-0.16320733247000002
ACH-000011,0.0355633914139
ACH-000012,-0.06941344325149999
ACH-000013,-0.0584967824684
ACH-000014,0.18671309883200002
ACH-000015,-0.0822401689697
ACH-000017,-0.157365239644
ACH-000018,-0.0594536339207
ACH-000019,0.00454492128222
ACH-000021,-0.039910224655499996
ACH-000022,-0.261977120063
ACH-000025,-0.0554508552731
ACH-000028,-0.0032734864419699996
ACH-000030,0.00633269681585
ACH-000035,-0.161360935907
ACH-000036,-0.0807424806774
ACH-000037,-0.0821222654881
ACH-000039,0.0266974456449
ACH-000040,-0.245463765211
ACH-000041,-0.020426708415599997
ACH-000042,-0.0578241902394
ACH-000045,0.06086680127519999
ACH-000047,0.0580056178394
ACH-000052,-0.0607254803598
ACH-000053,-0.007103357354359999
ACH-000054,-0.171844840243
ACH-000055,-0.04550230921469999
ACH-000060,0.042188200260500006
ACH-000067,-0.016051654372300002
ACH-000070,0.090902264274
ACH-000075,-0.164682759941
ACH-000078,0.0828011346793
ACH-000082,-0.157890951443
ACH-000085,-0.0625576383318
ACH-000086,-0.11062894907500001
ACH-000087,-0.145139166637
ACH-000092,-0.147524940905
ACH-000095,0.029671872628
ACH-000097,-0.0665104960578
ACH-000098,-0.23635998920899998
ACH-000099,0.0607959990661
ACH-000108,0.111132783556
ACH-000113,-0.00768216204706
ACH-000115,0.09488050512460001
ACH-000116,-0.0523105981432
ACH-000118,0.055053714255999996
ACH-000120,-0.055413109578200004
ACH-000123,-0.034379910692800005
ACH-000127,0.043142227176099994
ACH-000128,0.0540102193204
ACH-000132,-0.16914480130100001
ACH-000133,-0.166290005921
ACH-000137,-0.0349666320344
ACH-000138,-0.0172021644911
ACH-000142,-0.115214971577
ACH-000143,-0.0738689604492
ACH-000146,0.102351222038
ACH-000148,-0.0192059607291
ACH-000150,-0.125012379708
ACH-000152,-0.0460078538607
ACH-000153,-0.0481118867775
ACH-000159,-0.208383930311
ACH-000160,-0.021152267729199998
ACH-000163,-0.069988230566
ACH-000167,0.0468884818291
ACH-000168,-0.106016129252
ACH-000169,-0.07736941770339999
ACH-000178,-0.00617171025229
ACH-000182,-0.08667197150630002
ACH-000183,-0.026809897305
ACH-000188,-0.10270735355699999
ACH-000189,0.144348026628
ACH-000190,-0.0168874898553
ACH-000198,-0.07437217067480001
ACH-000204,-0.549237266811
ACH-000206,-0.216651875973
ACH-000207,-0.226743274204
ACH-000211,-0.133052821889
ACH-000215,-0.11931622298800001
ACH-000221,0.0345612307602
ACH-000222,-0.00347863740474
ACH-000223,-0.128075804025
ACH-000226,-0.024038090015500002
ACH-000227,0.00702388643575
ACH-000228,-0.0416639434617
ACH-000231,-0.009645157937879999
ACH-000232,-0.154843275615
ACH-000233,-0.0921438366887
ACH-000234,0.07924146529680001
ACH-000235,0.017205586385400002
ACH-000237,-0.193237567595
ACH-000238,-0.0852369674573
ACH-000243,-0.034330048121000004
ACH-000244,-0.0461054141263
ACH-000246,-0.06992420516560001
ACH-000248,-0.09958930910399999
