,MFSD2B (388931)
ACH-000466,0.260544127959
ACH-000467,0.220363231219
ACH-000468,0.110954731032
ACH-000469,0.120615737432
ACH-000470,0.194123991236
ACH-000471,0.18226828814800003
ACH-000472,0.0832730091352
ACH-000473,0.08561976263419999
ACH-000475,0.19412477467599998
ACH-000476,0.0361140680464
ACH-000477,0.07187398973789999
ACH-000480,0.07153549347680001
ACH-000481,0.175089363241
ACH-000483,0.08864933729319999
ACH-000484,-0.0141958995074
ACH-000485,0.0128436311768
ACH-000486,0.142095446554
ACH-000487,0.16037852218
ACH-000488,0.141375753808
ACH-000490,0.186109379578
ACH-000491,0.073588679031
ACH-000495,0.313456439204
ACH-000496,0.111813454901
ACH-000499,0.29465655346
ACH-000500,-0.00955603972923
ACH-000502,0.11174736287499999
ACH-000503,-0.26927007425099997
ACH-000505,0.15676411580900002
ACH-000507,0.134394937291
ACH-000510,0.20961295652399997
ACH-000511,0.0179287590759
ACH-000512,0.222117553296
ACH-000516,0.24499448325999998
ACH-000517,0.07447676585589999
ACH-000518,0.111292972155
ACH-000520,0.251902889169
ACH-000521,0.11873882808599999
ACH-000522,0.10821482557499999
ACH-000524,0.15074935502
ACH-000527,0.158662914984
ACH-000528,0.226069795281
ACH-000537,0.135783025827
ACH-000541,-0.151530224901
ACH-000542,0.148622036854
ACH-000544,0.121596952763
ACH-000545,0.13414095556
ACH-000547,0.134254627521
ACH-000548,0.10834918631
ACH-000549,0.161557298938
ACH-000550,0.12210570503399999
ACH-000552,0.233898649201
ACH-000556,0.20278597610500002
ACH-000557,0.0791754905102
ACH-000570,0.182756134936
ACH-000571,0.191763920482
ACH-000573,0.301493238367
ACH-000576,0.119046040253
ACH-000580,-0.007178668140680001
ACH-000584,0.109179320272
ACH-000585,0.013550755099500001
ACH-000588,-0.140985139017
ACH-000589,0.055056193177199994
ACH-000591,0.047587778644
ACH-000593,0.236206050148
ACH-000600,-0.00745666572586
ACH-000601,0.171947109055
ACH-000604,0.285085228397
ACH-000605,-0.0169414437652
ACH-000606,0.278512602896
ACH-000608,0.0184807556423
ACH-000614,0.0723251967986
ACH-000616,0.237909864065
ACH-000618,0.190082802878
ACH-000619,0.337156885902
ACH-000620,0.133413215631
ACH-000621,0.0934790609733
ACH-000622,0.214173578743
ACH-000623,0.149301713159
ACH-000624,0.12190240156099999
ACH-000627,0.0752454241403
ACH-000630,0.20571000125
ACH-000632,0.0680605867913
ACH-000633,0.130064490955
ACH-000637,0.201401947286
ACH-000638,0.060782004089599995
ACH-000646,0.0910387755448
ACH-000647,0.122816607475
ACH-000648,0.30579182517700004
ACH-000649,0.0217992856073
ACH-000651,0.0186415102643
ACH-000652,0.0383618166264
ACH-000653,0.08352950445969999
ACH-000657,0.110670465097
ACH-000658,0.226103288963
ACH-000661,-0.0189566425464
ACH-000662,0.260242331153
ACH-000663,0.202022134254
ACH-000665,-0.0590306966369
ACH-000671,0.12488691487199999
ACH-000673,0.108080350613
ACH-000676,0.169038399941
ACH-000677,0.152516003493
ACH-000681,0.220312602073
ACH-000682,0.00639085779176
ACH-000683,0.0802636689247
ACH-000684,0.202563568024
ACH-000688,0.12421184160999998
ACH-000693,0.0741232617671
ACH-000694,0.264127039489
ACH-000695,0.195975389749
ACH-000696,0.198373236652
ACH-000697,0.195890151455
ACH-000699,0.227914821771
ACH-000701,0.181771943228
ACH-000706,0.180738706369
ACH-000711,0.14931964469200001
ACH-000713,0.185497370442
ACH-000714,0.0665340625093
ACH-000718,0.138421380088
ACH-000720,0.120929755458
ACH-000721,0.15089537584899998
ACH-000724,0.0653049278704
ACH-000725,0.17744344337600002
ACH-000732,0.250729664115
ACH-000734,0.155827893327
ACH-000735,0.140727279447
ACH-000736,0.250318676566
ACH-000738,0.138641317874
ACH-000746,-0.09011568691839998
ACH-000747,0.21981709731600002
ACH-000748,0.0297309959084
ACH-000753,0.18654639881299998
ACH-000756,0.16317538459
ACH-000757,-0.09211587790989999
ACH-000758,0.26312746007300003
ACH-000760,0.0616556349402
ACH-000763,0.058103397745
ACH-000764,0.24338745060699998
ACH-000765,0.0452863341382
ACH-000766,0.20660052664099998
ACH-000767,0.0849423895133
ACH-000768,0.20433351114700002
ACH-000769,0.240199531808
ACH-000770,0.136825472559
ACH-000771,0.0296334890249
ACH-000773,0.303366932134
ACH-000776,0.279818231169
ACH-000777,0.0445572168033
ACH-000778,0.040208211200199996
ACH-000781,0.0771736808416
ACH-000782,0.142461188638
ACH-000783,0.163440670264
ACH-000784,0.0754403484535
ACH-000785,0.0228412481824
ACH-000787,0.135421361543
ACH-000788,0.06800077494109999
ACH-000791,0.15471423356
ACH-000792,0.063902278958
ACH-000794,0.037781910939000005
ACH-000796,0.060998201390899995
ACH-000799,0.170583759675
ACH-000800,0.350088217815
ACH-000802,0.173851390859
ACH-000804,0.20193305550700003
ACH-000805,0.156525528555
ACH-000809,0.156520366569
ACH-000810,0.151285162301
ACH-000811,0.00907204534235
ACH-000817,0.269179421375
ACH-000819,0.088895894804
ACH-000820,0.761800208012
ACH-000821,0.21565321376899999
ACH-000822,0.07242679324330001
ACH-000823,0.0718393462152
ACH-000824,0.0164103723842
ACH-000827,0.00854437204637
ACH-000829,0.08478761985710001
ACH-000831,0.126365934868
ACH-000832,0.16529041556500002
ACH-000833,-0.166463151065
ACH-000834,0.19524031702
ACH-000835,0.000610605082733
ACH-000836,0.0927909554187
ACH-000837,0.0108060932191
ACH-000838,-0.0224199078615
ACH-000839,-0.0959534394913
ACH-000840,-0.017174329347
ACH-000841,0.0458329190155
ACH-000843,0.266278022464
ACH-000846,0.228608242671
ACH-000847,-0.00976414470632
ACH-000848,0.20686518510200003
ACH-000849,0.177853094254
ACH-000851,0.408475456073
ACH-000855,0.221800944695
ACH-000856,-0.06003993082069999
ACH-000858,0.0842781302152
ACH-000859,0.11853114758700001
ACH-000861,0.0254873600374
ACH-000862,0.035396703069599994
ACH-000865,0.125671673183
ACH-000866,0.000275148600634
ACH-000867,0.11693406261099999
ACH-000869,0.178471236127
ACH-000872,0.329980170927
ACH-000873,0.410724968213
ACH-000876,0.176638052135
ACH-000878,0.148055047367
ACH-000880,0.1682550574
ACH-000881,0.255170586227
ACH-000882,0.100002566073
ACH-000884,0.239013794675
ACH-000885,0.057108997679399996
ACH-000887,0.160214530986
ACH-000888,0.24384513546300002
ACH-000889,0.10277293630499999
ACH-000890,0.191068088371
ACH-000896,0.088828483681
ACH-000898,0.179787459225
ACH-000900,0.183012289868
ACH-000901,0.12258936624299999
ACH-000905,0.09868830977239999
ACH-000906,0.104104228869
ACH-000907,0.210506835773
ACH-000910,0.213606247544
ACH-000911,0.0340303384369
ACH-000912,0.18469137181499998
ACH-000913,0.09050141507480002
ACH-000915,0.279740220027
ACH-000916,-0.173915336875
ACH-000917,0.141753514792
ACH-000921,0.13065169669600002
ACH-000924,0.118656271483
ACH-000926,0.0911900175238
ACH-000928,0.10422163393100001
ACH-000929,0.232628647375
ACH-000932,0.08639755501900001
ACH-000935,0.19629109809700002
ACH-000936,0.289587372792
ACH-000937,0.178345048469
ACH-000938,0.039119776537599994
ACH-000939,0.193377072805
ACH-000941,0.061271236216199995
ACH-000943,0.0689351803657
ACH-000946,0.160493104366
ACH-000947,0.149813330828
ACH-000948,0.20505977276999998
ACH-000950,-0.036936832557999996
ACH-000953,0.12189745822899999
ACH-000957,0.060856733953
ACH-000958,0.22769669099
ACH-000960,0.17293282058200002
ACH-000963,0.0829612910034
ACH-000968,0.09512389059969999
ACH-000969,0.0672639287027
ACH-000973,0.17586534057
ACH-000974,0.022793721593999998
ACH-000975,0.142045724629
ACH-000976,0.298399675853
ACH-000978,0.1052564591
ACH-000980,0.157643985181
ACH-000984,0.151376636283
ACH-000986,-0.0224185165471
ACH-000988,0.208620540039
ACH-000993,0.113132721725
ACH-000994,0.23362042841800001
ACH-000996,0.000329993251226
ACH-001001,0.133850282757
ACH-001020,0.0791299054316
ACH-001028,0.0102014166178
ACH-001031,-0.14757581347999998
ACH-001038,0.09564333435070001
ACH-001048,0.235531648538
ACH-001050,0.07076522917519999
ACH-001053,0.046229109948500005
ACH-001054,0.118816423197
ACH-001061,-0.034915474600999995
ACH-001067,-0.0645135066498
ACH-001075,0.0848883001863
ACH-001096,0.109832607027
ACH-001128,-0.104359303946
ACH-001134,-0.0314895767471
ACH-001151,0.121519728299
ACH-001163,0.143229121463
ACH-001164,0.13358336076400001
ACH-001173,0.120565867761
ACH-001183,0.0238121414952
ACH-001184,-0.009818172878190002
ACH-001190,0.184544285708
ACH-001192,0.273460705498
ACH-001193,0.339358683309
ACH-001196,0.0707254235657
ACH-001197,0.176055032406
ACH-001205,-0.034841511072900004
ACH-001211,0.13458628313100002
ACH-001212,0.039877303581199994
ACH-001228,0.0827782442002
ACH-001232,0.08947063352229999
ACH-001239,0.11249070545499999
ACH-001274,0.163647693807
ACH-001275,0.112144656492
ACH-001277,0.13608350717
ACH-001278,0.026816966523000002
ACH-001280,0.24558266305100002
ACH-001283,0.0953709786588
ACH-001289,0.181668995094
ACH-001295,0.0114264483792
ACH-001300,0.34780626246
ACH-001301,0.11033418577
ACH-001302,0.435065688882
ACH-001303,0.12511516636199999
ACH-001306,0.048876699606999995
ACH-001318,0.292029525346
ACH-001322,0.164494502579
ACH-001328,0.12345175293199999
ACH-001332,0.240092999765
ACH-001333,0.338427291954
ACH-001336,0.205795062485
ACH-001340,0.126651803454
ACH-001346,0.0420101784631
ACH-001353,0.060910444820099996
ACH-001354,0.231369967693
ACH-001367,0.22723184859
ACH-001368,0.06872355925210001
ACH-001374,0.12418687066299999
ACH-001375,0.042031547721499994
ACH-001377,0.0093264058833
ACH-001380,0.147874831441
ACH-001391,0.09830423847960001
ACH-001407,0.156332569163
ACH-001408,0.126383091664
ACH-001413,0.30161599121300003
ACH-001430,0.11445748186100001
ACH-001431,0.136005601064
ACH-001450,0.23961202554400002
ACH-001496,0.0155885184972
ACH-001500,0.335348830777
ACH-001521,0.09585476267010001
ACH-001523,0.286656695613
ACH-001532,0.119004747662
ACH-001536,0.143197367683
ACH-001550,0.213840456389
ACH-001552,-0.0685177584511
ACH-001554,0.184689506799
ACH-001645,0.17507511290600003
ACH-001654,0.18052055996199998
ACH-001715,0.194495080136
ACH-001735,0.11495434197000001
ACH-001736,0.256513394442
ACH-001737,0.10439343699300001
ACH-001740,0.0954255811804
ACH-001745,-0.00466728149974
ACH-001750,0.23794014458299997
ACH-001765,0.162114471526
ACH-001956,0.0404072304229
ACH-001957,0.156692008531
