,MIB1 (57534)
ACH-000004,-0.0156680740872
ACH-000007,-0.171167194804
ACH-000009,0.04320785464380001
ACH-000011,-0.6659252352699999
ACH-000012,-0.055121289273100005
ACH-000013,-0.483614078736
ACH-000014,0.16324974967800002
ACH-000015,-0.144486166675
ACH-000017,-0.55192272069
ACH-000018,0.08929610672160002
ACH-000019,-0.369224277642
ACH-000021,-0.110788426368
ACH-000022,-0.157481567028
ACH-000025,0.359894725551
ACH-000028,-0.328785126355
ACH-000030,-0.0849133244627
ACH-000035,-0.826309304868
ACH-000036,-0.519010077126
ACH-000037,-0.431689729548
ACH-000039,-0.25751832261700003
ACH-000040,-0.067879414731
ACH-000041,-0.0843734459203
ACH-000042,0.00292487819616
ACH-000045,0.0670177899749
ACH-000047,-0.11991614784299999
ACH-000052,-0.32040448969700003
ACH-000053,0.010239919223
ACH-000054,-0.0345991324615
ACH-000055,-0.671044514545
ACH-000060,-0.09727013403160001
ACH-000067,-0.232103317161
ACH-000070,-0.307500773088
ACH-000075,0.113631156521
ACH-000078,0.8204844706100001
ACH-000082,0.0265038380732
ACH-000085,-0.152140569759
ACH-000086,0.0870539971057
ACH-000087,-0.111850986243
ACH-000092,0.00863878142649
ACH-000095,-0.6562593552889999
ACH-000097,-0.362495827816
ACH-000098,-0.10955349885299999
ACH-000099,-0.537478829018
ACH-000108,0.115999521799
ACH-000113,0.0192507553352
ACH-000115,0.437111878514
ACH-000116,-0.151858035785
ACH-000118,0.15319872771
ACH-000120,0.11443144233
ACH-000123,-0.0911146206315
ACH-000127,-0.171258476179
ACH-000128,-0.208717390188
ACH-000132,-0.31240521962900003
ACH-000133,-0.044850790982999995
ACH-000137,-0.13420715863
ACH-000138,0.0447207793989
ACH-000142,-0.739850843298
ACH-000143,-0.11615213508
ACH-000146,-0.0274689499596
ACH-000148,-0.462883290262
ACH-000150,-0.35731109592699994
ACH-000152,-0.40277987979900004
ACH-000153,0.154730074678
ACH-000159,-0.462110207122
ACH-000160,-0.311328537208
ACH-000163,0.221330426848
ACH-000167,-0.00107632993023
ACH-000168,-0.07936529278410001
ACH-000169,-0.48576064914899997
ACH-000178,0.08679287047010001
ACH-000182,-0.111252057924
ACH-000183,-0.39895822742700005
ACH-000188,-0.24959084911200002
ACH-000189,-0.9952313285959999
ACH-000190,0.35584292377099996
ACH-000198,0.138528888913
ACH-000204,-0.235834198778
ACH-000206,0.0928377537817
ACH-000207,-0.625107995516
ACH-000211,-0.022155043418299998
ACH-000215,-0.310520472652
ACH-000221,-0.528484942779
ACH-000222,0.170144103964
ACH-000223,-0.270476730154
ACH-000226,0.0783560999934
ACH-000227,-0.7481811623729999
ACH-000228,-0.063225916409
ACH-000231,-0.0625270158825
ACH-000232,-0.198889820222
ACH-000233,0.0592437729038
ACH-000234,-0.449222485022
ACH-000235,-0.160386033873
ACH-000237,0.0487028783625
ACH-000238,-0.300920670462
ACH-000243,-0.058962642743
ACH-000244,-0.153709792563
ACH-000246,-0.516851169617
ACH-000248,-0.20646174989399999
ACH-000250,-0.174159267412
ACH-000251,0.815836640777
ACH-000253,0.013596682719
ACH-000255,-0.238473892962
ACH-000256,-0.220241761973
ACH-000257,0.262357604316
ACH-000258,0.145138960591
ACH-000259,0.0274342176438
ACH-000260,-0.579447934472
ACH-000261,-0.15121687346100002
ACH-000262,-0.709267455853
ACH-000263,-0.0273128860752
ACH-000264,-0.576565066485
ACH-000265,0.04477912198890001
ACH-000266,-0.057937786766
ACH-000272,-0.33821140313000003
ACH-000273,-0.362045759051
ACH-000274,-0.024162076467200002
ACH-000277,-1.4457258734
ACH-000278,-0.04847178041899999
ACH-000279,-0.34548678518799997
ACH-000280,-0.875567230996
ACH-000281,0.14865630289999998
ACH-000288,-0.722139317517
ACH-000291,-0.163674436078
ACH-000293,-0.392565578534
ACH-000294,0.108243722596
ACH-000295,0.08541453695810002
ACH-000296,-0.149638333846
ACH-000302,-0.260339895323
ACH-000304,-0.265267690495
ACH-000307,0.0507870069651
ACH-000308,-0.0805118504355
ACH-000310,0.421441815026
ACH-000311,-0.550021876926
ACH-000312,0.469141491801
ACH-000315,0.235232727713
ACH-000316,-0.25618398923700003
ACH-000317,-0.08052923501249999
ACH-000318,-0.509054015044
ACH-000319,-0.261509374268
ACH-000320,0.21120509200800003
ACH-000322,0.046031753755900004
ACH-000323,-0.877832705933
ACH-000324,-0.559164086258
ACH-000329,-0.122432040343
ACH-000330,-0.193125602608
ACH-000331,-0.31255092331
ACH-000332,0.0580425501571
ACH-000334,-0.17196737119000002
ACH-000335,-0.10325495418700001
ACH-000336,-0.0307178834332
ACH-000337,-0.05553012066909999
ACH-000339,-0.378331585119
ACH-000341,0.435883415228
