,ATAT1 (79969)
ACH-000235,-0.0884663710559
ACH-000237,-0.130036904109
ACH-000238,-0.371139953789
ACH-000243,-0.0949618029366
ACH-000244,-0.168696033401
ACH-000246,-0.0637371888031
ACH-000248,-0.165054284161
ACH-000250,-0.189161218119
ACH-000251,-0.36901761793899995
ACH-000253,-0.159282595711
ACH-000255,-0.06549064390499999
ACH-000256,0.114696381734
ACH-000257,-0.161591348489
ACH-000258,-0.0204888107725
ACH-000259,-0.0519542825373
ACH-000260,-0.0688130447788
ACH-000261,-0.222578248013
ACH-000262,0.0958220234095
ACH-000263,-0.35735806804
ACH-000264,-0.13237616168400002
ACH-000265,-0.19397931047000003
ACH-000266,-0.12366743780799999
ACH-000272,-0.18935137424000004
ACH-000273,-0.322362994242
ACH-000274,-0.09286337611619999
ACH-000277,-0.101811018489
ACH-000278,-0.0757051728744
ACH-000279,-0.08431351991810002
ACH-000280,-0.18261228666999998
ACH-000281,-0.25644978559
ACH-000288,-0.135217825218
ACH-000291,-0.0293917106203
ACH-000293,-0.125127782138
ACH-000294,-0.167529020621
ACH-000295,-0.19205634539299998
ACH-000296,-0.171662607024
ACH-000302,-0.14715258664
ACH-000304,-0.104882371612
ACH-000307,0.07341528327239999
ACH-000308,-0.0828019472415
ACH-000310,0.0006942452181539999
ACH-000311,-0.098849044081
ACH-000312,-0.048388872473
ACH-000315,-0.166494860145
ACH-000316,-0.162051292926
ACH-000317,-0.33564590200000005
ACH-000318,-0.145431319821
ACH-000319,-0.114149055045
ACH-000320,-0.14544389280300002
ACH-000322,-0.0666779658832
ACH-000323,0.105897716078
ACH-000324,-0.219521647838
ACH-000329,-0.0892137446452
ACH-000330,-0.540400845377
ACH-000331,-0.08183833411060001
ACH-000332,-0.08883015986449999
ACH-000334,-0.138963605838
ACH-000335,-0.157482153364
ACH-000336,-0.354042870694
ACH-000337,0.0467742732634
ACH-000339,-0.116489756736
ACH-000341,-0.0698644909529
ACH-000348,-0.119913784902
ACH-000350,0.00497071847281
ACH-000352,-0.0738118921463
ACH-000356,-0.14860002231799999
ACH-000361,-0.0965549422851
ACH-000362,-0.21835181564300002
ACH-000363,-0.0906176842179
ACH-000364,-0.10894433279999999
ACH-000365,-0.0418813525866
ACH-000366,-0.0138228306957
ACH-000368,0.0473885744144
ACH-000374,-0.42716486579
ACH-000375,-0.346934448787
ACH-000376,0.0727869219469
ACH-000381,-0.0665451170541
ACH-000383,-0.161483830303
ACH-000387,-0.146494637061
ACH-000389,0.044437819796400005
ACH-000390,-0.203928137811
ACH-000393,-0.210719883367
ACH-000395,-0.33971854687200004
ACH-000397,-0.167104014143
ACH-000401,-0.101709089812
ACH-000402,-0.43528414091000006
ACH-000403,-0.128943415125
ACH-000404,-0.413911948641
ACH-000406,-0.23804277644000002
ACH-000407,-0.156833156588
ACH-000408,0.00513569661208
ACH-000410,-0.220530150916
ACH-000411,-0.127181176006
ACH-000414,-0.167093162231
ACH-000415,-0.0268344705973
ACH-000416,-0.0104170979132
ACH-000420,-0.0712011652848
ACH-000421,-0.0487208923427
ACH-000424,-0.157300256995
ACH-000425,-0.0362699856121
ACH-000426,0.04943031319519999
ACH-000427,-0.0630928434429
ACH-000433,0.034394992340699995
ACH-000436,-0.230287730818
ACH-000444,-0.225889158891
ACH-000445,-0.040075073023699996
ACH-000448,-0.0812261198243
ACH-000450,0.041096491716300004
ACH-000452,-0.0587668626802
ACH-000454,-0.26403176980099996
ACH-000458,-0.147209102204
ACH-000459,0.0249295819821
ACH-000460,-0.162196220792
ACH-000461,-0.350743126681
ACH-000463,-0.0138013024318
ACH-000464,-0.102099637617
ACH-000466,-0.104928792372
ACH-000467,-0.16358102144300002
ACH-000468,-0.07252974024730001
ACH-000469,-0.0947678324663
ACH-000470,-0.203892035402
ACH-000471,-0.10850993091399999
ACH-000472,-0.040333004938300006
ACH-000473,-0.10853926289799999
ACH-000475,-0.032275335411299996
ACH-000476,-0.17462897402600003
ACH-000477,-0.0182296864267
ACH-000480,0.014154064737700001
ACH-000481,-0.159643587121
ACH-000483,0.0144460871325
ACH-000484,-0.0257667785182
ACH-000485,-0.26032628865400004
ACH-000486,-0.0993890430683
ACH-000487,-0.0737250926925
ACH-000488,-0.147500905013
ACH-000490,-0.25834584052799997
ACH-000491,-0.107104436592
ACH-000495,-0.0640569755525
ACH-000496,-0.16862197458500003
ACH-000499,-0.142845331676
ACH-000500,-0.322174171653
ACH-000502,-0.149006791355
ACH-000503,0.0630557949952
ACH-000505,-0.166010598042
ACH-000507,-0.113800732707
ACH-000510,-0.09704790657500001
ACH-000511,-0.0948148377751
ACH-000512,-0.327624379807
ACH-000516,-0.0463890074163
ACH-000517,-0.09316352837439999
ACH-000518,0.0698799766581
ACH-000520,0.0372296171762
ACH-000521,-0.143033198203
ACH-000522,-0.041191920465199997
ACH-000524,-0.269933871186
ACH-000527,0.0276213704667
ACH-000528,-0.0677237066488
ACH-000537,0.0291782984466
ACH-000541,-0.099090691932
ACH-000542,-0.217830713462
ACH-000544,-0.0007566557383169999
ACH-000545,-0.13345667612700002
ACH-000547,0.035893317296599996
ACH-000548,-0.112678611611
ACH-000549,-0.227674037321
ACH-000550,0.0365713941653
ACH-000552,-0.117009545363
ACH-000556,0.0427182844794
ACH-000557,-0.167861617705
ACH-000570,0.0248974291988
ACH-000571,-0.0793868772063
ACH-000573,-0.0904724115573
ACH-000576,-0.182400457206
ACH-000580,-0.141354187846
ACH-000584,-0.0591395435188
ACH-000585,-0.164661180066
ACH-000588,-0.241904295369
ACH-000589,-0.0176194272439
ACH-000591,-0.0638785342072
ACH-000593,-0.07404511778049999
ACH-000600,-0.0489158945022
ACH-000601,-0.0488947829646
ACH-000604,-0.08335224469
ACH-000605,-0.12184189031300001
ACH-000606,-0.249842504291
ACH-000608,-0.271093322113
ACH-000614,-0.048829145299
ACH-000616,-0.043763373065800006
ACH-000618,0.016699875004
ACH-000619,-0.014796412040600001
ACH-000620,-0.0581858685879
ACH-000621,-0.18882723277600003
ACH-000622,-0.295512526445
ACH-000623,-0.116808949123
ACH-000624,-0.108622256378
ACH-000627,-0.17810025446
ACH-000630,-0.106610881126
ACH-000632,-0.0517626388932
ACH-000633,-0.038392872199
ACH-000637,-0.09781261332119999
ACH-000638,-0.11629976903799999
ACH-000646,-0.21484541799000004
ACH-000647,-0.19467189775
ACH-000648,-0.14621341393200002
ACH-000649,-0.14423943975099998
ACH-000651,-0.0622016984255
ACH-000652,-0.143768495639
ACH-000653,-0.0396679302134
ACH-000657,-0.068006807086
ACH-000658,-0.24506417187100002
ACH-000661,0.00746250108995
ACH-000662,-0.06494681819159999
ACH-000663,-0.20076180005199998
ACH-000665,-0.142062568496
ACH-000671,-0.07569332100460001
ACH-000673,-0.0712000240261
ACH-000676,-0.0496383188761
ACH-000677,0.0705950578056
ACH-000681,-0.10669746139799999
ACH-000682,-0.27828576178500003
ACH-000683,-0.12380399576500001
ACH-000684,-0.133215895176
ACH-000688,-0.0865995513334
ACH-000693,-0.09191008322149999
ACH-000694,-0.20277960664900002
ACH-000695,-0.0761513468686
ACH-000696,-0.16498574057
ACH-000697,0.0543111222646
ACH-000699,0.0488477660047
ACH-000701,-0.244088077603
ACH-000706,-0.00105959638278
ACH-000711,-0.120828077738
ACH-000713,-0.118317029834
ACH-000714,-0.22028572201299998
ACH-000718,-0.07864697179110001
ACH-000720,-0.09802126025969998
ACH-000721,-0.224269954582
ACH-000724,-0.241823622075
ACH-000725,0.12877937526
ACH-000732,-0.111462935217
ACH-000734,-0.304805197832
ACH-000735,-0.0167981142773
ACH-000736,0.011463700431500001
ACH-000738,-0.0793380558829
ACH-000746,-0.07630115317260001
ACH-000747,0.0966080455427
ACH-000748,-0.014691184184
ACH-000753,-0.128767541182
ACH-000756,0.0530268856556
ACH-000757,-0.054852103249699996
ACH-000758,-0.0449077629389
ACH-000760,-0.0890468847985
ACH-000763,-0.166988131659
ACH-000764,-0.664505293158
ACH-000765,-0.115758984697
ACH-000766,-0.216316426442
ACH-000767,-0.28921842029899997
ACH-000768,-0.161554559454
ACH-000769,-0.152787725537
ACH-000770,0.0033739608720800003
ACH-000771,-0.120214728446
ACH-000773,-0.256771197107
ACH-000776,0.112463518422
ACH-000777,-0.145621650574
ACH-000778,-0.0417228756514
ACH-000781,-0.207255019166
ACH-000782,0.024957635747799998
ACH-000783,-0.138332118778
ACH-000784,-0.154680078365
ACH-000785,-0.13465377004100001
ACH-000787,-0.149671949002
ACH-000788,-0.040078710134300005
ACH-000791,-0.228282161043
ACH-000792,-0.00209859574814
ACH-000794,-0.0863315276773
ACH-000796,-0.194261850272
ACH-000799,0.19568808563
ACH-000800,0.050962755718099995
ACH-000802,-0.25459456054699997
ACH-000804,-0.028740911256
ACH-000805,-0.179573031773
ACH-000809,-0.013908185493600001
ACH-000810,-0.295842837854
ACH-000811,-0.118116066974
ACH-000817,-0.198899895084
ACH-000819,-0.0934862839913
ACH-000820,-0.012688241155600001
ACH-000821,-0.218798533235
ACH-000822,0.08464493908630001
ACH-000823,-0.0758837774159
ACH-000824,-0.339357554614
ACH-000827,-0.08245963934480001
ACH-000829,0.00463656376796
ACH-000831,-0.18629172950999998
ACH-000832,-0.039072899567199997
ACH-000833,-0.125932719018
ACH-000834,-0.147827048062
ACH-000835,-0.06786760090130001
ACH-000836,-0.059961922514500006
ACH-000837,0.070530755812
ACH-000838,-0.299833350268
ACH-000839,-0.16581010222200002
ACH-000840,-0.326182583223
ACH-000841,-0.232031511597
ACH-000843,-0.113889291546
ACH-000846,-0.0330292706752
ACH-000847,-0.290662700817
ACH-000848,-0.0850976854048
ACH-000849,-0.0584815418924
ACH-000851,-0.162603747006
ACH-000855,-0.00253820377203
ACH-000856,-0.188601173368
ACH-000858,-0.158443591657
ACH-000859,-0.174608497557
ACH-000861,-0.0855765549832
ACH-000862,-0.21060122351799998
ACH-000865,-0.203179903558
ACH-000866,-0.008557615142729999
ACH-000867,-0.03838517565
ACH-000869,-0.194448193854
ACH-000872,-0.0685060293247
ACH-000873,-0.020968546695900002
ACH-000876,-0.271870274259
ACH-000878,-0.12444950215600001
ACH-000880,-0.0680558743975
ACH-000881,-0.0487072528371
ACH-000882,-0.1403666064
ACH-000884,-0.12841920166200002
ACH-000885,-0.11677071239
ACH-000887,-0.0904516367561
ACH-000888,-0.14191793784499998
ACH-000889,-0.697861914066
ACH-000890,0.038091294487300004
ACH-000896,-0.0173397294948
ACH-000898,-0.0521061988686
ACH-000900,-0.14723463887
ACH-000901,-0.145562299294
ACH-000905,-0.165765623665
ACH-000906,-0.19061643165300002
ACH-000907,0.0787912563385
ACH-000910,0.0333231625981
ACH-000911,-0.0719235348189
ACH-000912,0.123169725591
ACH-000913,-0.322626250881
ACH-000915,-0.160859394572
ACH-000916,-0.07706446688999999
ACH-000917,0.013745491269100001
ACH-000921,-0.14559608804000002
ACH-000924,-0.07750703298980001
ACH-000926,-0.167005901573
ACH-000928,-0.0341509035716
ACH-000929,0.109146105947
ACH-000932,-0.039787482997199995
ACH-000935,-0.0884961588126
ACH-000936,-0.165571456337
ACH-000937,0.0183763539795
ACH-000938,-0.09706853904139999
ACH-000939,-0.292730202968
ACH-000941,-0.19440489645999998
ACH-000943,-0.0125228562224
ACH-000946,-0.0959213886428
ACH-000947,-0.0524563094162
ACH-000948,-0.178147434295
ACH-000950,0.0937310582868
ACH-000953,-0.0867783069517
ACH-000957,-0.033220948025599994
ACH-000958,-0.188290426734
ACH-000960,-0.0911106239982
ACH-000963,-0.17704863477699997
ACH-000968,-0.11653974930500001
ACH-000969,-0.284936548358
ACH-000973,-0.19076522846799998
ACH-000974,-0.233516383913
ACH-000975,-0.0882581504984
ACH-000976,-0.0433791530155
ACH-000978,-0.19994499791200002
ACH-000980,-0.0593210479928
ACH-000984,0.0727210805007
ACH-000986,-0.19934363700899999
ACH-000988,-0.104773994948
ACH-000993,-0.140578913341
ACH-000994,-0.08131979389289999
ACH-000996,-0.10280387681
ACH-001001,-0.111435424256
ACH-001020,-0.146294662626
ACH-001028,-0.0919606987841
ACH-001031,-0.0898470328624
ACH-001038,-0.154790637933
ACH-001048,-0.013103680600399998
ACH-001050,-0.131193971977
ACH-001053,-0.05994186676990001
ACH-001054,-0.21227197471999998
ACH-001061,-0.123596518238
ACH-001067,-0.11947047018899999
ACH-001075,-0.14628698893300002
ACH-001096,-0.101023506778
ACH-001128,-0.00310139535877
ACH-001134,0.044604045221499994
ACH-001151,-0.215854964608
ACH-001163,-0.019359911618400002
ACH-001164,-0.012756455520399999
ACH-001173,-0.0577875945452
ACH-001183,-0.0123449507714
ACH-001184,-0.0020704631020799997
ACH-001190,-0.24545507926399998
ACH-001192,-0.238212273601
ACH-001193,0.111388492793
ACH-001196,0.145470210528
ACH-001197,-0.162747676689
ACH-001205,-0.154837376083
ACH-001211,-0.025814586279099997
ACH-001212,-0.11145280260500001
ACH-001228,-0.08319959229719999
ACH-001232,-0.00824429904005
ACH-001239,-0.157930788333
ACH-001274,-0.201167952077
ACH-001275,-0.179014203395
ACH-001277,0.00562300341117
ACH-001278,-0.203063891415
ACH-001280,0.100456344426
ACH-001283,-0.09766063911299999
ACH-001289,-0.00412815240533
ACH-001295,-0.0184822129235
ACH-001300,0.0205585768122
ACH-001301,0.000302813973924
ACH-001302,-0.134456232003
ACH-001303,0.122136909153
ACH-001306,0.00896557348802
ACH-001318,-0.109452816173
ACH-001322,-0.283068181245
ACH-001328,-0.190747260498
ACH-001332,0.058773393663599995
ACH-001333,-0.140010197076
ACH-001336,-0.133293549142
ACH-001340,-0.210481981601
ACH-001346,-0.025519365505200002
ACH-001353,-0.185741929144
ACH-001354,0.0372721323299
ACH-001367,-0.0899115584595
ACH-001368,-0.198480523347
ACH-001374,0.0857127452409
ACH-001375,-0.0310555520897
ACH-001377,0.05248831316980001
ACH-001380,-0.0925400302043
ACH-001391,-0.40523636809600005
ACH-001407,-0.163723550143
ACH-001408,-0.0576356875018
ACH-001413,0.0211042955931
ACH-001430,-0.0576354156199
ACH-001431,-0.12437829595899999
ACH-001450,0.052081835911999996
ACH-001496,-0.05456499510150001
ACH-001500,-0.16080131134099998
ACH-001521,0.0818499526149
ACH-001523,0.0536111737399
ACH-001532,-0.128103947734
ACH-001536,0.122885342654
ACH-001550,-0.121766582705
ACH-001552,-0.0475114152859
ACH-001554,-0.0949068098148
ACH-001645,-0.169964581481
ACH-001654,-0.11974606164799999
ACH-001715,-0.0629046448786
ACH-001735,-0.17754764045899998
ACH-001736,-0.181870527537
ACH-001737,-0.0601513967464
ACH-001740,-0.00778345483312
ACH-001745,-0.14925171749299998
ACH-001750,0.023316874379500002
ACH-001765,-0.244126978085
ACH-001956,-0.11057550047800001
ACH-001957,-0.135416063627
