,PDZD7 (79955)
ACH-000004,-0.335529925702
ACH-000007,0.11525701883400001
ACH-000009,-0.22304400046300002
ACH-000011,0.015329787923
ACH-000012,-0.16027753681600002
ACH-000013,-0.0777814481413
ACH-000014,-0.336448501013
ACH-000015,-0.29096351903400003
ACH-000017,-0.208580001431
ACH-000018,-0.23278648809
ACH-000019,-0.034733206477999996
ACH-000021,0.013955030104
ACH-000022,-0.32447610147
ACH-000025,-0.28484011117400004
ACH-000028,-0.122408288871
ACH-000030,-0.192272539947
ACH-000035,-0.307903659138
ACH-000036,0.0525258666653
ACH-000037,-0.120038866972
ACH-000039,-0.07377986029110001
ACH-000040,-0.375740039277
ACH-000041,-0.131644961658
ACH-000042,-0.13913405940999998
ACH-000045,-0.318864596497
ACH-000047,-0.191300128506
ACH-000052,-0.463034188343
ACH-000053,-0.21908771637200003
ACH-000054,-0.0334667277829
ACH-000055,0.207805749369
ACH-000060,-0.297943881247
ACH-000067,-0.336013683012
ACH-000070,-0.59558947189
ACH-000075,-0.125228994451
ACH-000078,-0.12033077252699999
ACH-000082,-0.287085247599
ACH-000085,-0.35279019033799996
ACH-000086,-0.28215899883400003
ACH-000087,-0.546644372605
ACH-000092,-0.0709429306245
ACH-000095,-0.198227481827
ACH-000097,-0.173329180839
ACH-000098,-0.336201230141
ACH-000099,-0.22616170917800002
ACH-000108,-0.140719950782
ACH-000113,-0.288937863549
ACH-000115,-0.294468476752
ACH-000116,-0.0444855326545
ACH-000118,-0.15442971411599998
ACH-000120,-0.138594922873
ACH-000123,-0.128050275144
ACH-000127,-0.20849297794799998
ACH-000128,-0.206659377097
ACH-000132,-0.108526837422
ACH-000133,-0.257184131054
ACH-000137,-0.256260601491
ACH-000138,-0.039328929702800004
ACH-000142,-0.10271839156300001
ACH-000143,-0.148131029263
ACH-000146,-0.136368077855
ACH-000148,-0.0979991749747
ACH-000150,-0.275557134489
ACH-000152,-0.225288516239
ACH-000153,-0.251214834895
ACH-000159,-0.176269091414
ACH-000160,-0.11068213375600001
ACH-000163,-0.156101553728
ACH-000167,-0.229480627025
ACH-000168,-0.393637545078
ACH-000169,-0.387639962138
ACH-000178,-0.114377699693
ACH-000182,-0.269491599156
ACH-000183,-0.0656948296424
ACH-000188,-0.107198016173
ACH-000189,-0.34841757649800004
ACH-000190,-0.23286202919
ACH-000198,-0.17609327225699997
ACH-000204,0.0786836692917
ACH-000206,-0.0183126204196
ACH-000207,-0.174618561588
ACH-000211,-0.228837789235
ACH-000215,-0.0951729020696
ACH-000221,-0.190742148653
ACH-000222,-0.318389781617
ACH-000223,-0.19680242319000002
ACH-000226,-0.12011322013800001
ACH-000227,-0.187216950243
ACH-000228,-0.257121796168
ACH-000231,-0.22685148675500003
ACH-000232,-0.12900405693800002
ACH-000233,-0.277233200136
ACH-000234,-0.36556540366400003
ACH-000235,-0.271516419431
ACH-000237,-0.0558132158252
ACH-000238,-0.146965558416
ACH-000243,-0.183487545566
ACH-000244,-0.054102726128199996
ACH-000246,-0.189357277035
ACH-000248,-0.231099558396
ACH-000250,-0.253890669029
ACH-000251,-0.123397607873
ACH-000253,-0.236339650141
ACH-000255,-0.123696954409
ACH-000256,-0.122176078024
ACH-000257,-0.220245436562
ACH-000258,-0.13240926673599998
ACH-000259,-0.190490805293
ACH-000260,-0.14254345817800002
ACH-000261,-0.265960889344
ACH-000262,-0.0321221875202
ACH-000263,-0.532087064255
ACH-000264,-0.26136400666
ACH-000265,-0.09410664080319998
ACH-000266,-0.17654848659800002
ACH-000272,-0.1213809314
ACH-000273,-0.201084419516
ACH-000274,-0.123972751798
ACH-000277,0.0385641772038
ACH-000278,-0.244838564249
ACH-000279,-0.201001615994
ACH-000280,-0.289473276647
ACH-000281,-0.24370747419
ACH-000288,-0.29354088527600003
ACH-000291,-0.217408412817
ACH-000293,-0.304928924427
ACH-000294,-0.279085065794
ACH-000295,-0.174207240023
ACH-000296,-0.150576675647
ACH-000302,-0.223475106122
ACH-000304,-0.0715897444296
ACH-000307,-0.17602625054
ACH-000308,-0.268317264846
ACH-000310,-0.18638657988899998
ACH-000311,-0.289748337066
ACH-000312,-0.284068943036
ACH-000315,-0.12629832797
ACH-000316,-0.0837373348285
ACH-000317,-0.110797267113
ACH-000318,-0.216956168009
ACH-000319,-0.352404985575
ACH-000320,-0.262305631689
