,EXOSC4 (54512)
ACH-000004,-1.4743824028799999
ACH-000007,-1.18365992775
ACH-000009,-1.3955537185100002
ACH-000011,-1.8937010792500002
ACH-000012,-1.2817767352399998
ACH-000013,-1.30684704677
ACH-000014,-1.29911899556
ACH-000015,-1.2072033873299999
ACH-000017,-1.24854363028
ACH-000018,-1.24314451775
ACH-000019,-0.962385737686
ACH-000021,-1.34968898135
ACH-000022,-1.30768845411
ACH-000025,-1.03796655317
ACH-000028,-1.10555883183
ACH-000030,-1.0767102775200001
ACH-000035,-1.1424139397600002
ACH-000036,-1.1512110327
ACH-000037,-1.7167031126499999
ACH-000039,-0.981975045427
ACH-000040,-1.27788600898
ACH-000041,-1.27267473988
ACH-000042,-1.25616604186
ACH-000045,-1.1657960731
ACH-000047,-1.32323596262
ACH-000052,-1.26506174048
ACH-000053,-1.24639503284
ACH-000054,-1.25596258826
ACH-000055,-1.58622478062
ACH-000060,-1.01090722842
ACH-000067,-1.1701074407799998
ACH-000070,-1.15916384185
ACH-000075,-1.40978520932
ACH-000078,-1.49756275826
ACH-000082,-1.19795368387
ACH-000085,-1.17156780602
ACH-000086,-0.933418954179
ACH-000087,-1.0120697174200002
ACH-000092,-1.39160670375
ACH-000095,-1.2244042050900001
ACH-000097,-1.29975553335
ACH-000098,-1.3778683444799997
ACH-000099,-1.1811881336799999
ACH-000108,-1.22428491528
ACH-000113,-1.17794603525
ACH-000115,-1.3250329162999999
ACH-000116,-1.30357285935
ACH-000118,-1.2730637051
ACH-000120,-1.23261394424
ACH-000123,-1.2103031528100001
ACH-000127,-1.31147352302
ACH-000128,-1.55828800772
ACH-000132,-0.961425224711
ACH-000133,-1.10398179367
ACH-000137,-1.24180199177
ACH-000138,-1.4099097284399997
ACH-000142,-1.30921464669
ACH-000143,-1.3683896744600001
ACH-000146,-1.28645474018
ACH-000148,-1.1442582183299999
ACH-000150,-0.981523289947
ACH-000152,-1.30823744175
ACH-000153,-1.6814734467299999
ACH-000159,-1.52050725063
ACH-000160,-1.5120739744299998
ACH-000163,-1.5283205961300002
ACH-000167,-1.3510983866600002
ACH-000168,-1.35457731518
ACH-000169,-1.37878202341
ACH-000178,-1.2368343372
ACH-000182,-1.1808288573
ACH-000183,-1.4745568441799999
ACH-000188,-1.0830502290000001
ACH-000189,-1.29742894246
ACH-000190,-0.992866756952
ACH-000198,-1.2009843452200002
ACH-000204,-1.3820678063499998
ACH-000206,-1.41277688331
ACH-000207,-1.05600049188
ACH-000211,-1.3451146890399999
ACH-000215,-1.07861425781
ACH-000221,-1.14328970001
ACH-000222,-1.2395296114299998
ACH-000223,-0.812772985743
ACH-000226,-1.08998612566
ACH-000227,-1.5152402427899998
ACH-000228,-1.16284765448
ACH-000231,-1.2074006126299999
ACH-000232,-1.2692028002
ACH-000233,-1.09036889046
ACH-000234,-1.0546100252200001
ACH-000235,-1.22989264277
ACH-000237,-1.03109132427
ACH-000238,-1.30701020529
ACH-000243,-1.3944736508500002
ACH-000244,-1.11137040412
ACH-000246,-1.14969581698
ACH-000248,-1.06782004309
ACH-000250,-1.2837320081999999
ACH-000251,-1.35672296605
ACH-000253,-1.24492229123
ACH-000255,-1.21886302146
ACH-000256,-1.7733098254700002
ACH-000257,-1.34210934922
ACH-000258,-1.6423840275
ACH-000259,-1.47337373286
ACH-000260,-1.2950043482200002
ACH-000261,-1.2329487256
ACH-000262,-0.949449872201
ACH-000263,-1.06795148084
ACH-000264,-1.17221292326
ACH-000265,-1.3298769131200001
ACH-000266,-1.41264952306
ACH-000272,-1.32127194655
ACH-000273,-1.4111421262200001
ACH-000274,-1.39093048655
ACH-000277,-1.18032502585
ACH-000278,-0.9907008457240001
ACH-000279,-0.7206106015029999
ACH-000280,-1.4253552354799999
ACH-000281,-1.4985899217899998
ACH-000288,-1.0454566572
ACH-000291,-0.967045409443
ACH-000293,-1.21352631456
ACH-000294,-1.6520391447299998
ACH-000295,-1.3319361277500001
ACH-000296,-1.24531667816
ACH-000302,-1.63057347158
ACH-000304,-1.76283553882
ACH-000307,-1.3785260320100001
ACH-000308,-0.986171588274
ACH-000310,-1.2889618126
ACH-000311,-1.4896554027899997
ACH-000312,-1.24270900278
ACH-000315,-1.32223948168
ACH-000316,-1.15126135788
ACH-000317,-1.40025262506
ACH-000318,-1.2319450971700001
ACH-000319,-1.25720304191
ACH-000320,-1.43919307134
ACH-000322,-1.0337505333299999
ACH-000323,-1.16471520093
ACH-000324,-1.28581977481
ACH-000329,-1.25865579921
ACH-000330,-1.5482088968599999
ACH-000331,-1.1156162546
ACH-000332,-1.16446178702
ACH-000334,-1.34609542738
ACH-000335,-1.22344924093
ACH-000336,-1.1329476664
ACH-000337,-1.09423590073
ACH-000339,-1.33811986382
ACH-000341,-1.16939428171
ACH-000348,-1.08958820407
ACH-000350,-1.47864247421
ACH-000352,-1.6832178578700001
ACH-000356,-0.798921100132
ACH-000361,-1.33276472288
ACH-000362,-1.11570656948
ACH-000363,-1.08452474271
ACH-000364,-0.865396935675
ACH-000365,-1.20263756995
ACH-000366,-1.52181669313
ACH-000368,-1.28679695846
ACH-000374,-0.974486025684
ACH-000375,-1.1765703268799999
ACH-000376,-1.09934918604
ACH-000381,-1.46289970131
ACH-000383,-1.1648495186599999
ACH-000387,-1.21997099705
ACH-000389,-1.3663748568599998
ACH-000390,-0.968010323196
ACH-000393,-1.1144808972600002
ACH-000395,-1.43736827361
ACH-000397,-1.3123694745999999
ACH-000401,-1.31002521526
ACH-000402,-1.9072656488
ACH-000403,-1.4355867594799998
ACH-000404,-2.12116509591
ACH-000406,-1.3897824344999998
ACH-000407,-1.29892837521
ACH-000408,-1.46238348214
ACH-000410,-1.3602240774399998
ACH-000411,-1.13243887347
ACH-000414,-1.3212735786499998
ACH-000415,-1.0779530796799999
ACH-000416,-1.29779100333
ACH-000420,-0.926642673171
ACH-000421,-1.3209808989799998
ACH-000424,-1.08748804585
ACH-000425,-1.4435395308
ACH-000426,-1.60588001894
ACH-000427,-0.914948683098
ACH-000433,-1.05411557233
ACH-000436,-1.3965706401299998
ACH-000444,-1.36448039218
