,STAR (6770)
ACH-000004,-0.156052934602
ACH-000007,0.161501013082
ACH-000009,-0.17636067590799998
ACH-000011,0.022299712469900004
ACH-000012,-0.123825665307
ACH-000013,-0.19463526206
ACH-000014,-0.195058684117
ACH-000015,-0.008742855679110002
ACH-000017,0.196603739887
ACH-000018,0.27837617115200003
ACH-000019,-0.12528867966399998
ACH-000021,-0.0175002161692
ACH-000022,0.0214986631405
ACH-000025,-0.0383550004387
ACH-000028,0.0694189716923
ACH-000030,-0.106004856577
ACH-000035,0.0288668632008
ACH-000036,-0.159158990254
ACH-000037,-0.25778458434900003
ACH-000039,0.24942001781300002
ACH-000040,0.0344682576049
ACH-000041,0.13988286887
ACH-000042,-0.0172748128623
ACH-000045,-0.0462815540517
ACH-000047,0.05962491395740001
ACH-000052,0.144440907866
ACH-000053,0.094370002182
ACH-000054,0.07226960805549999
ACH-000055,-0.064156360661
ACH-000060,-0.33608148798199994
ACH-000067,0.0215456849109
ACH-000070,-0.256049956393
ACH-000075,0.0126401967163
ACH-000078,-0.135521636866
ACH-000082,-0.167194954197
ACH-000085,0.122739439728
ACH-000086,-0.028456990354900003
ACH-000087,0.00229372576646
ACH-000092,-0.0212447861508
ACH-000095,0.0698836370797
ACH-000097,-0.260263541252
ACH-000098,0.137645423139
ACH-000099,-0.0976035378326
ACH-000108,0.11549642101
ACH-000113,-0.134418851217
ACH-000115,0.0661120360826
ACH-000116,-0.186293924185
ACH-000118,-0.057936942461800006
ACH-000120,-0.00958352560957
ACH-000123,-0.00201198853272
ACH-000127,-0.135186660397
ACH-000128,-0.0674374017952
ACH-000132,0.0118251145386
ACH-000133,-0.141459818965
ACH-000137,-0.149896177552
ACH-000138,-0.13375182408199998
ACH-000142,0.056907674051599993
ACH-000143,-0.0159993702174
ACH-000146,-0.17604192039500002
ACH-000148,0.0923216056116
ACH-000150,-0.07350818748160001
ACH-000152,-0.0799910841053
ACH-000153,0.073763433395
ACH-000159,-0.019556586346099997
ACH-000160,-0.12269792763699999
ACH-000163,-0.11643952469699999
ACH-000167,-0.261903056561
ACH-000168,-0.15663400361500002
ACH-000169,0.207116438816
ACH-000178,-0.0627176425771
ACH-000182,-0.151222115297
ACH-000183,-0.0558798478455
ACH-000188,-0.166106376276
ACH-000189,-0.00743414163295
ACH-000190,0.0087415990536
ACH-000198,-0.012373996927499999
