,CIB3 (117286)
ACH-000004,-0.13403066824999998
ACH-000007,0.10810786456299999
ACH-000009,0.11395112379799999
ACH-000011,0.173507989782
ACH-000012,0.0479513571979
ACH-000013,-0.0195944609354
ACH-000014,-0.00647523998441
ACH-000015,-0.08602800366260001
ACH-000017,0.00855078762946
ACH-000018,-0.061975347396599996
ACH-000019,-0.450492503732
ACH-000021,-0.095442662644
ACH-000022,0.101106315305
ACH-000025,0.08341804008439999
ACH-000028,-0.0268781991814
ACH-000030,-0.0438807520857
ACH-000035,-0.10102147281400001
ACH-000036,-0.144895683839
ACH-000037,0.13156973472300001
ACH-000039,0.00664111017934
ACH-000040,0.0112740791427
ACH-000041,-0.07457518667789999
ACH-000042,-0.00753440806661
ACH-000045,-0.07875345847889999
ACH-000047,0.10553082009999999
ACH-000052,0.0349943714779
ACH-000053,0.0557034033643
ACH-000054,0.066875710715
ACH-000055,0.0649934256305
ACH-000060,0.08092052020839999
ACH-000067,-0.00622639179617
ACH-000070,0.187735071418
ACH-000075,0.0395758281032
ACH-000078,-0.0032362510630700005
ACH-000082,0.06270724221099999
ACH-000085,0.105622941609
ACH-000086,-0.0181027907006
ACH-000087,-0.111024902658
ACH-000092,0.0794817458588
ACH-000095,0.0954776038836
ACH-000097,0.045247461481800005
ACH-000098,-0.120241499058
ACH-000099,-0.0200208610857
ACH-000108,-0.190453451681
ACH-000113,0.0799473678628
ACH-000115,0.127587033572
ACH-000116,-0.106560602417
ACH-000118,0.0349357603932
ACH-000120,-0.0676177336817
ACH-000123,0.030708106885500002
ACH-000127,-0.046274909045699995
ACH-000128,0.0601082859035
ACH-000132,-0.028602660964700002
ACH-000133,-0.0163129031056
ACH-000137,0.0883591647525
ACH-000138,0.0523276730953
ACH-000142,0.010411892586700002
ACH-000143,0.0166313685646
ACH-000146,0.057379060229599994
ACH-000148,-0.0386014596099
ACH-000150,0.0869380407065
ACH-000152,0.0748788588557
ACH-000153,0.278656455046
ACH-000159,0.0833813758365
ACH-000160,0.0152980087617
ACH-000163,-0.256823619898
ACH-000167,5.8364476248e-05
ACH-000168,-0.0596278380122
ACH-000169,0.015538495039800001
ACH-000178,0.0417993598664
ACH-000182,-0.00799513256586
ACH-000183,0.0340509946964
ACH-000188,-0.17108325732700003
ACH-000189,-0.125856221155
ACH-000190,-0.135776906177
ACH-000198,0.032666278122
ACH-000204,-0.331224655515
ACH-000206,0.10649410015900002
ACH-000207,0.00638632679995
ACH-000211,0.0764797262389
ACH-000215,0.0868603501351
ACH-000221,-0.0863108584925
ACH-000222,0.167785030538
ACH-000223,-0.00654438211214
ACH-000226,0.0944139736055
ACH-000227,0.13421000708
ACH-000228,0.00168344503104
ACH-000231,0.0912222069385
ACH-000232,0.134407583277
ACH-000233,0.0609464923403
ACH-000234,0.11713965481699999
ACH-000235,0.0990116380207
ACH-000237,0.0745309307909
ACH-000238,0.156629163327
ACH-000243,-0.0584906879245
ACH-000244,0.27061111602
ACH-000246,0.0565310522131
ACH-000248,-0.11572582511900001
ACH-000250,0.0450474622774
ACH-000251,-0.120180566398
ACH-000253,0.0038528707533800003
ACH-000255,-0.0303555864165
ACH-000256,-0.139463275736
ACH-000257,0.299238847012
ACH-000258,0.0311847055693
ACH-000259,-0.032584062929099995
ACH-000260,-0.0122538427162
ACH-000261,-0.0172381290038
ACH-000262,0.0029155091400500004
ACH-000263,0.186890100929
ACH-000264,0.0670841368686
ACH-000265,-0.00508272189541
ACH-000266,0.09927002550560002
ACH-000272,0.0868552199096
ACH-000273,0.0582070836716
ACH-000274,0.10719785534600001
ACH-000277,-0.031643036761
ACH-000278,-0.0768762849255
ACH-000279,0.188955629596
ACH-000280,-0.011929353365799998
ACH-000281,-0.14827304566299998
ACH-000288,0.0390785147575
ACH-000291,0.0209201901865
ACH-000293,0.00352074983254
ACH-000294,0.0345686744152
ACH-000295,-0.0716923510085
ACH-000296,-0.060244737357800004
ACH-000302,-0.160484393224
ACH-000304,0.027020408488099997
ACH-000307,-0.0835197493752
ACH-000308,0.08932924493969999
ACH-000310,0.103034786194
ACH-000311,-0.0226308025752
ACH-000312,0.023825187837099998
ACH-000315,-0.12101388577
ACH-000316,0.09813341371260001
ACH-000317,0.100626906185
ACH-000318,-0.121595177892
ACH-000319,-0.0220436342128
ACH-000320,0.064215587693
ACH-000322,0.282205099298
ACH-000323,0.000797567852073
ACH-000324,-0.006683041919250001
ACH-000329,0.140402563141
ACH-000330,-0.0082836548793
ACH-000331,-0.056057653440699996
ACH-000332,0.0830156297992
ACH-000334,0.175904196171
ACH-000335,0.344890869462
ACH-000336,-0.193292928492
ACH-000337,0.224067158494
ACH-000339,-0.0133125010463
ACH-000341,-0.165119823889
ACH-000348,-0.112578596613
ACH-000350,0.214375433353
ACH-000352,0.0431268532509
ACH-000356,0.174771144318
ACH-000361,-0.0330590738784
ACH-000362,-0.0220684295546
ACH-000363,-0.05398252083650001
ACH-000364,-0.046845895207099995
ACH-000365,0.11407231065300001
ACH-000366,0.027417753731200003
ACH-000368,0.051380986154399996
ACH-000374,0.044953955195899994
ACH-000375,-0.08125280820360001
ACH-000376,0.250209897289
ACH-000381,0.149804977836
ACH-000383,-0.06298077611689999
ACH-000387,0.0573997244811
ACH-000389,-0.00235704678786
ACH-000390,-0.00158669685291
ACH-000393,-0.0636393210945
ACH-000395,-0.0758075379821
ACH-000397,0.277561111835
ACH-000401,0.07885840292389999
ACH-000402,0.08667709910360001
ACH-000403,0.09908541772389999
ACH-000404,0.296557903314
ACH-000406,0.06990230928380001
ACH-000407,0.152920053563
ACH-000408,0.11981303051799999
ACH-000410,-0.0284904627687
ACH-000411,0.0737638670974
ACH-000414,0.10128470532299999
ACH-000415,-0.0241956324332
ACH-000416,-0.0755297531489
ACH-000420,0.045254675346499997
ACH-000421,0.021075245856400002
ACH-000424,-0.123151098696
ACH-000425,0.075311753262
ACH-000426,0.00624448554536
ACH-000427,0.152118882449
ACH-000433,-0.06068719569080001
ACH-000436,0.106892998337
ACH-000444,0.10819243245799999
ACH-000445,-0.116300470327
ACH-000448,-0.152989114256
ACH-000450,0.00712323324839
ACH-000452,-0.07793419209039999
ACH-000454,-0.482568599217
ACH-000458,0.00506568329737
ACH-000459,-0.07842600002339999
ACH-000460,0.0610411227285
ACH-000461,-0.155690218357
ACH-000463,-0.10109185706
ACH-000464,0.22449570733000002
ACH-000466,-0.017062032438399998
ACH-000467,0.14933602571
ACH-000468,0.0378446626496
ACH-000469,0.126020032197
ACH-000470,0.0515753322745
ACH-000471,0.0674158644732
ACH-000472,-0.017391423001000002
ACH-000473,-0.028319233251099998
ACH-000475,0.0976618012201
ACH-000476,-0.07024090741510002
ACH-000477,0.061955382025
ACH-000480,-0.131024893626
ACH-000481,0.109767337358
ACH-000483,-0.041301908349500004
ACH-000484,0.436781473988
ACH-000485,0.049975372789
ACH-000486,-0.0211793792751
ACH-000487,0.052999543392699994
ACH-000488,0.07171776927950001
