,TOMM40 (10452)
ACH-000004,-1.16442690002
ACH-000007,-0.9618478373899999
ACH-000009,-0.759781073269
ACH-000011,-1.38265430154
ACH-000012,-1.08538875114
ACH-000013,-1.31479820859
ACH-000014,-0.985515806027
ACH-000015,-1.23433637785
ACH-000017,-1.1865829143100002
ACH-000018,-1.17256536332
ACH-000019,-1.06086977861
ACH-000021,-1.15905844651
ACH-000022,-1.3622652333399998
ACH-000025,-1.0441963332100002
ACH-000028,-1.20980438575
ACH-000030,-1.23891611417
ACH-000035,-0.9185702653200001
ACH-000036,-1.1476956232
ACH-000037,-1.1389180376899999
ACH-000039,-0.978220469678
ACH-000040,-1.1145779567
ACH-000041,-1.48554281315
ACH-000042,-1.14593649884
ACH-000045,-1.0697571343799999
ACH-000047,-0.77623354302
ACH-000052,-1.13086508397
ACH-000053,-1.02156815886
ACH-000054,-1.04435439748
ACH-000055,-1.2569461470299998
ACH-000060,-1.18506454965
ACH-000067,-1.1975773942499999
ACH-000070,-1.12643442882
ACH-000075,-0.928012231163
ACH-000078,-1.13917915831
ACH-000082,-1.01556024676
ACH-000085,-1.1941555254
ACH-000086,-1.11594566826
ACH-000087,-1.40501366815
ACH-000092,-1.1893836501100001
ACH-000095,-1.0984144939
ACH-000097,-1.12744907803
ACH-000098,-1.32795218885
ACH-000099,-1.25043012736
ACH-000108,-1.3634735677899998
ACH-000113,-1.02049133602
ACH-000115,-1.0794787881899999
ACH-000116,-1.25618874087
ACH-000118,-1.2742647298799998
ACH-000120,-1.1708720934999999
ACH-000123,-0.778088319001
ACH-000127,-1.14531224341
ACH-000128,-1.43498559683
ACH-000132,-1.35029872302
ACH-000133,-1.27402427508
ACH-000137,-1.54559745994
ACH-000138,-1.26857354015
ACH-000142,-1.39374429912
ACH-000143,-1.29483611368
ACH-000146,-1.05161890286
ACH-000148,-1.2556457416
ACH-000150,-1.29911926898
ACH-000152,-1.25632492407
ACH-000153,-0.827592955725
ACH-000159,-1.31906236101
ACH-000160,-1.4825739412099999
ACH-000163,-1.1709585837899998
ACH-000167,-1.3420873222799998
ACH-000168,-1.05273436423
ACH-000169,-1.17008091502
ACH-000178,-1.19523276689
ACH-000182,-1.357490216
ACH-000183,-1.20520822714
ACH-000188,-1.11929719838
ACH-000189,-1.07685639765
ACH-000190,-1.20236182304
ACH-000198,-0.824886679236
ACH-000204,-1.18889735243
ACH-000206,-1.18620357566
ACH-000207,-1.49528484493
ACH-000211,-0.96044527194
ACH-000215,-1.0515449127299998
ACH-000221,-1.3629284374700001
ACH-000222,-0.7587748707240001
ACH-000223,-0.9897235680709999
ACH-000226,-1.11684089057
ACH-000227,-0.8515818317589999
ACH-000228,-1.2502032918600001
ACH-000231,-0.9415972319410001
ACH-000232,-1.207028667
ACH-000233,-1.12007609347
ACH-000234,-1.3955217849700001
ACH-000235,-1.33560983777
ACH-000237,-0.854220782835
ACH-000238,-0.794587127842
ACH-000243,-1.15943068556
ACH-000244,-1.32117087018
ACH-000246,-1.02993107089
ACH-000248,-1.17306835981
ACH-000250,-1.27605858845
ACH-000251,-1.6029306969
ACH-000253,-1.07848804129
ACH-000255,-1.06398695384
ACH-000256,-1.0411051505700002
ACH-000257,-1.3719531639899998
ACH-000258,-0.7029565192649999
ACH-000259,-1.35375420012
ACH-000260,-1.26421369862
ACH-000261,-1.26483990654
ACH-000262,-0.8548723834199999
ACH-000263,-1.06908730596
ACH-000264,-1.07047506613
ACH-000265,-1.07799833784
ACH-000266,-1.15817518321
ACH-000272,-1.2154969923999999
ACH-000273,-1.00253051289
ACH-000274,-1.03396596072
ACH-000277,-0.8856241647759999
ACH-000278,-1.26512482087
ACH-000279,-1.29615213163
ACH-000280,-1.2772277755399999
ACH-000281,-1.2897899659799998
ACH-000288,-1.1440682247
ACH-000291,-1.0520275781100001
ACH-000293,-1.52265296111
ACH-000294,-0.9974079489830001
ACH-000295,-0.805478401705
ACH-000296,-1.1252718505700001
ACH-000302,-1.4066841161
ACH-000304,-0.9044003363750001
ACH-000307,-1.22479749771
ACH-000308,-1.1409448338600001
ACH-000310,-0.951511435203
ACH-000311,-1.2226915515
ACH-000312,-1.1468452354799998
ACH-000315,-1.07852778705
ACH-000316,-1.0409333012100002
ACH-000317,-0.833466140818
ACH-000318,-1.3756158758
ACH-000319,-1.0912465174600001
ACH-000320,-1.14345099153
ACH-000322,-0.9823319244490001
ACH-000323,-1.34438550002
ACH-000324,-1.2076824847
ACH-000329,-1.06333869537
ACH-000330,-1.10145386567
ACH-000331,-1.01381266205
ACH-000332,-1.26936247088
ACH-000334,-1.07269519992
ACH-000335,-1.09023850155
ACH-000336,-1.29875824804
ACH-000337,-0.8266200762170001
ACH-000339,-1.1865625769200001
ACH-000341,-1.4875283427000001
ACH-000348,-1.11235177171
ACH-000350,-1.11302785524
ACH-000352,-1.27979770995
ACH-000356,-1.0199133139399998
ACH-000361,-1.44024553495
ACH-000362,-0.841838020651
ACH-000363,-1.00066610229
ACH-000364,-1.41800140963
ACH-000365,-1.19771258485
ACH-000366,-1.3551374189399998
ACH-000368,-1.27337101894
ACH-000374,-1.08034433749
ACH-000375,-1.18765585842
ACH-000376,-0.962719971198
ACH-000381,-1.0370935539700001
ACH-000383,-1.03485350028
ACH-000387,-0.8983332808460001
ACH-000389,-1.27242807076
ACH-000390,-1.0836674275700002
ACH-000393,-1.05953249036
ACH-000395,-1.25534148292
ACH-000397,-1.39345926321
ACH-000401,-1.33889661017
ACH-000402,-1.41949125428
ACH-000403,-1.17526258857
ACH-000404,-1.6688550263799997
ACH-000406,-1.04204577909
ACH-000407,-1.12320618239
ACH-000408,-1.34882615438
ACH-000410,-1.06462845699
ACH-000411,-1.15453563928
ACH-000414,-1.05076729204
ACH-000415,-1.04550549983
ACH-000416,-0.990105677611
ACH-000420,-1.18633262038
ACH-000421,-1.2669100169399998
ACH-000424,-1.0116918094299998
ACH-000425,-0.872825168337
ACH-000426,-1.36214470743
ACH-000427,-1.33819691645
ACH-000433,-1.18724654639
ACH-000436,-1.29688454862
ACH-000444,-1.18043230191
ACH-000445,-1.19762993181
ACH-000448,-1.31324574342
ACH-000450,-1.31061842877
ACH-000452,-1.06490497033
ACH-000454,-1.36325644206
ACH-000458,-1.21288015597
ACH-000459,-1.1148233461900001
ACH-000460,-1.0961214074099999
ACH-000461,-1.06837701815
ACH-000463,-1.54712416578
ACH-000464,-1.03966426994
ACH-000466,-1.22296309789
ACH-000467,-0.9933249396639999
ACH-000468,-1.1031419992799998
ACH-000469,-1.11573577706
ACH-000470,-1.10038340509
ACH-000471,-1.17551454819
ACH-000472,-1.1900333762200002
ACH-000473,-1.26541828805
ACH-000475,-1.2141770579200002
ACH-000476,-1.16975282486
ACH-000477,-1.4649234686700001
ACH-000480,-1.2125956876000001
ACH-000481,-0.986100114428
ACH-000483,-0.9273778802629999
ACH-000484,-1.5955661178100002
ACH-000485,-1.42950997516
ACH-000486,-1.3129173925
ACH-000487,-1.12104031834
ACH-000488,-1.01681528928
ACH-000490,-1.07351701248
ACH-000491,-1.3254929708499998
ACH-000495,-1.0977472048899999
ACH-000496,-0.9072402662369999
ACH-000499,-1.20760142838
ACH-000500,-0.751478868691
ACH-000502,-0.998045179826
ACH-000503,-1.87074070653
ACH-000505,-1.20729168553
ACH-000507,-1.09639630314
ACH-000510,-1.05441821431
ACH-000511,-1.1506846044399999
ACH-000512,-1.42024186733
ACH-000516,-1.0731191806
ACH-000517,-1.10818115438
ACH-000518,-1.20677843685
ACH-000520,-0.9251861780410001
ACH-000521,-0.862057891618
ACH-000522,-1.4109947790600001
ACH-000524,-0.965578261465
ACH-000527,-1.18431147009
ACH-000528,-0.9953447771770001
ACH-000537,-1.24858852645
ACH-000541,-1.0437177477
ACH-000542,-1.0795716098700001
ACH-000544,-1.1376817311799998
ACH-000545,-1.1852957556000001
ACH-000547,-1.55757798438
ACH-000548,-1.2664111067100001
ACH-000549,-1.06309198324
ACH-000550,-0.910879948437
ACH-000552,-1.03626513899
ACH-000556,-1.0739791867
ACH-000557,-1.07501622157
ACH-000570,-1.4151778430500002
ACH-000571,-1.26816420921
ACH-000573,-1.23025442339
ACH-000576,-1.0986415456
ACH-000580,-0.981102593645
ACH-000584,-1.1334081490799999
ACH-000585,-1.12624207042
ACH-000588,-1.3034283205500001
ACH-000589,-1.1860522465
ACH-000591,-1.16639245362
ACH-000593,-1.24524239518
ACH-000600,-1.2737091168799999
ACH-000601,-1.04209467843
ACH-000604,-1.27250417815
ACH-000605,-1.00584069229
ACH-000606,-1.05005876082
ACH-000608,-0.99746960013
ACH-000614,-1.0580294498799998
ACH-000616,-1.2712060172700002
ACH-000618,-1.1555335492399998
ACH-000619,-1.10208417704
ACH-000620,-1.2201902980200001
ACH-000621,-1.28590472856
ACH-000622,-1.2720703953899999
ACH-000623,-1.2818321416399998
ACH-000624,-1.14696379309
ACH-000627,-1.21836746794
ACH-000630,-1.23678247216
ACH-000632,-1.4275034652
ACH-000633,-1.50968228519
ACH-000637,-1.31371096756
ACH-000638,-1.20244175956
ACH-000646,-1.2039708495700001
ACH-000647,-0.9742629640539999
ACH-000648,-1.63813376633
ACH-000649,-1.26055283741
ACH-000651,-1.1778351666700002
ACH-000652,-1.0559085233299998
ACH-000653,-1.05406985626
ACH-000657,-1.09633048882
ACH-000658,-1.06661664121
