,TSC22D2 (9819)
ACH-000334,-0.21967546558899997
ACH-000335,-0.49505166698200004
ACH-000336,-0.42953521987300003
ACH-000337,-0.551508020416
ACH-000339,-0.21631699828499998
ACH-000341,-0.9859701931810001
ACH-000348,-0.368057413026
ACH-000350,-0.223350261837
ACH-000352,-0.693625942395
ACH-000356,-0.296117379385
ACH-000361,-0.37889851535700003
ACH-000362,-0.323193082826
ACH-000363,-0.6384819302120001
ACH-000364,-0.529892352549
ACH-000365,-0.323907263703
ACH-000366,-0.469535914071
ACH-000368,-0.548975731421
ACH-000374,-0.355260735807
ACH-000375,-0.590615649106
ACH-000376,-0.519326437509
ACH-000381,-0.437481103296
ACH-000383,-0.318981796276
ACH-000387,-0.698396156857
ACH-000389,-0.48137643918399997
ACH-000390,-0.476962066349
ACH-000393,-0.21733679321999996
ACH-000395,-0.6597242283370001
ACH-000397,-0.228807941009
ACH-000401,-0.976749905264
ACH-000402,-0.8955162227590001
ACH-000403,-0.517069327201
ACH-000404,-0.305060419487
ACH-000406,-0.47146767911000004
ACH-000407,-0.472538443899
ACH-000408,-0.585693003104
ACH-000410,-0.40850816540299995
ACH-000411,-0.683192796192
ACH-000414,-0.734530988361
ACH-000415,-0.37989446272200006
ACH-000416,-0.373782472638
ACH-000420,-0.67868919501
ACH-000421,-0.474859081956
ACH-000424,-0.253359803722
ACH-000425,-0.612601520865
ACH-000426,-1.43795598361
ACH-000427,-0.614553125137
ACH-000433,-0.21736656999
ACH-000436,-0.7595832786
ACH-000444,-0.504785536422
ACH-000445,-0.547360641652
ACH-000448,-0.905057762555
ACH-000450,-0.263363991265
ACH-000452,-0.161459449964
ACH-000454,-0.580044152346
ACH-000458,-0.631424759607
ACH-000459,-0.184997307533
ACH-000460,-0.591844789942
ACH-000461,-0.331508182534
ACH-000463,-0.7233526452079999
ACH-000464,-0.820881974838
ACH-000466,-0.5409785561630001
ACH-000467,-0.638813868874
ACH-000468,-0.751368568257
ACH-000469,-0.37751271390600005
ACH-000470,-0.549422804266
ACH-000471,-0.9087536218410001
ACH-000472,-0.515791651734
ACH-000473,-0.600726188964
ACH-000475,-0.6101886573399999
ACH-000476,-0.5905933328090001
ACH-000477,-0.461075183741
ACH-000480,-0.431700086503
ACH-000481,-0.42835191576700005
ACH-000483,-0.928960254811
ACH-000484,0.048208533557
ACH-000485,-0.957060263739
ACH-000486,-0.531491334742
ACH-000487,-0.61092418596
ACH-000488,-0.619327340225
ACH-000490,-0.280413445553
ACH-000491,-0.577335574943
ACH-000495,-0.8023802145800001
ACH-000496,-0.922594590287
ACH-000499,-0.251790020894
ACH-000500,0.149001564276
ACH-000502,-0.689646083738
ACH-000503,0.0698530909243
ACH-000505,-0.9816030466519999
ACH-000507,-0.655113214757
ACH-000510,-0.180492558169
ACH-000511,-0.619195563146
ACH-000512,-0.7759244156209999
ACH-000516,-0.647344605356
ACH-000517,-0.862881569616
ACH-000518,-0.581951263054
ACH-000520,-0.447322003687
ACH-000521,-0.476963419115
ACH-000522,-0.529502968631
ACH-000524,-0.670956848812
ACH-000527,-0.645112482699
ACH-000528,-0.487825653241
ACH-000537,-0.8668362737440001
ACH-000541,-0.779832660282
ACH-000542,-0.562961824284
ACH-000544,-0.562074164896
ACH-000545,-0.8398983714659999
ACH-000547,-1.15622191636
ACH-000548,-0.558561631963
ACH-000549,-0.7601118635899999
ACH-000550,-0.554057744862
ACH-000552,-0.8063873715180001
ACH-000556,-0.162040483802
ACH-000557,-0.5107064236659999
ACH-000570,-0.7636184437319999
ACH-000571,-0.600210208624
ACH-000573,-0.337135416037
ACH-000576,-0.369800398833
ACH-000580,-0.33391717425
ACH-000584,-0.14522552778699999
ACH-000585,-0.7510876542399999
ACH-000588,-0.569068869534
ACH-000589,-0.856818436348
ACH-000591,-0.348629746222
ACH-000593,-0.9166045095540001
ACH-000600,-0.613302177169
ACH-000601,-0.23279807472800002
ACH-000604,-0.10654256072000001
ACH-000605,-0.554980198466
ACH-000606,-0.340133812508
ACH-000608,-0.799173564211
ACH-000614,-0.48763082902099997
ACH-000616,-0.6002150909399999
ACH-000618,-0.306110711118
ACH-000619,-0.09647184270850001
ACH-000620,-0.395328343035
ACH-000621,-0.7523412460369999
ACH-000622,-0.0386818777613
ACH-000623,-0.433331097618
ACH-000624,-0.634559759726
ACH-000627,-0.78102376597
ACH-000630,-0.7138828437170001
ACH-000632,-0.746593758976
ACH-000633,-0.21901445765799998
ACH-000637,-0.665497823336
ACH-000638,-0.34655213744900004
ACH-000646,-0.5025328419039999
ACH-000647,-0.585485833799
ACH-000648,-0.394130898931
ACH-000649,-0.661192937392
ACH-000651,-0.698715974573
ACH-000652,-0.9786644118790001
ACH-000653,-0.41044288928000006
ACH-000657,-0.29917949288199996
ACH-000658,-0.682940857437
ACH-000661,-0.574505439279
ACH-000662,-1.0533324842
ACH-000663,-0.30924996390799997
ACH-000665,-0.5518932027560001
ACH-000671,-0.9338999472089999
ACH-000673,-0.290129600119
ACH-000676,-0.430377864406
ACH-000677,-0.35247688594000004
ACH-000681,-1.07543839304
ACH-000682,-0.18362703062
ACH-000683,-0.264202281609
ACH-000684,-0.7129485468610001
ACH-000688,-0.41726929321199996
ACH-000693,-0.304625807272
ACH-000694,-0.457941614471
ACH-000695,-0.395699664521
ACH-000696,-0.479018562935
ACH-000697,-0.7690433346100001
ACH-000699,-0.262711822135
ACH-000701,-0.535143486479
ACH-000706,-0.67472126683
ACH-000711,-0.19604493916299998
ACH-000713,-0.128332363994
ACH-000714,-0.34696933615000003
ACH-000718,-0.296178249819
ACH-000720,-0.515001199824
ACH-000721,-0.662425417991
ACH-000724,-0.614707990294
ACH-000725,-0.541976133307
ACH-000732,-0.7496348998800001
ACH-000734,-0.510922916527
ACH-000735,-0.9994448280930001
ACH-000736,-0.590552424269
ACH-000738,-0.611976563429
ACH-000746,-0.7917963392209999
ACH-000747,-0.256684526706
ACH-000748,-0.721751025125
ACH-000753,-0.320823560198
ACH-000756,-0.456357513323
ACH-000757,-0.35091398871
ACH-000758,-0.365528667922
ACH-000760,-0.488829826261
ACH-000763,-0.609030757759
ACH-000764,-0.854239316552
ACH-000765,-0.581249627644
ACH-000766,-0.498700798939
ACH-000767,-0.565183271454
ACH-000768,-0.500830557854
ACH-000769,-0.560918725062
ACH-000770,-0.36239040706200004
ACH-000771,-0.506257034028
ACH-000773,-0.412474212636
ACH-000776,-0.586950099199
ACH-000777,-0.374692534741
ACH-000778,-0.354852708525
ACH-000781,-0.40312568028000006
ACH-000782,-0.160662482656
ACH-000783,-0.556590876803
ACH-000784,-0.692278316533
ACH-000785,-0.730070437447
ACH-000787,-0.7342016480779999
ACH-000788,-0.6013267745
ACH-000791,-0.482207563428
ACH-000792,-0.307068671219
ACH-000794,-0.41332803763400006
ACH-000796,-0.7856593328720001
ACH-000799,-0.261989646976
ACH-000800,-0.40210266807800005
ACH-000802,-0.5951401201609999
ACH-000804,-0.38261140428199997
ACH-000805,-0.7916948904150001
ACH-000809,-0.6848097546009999
ACH-000810,-0.7183439435629999
ACH-000811,-0.436644708817
ACH-000817,-0.885979838113
ACH-000819,-0.716568760823
ACH-000820,-0.333426552223
ACH-000821,-0.531956110654
ACH-000822,-0.13696198912799998
ACH-000823,-0.4447081982
ACH-000824,-0.5987498927220001
ACH-000827,-0.34698945950800003
ACH-000829,-0.6441079842140001
ACH-000831,-0.509546120391
ACH-000832,-0.66460172874
ACH-000833,-0.81884819432
ACH-000834,-0.6484476204290001
ACH-000835,-0.71307503998
ACH-000836,-0.546310116043
ACH-000837,-0.24755290917199999
ACH-000838,-0.7401551304870001
ACH-000839,-0.304314213987
ACH-000840,-0.503814859411
ACH-000841,-0.534656867746
ACH-000843,-0.8323058941760001
ACH-000846,-0.457798503834
ACH-000847,-0.462208899247
ACH-000848,-0.591837014178
ACH-000849,-0.638723376575
ACH-000851,-0.504069855905
ACH-000855,-0.598427729262
ACH-000856,-0.642025378684
ACH-000858,-0.36753695192100005
ACH-000859,-0.745686345352
ACH-000861,-1.1883194559799999
ACH-000862,-0.8394378416410001
ACH-000865,-0.428691614293
ACH-000866,-0.33104718756499996
ACH-000867,-0.5509771986199999
ACH-000869,-0.936867425041
ACH-000872,-0.434167546056
ACH-000873,-0.395829313551
ACH-000876,-1.16351366817
ACH-000878,-0.681977575246
ACH-000880,-0.320803019682
ACH-000881,-0.8627589766789999
ACH-000882,-0.7164508348280001
ACH-000884,-0.6340647209870001
ACH-000885,-0.729471343711
ACH-000887,-0.44499375224200005
ACH-000888,-0.449163296079
ACH-000889,-0.454489655195
ACH-000890,-0.65738244221
ACH-000896,-0.49273553888099997
ACH-000898,-1.02006513944
ACH-000900,-0.187584126533
ACH-000901,-0.749417332544
ACH-000905,-0.615459581918
ACH-000906,-0.670583451211
ACH-000907,-0.0818140272254
ACH-000910,-0.167663272086
ACH-000911,-0.34148689987499997
ACH-000912,-0.40453229828299997
ACH-000913,-0.694532206302
ACH-000915,-0.227953400743
ACH-000916,-0.07339402761080001
ACH-000917,-0.43424914577600005
ACH-000921,-0.415127028151
ACH-000924,-0.538228995787
ACH-000926,-0.602938043515
ACH-000928,0.41492219224
ACH-000929,-0.8436399903820001
ACH-000932,-0.643763665583
ACH-000935,-0.602614662181
ACH-000936,-0.412462719388
ACH-000937,-0.507892820737
ACH-000938,-0.5032072284100001
ACH-000939,-0.390278404711
ACH-000941,-0.0120304512825
ACH-000943,-0.34515479292199996
ACH-000946,-0.296199345919
ACH-000947,-0.46733888597400003
ACH-000948,-0.546436785898
ACH-000950,-0.8160819995090001
ACH-000953,-0.524754945021
ACH-000957,-0.25980858524399997
ACH-000958,-0.66428453844
ACH-000960,-0.397913223878
ACH-000963,-0.463819211748
ACH-000968,-0.5616849441189999
ACH-000969,-0.73900105028
ACH-000973,-0.467058141689
ACH-000974,-0.5880979781360001
ACH-000975,-0.370705304608
ACH-000976,-0.391403614942
ACH-000978,-0.292960046418
ACH-000980,-0.240295178166
ACH-000984,-0.544322519859
ACH-000986,-0.9252519793359999
ACH-000988,-0.102607244323
ACH-000993,-0.405609253766
ACH-000994,-0.36341229054799995
ACH-000996,-0.261003430699
ACH-001001,-0.39050261973899997
ACH-001020,-0.325584288884
ACH-001028,-0.265388471642
ACH-001031,-0.181931285746
ACH-001038,-0.34877870550499995
ACH-001048,-0.418436942092
ACH-001050,-1.2064173722700002
ACH-001053,-0.61206230341
ACH-001054,-0.6887681713330001
ACH-001061,-0.287938557893
ACH-001067,-0.18639793020999998
ACH-001075,-0.38560504296899994
ACH-001096,-0.898606584859
ACH-001128,-1.14323990851
ACH-001134,-0.685872520766
ACH-001151,-0.676108566338
ACH-001163,-0.10600739948799999
ACH-001164,-0.743042968743
ACH-001173,-0.522078915924
ACH-001183,-0.7933073317560001
ACH-001184,-0.702723056461
ACH-001190,-0.544481792923
ACH-001192,-0.273888477086
ACH-001193,-0.718428732298
ACH-001196,-0.9018740970929999
ACH-001197,-0.355785229949
ACH-001205,-0.808564754901
ACH-001211,-0.39199896575800003
ACH-001212,-0.333655284477
ACH-001228,-0.899606160592
ACH-001232,-0.370731462153
ACH-001239,-0.634028841415
ACH-001274,-0.639697898106
ACH-001275,-0.705299723831
ACH-001277,-0.584616420764
ACH-001278,-0.603929254686
ACH-001280,-0.335784052647
ACH-001283,-0.541125926882
ACH-001289,-0.392258793496
ACH-001295,-0.340824020623
ACH-001300,-0.525096879084
ACH-001301,-0.37580746298699996
ACH-001302,-0.7952067008759999
ACH-001303,-0.799065553174
ACH-001306,-0.487137990223
ACH-001318,-0.259772342172
ACH-001322,-0.287191467449
ACH-001328,-0.943934004163
ACH-001332,-0.09478492513520001
ACH-001333,-0.31248597206
ACH-001336,-0.324068394019
ACH-001340,-0.324942347614
ACH-001346,-0.49303987205899996
ACH-001353,-0.43676018427900004
ACH-001354,-0.301372341468
ACH-001367,-1.1208511140000001
ACH-001368,-0.253954505348
ACH-001374,-0.278369583814
ACH-001375,-0.642858815868
ACH-001377,-0.23712560815499997
ACH-001380,-0.485965327711
ACH-001391,-0.417607794733
ACH-001407,-0.457719824729
ACH-001408,-0.812189930361
ACH-001413,-0.51264074572
ACH-001430,-0.48949017272100004
ACH-001431,-0.6660302385920001
ACH-001450,-0.44403949509400004
ACH-001496,-0.721569992231
ACH-001500,-0.5675135739280001
ACH-001521,-0.584250798225
ACH-001523,-0.503700328476
ACH-001532,-0.29264844424
ACH-001536,-1.01764820307
ACH-001550,-0.49717964939599996
ACH-001552,-0.662761982839
ACH-001554,-0.51272293335
ACH-001645,-0.623602668562
ACH-001654,-0.568988222411
ACH-001715,-0.5435267051
ACH-001735,-0.141616100179
ACH-001736,-0.369946755403
ACH-001737,-0.62374838242
ACH-001740,-0.733065873044
ACH-001745,-0.8066831774709999
ACH-001750,-0.575290417558
ACH-001765,-0.678123016946
ACH-001956,-0.46767453158600003
ACH-001957,-0.614125698594
