,TRHR (7201)
ACH-000004,0.281322026259
ACH-000007,0.349774686444
ACH-000009,0.264644986123
ACH-000011,0.422616633605
ACH-000012,0.339327183024
ACH-000013,0.40574210245700004
ACH-000014,0.422604994869
ACH-000015,0.342128157729
ACH-000017,0.256892939615
ACH-000018,0.555611556985
ACH-000019,0.412323722561
ACH-000021,0.303854188028
ACH-000022,0.427358486571
ACH-000025,0.378793715397
ACH-000028,0.273923139618
ACH-000030,0.330475857207
ACH-000035,0.132260700527
ACH-000036,0.38927522063299996
ACH-000037,0.16308462021700001
ACH-000039,0.33500040326999997
ACH-000040,0.299379311252
ACH-000041,0.351773032302
ACH-000042,0.23794365757599997
ACH-000045,0.42324355286
ACH-000047,0.453185834248
ACH-000052,0.497831120651
ACH-000053,0.288865787246
ACH-000054,0.571935874587
ACH-000055,0.293890797024
ACH-000060,0.32388473130199996
ACH-000067,0.36890855087800006
ACH-000070,0.127464869646
ACH-000075,0.154307365281
ACH-000078,0.36777546802
ACH-000082,0.42419737056999995
ACH-000085,0.34837672983900003
ACH-000086,0.262923804789
ACH-000087,0.348105741114
ACH-000092,0.33843992921800004
ACH-000095,0.47470693542099995
ACH-000097,0.358079145158
ACH-000098,0.373709855725
ACH-000099,0.32746878452
ACH-000108,0.112692491318
ACH-000113,0.367470673224
ACH-000115,0.48774105074600005
ACH-000116,0.438295815343
ACH-000118,0.23506014769
ACH-000120,0.237067754947
ACH-000123,0.292167458142
ACH-000127,0.317117568059
ACH-000128,0.25536564944400003
ACH-000132,0.310415221824
ACH-000133,0.331980290148
ACH-000137,0.43026509992299994
ACH-000138,0.121485785581
ACH-000142,0.43426563035099996
ACH-000143,0.3838510135
ACH-000146,0.16188316857
ACH-000148,0.341332587394
ACH-000150,0.156724394471
ACH-000152,0.39726897943499995
ACH-000153,0.054881766909800005
ACH-000159,0.320358351968
ACH-000160,0.338363638588
ACH-000163,0.24735754248199998
ACH-000167,0.284780182338
ACH-000168,0.20657505000999998
ACH-000169,0.437281822241
ACH-000178,0.20009049985
ACH-000182,0.271279043117
ACH-000183,0.351775710605
ACH-000188,0.463156403878
ACH-000189,0.43602487954400004
ACH-000190,0.0482282332677
ACH-000198,0.356131671408
ACH-000204,0.260392455395
ACH-000206,0.35984876590899995
ACH-000207,0.45232540023699996
ACH-000211,0.336542324584
ACH-000215,0.452370554
ACH-000221,0.44299951688999994
ACH-000222,0.204505906353
ACH-000223,0.159438450983
ACH-000226,0.231914806058
ACH-000227,0.623388516824
ACH-000228,0.346584820448
ACH-000231,0.33248478038400003
ACH-000232,0.40171841910800005
ACH-000233,0.38724409234499996
ACH-000234,0.460154275459
ACH-000235,0.240016178231
ACH-000237,0.25997187602899996
ACH-000238,0.357429735001
ACH-000243,0.165668598993
ACH-000244,0.306818715849
ACH-000246,0.329033199397
ACH-000248,0.20569345529599997
ACH-000250,0.36742889199100004
ACH-000251,0.421668197332
ACH-000253,0.436649024048
ACH-000255,0.42200520931100005
ACH-000256,0.430879053177
ACH-000257,0.158976556886
ACH-000258,0.027389527407900002
ACH-000259,0.34734161989900003
ACH-000260,0.24355980180599998
ACH-000261,0.385820800558
ACH-000262,0.15732194478800002
ACH-000263,0.524181358818
ACH-000264,0.255467906186
ACH-000265,-0.151108550226
ACH-000266,0.259664911815
ACH-000272,0.357943309924
ACH-000273,0.45213772889
ACH-000274,0.317637555586
ACH-000277,0.454819797128
ACH-000278,0.39106194634400004
ACH-000279,0.293024973267
ACH-000280,0.354839127972
ACH-000281,0.112727808299
ACH-000288,0.43390584464299997
ACH-000291,0.299163702744
ACH-000293,0.32643907629
ACH-000294,0.10759589243499999
ACH-000295,0.368616861233
ACH-000296,0.36166044655199997
ACH-000302,0.33503687741099997
ACH-000304,0.26680843257
ACH-000307,0.329629484558
ACH-000308,0.345454356294
ACH-000310,0.33302745585099996
ACH-000311,0.187416127022
ACH-000312,0.30323682550000003
ACH-000315,0.359864418403
ACH-000316,0.0551239041193
ACH-000317,0.244231946792
ACH-000318,0.29838565776
ACH-000319,0.39253627018299997
ACH-000320,-0.162469409697
ACH-000322,0.398840407338
ACH-000323,0.44291702874600003
ACH-000324,0.27553841577300003
ACH-000329,0.359404409898
ACH-000330,0.334917730018
ACH-000331,0.34008491284500003
ACH-000332,0.29323423077
ACH-000334,0.17648997040699999
ACH-000335,0.416705027552
ACH-000336,0.230168708173
ACH-000337,0.37270271626400003
ACH-000339,0.264457497898
ACH-000341,0.399758533086
ACH-000348,0.33586434134900006
ACH-000350,0.44798248448100003
ACH-000352,0.24848885500999998
ACH-000356,0.35895430171400006
ACH-000361,0.536641738368
ACH-000362,0.327727884518
ACH-000363,0.334157817298
ACH-000364,0.355821141029
ACH-000365,0.285450324253
ACH-000366,0.368915019301
ACH-000368,0.24297186833099998
ACH-000374,0.55831094271
ACH-000375,0.306291605527
ACH-000376,0.296786204799
ACH-000381,0.281348810129
ACH-000383,0.269804147733
ACH-000387,0.185114297615
ACH-000389,0.46817145997299997
ACH-000390,0.340878136757
ACH-000393,0.23593266121999998
ACH-000395,0.35980691956
ACH-000397,0.30678930415399996
ACH-000401,0.5223447680409999
ACH-000402,0.284518063724
ACH-000403,0.330494336959
ACH-000404,0.551818888327
ACH-000406,0.271651945389
ACH-000407,0.47104826885799994
ACH-000408,0.375058397868
ACH-000410,0.452877114669
ACH-000411,0.473313633274
ACH-000414,0.287918205037
ACH-000415,0.41674765712899997
ACH-000416,0.38070529433399997
ACH-000420,0.455588025528
ACH-000421,0.233289948455
ACH-000424,0.161016410064
ACH-000425,0.339855671291
ACH-000426,0.574558535315
ACH-000427,0.404527075686
ACH-000433,0.37788524369000004
ACH-000436,0.268723432292
ACH-000444,0.136299290393
ACH-000445,0.263395178898
ACH-000448,0.32051371122600003
ACH-000450,0.562187173563
ACH-000452,0.303605176014
ACH-000454,0.441174263953
ACH-000458,0.44367242584600003
ACH-000459,0.519575339187
ACH-000460,0.286538466581
ACH-000461,0.479013355638
ACH-000463,0.44313676869999996
ACH-000464,0.31944082001699997
ACH-000466,0.40401768824699996
ACH-000467,0.344622466915
ACH-000468,0.125443972613
ACH-000469,0.488194280333
ACH-000470,0.190117975827
ACH-000471,0.293899172145
ACH-000472,0.344371607522
ACH-000473,0.296200676695
ACH-000475,0.38894808402500003
ACH-000476,0.497459035486
ACH-000477,0.589178845715
ACH-000480,0.274503940888
ACH-000481,0.38098563520400003
ACH-000483,0.368860077879
ACH-000484,0.24675972837699997
ACH-000485,0.313943648224
ACH-000486,0.225290353834
ACH-000487,0.357961857023
ACH-000488,0.447493306049
ACH-000490,0.227446328921
ACH-000491,0.253970450291
ACH-000495,0.49196354287
ACH-000496,0.339563899305
ACH-000499,0.271777857823
ACH-000500,0.44432896975
ACH-000502,0.18966333782699998
ACH-000503,0.46772151639700005
ACH-000505,0.370657216666
ACH-000507,0.172911188233
ACH-000510,0.349578484044
ACH-000511,0.27241183378199996
ACH-000512,0.363101776909
ACH-000516,0.283609007061
ACH-000517,0.395981153116
ACH-000518,0.19361428567400002
ACH-000520,0.453315193806
ACH-000521,0.39620568961499997
ACH-000522,0.183216059116
ACH-000524,0.512060903537
ACH-000527,0.30987795405900004
ACH-000528,0.392621073596
ACH-000537,0.465605626591
ACH-000541,0.591954206128
ACH-000542,0.23513237178000004
ACH-000544,0.331314800929
ACH-000545,0.256528562863
ACH-000547,0.421143132706
ACH-000548,0.48998040218
ACH-000549,0.196100390367
ACH-000550,0.309961269718
ACH-000552,0.340800043247
ACH-000556,0.428311126568
ACH-000557,0.105549379409
ACH-000570,0.22620624083500002
ACH-000571,0.478595415418
ACH-000573,0.291825866239
ACH-000576,0.47940231251800003
ACH-000580,0.298539064317
ACH-000584,0.350197658508
ACH-000585,0.369446308638
ACH-000588,0.223563269095
ACH-000589,0.294885367619
ACH-000591,0.444607261389
ACH-000593,0.5113472016130001
ACH-000600,0.509851235282
ACH-000601,0.34193083144
ACH-000604,0.4345402345
ACH-000605,0.306879179247
ACH-000606,0.289564031357
ACH-000608,0.424634188305
ACH-000614,0.195230880222
ACH-000616,0.42933757892499996
ACH-000618,0.35624619857199996
ACH-000619,0.237255075908
ACH-000620,0.31156567061900003
ACH-000621,0.305488743114
ACH-000622,0.603191775088
ACH-000623,0.44152698553499997
ACH-000624,0.40075780871699995
ACH-000627,0.28285552701600003
ACH-000630,0.29174080985399997
ACH-000632,0.390764619765
ACH-000633,0.432716362289
ACH-000637,0.47334600944399996
ACH-000638,-0.11319747189099999
ACH-000646,0.489169575654
ACH-000647,0.42012963115699997
ACH-000648,0.313119837689
ACH-000649,0.31490176383699997
