,CYTIP (9595)
ACH-000503,0.11368103111
ACH-000505,-0.0328377238289
ACH-000507,0.07703103352389999
ACH-000510,-0.270321262026
ACH-000511,-0.022578667900900004
ACH-000512,-0.0965383740547
ACH-000516,-0.08611743791519999
ACH-000517,-0.044314176952599996
ACH-000518,-0.0928104212499
ACH-000520,-0.17436260793900002
ACH-000521,-0.184380685258
ACH-000522,-0.0375940119765
ACH-000524,-0.130911218665
ACH-000527,-0.014861741094799999
ACH-000528,-0.221833850194
ACH-000537,-0.120821688144
ACH-000541,0.050069488721400005
ACH-000542,-0.09945578254180001
ACH-000544,0.048291264711999994
ACH-000545,-0.252377140046
ACH-000547,-0.23545016308400002
ACH-000548,-0.023662617046
ACH-000549,-0.0202227889362
ACH-000550,-0.237193809495
ACH-000552,-0.199842937278
ACH-000556,-0.058392322620800005
ACH-000557,0.458883036411
ACH-000570,-0.24626019448199998
ACH-000571,0.0718610622572
ACH-000573,-0.08027778111660001
ACH-000576,-0.16958287693399998
ACH-000580,0.0187035400875
ACH-000584,-0.188464140517
ACH-000585,-0.0413231011031
ACH-000588,-0.116619218007
ACH-000589,-0.122549432717
ACH-000591,-0.235163453427
ACH-000593,-0.10272117068299999
ACH-000600,-0.030385700273899998
ACH-000601,-0.136697124046
ACH-000604,0.0593608929431
ACH-000605,-0.240660550086
ACH-000606,-0.0875471993462
ACH-000608,-0.004348164861569999
ACH-000614,-0.044179445464500006
ACH-000616,-0.132180960358
ACH-000618,-0.08349534878989999
ACH-000619,-0.180881614426
ACH-000620,-0.101123454465
ACH-000621,0.111948620998
ACH-000622,-0.0388774336374
ACH-000623,-0.127413249779
ACH-000624,-0.187634407515
ACH-000627,-0.14387895183399999
ACH-000630,-0.135723800876
ACH-000632,-0.119079266642
ACH-000633,-0.09708583666380001
ACH-000637,0.131404138944
ACH-000638,-0.160115309309
ACH-000646,0.07812109182969999
ACH-000647,-0.20239119893399998
ACH-000648,-0.26099852398
ACH-000649,-0.0969164711245
ACH-000651,-0.0861454301568
ACH-000652,-0.275930757027
ACH-000653,-0.14098023077299998
ACH-000657,-0.05934517013619999
ACH-000658,-0.055174438838
ACH-000661,0.0161017425988
ACH-000662,-0.46745773452399997
ACH-000663,-0.053321677561900004
ACH-000665,-0.031940032052500004
ACH-000671,0.044566215220999995
ACH-000673,-0.09072034452639999
ACH-000676,-0.0548582022508
ACH-000677,-0.100552703412
ACH-000681,-0.20165950635899998
ACH-000682,-0.232217276218
ACH-000683,-0.133258464934
ACH-000684,-0.19184238265599998
ACH-000688,-0.178777044382
ACH-000693,-0.125162157596
ACH-000694,-0.0943618803784
ACH-000695,-0.0529738286911
ACH-000696,-0.18999726247999998
ACH-000697,0.0559255910685
ACH-000699,0.0329100377488
ACH-000701,-0.194001273325
ACH-000706,0.000547494104147
ACH-000711,-0.098568472383
ACH-000713,-0.128328434328
ACH-000714,-0.227869279941
ACH-000718,0.049805670122199996
ACH-000720,-0.09109787187439998
ACH-000721,-0.17122328388900002
ACH-000724,0.34194350220799996
ACH-000725,-0.192175016406
ACH-000732,0.042528338369199996
ACH-000734,-0.1438315418
ACH-000735,-0.0500720141216
ACH-000736,-0.08809921714980001
ACH-000738,-0.035216964682199994
ACH-000746,-0.0533738702788
ACH-000747,-0.17464759070099997
ACH-000748,0.0125491915038
ACH-000753,-0.15705009268
ACH-000756,-0.0070565057676399996
ACH-000757,-0.112776075277
ACH-000758,-0.012788953747
ACH-000760,-0.133909033509
ACH-000763,-0.38202710908299997
ACH-000764,-0.128839103699
ACH-000765,0.0134137433586
ACH-000766,-0.173898007303
ACH-000767,-0.0161404739812
ACH-000768,-0.15620241201500001
ACH-000769,-0.41132465415799996
ACH-000770,-0.116397171951
ACH-000771,0.019923919898400002
ACH-000773,0.0437565014183
ACH-000776,0.0411158142679
ACH-000777,-0.0670592500301
ACH-000778,-0.127375328203
ACH-000781,-0.33091909265299996
ACH-000782,0.149633271679
ACH-000783,-0.149028337087
ACH-000784,0.054394636395199994
ACH-000785,-0.174822242056
ACH-000787,-0.164933071465
ACH-000788,-0.09518486738050001
ACH-000791,-0.24015139094300003
ACH-000792,0.00580190433516
ACH-000794,0.006588228125720001
ACH-000796,-0.065242573242
ACH-000799,-0.053316736299599994
ACH-000800,0.125424302575
ACH-000802,0.0144026104385
ACH-000804,-0.132465516549
ACH-000805,-0.061745081917000004
ACH-000809,-0.152758278748
ACH-000810,0.014066519095700001
ACH-000811,-0.020144559515099997
ACH-000817,-0.0369400895544
ACH-000819,-0.09669171374260001
ACH-000820,-0.100404082152
ACH-000821,-0.342613099461
ACH-000822,0.0256017437921
ACH-000823,-0.277344957745
ACH-000824,-0.14756799533099998
ACH-000827,-0.049432848334300006
ACH-000829,-0.32715402275
ACH-000831,-0.144592632428
ACH-000832,-0.0606107875507
ACH-000833,-0.10487443964
ACH-000834,-0.0847501624491
ACH-000835,0.057463619083
ACH-000836,-0.0799583707139
ACH-000837,-0.153623287774
ACH-000838,0.0731047700288
ACH-000839,0.039606972959199994
ACH-000840,-0.16588587355599999
ACH-000841,-0.317934261256
ACH-000843,-0.243509624511
ACH-000846,-0.06450497478419999
ACH-000847,0.047715533098900004
ACH-000848,-0.0995557877078
ACH-000849,-0.21120304876899998
ACH-000851,-0.19374780270999997
ACH-000855,-0.041562597068
ACH-000856,-0.283382093128
ACH-000858,-0.155799400969
ACH-000859,-0.450508717104
ACH-000861,-0.296494156393
ACH-000862,-0.082125159169
ACH-000865,-0.204396798022
ACH-000866,0.031227413927700003
ACH-000867,-0.0790006021037
ACH-000869,0.05307763478159999
ACH-000872,-0.113590458485
ACH-000873,-0.201332413704
ACH-000876,0.0400782692154
ACH-000878,-0.222305615592
ACH-000880,-0.0665897960678
ACH-000881,-0.140208891213
ACH-000882,-0.0480576318683
ACH-000884,-0.0670405238088
ACH-000885,-0.241896480047
ACH-000887,-0.07478226810989999
ACH-000888,-0.152643861896
ACH-000889,-0.0227383294728
ACH-000890,-0.296894100274
ACH-000896,-0.132256268833
ACH-000898,-0.046902218097500004
ACH-000900,-0.0307473384437
ACH-000901,-0.21333165930300002
ACH-000905,-0.234433753473
ACH-000906,-0.21423724738400002
ACH-000907,0.0186739625442
ACH-000910,-0.158740976496
ACH-000911,-0.026947562950400003
ACH-000912,-0.0825076029925
ACH-000913,-0.12022119680400001
ACH-000915,-0.12384179632200001
ACH-000916,-0.0547713698288
ACH-000917,-0.040995572634800005
ACH-000921,-0.20607034769000002
ACH-000924,-0.053798219869800004
ACH-000926,-0.206387702466
ACH-000928,-0.0541568122372
ACH-000929,-0.010201723642
ACH-000932,0.00240364817505
ACH-000935,-0.0322040176953
ACH-000936,-0.051725069974
ACH-000937,-0.0477049536967
ACH-000938,-0.07326840237639999
ACH-000939,-0.014150603853400001
ACH-000941,-0.318467508787
ACH-000943,-0.123915630638
ACH-000946,-0.18485266793299998
ACH-000947,-0.0653793688472
ACH-000948,-0.06411526727990001
ACH-000950,-0.006902886904609999
ACH-000953,-0.07219945687030001
ACH-000957,-0.0543645680463
ACH-000958,0.20621063782000001
ACH-000960,0.00409292730244
ACH-000963,-0.424879595473
ACH-000968,-0.127857300422
ACH-000969,-0.335219012132
ACH-000973,-0.105590661349
ACH-000974,-0.0291934202819
ACH-000975,-0.271950059363
ACH-000976,-0.24080494542
ACH-000978,-0.28564675003199996
ACH-000980,-0.0734217912266
ACH-000984,-0.256234131131
ACH-000986,-0.31062012524099997
ACH-000988,-0.0228899068546
ACH-000993,-0.15687794838
ACH-000994,-0.0739065746687
ACH-000996,-0.23949260884799997
ACH-001001,-0.0991587423914
ACH-001020,0.0705327668502
ACH-001028,-0.192200895625
ACH-001031,-0.200331497223
ACH-001038,-0.007806141413029999
ACH-001048,-0.144409994564
ACH-001050,-0.109332826346
ACH-001053,-0.287767592733
ACH-001054,-0.16056662459100002
ACH-001061,-0.0498137404637
ACH-001067,-0.0653432751483
ACH-001075,-0.13889921615599998
ACH-001096,-0.152099528696
ACH-001128,0.0279615541195
ACH-001134,-0.132415022307
ACH-001151,-0.0382213706765
ACH-001163,-0.16274040430199999
ACH-001164,0.109259817413
ACH-001173,-0.07028155184899999
ACH-001183,-0.0606485877023
ACH-001184,-0.154825439465
ACH-001190,-0.0209128996318
ACH-001192,-0.10180495787699999
ACH-001193,-0.11425073229299999
ACH-001196,-0.000327171002484
ACH-001197,-0.100810675776
ACH-001205,-0.134532252738
ACH-001211,-0.22838764698000003
ACH-001212,-0.11989394690300001
ACH-001228,0.10812011695599999
ACH-001232,0.03504087410230001
ACH-001239,-0.261103204157
ACH-001274,-0.119665764681
ACH-001275,0.0213257073215
ACH-001277,-0.258138645324
ACH-001278,-0.0422202038005
ACH-001280,0.220029446749
ACH-001283,-0.095277691292
ACH-001289,0.197950682851
ACH-001295,-0.133404817291
ACH-001300,0.13361985955
ACH-001301,-0.0337276507876
ACH-001302,-0.134766417532
ACH-001303,-0.157269463541
ACH-001306,0.059097378416200004
ACH-001318,-0.09920896792850001
ACH-001322,-0.16403689135500002
ACH-001328,-0.0540417322724
ACH-001332,-0.219935548183
ACH-001333,-0.23965063792
ACH-001336,-0.18132849564
ACH-001340,0.0249754463992
ACH-001346,-0.04185017194230001
ACH-001353,0.0467776765737
ACH-001354,-0.15719382588300002
ACH-001367,0.22556691238200002
ACH-001368,-0.0815423588072
ACH-001374,0.308289681132
ACH-001375,-0.0200093629855
ACH-001377,0.027946247616099998
ACH-001380,-0.20928911803
ACH-001391,-0.0437515765292
ACH-001407,-0.0785051921122
ACH-001408,-0.0665263138082
ACH-001413,-0.066620715723
ACH-001430,-0.010738784004299999
ACH-001431,-0.320165528473
ACH-001450,-0.11543597137499999
ACH-001496,-0.187735494626
ACH-001500,-0.227567465676
ACH-001521,0.017443811153099998
ACH-001523,-0.0322326973287
ACH-001532,-0.0019722835554000003
ACH-001536,-0.05793693365330001
ACH-001550,-0.0706472790456
ACH-001552,0.156675403093
ACH-001554,-0.0924026356798
ACH-001645,-0.0235760428164
ACH-001654,0.000896730192236
ACH-001715,-0.417060432099
ACH-001735,0.09270333531089998
ACH-001736,0.0439495214444
ACH-001737,-0.162772767749
ACH-001740,0.0832311451012
ACH-001745,-0.09012108537529999
ACH-001750,-0.114923219704
ACH-001765,-0.0401424161551
ACH-001956,-0.0016617902177999998
ACH-001957,-0.061335697066800005
