,AP4E1 (23431)
ACH-000168,-0.0630148784395
ACH-000169,-0.182282264952
ACH-000178,-0.045720266476800005
ACH-000182,-0.229931068062
ACH-000183,-0.081431827124
ACH-000188,-0.0306098246088
ACH-000189,-0.26855062778
ACH-000190,0.024446852132200002
ACH-000198,-0.0100265652001
ACH-000204,-0.203771424185
ACH-000206,-0.00204747170253
ACH-000207,-0.21121690297100001
ACH-000211,-0.032283935792
ACH-000215,0.0158040464824
ACH-000221,-0.0813719357152
ACH-000222,-0.415335719886
ACH-000223,-0.254221101888
ACH-000226,-0.117458169211
ACH-000227,-0.26383404054299997
ACH-000228,-0.126350852633
ACH-000231,-0.049093806010099994
ACH-000232,0.0162268147168
ACH-000233,-0.218729003072
ACH-000234,-0.045219760582
ACH-000235,-0.176437514104
ACH-000237,-0.024812705197200004
ACH-000238,0.00914125822754
ACH-000243,-0.16630754434699999
ACH-000244,0.138259277477
ACH-000246,0.0332407050476
ACH-000248,0.0694624554838
ACH-000250,-0.0284751548728
ACH-000251,-0.000401357647709
ACH-000253,0.00921436713154
ACH-000255,-0.159685071489
ACH-000256,-0.0838548112328
ACH-000257,-0.267309134138
ACH-000258,-0.105299070285
ACH-000259,-0.12563922239800002
ACH-000260,-0.10399403237600001
ACH-000261,-0.022257348307099998
ACH-000262,0.05971823810409999
ACH-000263,0.03641580192569999
ACH-000264,-0.0778622893224
ACH-000265,-0.14785718211100002
ACH-000266,-0.211660901206
ACH-000272,-0.0276472150039
ACH-000273,-0.126225383841
ACH-000274,-0.166199922629
ACH-000277,-0.231804749291
ACH-000278,-0.0154396768
ACH-000279,0.0132120160477
ACH-000280,0.11547796946799999
ACH-000281,-0.145262020036
ACH-000288,-0.0313428689632
ACH-000291,0.034126760916200004
ACH-000293,0.0614159655576
ACH-000294,-0.209202455645
ACH-000295,-0.169746776892
ACH-000296,-0.16784674442400002
ACH-000302,-0.0569224716189
ACH-000304,-0.5083376749440001
ACH-000307,0.137522588127
ACH-000308,-0.07068829840429999
ACH-000310,-0.315438044432
ACH-000311,-0.402719364059
ACH-000312,-0.27209250161
ACH-000315,-0.30918455353700003
ACH-000316,0.12740130641300002
ACH-000317,-0.012268496540899999
ACH-000318,0.0349254943699
ACH-000319,-0.16628397432800002
ACH-000320,-0.534407993963
ACH-000322,-0.265681639874
ACH-000323,-0.180696158898
ACH-000324,-0.0350768935797
ACH-000329,0.0189904331968
ACH-000330,-0.153980896993
ACH-000331,-0.161714081871
ACH-000332,-0.132953996784
ACH-000334,-0.14660978765799998
ACH-000335,-0.056841526790899995
ACH-000336,-0.0905093193543
ACH-000337,0.0879760974165
ACH-000339,-0.166704777099
ACH-000341,0.148495240532
ACH-000348,-0.252269008968
ACH-000350,-0.132304228138
ACH-000352,-0.0045316663593999995
ACH-000356,-0.0575081042246
ACH-000361,0.18359082157499998
ACH-000362,-0.0597972887645
ACH-000363,0.0523274364951
ACH-000364,-0.100175472643
ACH-000365,-0.073659216846
ACH-000366,-0.108933890032
ACH-000368,-0.069769457134
ACH-000374,0.0007516426564289999
ACH-000375,-0.029077407010400003
ACH-000376,0.032317191870400004
ACH-000381,-0.129140148539
ACH-000383,-0.0453478518111
ACH-000387,-0.269239166177
ACH-000389,-0.053975200626999995
ACH-000390,-0.061602888240499996
ACH-000393,0.113143573116
ACH-000395,-0.138492693552
ACH-000397,-0.0811078729573
ACH-000401,-0.0468505595278
ACH-000402,0.144820260737
ACH-000403,-0.142295964692
ACH-000404,0.155678719584
ACH-000406,-0.116878575622
ACH-000407,-0.169292240117
ACH-000408,-0.241543327359
ACH-000410,-0.10816916430500001
ACH-000411,0.188958653814
ACH-000414,-0.274045877225
ACH-000415,-0.05004227284440001
ACH-000416,-0.0326333773543
ACH-000420,0.13076019624000002
ACH-000421,-0.0396984808404
ACH-000424,-0.0119110879826
ACH-000425,-0.110690491146
ACH-000426,0.00879216484685
ACH-000427,-0.150331138654
ACH-000433,-0.025385600916300002
ACH-000436,-0.19017945182999998
ACH-000444,-0.0539919339886
ACH-000445,-0.07925112433510001
ACH-000448,-0.0221511726799
ACH-000450,0.10994376933599999
ACH-000452,-0.058097856809900005
ACH-000454,-0.256312272187
ACH-000458,-0.050237887300000006
ACH-000459,0.137587632806
ACH-000460,-0.143406823586
ACH-000461,0.0274606748553
ACH-000463,-0.055603293701400006
ACH-000464,0.010093252722999999
ACH-000466,0.149345899427
ACH-000467,-0.00295881510383
ACH-000468,-0.139953012245
ACH-000469,-0.05896600227530001
ACH-000470,-0.2468072162
ACH-000471,0.0722397521573
ACH-000472,-0.0308913554295
ACH-000473,-0.289505125714
ACH-000475,0.0168601516011
ACH-000476,0.11519902398199999
ACH-000477,-0.0855188791758
ACH-000480,0.026757542859799997
ACH-000481,-0.172393098882
ACH-000483,-0.133494881787
ACH-000484,0.29438210588799996
ACH-000485,-0.132821971684
ACH-000486,-0.137534388808
ACH-000487,-0.0211876227434
ACH-000488,0.00883439807449
ACH-000490,-0.0860583869173
ACH-000491,-0.186019931773
ACH-000495,-0.0316753187445
ACH-000496,-0.352446352006
ACH-000499,0.21756921818100003
ACH-000500,0.375090988228
ACH-000502,-0.16812661727400002
ACH-000503,-0.017713841120900003
ACH-000505,-0.150327040744
ACH-000507,-0.039866100630699994
ACH-000510,-0.104082309898
ACH-000511,-0.018759419402999997
ACH-000512,0.13909573615
ACH-000516,0.0241167421973
ACH-000517,-0.09277608894200001
ACH-000518,-0.06514957332349999
ACH-000520,-0.08497328345699999
ACH-000521,-0.12119815284499999
ACH-000522,-0.0401053627063
ACH-000524,-0.0724783151713
ACH-000527,-0.103483179866
ACH-000528,-0.122162977984
ACH-000537,-0.233520318719
ACH-000541,-0.194963092253
ACH-000542,-0.030089532683799998
ACH-000544,-0.147867289281
ACH-000545,0.0359440706601
ACH-000547,0.0034452459951100005
ACH-000548,-0.0919921499033
ACH-000549,0.288448636925
ACH-000550,-0.0642759273491
ACH-000552,-0.0310783195929
ACH-000556,0.0155481633237
ACH-000557,-0.254288171936
ACH-000570,-0.0388949205593
ACH-000571,-0.021683063153900003
ACH-000573,-0.11120599636499999
ACH-000576,-0.10227964358
ACH-000580,-0.232100981544
ACH-000584,-0.0454193813265
ACH-000585,-0.146110566195
ACH-000588,-0.270244472126
ACH-000589,-0.0318691729818
ACH-000591,-0.138642858535
ACH-000593,0.0977498303321
ACH-000600,-0.0364593491583
ACH-000601,-0.160415830976
ACH-000604,0.0330122007989
ACH-000605,-0.053271954044300004
ACH-000606,0.00999221295811
ACH-000608,-0.125854677688
ACH-000614,-0.26798041813900003
ACH-000616,0.032149537187600004
ACH-000618,0.121676429442
ACH-000619,-0.0729675782434
ACH-000620,-0.164199587711
ACH-000621,-0.035846019309099995
ACH-000622,0.0687396496308
ACH-000623,-0.042937016794099996
ACH-000624,-0.147399912187
ACH-000627,-0.0142606239039
ACH-000630,-0.0833055702812
ACH-000632,-0.158875840273
ACH-000633,-0.0635897801766
ACH-000637,-0.186880907297
ACH-000638,-0.194293113468
ACH-000646,0.124536403031
ACH-000647,-0.0697523907059
ACH-000648,-0.20195936364
ACH-000649,-0.0738725382119
ACH-000651,-0.008915292211600001
ACH-000652,0.119271469559
ACH-000653,-0.07132906621730001
ACH-000657,-0.122703174888
ACH-000658,-0.0831967189744
ACH-000661,0.192392954287
ACH-000662,-0.0547977585333
ACH-000663,-0.273984057358
ACH-000665,-0.0248829935197
ACH-000671,-0.19807093991
ACH-000673,-0.213887006668
ACH-000676,-0.174822268198
ACH-000677,0.07583445911780001
ACH-000681,-0.27526483838000004
ACH-000682,-0.10589254936899999
ACH-000683,-0.0780692209037
ACH-000684,-0.101003688475
ACH-000688,-0.021309293741099997
ACH-000693,-0.15627878103
ACH-000694,-0.130904220823
ACH-000695,0.0167150335817
ACH-000696,-0.0523287331252
ACH-000697,-0.163439549076
ACH-000699,-0.0575789960709
ACH-000701,-0.141485784822
ACH-000706,0.0312951694628
ACH-000711,-0.0605945852965
ACH-000713,-0.07724698980189999
ACH-000714,0.000954675485719
ACH-000718,-0.0955508325879
ACH-000720,-0.108711214986
ACH-000721,-0.044960089900400006
ACH-000724,0.0740580735202
ACH-000725,-0.18181436023699998
ACH-000732,-0.125647958986
ACH-000734,-0.015232262469500001
ACH-000735,-0.073472230752
ACH-000736,0.0320327228618
ACH-000738,0.0806777896501
ACH-000746,0.0223523093993
ACH-000747,-0.07543059615289999
ACH-000748,-0.00599159891542
ACH-000753,-0.0904129910217
ACH-000756,0.051216177021199995
ACH-000757,-0.485106881078
ACH-000758,0.00694787038665
ACH-000760,0.00998407576982
ACH-000763,-0.0262787684302
ACH-000764,0.0972168633315
ACH-000765,-0.051998156143
ACH-000766,-0.00822075331185
ACH-000767,-0.13014906257300002
ACH-000768,-0.152996621679
ACH-000769,-0.109984817012
ACH-000770,-0.177379943961
ACH-000771,-0.09401778334130001
ACH-000773,-0.32238158394
ACH-000776,0.055337762680800005
ACH-000777,-0.11419580659499999
ACH-000778,-0.0648678710249
ACH-000781,-0.11318541894200002
ACH-000782,-0.0576110529241
ACH-000783,-0.172826918238
ACH-000784,-0.138393213511
ACH-000785,-0.19692547471299998
ACH-000787,-0.08386464009910001
ACH-000788,-0.109978862986
ACH-000791,-0.217407162682
ACH-000792,0.0450926897301
ACH-000794,-0.065285943053
ACH-000796,0.0837153499645
ACH-000799,-0.258327244438
ACH-000800,0.11406549351199999
ACH-000802,-0.0443690202541
ACH-000804,-0.17801321391600003
ACH-000805,0.021550786561799998
ACH-000809,-0.0137044593157
ACH-000810,-0.21506981096299999
ACH-000811,-0.0257373807235
ACH-000817,-0.163756200067
ACH-000819,0.031149296326200004
ACH-000820,-0.029233825481599997
ACH-000821,0.179496754215
ACH-000822,-0.07033609189439999
ACH-000823,-0.09978812813799999
ACH-000824,-0.170453881174
ACH-000827,-0.000152560973847
ACH-000829,0.00752720103463
ACH-000831,-0.09280638129669999
ACH-000832,-0.18357711535000001
ACH-000833,0.124509892146
ACH-000834,-0.161655570989
ACH-000835,0.0826713996708
ACH-000836,0.0100277143635
ACH-000837,-0.330280336743
ACH-000838,-0.09231692213670001
ACH-000839,-0.0338712272688
ACH-000840,-0.0174899446642
ACH-000841,-0.26873293042199997
ACH-000843,0.17672474372699998
ACH-000846,0.053546356072000006
ACH-000847,-0.140671174541
ACH-000848,-0.0993252838782
ACH-000849,0.021225766694200003
ACH-000851,-0.212441115094
ACH-000855,-0.141407095099
ACH-000856,-0.111350438329
ACH-000858,0.0534103880067
ACH-000859,0.14317004069
ACH-000861,-0.16943641579500002
ACH-000862,-0.0176191369161
ACH-000865,0.0699042277389
ACH-000866,-0.070482059009
ACH-000867,-0.164374955196
ACH-000869,0.014197316113499999
ACH-000872,0.030868335263299997
ACH-000873,-0.0694888891726
ACH-000876,-0.173999838558
ACH-000878,-0.031821339386499996
ACH-000880,-0.0926259468843
ACH-000881,0.08627015443019999
ACH-000882,0.041900765329699996
ACH-000884,-0.09680100501620001
ACH-000885,-0.206268140985
ACH-000887,-0.08539854203269999
ACH-000888,-0.13416563418
ACH-000889,0.029023533094099996
ACH-000890,0.10106042412699999
ACH-000896,-0.22582239354400002
ACH-000898,-0.15904337805299998
ACH-000900,-0.25682514023499997
ACH-000901,-0.09166106653139999
ACH-000905,-0.149899987863
ACH-000906,-0.026071527132299998
ACH-000907,0.14898757142400001
ACH-000910,-0.133461639604
ACH-000911,-0.138307399763
ACH-000912,-0.0745400779473
ACH-000913,-0.03914945943669999
ACH-000915,-0.143221046786
ACH-000916,-0.0181887494013
ACH-000917,-0.0477347105987
ACH-000921,-0.165930316632
ACH-000924,-0.03901741354
ACH-000926,-0.0127681829379
ACH-000928,-0.040811261879
ACH-000929,0.09441525946860001
ACH-000932,-0.020980902327200002
ACH-000935,-0.10469408114
ACH-000936,-0.16893300687399998
ACH-000937,-0.0392098124245
ACH-000938,0.050020044686
ACH-000939,-0.161915532455
ACH-000941,-0.00221506511032
ACH-000943,-0.00204690875928
ACH-000946,-0.0623370421701
ACH-000947,0.0374008297744
ACH-000948,0.0242268860823
ACH-000950,-0.170080658369
ACH-000953,-0.20754901870200002
ACH-000957,-0.249984740507
ACH-000958,-0.057033211605900004
ACH-000960,-0.0202782178623
ACH-000963,-0.196469328662
ACH-000968,-0.07029069758430001
ACH-000969,-0.08858223811869999
ACH-000973,-0.126358407967
ACH-000974,-0.10750762107799999
ACH-000975,-0.07146900780439999
ACH-000976,0.0585035944999
ACH-000978,0.041997960935
ACH-000980,-0.113183026375
ACH-000984,-0.170902563651
ACH-000986,-0.401033248803
ACH-000988,-0.240097971976
ACH-000993,-0.137119757087
ACH-000994,0.035890998057
ACH-000996,-0.0716614554157
ACH-001001,-0.0880291746373
ACH-001020,-0.128797319229
ACH-001028,-0.062804692752
ACH-001031,-0.08929001835820001
ACH-001038,-0.10486828358999999
ACH-001048,0.00748033238226
ACH-001050,-0.11755143114399999
ACH-001053,-0.27168760230300004
ACH-001054,-0.031244098232
ACH-001061,-0.028157938857
ACH-001067,0.0159223327028
ACH-001075,-0.104106074772
ACH-001096,0.029325464367599998
ACH-001128,-0.215818694615
ACH-001134,-0.0463425841619
ACH-001151,-0.0779689332501
ACH-001163,-0.10828636379
ACH-001164,-0.07093900326330001
ACH-001173,-0.050778733848599995
ACH-001183,-0.0421217020689
ACH-001184,-0.306253426699
ACH-001190,-0.24336819699200002
ACH-001192,0.023108426633599997
ACH-001193,0.118604898572
ACH-001196,-0.016071194139700002
ACH-001197,-0.21902308964000003
ACH-001205,0.00922802516868
ACH-001211,-0.255960340923
ACH-001212,-0.0582183898385
ACH-001228,-0.262658488689
ACH-001232,-0.0167723591777
ACH-001239,-0.009255646035559999
ACH-001274,-0.0816320956425
ACH-001275,-0.054468963366300006
ACH-001277,-0.316385587242
ACH-001278,-0.0369909957846
ACH-001280,-0.4807144721
ACH-001283,0.09906725993410001
ACH-001289,-0.221794203357
ACH-001295,-0.08584761861260001
ACH-001300,0.012617786944500001
ACH-001301,-0.105098613059
ACH-001302,0.198403197374
ACH-001303,-0.08657681625420001
ACH-001306,-0.14847812182700001
ACH-001318,0.0678875896769
ACH-001322,-0.0964118542316
ACH-001328,-0.035108676311199995
ACH-001332,-0.0714661483269
ACH-001333,-0.109701749077
ACH-001336,-0.126638993235
ACH-001340,-0.049710189175199995
ACH-001346,-0.08053277942789999
ACH-001353,-0.0950587546875
ACH-001354,0.09427831829330001
ACH-001367,-0.14603278284
ACH-001368,-0.126392868767
ACH-001374,0.112168302376
ACH-001375,-0.06990782830739999
ACH-001377,-0.0032756120198800002
ACH-001380,-0.12328271029999999
ACH-001391,-0.41131021567299997
ACH-001407,-0.12534666464400002
ACH-001408,-0.151589004422
ACH-001413,-0.020200052442999997
ACH-001430,0.019087714286599996
ACH-001431,0.015177087522499999
ACH-001450,-0.0398527678793
ACH-001496,-0.129860271965
ACH-001500,0.109540844373
ACH-001521,-0.147122545507
ACH-001523,0.023013868203
ACH-001532,-0.0337264701347
ACH-001536,-0.0302079447485
ACH-001550,-0.239534266936
ACH-001552,0.0728116483705
ACH-001554,0.0399889964183
ACH-001645,-0.183068247535
ACH-001654,-0.114638106385
ACH-001715,-0.136716334844
ACH-001735,-0.08179407252899999
ACH-001736,-0.068344318639
ACH-001737,-0.059765079016699994
ACH-001740,-0.0396133260265
ACH-001745,-0.118345706445
ACH-001750,0.11721757525800001
ACH-001765,-0.0296524134256
ACH-001956,-0.0787496155771
ACH-001957,-0.0166287889591
