,WIF1 (11197)
ACH-000004,0.0287825339466
ACH-000007,0.238750432771
ACH-000009,-0.042426060590199995
ACH-000011,-0.0568198905106
ACH-000012,-0.1023845535
ACH-000013,-0.0351156589904
ACH-000014,-0.0290075261436
ACH-000015,-0.17880938352000003
ACH-000017,-0.06430349058780001
ACH-000018,-0.09643956192610001
ACH-000019,0.015773710035700002
ACH-000021,0.0557085429411
ACH-000022,0.11561634831499999
ACH-000025,-0.12398692252999999
ACH-000028,-0.274704075367
ACH-000030,0.0149643212755
ACH-000035,0.00582361442232
ACH-000036,0.0968534215852
ACH-000037,0.026046397155299997
ACH-000039,0.175906077555
ACH-000040,-0.056026598207099994
ACH-000041,0.026347598776599996
ACH-000042,0.00895335663347
ACH-000045,0.025947921653400003
ACH-000047,-0.0051022107751700005
ACH-000052,-0.22241556238200003
ACH-000053,-0.0747934291324
ACH-000054,-0.114053303926
ACH-000055,-0.00174002829458
ACH-000060,0.0724460254586
ACH-000067,-0.26586998182599997
ACH-000070,-0.091106197549
ACH-000075,-0.14277767254100002
ACH-000078,-0.036633055636699996
ACH-000082,-0.19535108074700003
ACH-000085,-0.0421215726028
ACH-000086,-0.161645871377
ACH-000087,-0.00889468986939
ACH-000092,-0.014923467124900001
ACH-000095,-0.0785906931961
ACH-000097,-0.0232576027793
ACH-000098,-0.05092869891969999
ACH-000099,0.0259949662511
ACH-000108,0.159473963779
ACH-000113,0.0184608332526
ACH-000115,-0.014662229414899999
ACH-000116,-0.026480858983400003
ACH-000118,-0.084908271338
ACH-000120,0.158997532815
ACH-000123,-0.057713667328699994
ACH-000127,-0.0306826622254
ACH-000128,-0.09495417043639999
ACH-000132,0.0398193419401
ACH-000133,-0.09759322758099999
ACH-000137,0.0318718536821
ACH-000138,-0.102799573694
ACH-000142,-0.0346214462146
ACH-000143,-0.189207565969
ACH-000146,-0.00845786655028
ACH-000148,0.0817837328361
ACH-000150,-0.117270194915
ACH-000152,-0.117884377044
ACH-000153,-0.0181050772892
ACH-000159,-0.018733342193099998
ACH-000160,-0.111063438697
ACH-000163,0.145053908113
ACH-000167,-0.324243936593
ACH-000168,0.242372914148
ACH-000169,-0.200222284738
ACH-000178,-0.0399429755312
ACH-000182,-0.0695741852614
ACH-000183,-0.00962466969284
ACH-000188,0.09980490998260001
ACH-000189,-0.192820935958
ACH-000190,-0.0040560858606
ACH-000198,-0.09554160362680002
ACH-000204,-0.331126044919
ACH-000206,0.28734217836599996
ACH-000207,0.18881269243
ACH-000211,-0.12440589032800001
ACH-000215,-0.120485166491
ACH-000221,0.012434321979200002
ACH-000222,0.105831968788
ACH-000223,-0.123520636639
ACH-000226,-0.10791115535599999
ACH-000227,-9.42880699034e-05
ACH-000228,-0.0182403762182
ACH-000231,-0.0729989658974
ACH-000232,-0.19824376345400002
ACH-000233,-0.019973246743299998
ACH-000234,-0.264683225623
ACH-000235,-0.07377352667739999
ACH-000237,-0.04384743048069999
ACH-000238,-0.0657305084851
ACH-000243,0.056574519076199994
ACH-000244,0.10803420874299999
ACH-000246,0.029842522725299997
ACH-000248,-0.100739376341
ACH-000250,-0.036008622546
ACH-000251,0.112207131163
ACH-000253,-0.0778722783385
ACH-000255,0.049034199248
ACH-000256,-0.10672006178400001
ACH-000257,0.487610073781
ACH-000258,-0.152866611852
ACH-000259,-0.0917482990578
ACH-000260,-0.031138038788400005
ACH-000261,-0.039969664281900005
ACH-000262,0.150029537359
ACH-000263,-0.0968782987232
ACH-000264,-0.0396119548065
ACH-000265,0.033511853412000005
ACH-000266,-0.0496313540644
ACH-000272,0.0356563480927
ACH-000273,0.022816426055299998
ACH-000274,-0.09693120572200001
ACH-000277,-0.121085875914
ACH-000278,-0.30883614550099997
ACH-000279,0.13745085928099998
ACH-000280,0.0782774136713
ACH-000281,0.140279047636
ACH-000288,-0.0718179205454
ACH-000291,-0.0392440486165
ACH-000293,-0.10714605601199999
ACH-000294,-0.044566265290900006
ACH-000295,0.282833892038
ACH-000296,-0.231739579176
ACH-000302,-0.151444651757
ACH-000304,-0.41936410957599995
ACH-000307,0.07493146955749999
ACH-000308,-0.0379463654064
ACH-000310,-0.148802654353
ACH-000311,0.11713810955399999
ACH-000312,-0.0572102550303
ACH-000315,-0.08012144687789999
ACH-000316,-0.00612487961686
ACH-000317,0.100390150329
ACH-000318,-0.080942297262
ACH-000319,-0.152759586994
ACH-000320,-0.024711661529999998
ACH-000322,-0.193511566458
ACH-000323,-0.0316429450041
ACH-000324,-0.121325281524
ACH-000329,0.0195481509913
ACH-000330,0.314093763074
ACH-000331,-0.22383216448399998
ACH-000332,-0.0212077217407
ACH-000334,-0.197093874937
ACH-000335,-0.156826232289
ACH-000336,0.0713748124015
ACH-000337,-0.130254316303
ACH-000339,-0.05702911417309999
ACH-000341,0.136182992417
ACH-000348,-0.25221840891999997
ACH-000350,0.101870103191
ACH-000352,-0.172545530624
ACH-000356,0.00446470903721
ACH-000361,0.109207775855
ACH-000362,-0.0149000595763
ACH-000363,-0.0422177296281
ACH-000364,-0.052719805263400005
ACH-000365,0.0460157833584
ACH-000366,0.08845802373560001
ACH-000368,-0.24189322059300003
ACH-000374,-0.110460129667
ACH-000375,-0.190465094625
ACH-000376,0.11781376466099999
ACH-000381,0.08477790785219999
ACH-000383,-0.061096731201900005
ACH-000387,-0.256791280934
ACH-000389,-0.0267272462558
ACH-000390,-0.02770906744
ACH-000393,-0.0808441447826
ACH-000395,-0.07932854125239999
ACH-000397,0.14640519177300002
ACH-000401,-0.044221794424000004
ACH-000402,-0.037909464961800005
ACH-000403,-0.0565806312165
ACH-000404,-0.322030664195
ACH-000406,0.013311813571899998
ACH-000407,0.102216904872
ACH-000408,-0.20904836293499998
ACH-000410,-0.0708119602765
ACH-000411,-0.111610232731
ACH-000414,-0.0119931947462
ACH-000415,0.016513268701200002
ACH-000416,-0.155688403386
ACH-000420,-0.251097028196
ACH-000421,-0.13546747522500002
ACH-000424,-0.307699392851
ACH-000425,-0.0545533210424
ACH-000426,-0.029888270210599997
ACH-000427,-0.050217074069800006
ACH-000433,-0.362270621286
ACH-000436,-0.14447951402
ACH-000444,-0.024027181649599997
ACH-000445,0.09781873188689999
ACH-000448,-0.08414276376049999
ACH-000450,0.0612702690378
ACH-000452,-0.018436137486599998
ACH-000454,-0.146340147956
ACH-000458,-0.16737288550499999
ACH-000459,-0.00719740323435
ACH-000460,0.0122854717894
ACH-000461,0.0337388195139
ACH-000463,-0.109670311272
ACH-000464,-0.22479459815699998
ACH-000466,0.177571319688
ACH-000467,-0.04452322822430001
ACH-000468,0.0242325360433
ACH-000469,0.0356446000012
ACH-000470,-0.305639835861
ACH-000471,-0.0200497976489
ACH-000472,0.0292678595598
ACH-000473,0.117912557043
ACH-000475,-0.108131934394
ACH-000476,-0.00313286706301
ACH-000477,-0.123641893612
ACH-000480,-0.0434546859215
ACH-000481,-0.129030568753
ACH-000483,-0.07202829404410001
ACH-000484,0.0665662062691
ACH-000485,0.120215476046
ACH-000486,-0.013653361382600001
ACH-000487,0.136990537963
ACH-000488,-0.0563176951028
ACH-000490,-0.139805365249
ACH-000491,-0.00667740661193
ACH-000495,0.247308126276
ACH-000496,-0.025209414545400002
ACH-000499,-0.033862858868
ACH-000500,0.355577610687
ACH-000502,-0.026168728942299997
ACH-000503,0.17246770942200002
ACH-000505,-0.00755850992326
ACH-000507,-0.05096919588769999
ACH-000510,-0.039409927093
ACH-000511,0.0119517385264
ACH-000512,-0.214425360968
ACH-000516,-0.03883725690380001
ACH-000517,-0.0405453183555
ACH-000518,-0.007602594553499999
ACH-000520,-0.16491747821799999
ACH-000521,-0.151470062824
ACH-000522,-0.10910882463400001
ACH-000524,-0.09848897323719999
ACH-000527,-0.025266582813800002
ACH-000528,-0.08258520975589999
ACH-000537,0.0340409081002
ACH-000541,-0.0408520464574
ACH-000542,-0.07559952440760001
ACH-000544,0.0380695481143
ACH-000545,-0.0336273647768
ACH-000547,-0.289104847927
ACH-000548,0.0189141567161
ACH-000549,0.0229924035022
