,CHGA (1113)
ACH-000588,-0.22749394358600003
ACH-000589,-0.0358518733068
ACH-000591,-0.0611961713952
ACH-000593,-0.11525314133600001
ACH-000600,-0.161500296002
ACH-000601,-0.11826483576300001
ACH-000604,0.00856444753637
ACH-000605,-0.158593621652
ACH-000606,-0.08085528966960001
ACH-000608,0.08104570894339999
ACH-000614,0.00411043464681
ACH-000616,-0.0307773302538
ACH-000618,-0.07539296983919999
ACH-000619,-0.09487814596550001
ACH-000620,-0.09402227691250001
ACH-000621,-0.157206142749
ACH-000622,-0.058188358752
ACH-000623,-0.161533666056
ACH-000624,-0.144863904146
ACH-000627,-0.058150123138600004
ACH-000630,-0.045129403481
ACH-000632,-0.183809631379
ACH-000633,-0.267128179388
ACH-000637,-0.124846011075
ACH-000638,-0.09675369031570001
ACH-000646,0.108505057773
ACH-000647,-0.0599766146139
ACH-000648,0.037444686221500004
ACH-000649,-0.10381907963300001
ACH-000651,-0.08026135353330001
ACH-000652,0.33684869666199996
ACH-000653,0.24723499089200002
ACH-000657,-0.162737811565
ACH-000658,-0.000522304472212
ACH-000661,-0.307592209552
ACH-000662,-0.117223200055
ACH-000663,-0.10080399175100001
ACH-000665,-0.0301342912218
ACH-000671,-0.045126237040599995
ACH-000673,-0.140752044383
ACH-000676,-0.0610477667997
ACH-000677,-0.00121668377691
ACH-000681,0.0782023735729
ACH-000682,-0.07371607030789999
ACH-000683,0.046406785827900005
ACH-000684,-0.22877464646499998
ACH-000688,-0.21673418753499998
ACH-000693,-0.236444207274
ACH-000694,-0.15183367361300001
ACH-000695,-0.39032054295199997
ACH-000696,-0.03572314008869999
ACH-000697,-0.041518952543900006
ACH-000699,-0.17621875279
ACH-000701,-0.255335850647
ACH-000706,-0.0258712910731
ACH-000711,-0.134750672878
ACH-000713,-0.0791561437192
ACH-000714,0.0377804805321
ACH-000718,-0.07198496028319999
ACH-000720,-0.136469244317
ACH-000721,-0.136358462531
ACH-000724,-0.00626343300175
ACH-000725,-0.0420244128286
ACH-000732,-0.134842541722
ACH-000734,-0.0823142786808
ACH-000735,-0.163035989583
ACH-000736,-0.00725668382044
ACH-000738,-0.117362709935
ACH-000746,-0.13713256107799998
ACH-000747,-0.0721449822928
ACH-000748,-0.1328923059
ACH-000753,-0.0904860990147
ACH-000756,-0.07186597444360002
ACH-000757,-0.113250618466
ACH-000758,0.00108872402732
ACH-000760,-0.12232441693499999
ACH-000763,-0.19890151848999998
ACH-000764,-0.113200813764
ACH-000765,-0.046152649458999995
ACH-000766,-0.06605912745590001
ACH-000767,-0.042814858230999994
ACH-000768,-0.0659859217419
ACH-000769,-0.0318603337718
ACH-000770,-0.103865632661
ACH-000771,0.009977831772469999
ACH-000773,-0.055545689929
ACH-000776,0.010621576262700001
ACH-000777,-0.0262746247028
ACH-000778,-0.0761063978825
ACH-000781,-0.079702054928
ACH-000782,-0.183721728863
ACH-000783,-0.0876120661462
ACH-000784,-0.242549589668
ACH-000785,-0.30200974466999997
ACH-000787,-0.0163032196799
ACH-000788,-0.0482063067423
ACH-000791,-0.00519582158372
ACH-000792,-0.032343682664099996
ACH-000794,-0.19082400896600002
ACH-000796,-0.180122863367
ACH-000799,-0.0394040686624
ACH-000800,-0.17245477040100002
ACH-000802,0.0294344290635
ACH-000804,-0.036606293740599996
ACH-000805,-0.170926507696
ACH-000809,-0.090292319689
ACH-000810,-0.434149529916
ACH-000811,-0.14616690515900002
ACH-000817,-0.0812573627044
ACH-000819,-0.134222418833
ACH-000820,0.132615318435
ACH-000821,0.0584788846465
ACH-000822,0.018052246315999998
ACH-000823,0.000912158714798
ACH-000824,-0.0924891266667
ACH-000827,-0.105218473663
ACH-000829,-0.17132463304099999
ACH-000831,-0.038304664031300006
ACH-000832,-0.000441142959913
ACH-000833,-0.17880148916299998
ACH-000834,-0.0748489904123
ACH-000835,-0.154636479263
ACH-000836,-0.203538506239
ACH-000837,-0.138525570284
ACH-000838,0.0279992517888
ACH-000839,-0.143070630426
ACH-000840,0.0246221903086
ACH-000841,-0.0675631975232
ACH-000843,-0.0366886585519
ACH-000846,-0.11017861052000001
ACH-000847,0.119245798389
ACH-000848,-0.131931346213
ACH-000849,-0.19078460138099998
ACH-000851,-0.0669329479201
ACH-000855,-0.0671994361073
ACH-000856,0.034490261751099996
ACH-000858,-0.113443958212
ACH-000859,0.280296914593
ACH-000861,-0.023984798842000003
ACH-000862,-0.114448679827
ACH-000865,-0.0961807469547
ACH-000866,-0.101183614025
ACH-000867,-0.0528391262381
ACH-000869,-0.0105381320491
ACH-000872,-0.0883862544548
ACH-000873,-0.105395905856
ACH-000876,-0.0281681227594
ACH-000878,-0.27120902104
ACH-000880,0.00286838189808
ACH-000881,-0.0215422573268
ACH-000882,0.0176234003576
ACH-000884,-0.056761712507300006
ACH-000885,-0.0328573969185
ACH-000887,-0.06862111799449999
ACH-000888,-0.0195569405147
ACH-000889,-0.078949217631
ACH-000890,-0.253206828798
ACH-000896,-0.157924716957
ACH-000898,-0.0392942760681
ACH-000900,-0.117051257686
ACH-000901,-0.13011975256799999
ACH-000905,0.0783289263437
ACH-000906,-0.0693318905367
ACH-000907,-0.20941722402899998
ACH-000910,-0.106789462995
ACH-000911,-0.07542296480260001
ACH-000912,-0.087169968433
ACH-000913,0.0451854755829
ACH-000915,-0.09488897894750001
ACH-000916,-0.05945893746019999
ACH-000917,-0.05385426638169999
ACH-000921,-0.0973712047264
ACH-000924,-0.10764497920800001
ACH-000926,-0.350127804812
ACH-000928,0.040935035962199995
ACH-000929,-0.0265047358195
ACH-000932,-0.102369852188
ACH-000935,-0.0689621934908
ACH-000936,-0.127709207292
ACH-000937,-0.268074861362
ACH-000938,-0.11263841957800001
ACH-000939,-0.253080407526
ACH-000941,-0.0292688873353
ACH-000943,-0.115617017749
ACH-000946,-0.0246197818102
ACH-000947,-0.0633922700471
ACH-000948,0.08959117442919999
ACH-000950,0.004679839331449999
ACH-000953,-0.334562690044
ACH-000957,-0.006070126515439999
ACH-000958,-0.19010750109000002
ACH-000960,-0.178563101327
ACH-000963,-0.41838577548699996
ACH-000968,-0.0628289656366
ACH-000969,0.011521942708199999
ACH-000973,-0.0846272669854
ACH-000974,-0.068704247884
ACH-000975,-0.135138170217
ACH-000976,-0.13388198392200001
ACH-000978,-0.0146450846332
ACH-000980,-0.0964253175995
ACH-000984,-0.0523470322335
ACH-000986,0.0197729561068
ACH-000988,-0.10341614762399999
ACH-000993,-0.028517026293200003
ACH-000994,-0.115323748452
ACH-000996,-0.09528497130560001
ACH-001001,-0.19172548428599998
ACH-001020,-0.235728760078
ACH-001028,-0.182070621469
ACH-001031,-0.101806514052
ACH-001038,-0.09220794827189999
ACH-001048,0.0854622221183
ACH-001050,-0.162528831059
ACH-001053,-5.25367992633e-05
ACH-001054,-0.00559891921557
ACH-001061,-0.102472850136
ACH-001067,-0.190810273111
ACH-001075,0.058427435277899994
ACH-001096,-0.0449628903509
ACH-001128,-0.261198680589
ACH-001134,-0.071822617878
ACH-001151,-0.135625009243
ACH-001163,-0.10013431570499999
ACH-001164,0.03692072831630001
ACH-001173,-0.130066364387
ACH-001183,-0.266077567282
ACH-001184,-0.156828933526
ACH-001190,-0.023117301559599998
ACH-001192,-0.06893734741930001
ACH-001193,-0.338997225375
ACH-001196,0.043686331781599995
ACH-001197,-0.24400443924600002
ACH-001205,-0.0108564414747
ACH-001211,-0.044983618944
ACH-001212,-0.119930811786
ACH-001228,-0.042603889896900005
ACH-001232,-0.37499494253399995
ACH-001239,-0.0674063591967
ACH-001274,0.0196140504733
ACH-001275,0.151684927393
ACH-001277,0.10224027974
ACH-001278,-0.188669850429
ACH-001280,-0.343683443301
ACH-001283,-0.20328484454300003
ACH-001289,-0.0705903598572
ACH-001295,-0.20280762797899998
ACH-001300,-0.21763006835499998
ACH-001301,-0.13410143226399998
ACH-001302,-0.405648983354
ACH-001303,-0.19569127504500003
ACH-001306,0.039864849470099994
ACH-001318,-0.054904263415199994
ACH-001322,-0.19660406979000003
ACH-001328,-0.09293745908029999
ACH-001332,-0.14657269035
ACH-001333,-0.044467067355899996
ACH-001336,-0.033420981910599994
ACH-001340,-0.178552580159
ACH-001346,0.038157657882400005
ACH-001353,-0.00889064797338
ACH-001354,-0.13417277857999999
ACH-001367,-0.06267768434399999
ACH-001368,-0.23618880911600001
ACH-001374,0.23152536207
ACH-001375,-0.00811576224763
ACH-001377,-0.036402786618400004
ACH-001380,-0.139192247335
ACH-001391,-0.146101710118
ACH-001407,-0.0151237993765
ACH-001408,-0.234174122794
ACH-001413,-0.142576452774
ACH-001430,0.108870722081
ACH-001431,0.20636917777
ACH-001450,-0.090885083304
ACH-001496,-0.07081092889650001
ACH-001500,-0.17577912787500002
ACH-001521,-0.268390216738
ACH-001523,-0.20426727439599998
ACH-001532,-0.0979886365278
ACH-001536,-0.08750237200489999
ACH-001550,-0.241339545094
ACH-001552,0.023753193719200004
ACH-001554,-0.142848338676
ACH-001645,-0.0901438773985
ACH-001654,-0.0692040624087
ACH-001715,-0.22013203219900002
ACH-001735,-0.132054652977
ACH-001736,-0.09484427072280001
ACH-001737,0.180362580847
ACH-001740,-0.0532431968516
ACH-001745,-0.0958185996048
ACH-001750,-0.11587908523
ACH-001765,-0.0888000668406
ACH-001956,-0.10251790700999999
ACH-001957,-0.126232223677
