,NRF1 (4899)
ACH-000315,-1.24025165438
ACH-000316,-0.7198818892059999
ACH-000317,-1.1997148454100002
ACH-000318,-1.0694177093700001
ACH-000319,-1.03154064191
ACH-000320,-1.22943152671
ACH-000322,-1.14689705336
ACH-000323,-1.18403530699
ACH-000324,-1.1897557227
ACH-000329,-1.13691018252
ACH-000330,-0.851951154551
ACH-000331,-0.873778927641
ACH-000332,-1.13878919356
ACH-000334,-1.25774659808
ACH-000335,-1.06282465399
ACH-000336,-0.52070823799
ACH-000337,-1.26186015251
ACH-000339,-1.17259316089
ACH-000341,-1.2400497089700002
ACH-000348,-1.0476496342100001
ACH-000350,-1.0638280246
ACH-000352,-1.11643033648
ACH-000356,-1.10743959761
ACH-000361,-0.582858058177
ACH-000362,-1.21776942615
ACH-000363,-0.9868035708490001
ACH-000364,-1.2070575165700002
ACH-000365,-1.20849130839
ACH-000366,-1.09681068065
ACH-000368,-1.1708604924700001
ACH-000374,-1.12561990604
ACH-000375,-1.19148910219
ACH-000376,-1.0666650290200002
ACH-000381,-1.21883791891
ACH-000383,-1.4113143998700002
ACH-000387,-1.10872719001
ACH-000389,-0.8124002662600001
ACH-000390,-1.1115907740000002
ACH-000393,-1.0516179543700002
ACH-000395,-1.41553844592
ACH-000397,-1.01106569038
ACH-000401,-1.1293210219499998
ACH-000402,-1.04574163112
ACH-000403,-1.28030328678
ACH-000404,-0.8032793208329999
ACH-000406,-1.1147539603399998
ACH-000407,-0.999862111449
ACH-000408,-1.29320016188
ACH-000410,-1.07920861216
ACH-000411,-1.15579476986
ACH-000414,-1.0084584728100001
ACH-000415,-1.3389326499299998
ACH-000416,-0.995658600529
ACH-000420,-0.959836514392
ACH-000421,-0.8555813560240001
ACH-000424,-1.1491538792799998
ACH-000425,-1.19730159538
ACH-000426,-0.669453331677
ACH-000427,-1.37760730714
ACH-000433,-0.895765016426
ACH-000436,-0.7977981053509999
ACH-000444,-1.21318357102
ACH-000445,-0.956545551715
ACH-000448,-0.8352748248270001
ACH-000450,-0.957074562187
ACH-000452,-1.3963481404799998
ACH-000454,-0.8288263163490001
ACH-000458,-0.852328265732
ACH-000459,-0.967202886731
ACH-000460,-1.1207490179600001
ACH-000461,-1.2608570762
ACH-000463,-1.0766498522
ACH-000464,-1.04475630817
ACH-000466,-1.15641757729
ACH-000467,-1.04298323294
ACH-000468,-1.1219066644
ACH-000469,-0.861712132356
ACH-000470,-1.15359184676
ACH-000471,-0.925994817027
ACH-000472,-1.24001103591
ACH-000473,-1.01296810937
ACH-000475,-0.9709474878509999
ACH-000476,-1.1826711045
ACH-000477,-0.744536306358
ACH-000480,-1.0
ACH-000481,-1.09713242624
ACH-000483,-1.0015982504
ACH-000484,-1.0333300927299998
ACH-000485,-1.30182320708
ACH-000486,-1.00476772831
ACH-000487,-1.07252207127
ACH-000488,-1.1540208611
ACH-000490,-1.03306343819
ACH-000491,-0.799149368855
ACH-000495,-0.746102786277
ACH-000496,-1.07576552749
ACH-000499,-0.823246508142
ACH-000500,-1.09698618827
ACH-000502,-0.991183297471
ACH-000503,-0.8256806004809999
ACH-000505,-1.33058740028
ACH-000507,-0.942484652813
ACH-000510,-1.30916572619
ACH-000511,-1.0340221724
ACH-000512,-1.0467062439100001
ACH-000516,-0.9608724776980001
ACH-000517,-0.94476514769
ACH-000518,-1.3931536872299999
ACH-000520,-1.08404568896
ACH-000521,-1.18797986888
ACH-000522,-1.0386889310299998
ACH-000524,-1.14864440503
ACH-000527,-1.22461096279
ACH-000528,-1.01323904828
ACH-000537,-0.921997115267
ACH-000541,-1.05864151815
ACH-000542,-1.2209910318000001
ACH-000544,-0.976237534523
ACH-000545,-1.02832717723
ACH-000547,-0.823765719549
ACH-000548,-0.953799522244
ACH-000549,-1.06562757096
ACH-000550,-0.8707583945790001
ACH-000552,-1.1681778386
ACH-000556,-1.0465278124700002
ACH-000557,-0.984141698857
ACH-000570,-0.996775298682
ACH-000571,-1.30657238969
ACH-000573,-0.9748992753389999
ACH-000576,-1.2426248394
ACH-000580,-0.353477283789
ACH-000584,-1.2709514354
ACH-000585,-1.42437568557
ACH-000588,-1.2880247549200001
ACH-000589,-0.9093584518000001
ACH-000591,-1.08088279774
ACH-000593,-1.1515566000000002
ACH-000600,-0.9035433053120001
ACH-000601,-1.00582665715
ACH-000604,-0.940174332507
ACH-000605,-1.25167367412
ACH-000606,-0.953720894408
ACH-000608,-1.43298524091
ACH-000614,-1.1215078462899999
ACH-000616,-0.980540278432
ACH-000618,-1.37428104255
ACH-000619,-0.9621295961740001
ACH-000620,-1.11225343291
ACH-000621,-1.2088933410200002
ACH-000622,-1.23526559889
ACH-000623,-1.1340072777799999
ACH-000624,-1.14119710942
ACH-000627,-1.20953859291
ACH-000630,-0.960913481408
ACH-000632,-1.4609647705700002
ACH-000633,-1.1439450314
ACH-000637,-0.926120766574
ACH-000638,-1.06564968765
ACH-000646,-1.20942580806
ACH-000647,-0.807650283691
ACH-000648,-0.9970127091230001
ACH-000649,-0.940323270776
ACH-000651,-1.24512958717
ACH-000652,-1.2805993898899999
ACH-000653,-1.31004254487
ACH-000657,-0.962457843481
ACH-000658,-1.29608239969
ACH-000661,-0.978475949666
ACH-000662,-1.43852467693
ACH-000663,-1.2150440468200001
ACH-000665,-1.1131533746200002
ACH-000671,-0.846537029263
ACH-000673,-1.14139131576
ACH-000676,-1.06502326339
ACH-000677,-0.9965858661929999
ACH-000681,-1.070770332
ACH-000682,-1.19747936582
ACH-000683,-1.01831359168
ACH-000684,-1.14993383305
ACH-000688,-1.2517093374500001
ACH-000693,-0.9828883257950001
ACH-000694,-1.26850568945
ACH-000695,-1.2251989447299998
ACH-000696,-1.1076915061
ACH-000697,-1.0817300385200002
ACH-000699,-0.943641702987
ACH-000701,-0.9327012556200001
ACH-000706,-0.8584220110959999
ACH-000711,-0.9258313449969999
ACH-000713,-1.1057670318200001
ACH-000714,-0.9141018649539999
ACH-000718,-1.1621427743000001
ACH-000720,-0.9356155398360001
ACH-000721,-1.05103926556
ACH-000724,-1.2047435975799998
ACH-000725,-1.27249077635
ACH-000732,-1.11421217497
ACH-000734,-0.9994994060619999
ACH-000735,-1.34406440933
ACH-000736,-1.25539585256
ACH-000738,-1.20579027786
ACH-000746,-1.3188382441700002
ACH-000747,-1.08684054235
ACH-000748,-0.8053678881630001
ACH-000753,-1.09784171828
ACH-000756,-0.9486286979649999
ACH-000757,-1.10627694742
ACH-000758,-1.2066233580299999
ACH-000760,-1.01760525019
ACH-000763,-0.976449164032
ACH-000764,-0.711108115246
ACH-000765,-1.32455350826
ACH-000766,-0.853708954887
ACH-000767,-0.954447949048
ACH-000768,-1.10201098142
ACH-000769,-1.00004963716
ACH-000770,-1.0679597352399999
ACH-000771,-1.0641810945299999
ACH-000773,-1.03013098892
ACH-000776,-1.02672285376
ACH-000777,-1.09522253533
ACH-000778,-1.0201859414399999
ACH-000781,-1.02527195889
ACH-000782,-0.954659748048
ACH-000783,-1.13809918704
ACH-000784,-1.21645061388
ACH-000785,-1.11524409609
ACH-000787,-1.17159559379
ACH-000788,-1.08482828485
ACH-000791,-1.04866792176
ACH-000792,-0.809203306567
ACH-000794,-1.0387774839200001
ACH-000796,-1.07719627892
ACH-000799,-0.8656562145610001
ACH-000800,-1.0075317968100002
ACH-000802,-0.9602496484340001
ACH-000804,-1.00028451108
ACH-000805,-1.33434169779
ACH-000809,-0.977402256163
ACH-000810,-0.548092911331
ACH-000811,-1.19185546845
ACH-000817,-0.949971284122
ACH-000819,-0.915095382065
ACH-000820,-1.3131333972600001
ACH-000821,-1.07262873432
ACH-000822,-1.26514069037
ACH-000823,-1.24645864339
ACH-000824,-1.34574549206
ACH-000827,-0.9089937654620001
ACH-000829,-0.8700122488200002
ACH-000831,-1.120726842
ACH-000832,-1.33251780743
ACH-000833,-1.04176658484
ACH-000834,-1.12270746109
ACH-000835,-1.1642262937999999
ACH-000836,-1.29955854455
ACH-000837,-1.22059937386
ACH-000838,-0.9088200534890001
ACH-000839,-0.8432607080399999
ACH-000840,-0.700923175923
ACH-000841,-1.1207089271600001
ACH-000843,-0.9202208948780001
ACH-000846,-1.0925583274700001
ACH-000847,-0.961887783544
ACH-000848,-1.06833852516
ACH-000849,-1.09364553664
ACH-000851,-0.873310641306
ACH-000855,-0.8993398578740001
ACH-000856,-1.10475042822
ACH-000858,-0.905964182612
ACH-000859,-1.1301289860600001
ACH-000861,-1.3043673366500002
ACH-000862,-1.1793615169299998
ACH-000865,-1.15354460948
ACH-000866,-1.09965636829
ACH-000867,-1.0244472642
ACH-000869,-1.0135775788299999
ACH-000872,-0.9694183379350001
ACH-000873,-1.3717270687799998
ACH-000876,-1.27820599025
ACH-000878,-0.924111058088
ACH-000880,-1.03766257046
ACH-000881,-1.13883394851
ACH-000882,-1.0332248312799999
ACH-000884,-0.908156902025
ACH-000885,-1.09623860873
ACH-000887,-1.0553048201100002
ACH-000888,-1.1860138549700001
ACH-000889,-1.18485431601
ACH-000890,-1.25966848814
ACH-000896,-1.23388226269
ACH-000898,-1.1034234338
ACH-000900,-1.03585127729
ACH-000901,-1.10263029948
ACH-000905,-1.1195404449700002
ACH-000906,-0.871717389802
ACH-000907,-0.8350925142010001
ACH-000910,-0.975949132233
ACH-000911,-1.0063003067
ACH-000912,-0.9574309520000001
ACH-000913,-1.20994095265
ACH-000915,-0.704779988821
ACH-000916,-1.28803235099
ACH-000917,-1.45821925967
ACH-000921,-1.2933055255299999
ACH-000924,-0.9131789606370001
ACH-000926,-1.3455152831900001
ACH-000928,-1.21912396623
ACH-000929,-1.48141249743
ACH-000932,-1.08501736338
ACH-000935,-0.997323189083
ACH-000936,-0.9748717637600001
ACH-000937,-1.20861837296
ACH-000938,-1.2245550673
ACH-000939,-1.28928174456
ACH-000941,-0.880911227383
ACH-000943,-0.859384960744
ACH-000946,-0.92336382075
ACH-000947,-1.0197239088799999
ACH-000948,-1.00334889125
ACH-000950,-0.934283157443
ACH-000953,-1.4048539788699999
ACH-000957,-1.2422645144
ACH-000958,-1.04488238953
ACH-000960,-1.06896710603
ACH-000963,-1.20979358799
ACH-000968,-0.9213933221330001
ACH-000969,-0.968896330658
ACH-000973,-1.08508106471
ACH-000974,-1.0011131655399998
ACH-000975,-1.1884330174200002
ACH-000976,-1.19461496625
ACH-000978,-1.1626327916299999
ACH-000980,-1.13712797288
ACH-000984,-1.03649973145
ACH-000986,-1.14166428483
ACH-000988,-0.7966043003290001
ACH-000993,-1.24290043843
ACH-000994,-1.36032835564
ACH-000996,-1.0713836733
ACH-001001,-1.04565129984
ACH-001020,-1.27628688763
ACH-001028,-1.14218821784
ACH-001031,-0.961159560905
ACH-001038,-0.822486018936
ACH-001048,-1.18810602336
ACH-001050,-1.09989707921
ACH-001053,-1.09773510229
ACH-001054,-1.0697810458600001
ACH-001061,-0.9854713015100001
ACH-001067,-0.834422786119
ACH-001075,-1.00573044463
ACH-001096,-1.1814968685
ACH-001128,-1.007357794
ACH-001134,-1.01442047544
ACH-001151,-1.15284404018
ACH-001163,-1.25953764874
ACH-001164,-1.09525546717
ACH-001173,-1.02150000154
ACH-001183,-1.1046739573
ACH-001184,-1.0413156993700001
ACH-001190,-1.22607408669
ACH-001192,-0.953397348583
ACH-001193,-0.976433584702
ACH-001196,-0.986203599091
ACH-001197,-0.9915723647849999
ACH-001205,-1.1319908583299998
ACH-001211,-1.04436889402
ACH-001212,-0.8556130833519999
ACH-001228,-0.787098176594
ACH-001232,-0.9550729927860001
ACH-001239,-1.14925582323
ACH-001274,-1.16668687301
ACH-001275,-1.05858923363
ACH-001277,-1.0109135165899998
ACH-001278,-1.09491254366
ACH-001280,-0.7481740679459999
ACH-001283,-1.1703893378499999
ACH-001289,-1.08042571613
ACH-001295,-1.1324914259999999
ACH-001300,-0.9967907955840001
ACH-001301,-0.7363743613879999
ACH-001302,-1.18528638215
ACH-001303,-1.182618427
ACH-001306,-1.11037847884
ACH-001318,-1.09513930359
ACH-001322,-1.10683421088
ACH-001328,-1.1120172939700002
ACH-001332,-1.40630302426
ACH-001333,-1.13106577307
ACH-001336,-1.1472282385500001
ACH-001340,-0.9007267701170001
ACH-001346,-0.970067263877
ACH-001353,-1.25190489485
ACH-001354,-0.890382030664
ACH-001367,-1.13410806258
ACH-001368,-1.1849024852399999
ACH-001374,-1.39539677301
ACH-001375,-1.1653341693000001
ACH-001377,-1.0663850615100001
ACH-001380,-1.1295646758
ACH-001391,-1.1097301531000001
ACH-001407,-1.13473638158
ACH-001408,-0.9002676664650001
ACH-001413,-0.960412823602
ACH-001430,-1.25527197316
ACH-001431,-1.1961754063799999
ACH-001450,-1.0038573358
ACH-001496,-0.8263834926000001
ACH-001500,-1.3199405839700002
ACH-001521,-1.19712343472
ACH-001523,-1.12825017465
ACH-001532,-0.945078639738
ACH-001536,-1.25711348804
ACH-001550,-1.2837579456200001
ACH-001552,-1.0193478969499998
ACH-001554,-1.04155052941
ACH-001645,-1.19415347468
ACH-001654,-1.03622355058
ACH-001715,-1.31761663738
ACH-001735,-1.03653864732
ACH-001736,-1.04692189409
ACH-001737,-0.866261534023
ACH-001740,-1.3394339346100002
ACH-001745,-1.12420885564
ACH-001750,-1.09224792864
ACH-001765,-1.1281825216099999
ACH-001956,-1.08217150552
ACH-001957,-1.10139898596
