,RDX (5962)
ACH-000198,-0.09094602218869999
ACH-000204,-0.021324245403400003
ACH-000206,-0.0875951904321
ACH-000207,0.0549406729119
ACH-000211,-0.107290258528
ACH-000215,-0.113754450272
ACH-000221,0.0225867029523
ACH-000222,-0.00814969098455
ACH-000223,-0.09315659804310002
ACH-000226,-0.00230978986998
ACH-000227,-0.239094834582
ACH-000228,-0.218851647647
ACH-000231,-0.13675767805800002
ACH-000232,-0.19467760849500002
ACH-000233,-0.101480356215
ACH-000234,-0.18255357622699997
ACH-000235,-0.121823600557
ACH-000237,-0.330331358177
ACH-000238,-0.005621142874939999
ACH-000243,-0.09181594022770001
ACH-000244,-0.0321660488593
ACH-000246,-0.167835753995
ACH-000248,-0.0762151382338
ACH-000250,-0.14002414768100002
ACH-000251,-0.165666437815
ACH-000253,-0.14848821359300002
ACH-000255,-0.0581918932619
ACH-000256,0.0150723996034
ACH-000257,0.100600090733
ACH-000258,-0.36642100811800005
ACH-000259,-0.0485465654159
ACH-000260,-0.08981106075230001
ACH-000261,-0.154836457979
ACH-000262,-0.165276508736
ACH-000263,0.273526384944
ACH-000264,-0.113065316719
ACH-000265,-0.117737970851
ACH-000266,-0.14002227425
ACH-000272,-0.245297461932
ACH-000273,-0.030094722266700003
ACH-000274,-0.22809380810899998
ACH-000277,-0.05490263855619999
ACH-000278,-0.18910587923900002
ACH-000279,-0.249427800618
ACH-000280,-0.209360221413
ACH-000281,-0.239893318778
ACH-000288,-0.102967155405
ACH-000291,-0.170412186985
ACH-000293,-0.0586796934055
ACH-000294,0.127923597124
ACH-000295,0.039927655399099996
ACH-000296,-0.09579882044330001
ACH-000302,-0.11616120712200001
ACH-000304,-0.0360573748425
ACH-000307,-0.0665507709361
ACH-000308,-0.183932478549
ACH-000310,-0.12730851979900001
ACH-000311,-0.174388607684
ACH-000312,-0.0647388820399
ACH-000315,-0.18474324000300002
ACH-000316,-0.14613611173399998
ACH-000317,-0.09313958301650001
ACH-000318,0.11047468369100001
ACH-000319,-0.1349143545
ACH-000320,-0.159316411323
ACH-000322,-0.05921147404
ACH-000323,-0.223618799675
ACH-000324,-0.125503127523
ACH-000329,-0.10344485908800001
ACH-000330,0.000696701416967
ACH-000331,-0.14489893636
ACH-000332,-0.156192214978
ACH-000334,-0.262329346706
ACH-000335,-0.08630554134530001
ACH-000336,0.150701763048
ACH-000337,-0.0500551610982
ACH-000339,-0.0833551627516
ACH-000341,0.00410703107304
ACH-000348,-0.025759497067299998
ACH-000350,-0.133070573688
ACH-000352,-0.0536862747441
ACH-000356,-0.00703966583242
ACH-000361,0.153785537614
ACH-000362,-0.0364476577501
ACH-000363,-0.22402499039700002
ACH-000364,-0.122451794455
ACH-000365,-0.108253282713
ACH-000366,-0.0780088578862
ACH-000368,-0.0636854870919
ACH-000374,-0.128123100602
ACH-000375,-0.0312436249985
ACH-000376,-0.0804872796187
ACH-000381,-0.153171639216
ACH-000383,-0.114688426387
ACH-000387,-0.039733136638
ACH-000389,-0.159992649725
ACH-000390,0.023627919214400002
ACH-000393,-0.23838681647399998
ACH-000395,-0.056176089826300006
ACH-000397,-0.119272516677
ACH-000401,-0.22852536275899998
ACH-000402,-0.209636069046
ACH-000403,-0.122499126053
ACH-000404,-0.185977980932
ACH-000406,-0.0178793237335
ACH-000407,-0.238757646451
ACH-000408,-0.0861557311582
ACH-000410,-0.14354221575200002
ACH-000411,-0.39726037929799995
ACH-000414,-0.09874158145510001
ACH-000415,-0.0850654986593
ACH-000416,-0.166696816424
ACH-000420,-0.159122922205
ACH-000421,-0.145145966323
ACH-000424,0.0637129213985
ACH-000425,-0.181842364359
ACH-000426,0.0329693160158
ACH-000427,-0.29376730180300004
ACH-000433,-0.0121541577236
ACH-000436,-0.0109793242861
ACH-000444,-0.12057913362400001
ACH-000445,-0.102522831584
ACH-000448,-0.113129279449
ACH-000450,0.0190881255025
ACH-000452,-0.130445929993
ACH-000454,0.08397015399530001
ACH-000458,-0.0169385221667
ACH-000459,-0.17326502830200002
ACH-000460,0.0339233991918
ACH-000461,-0.09564527560660001
ACH-000463,-0.137359133844
ACH-000464,-0.109766215339
ACH-000466,-0.086925605275
ACH-000467,-0.126097951119
ACH-000468,0.0883218659767
ACH-000469,-0.118789870987
ACH-000470,-0.12631223666
ACH-000471,-0.06535359039040001
ACH-000472,-0.0564026321879
ACH-000473,-0.0837930523145
ACH-000475,-0.0592978337916
ACH-000476,-0.0333244898671
ACH-000477,0.09854695166039999
ACH-000480,-0.150812728285
ACH-000481,0.0387280870615
ACH-000483,-0.321169229615
ACH-000484,-0.07062773791310001
ACH-000485,-0.0473222070811
ACH-000486,-0.10275995417199998
ACH-000487,-0.048923756307300004
ACH-000488,-0.026783979999099997
ACH-000490,-0.116061804346
ACH-000491,-0.0637707525421
ACH-000495,-0.12549555305500001
ACH-000496,-0.130728714715
ACH-000499,-0.046475468356800005
ACH-000500,-0.247493192144
ACH-000502,-0.104087006441
ACH-000503,0.114831329485
ACH-000505,-0.107167850717
ACH-000507,-0.0890741805586
ACH-000510,-0.170680380258
ACH-000511,-0.139387910708
ACH-000512,0.11594897489
ACH-000516,-0.28983631121
ACH-000517,-0.13557668109
ACH-000518,-0.07280972900230001
ACH-000520,-0.0864254942728
ACH-000521,-0.19654502061700002
ACH-000522,-0.151111585178
ACH-000524,-0.08624653181299999
ACH-000527,-0.169272384208
ACH-000528,-0.11121418323799999
ACH-000537,-0.09803443075160001
ACH-000541,-0.123565509374
ACH-000542,-0.072572550919
ACH-000544,-0.08055821966410001
ACH-000545,-0.09327289638939999
ACH-000547,-0.0601928894869
ACH-000548,-0.0663612566302
ACH-000549,-0.0502503440685
ACH-000550,-0.11959331533600001
ACH-000552,-0.0616930801081
ACH-000556,-0.12482062255000001
ACH-000557,-0.06136077174790001
ACH-000570,-0.163929187472
ACH-000571,-0.170114294944
ACH-000573,-0.208718615605
ACH-000576,-0.344584188059
ACH-000580,-0.134704343043
ACH-000584,0.056065327678500004
ACH-000585,-0.03944250253480001
ACH-000588,0.042248101848
ACH-000589,-0.0458626910525
ACH-000591,-0.237037691331
ACH-000593,0.0418989743899
ACH-000600,-0.156248827374
ACH-000601,-0.10346795455800001
ACH-000604,0.129328313778
ACH-000605,-0.10079690579
ACH-000606,-0.120446609345
ACH-000608,-0.102377777695
ACH-000614,-0.246683217544
ACH-000616,-0.0562886965852
ACH-000618,-0.10642138909499999
ACH-000619,-0.046133734435999996
ACH-000620,-0.034482040005800005
ACH-000621,-0.19907895869000003
ACH-000622,-0.140852972911
ACH-000623,-0.206385025767
ACH-000624,-0.09193285607519999
ACH-000627,-0.245005540907
ACH-000630,-0.229496624412
ACH-000632,-0.19580080530400001
ACH-000633,-0.21630131624499999
ACH-000637,-0.10436114258300001
ACH-000638,-0.0478158111362
ACH-000646,0.0928186291571
ACH-000647,-0.100525243466
ACH-000648,-0.233613424043
ACH-000649,-0.0997157823006
ACH-000651,-0.041410966150099995
ACH-000652,-0.015897697205000002
ACH-000653,-0.07311400743480001
ACH-000657,-0.0777852069194
ACH-000658,-0.25545577720199997
ACH-000661,-0.12843342027899998
ACH-000662,-0.0659826042898
ACH-000663,0.00547496485623
ACH-000665,-0.121372139689
ACH-000671,-0.024842414098
ACH-000673,-0.198917404173
ACH-000676,-0.0219759574631
ACH-000677,-0.051255553056699994
ACH-000681,-0.198692977855
ACH-000682,-0.06224838140819999
ACH-000683,-0.0883733690542
ACH-000684,-0.0532540090886
ACH-000688,-0.18887035794799997
ACH-000693,-0.0766500515474
ACH-000694,-0.15644300139599998
ACH-000695,-0.29025196893399996
ACH-000696,-0.12441495254599999
ACH-000697,-0.0312825433268
ACH-000699,-0.11129776166
ACH-000701,-0.27694240947
ACH-000706,-0.018419437189599996
ACH-000711,-0.10761363829600001
ACH-000713,-0.0349457802867
ACH-000714,-0.133805783269
ACH-000718,0.0696042201975
ACH-000720,-0.13277892691600002
ACH-000721,-0.149289693886
ACH-000724,-0.184173276551
ACH-000725,-0.036847556822
ACH-000732,0.0538273197062
ACH-000734,-0.131036622554
ACH-000735,-0.0917475603851
ACH-000736,-0.0372393643185
ACH-000738,-0.0518431214404
ACH-000746,0.0038977234635
ACH-000747,-0.0478989659998
ACH-000748,-0.0126143923024
ACH-000753,-0.12387905713300001
ACH-000756,-0.12845709084100002
ACH-000757,0.0433990982561
ACH-000758,-0.08444176725439999
ACH-000760,0.0135847358569
ACH-000763,-0.0714304018803
ACH-000764,-0.0600055889721
ACH-000765,-0.0580472043205
ACH-000766,0.139831131438
ACH-000767,-0.379469336313
ACH-000768,-0.115553627334
ACH-000769,-0.163294578493
ACH-000770,-0.0187937530663
ACH-000771,-0.0256478221416
ACH-000773,0.09138307026889998
ACH-000776,0.03925223511380001
ACH-000777,0.015466420182600001
ACH-000778,-0.178353984677
ACH-000781,-0.14306792447799999
ACH-000782,-0.021843121916299998
ACH-000783,-0.125435541119
ACH-000784,-0.101343775175
ACH-000785,-0.169955391167
ACH-000787,-0.00169601374601
ACH-000788,-0.163981931689
ACH-000791,-0.131360265857
ACH-000792,-0.171676208833
ACH-000794,-0.0613347708806
ACH-000796,-0.215590121439
ACH-000799,-0.26410945711399997
ACH-000800,0.159863841251
ACH-000802,-0.0735494209078
ACH-000804,-0.0423424300904
ACH-000805,-0.240990606439
ACH-000809,-0.029188777392199997
ACH-000810,-0.0029907571979899995
ACH-000811,-0.12103132471400001
ACH-000817,-0.175814689072
ACH-000819,-0.22734420057799998
ACH-000820,-0.26174673701900003
ACH-000821,-0.178326882589
ACH-000822,-0.09590914901660001
ACH-000823,0.0038319376451800002
ACH-000824,-0.1217424452
ACH-000827,-0.0724584303379
ACH-000829,-0.10290885507099999
ACH-000831,-0.134670379996
ACH-000832,-0.0156650609866
ACH-000833,-0.00524995719768
ACH-000834,-0.0290726826618
ACH-000835,-0.09700930967289999
ACH-000836,0.0137826652205
ACH-000837,-0.148304775112
ACH-000838,-0.29927469446
ACH-000839,0.13416009710000001
ACH-000840,-0.224283741051
ACH-000841,-0.0846396025701
ACH-000843,-0.17628427211
ACH-000846,-0.144359877248
ACH-000847,0.211774059743
ACH-000848,-0.0556898355287
ACH-000849,-0.167349227885
ACH-000851,-0.107880159545
ACH-000855,0.00330880739273
ACH-000856,-0.198683368213
ACH-000858,-0.040625426474800004
ACH-000859,0.018765840196900002
ACH-000861,-0.13591568643
ACH-000862,-0.055106388029399996
ACH-000865,-0.08182486617580001
ACH-000866,-0.117739190394
ACH-000867,-0.09776946000299999
ACH-000869,0.0503450356047
ACH-000872,-0.10918333869
ACH-000873,-0.12342821737
ACH-000876,0.012461697913100001
ACH-000878,0.04713644880080001
ACH-000880,-0.174042314133
ACH-000881,-0.175571857569
ACH-000882,-0.0809294227939
ACH-000884,-0.13424169085
ACH-000885,-0.20206185418900002
ACH-000887,-0.140469562971
ACH-000888,-0.136966025748
ACH-000889,-0.07406456917030001
ACH-000890,-0.273779673004
ACH-000896,-0.0373727380257
ACH-000898,-0.0192116014245
ACH-000900,-0.115395851164
ACH-000901,-0.0316296771398
ACH-000905,-0.116243332996
ACH-000906,-0.129484302319
ACH-000907,-0.0373601778178
ACH-000910,-0.0807661737687
ACH-000911,-0.07394792301589999
ACH-000912,-0.08943868341189999
ACH-000913,-0.0335629439324
ACH-000915,-0.024690710460799997
ACH-000916,0.028694967975400002
ACH-000917,-0.22450654109
ACH-000921,-0.225058089302
ACH-000924,-0.0574394684595
ACH-000926,-0.129956651464
ACH-000928,-0.250442668929
ACH-000929,0.161094589343
ACH-000932,-0.0653095272482
ACH-000935,-0.010267229822899999
ACH-000936,0.0315457555638
ACH-000937,-0.111646235416
ACH-000938,0.00108840950624
ACH-000939,0.0638229294945
ACH-000941,-0.29579646186
ACH-000943,-0.11453390395600001
ACH-000946,-0.19796608980099997
ACH-000947,-0.09981337244960001
ACH-000948,-0.139730861545
ACH-000950,-0.11344018974000002
ACH-000953,-0.025720869383099997
ACH-000957,-0.186256891708
ACH-000958,-0.270138213234
ACH-000960,-0.062306671108400005
ACH-000963,0.0366274247057
ACH-000968,0.0490292423199
ACH-000969,-0.23007869712499998
ACH-000973,-0.19619661549800002
ACH-000974,-0.359512601265
ACH-000975,-0.0012253487873800002
ACH-000976,-0.0592463390199
ACH-000978,-0.0994751651299
ACH-000980,-0.0815755672652
ACH-000984,-0.0965041062106
ACH-000986,-0.010942602651599999
ACH-000988,-0.107181894516
ACH-000993,-0.0919478988646
ACH-000994,-0.150708611213
ACH-000996,0.000618895845503
ACH-001001,-0.17977339714
ACH-001020,0.029427680364599997
ACH-001028,-0.145126348529
ACH-001031,-0.0923587614556
ACH-001038,-0.09996005096449999
ACH-001048,-0.095067463698
ACH-001050,-0.11123444615
ACH-001053,-0.06975999802569999
ACH-001054,-0.180956827186
ACH-001061,-0.148070058237
ACH-001067,0.010505669545
ACH-001075,-0.220881911689
ACH-001096,-0.170858735221
ACH-001128,0.25641162119600003
ACH-001134,0.00423443691423
ACH-001151,-0.10777516403
ACH-001163,-0.0142462485878
ACH-001164,-0.0421709652549
ACH-001173,-0.11967670914999999
ACH-001183,-0.17657288538899998
ACH-001184,-0.0242262087504
ACH-001190,-0.19628130579199998
ACH-001192,0.0283913755283
ACH-001193,-0.403578556875
ACH-001196,-0.21098492362
ACH-001197,-0.09771560362569999
ACH-001205,-0.497271269937
ACH-001211,-0.261723814459
ACH-001212,-0.08195389538180001
ACH-001228,1.45187802846e-05
ACH-001232,-0.08594397896939998
ACH-001239,-0.171364343548
ACH-001274,-0.16886847896600002
ACH-001275,-0.0462357813727
ACH-001277,-0.0860643774652
ACH-001278,-0.30151375632599997
ACH-001280,-0.130500039092
ACH-001283,-0.15923124563
ACH-001289,-0.18410848800700003
ACH-001295,-0.10523334869300001
ACH-001300,-0.173909729991
ACH-001301,-0.205654787703
ACH-001302,-0.126116817362
ACH-001303,0.025762469048900005
ACH-001306,-0.0745977052513
ACH-001318,-0.0335627274635
ACH-001322,-0.432059335243
ACH-001328,0.0206834198357
ACH-001332,-0.158291437544
ACH-001333,-0.203322402226
ACH-001336,-0.104694240413
ACH-001340,-0.0384488045289
ACH-001346,-0.0652933626838
ACH-001353,-0.14393091268
ACH-001354,-0.166956573574
ACH-001367,-0.10395105314
ACH-001368,-0.116626851291
ACH-001374,-0.376277009208
ACH-001375,-0.09594717374749999
ACH-001377,-0.186752314342
ACH-001380,0.024566436389599995
ACH-001391,-0.271742046588
ACH-001407,-0.114674379825
ACH-001408,-0.20580319643800002
ACH-001413,-0.159950724953
ACH-001430,-0.0956900945963
ACH-001431,-0.163210519344
ACH-001450,-0.294601174239
ACH-001496,-0.192586870799
ACH-001500,0.04870326679280001
ACH-001521,-0.0342110275796
ACH-001523,-0.0304202274549
ACH-001532,-0.0865256419682
ACH-001536,-0.396188515084
ACH-001550,-0.07841087511610001
ACH-001552,-0.22000420722300001
ACH-001554,-0.08890099351880001
ACH-001645,-0.0490271987045
ACH-001654,0.028663009235099995
ACH-001715,0.253071532848
ACH-001735,-0.19729626811
ACH-001736,-0.125568007562
ACH-001737,-0.153080731788
ACH-001740,-0.155841453377
ACH-001745,-0.097035109393
ACH-001750,-0.171191826811
ACH-001765,-0.133739367967
ACH-001956,-0.135531865155
ACH-001957,-0.12195764623199999
