,GUCA2B (2981)
ACH-000004,0.27460216401500004
ACH-000007,0.282807137355
ACH-000009,0.21048433091200003
ACH-000011,0.22572948382599997
ACH-000012,0.057583695285800006
ACH-000013,0.07362414775439999
ACH-000014,0.278645134936
ACH-000015,0.131640281798
ACH-000017,-0.00051090250891
ACH-000018,0.29749943976599996
ACH-000019,0.176193001351
ACH-000021,0.209610413411
ACH-000022,0.154536529486
ACH-000025,0.0544378991106
ACH-000028,0.0949524006669
ACH-000030,0.148673019059
ACH-000035,-0.0324539524304
ACH-000036,0.216229156727
ACH-000037,0.09931389517960001
ACH-000039,0.160414177862
ACH-000040,-0.0407882373974
ACH-000041,0.293372978585
ACH-000042,0.360277667908
ACH-000045,0.24054374306499998
ACH-000047,0.00813522551452
ACH-000052,0.0804737296457
ACH-000053,0.114067798397
ACH-000054,0.15904385322999998
ACH-000055,0.179953360634
ACH-000060,0.125078709048
ACH-000067,0.170976811719
ACH-000070,0.275623227295
ACH-000075,0.296462170594
ACH-000078,0.15540282121
ACH-000082,0.144255964546
ACH-000085,0.0032636272954299998
ACH-000086,0.0806235239374
ACH-000087,0.26692664864
ACH-000092,0.020001083592700003
ACH-000095,0.23540909987599998
ACH-000097,0.101751215575
ACH-000098,0.0768939325425
ACH-000099,0.103404406198
ACH-000108,0.19591554472800002
ACH-000113,0.135789654427
ACH-000115,0.232786137844
ACH-000116,0.148786550662
ACH-000118,0.131508734199
ACH-000120,0.177905953298
ACH-000123,0.231060045348
ACH-000127,0.146195358349
ACH-000128,0.0578122183636
ACH-000132,-0.105576192889
ACH-000133,-0.03502392320080001
ACH-000137,0.0637044610604
ACH-000138,0.25748158687899997
ACH-000142,0.059926483260900006
ACH-000143,0.00478154932126
ACH-000146,0.19659415865
ACH-000148,0.16298706897600002
ACH-000150,-0.014162668243200002
ACH-000152,-0.0257849082271
ACH-000153,0.155228361192
ACH-000159,0.21020907110999998
ACH-000160,0.130789849251
ACH-000163,0.202668535953
ACH-000167,-0.00844101821327
ACH-000168,0.15049961729800002
ACH-000169,0.0780419300682
ACH-000178,0.117132756994
ACH-000182,0.160263704351
ACH-000183,0.0685816147154
ACH-000188,-0.0642235092753
ACH-000189,0.209522937911
ACH-000190,0.22358581325500002
ACH-000198,0.09484721116250001
ACH-000204,0.0330793712103
ACH-000206,0.0464395284836
ACH-000207,0.0427509718241
ACH-000211,0.254008962385
ACH-000215,0.10402773437000001
ACH-000221,0.146565917635
ACH-000222,0.36635206191200004
ACH-000223,0.124127652361
ACH-000226,0.144088587107
ACH-000227,0.15772657862199999
ACH-000228,0.28775217864700003
ACH-000231,0.0641158964814
ACH-000232,0.252331128033
ACH-000233,0.133215600529
ACH-000234,0.212800362771
ACH-000235,0.197330758843
ACH-000237,0.14322124845999998
ACH-000238,0.0378653495492
ACH-000243,0.21947205911400003
ACH-000244,0.41422823449100005
ACH-000246,0.226839310145
ACH-000248,0.160100263773
ACH-000250,0.167040618937
ACH-000251,0.20853311020999998
ACH-000253,0.0447514545917
ACH-000255,0.10500244133600001
ACH-000256,0.0709979019507
ACH-000257,0.164909556833
ACH-000258,0.207083854353
ACH-000259,0.16705214629100001
ACH-000260,0.119872279114
ACH-000261,0.21378801939300002
ACH-000262,0.118284957056
ACH-000263,0.122755105537
ACH-000264,0.11437184714299999
ACH-000265,0.200236890676
ACH-000266,0.303002267597
ACH-000272,0.0376512508594
ACH-000273,0.18204650527
ACH-000274,-0.027429757992
ACH-000277,0.147652566442
ACH-000278,0.08747346034919999
ACH-000279,0.281371995692
ACH-000280,0.158160270511
ACH-000281,0.359976307861
ACH-000288,0.0509266173347
ACH-000291,0.17969373109
ACH-000293,-0.0203627306267
ACH-000294,0.233285674726
ACH-000295,0.180589703157
ACH-000296,-0.00824634128685
ACH-000302,0.060452603701300005
ACH-000304,0.39881262935500006
ACH-000307,0.10020562365
ACH-000308,0.28514399412700003
ACH-000310,0.19198078188999998
ACH-000311,0.17376893302299998
ACH-000312,0.250683657685
ACH-000315,-0.0536660015861
ACH-000316,0.0928710757381
ACH-000317,0.100267481578
ACH-000318,0.08355329713060002
ACH-000319,0.151698291699
ACH-000320,0.16018071447999999
ACH-000322,0.128460672684
ACH-000323,0.09636482060630001
ACH-000324,0.193338534555
