,OR4D9 (390199)
ACH-000004,-0.136295505529
ACH-000007,-0.09686882031039999
ACH-000009,-0.448300789858
ACH-000011,-0.196601988761
ACH-000012,-0.466130225009
ACH-000013,-0.24985281211
ACH-000014,-0.268445875725
ACH-000015,-0.308856680029
ACH-000017,-0.384366293778
ACH-000018,-0.300503756539
ACH-000019,-0.21895567917300002
ACH-000021,-0.616567423702
ACH-000022,-0.337104574626
ACH-000025,-0.263061373765
ACH-000028,-0.402675554099
ACH-000030,-0.31734812926399997
ACH-000035,-0.191334686285
ACH-000036,-0.449283427502
ACH-000037,-0.292007573591
ACH-000039,-0.38215599404399997
ACH-000040,-0.28535647534499997
ACH-000041,-0.058252938218400004
ACH-000042,-0.418120867324
ACH-000045,-0.47817521774099997
ACH-000047,-0.172462331029
ACH-000052,-0.225725390182
ACH-000053,-0.44875620083000006
ACH-000054,-0.23272794924000004
ACH-000055,-0.420047750561
ACH-000060,-0.326116265983
ACH-000067,-0.217274632674
ACH-000070,-0.282759814597
ACH-000075,-0.450204849939
ACH-000078,-0.47223762869999997
ACH-000082,-0.48383531599600005
ACH-000085,-0.27379183684
ACH-000086,-0.633008554119
ACH-000087,-0.338497086232
ACH-000092,-0.322623680754
ACH-000095,-0.354062604758
ACH-000097,-0.462703164133
ACH-000098,-0.306043689055
ACH-000099,-0.215913095959
ACH-000108,-0.52301212288
ACH-000113,-0.446536477584
ACH-000115,-0.224852241758
ACH-000116,-0.344469716573
ACH-000118,-0.403637101513
ACH-000120,-0.265718058192
ACH-000123,-0.348944218797
ACH-000127,-0.288366121597
ACH-000128,-0.320362965062
ACH-000132,-0.478428640303
ACH-000133,-0.19174048428399998
ACH-000137,-0.486950500032
ACH-000138,-0.619266914812
ACH-000142,-0.384050556325
ACH-000143,-0.270970301442
ACH-000146,-0.173940445235
ACH-000148,-0.225954908674
ACH-000150,-0.520549536403
ACH-000152,-0.35323492704000004
ACH-000153,-0.493908901975
ACH-000159,-0.377024633437
ACH-000160,-0.322231287684
ACH-000163,-0.35701282536300005
ACH-000167,-0.25173531931
ACH-000168,-0.42591304926
ACH-000169,-0.328943531069
ACH-000178,-0.383138664311
ACH-000182,-0.25646764446
ACH-000183,-0.141252159593
ACH-000188,-0.593039261932
ACH-000189,-0.48100944351400005
ACH-000190,-0.5375500581629999
ACH-000198,-0.281422149821
ACH-000204,-0.388797916079
ACH-000206,-0.276824275393
ACH-000207,-0.502751191483
ACH-000211,-0.321979580868
ACH-000215,-0.31186992199999997
ACH-000221,-0.238951465339
ACH-000222,-0.439950245052
ACH-000223,-0.45325468873999997
ACH-000226,-0.34374059406499996
