,IFI44 (10561)
ACH-000004,-0.183568880018
ACH-000007,0.00509288040801
ACH-000009,-0.102038527424
ACH-000011,0.144280378545
ACH-000012,-0.127501211662
ACH-000013,-0.148658116625
ACH-000014,-0.08361828785110001
ACH-000015,-0.180562710757
ACH-000017,-0.19450156439199998
ACH-000018,-0.0540297095665
ACH-000019,-0.34172793229000004
ACH-000021,-0.324610695241
ACH-000022,-0.151779007204
ACH-000025,-0.225355461607
ACH-000028,-0.18078608036
ACH-000030,-0.07698982331530001
ACH-000035,-0.128256438374
ACH-000036,0.0448321516539
ACH-000037,-0.0909084296768
ACH-000039,-0.218305099142
ACH-000040,-0.19556567134
ACH-000041,-0.215122772218
ACH-000042,0.0302306211747
ACH-000045,-0.0122439752204
ACH-000047,-0.0847297507983
ACH-000052,-0.230519437983
ACH-000053,-0.24261422599399998
ACH-000054,-0.14753944587099999
ACH-000055,-0.164842853328
ACH-000060,-0.167598573842
ACH-000067,-0.0346179353606
ACH-000070,-0.123920490969
ACH-000075,-0.0835888637274
ACH-000078,-0.437346833911
ACH-000082,0.022987257668900002
ACH-000085,-0.23201611607900002
ACH-000086,-0.27245990982900004
ACH-000087,-0.118219461665
ACH-000092,-0.0236803496961
ACH-000095,-0.0996192399343
ACH-000097,0.0205552050689
ACH-000098,-0.201914500356
ACH-000099,-0.10472004733
ACH-000108,-0.0848737034723
ACH-000113,-0.0048102432878900005
ACH-000115,0.0602546467782
ACH-000116,-0.254222664641
ACH-000118,-0.175134300922
ACH-000120,-0.08837646179580001
ACH-000123,0.07636305836769999
ACH-000127,-0.111405577984
ACH-000128,-0.0702300732443
ACH-000132,-0.0357035950789
ACH-000133,-0.322454462311
ACH-000137,-0.39462695601899994
ACH-000138,-0.0467796187027
ACH-000142,-0.12498193496099999
ACH-000143,-0.015467230441
ACH-000146,-0.078631184133
ACH-000148,-0.0981319346208
ACH-000150,-0.134516891924
ACH-000152,-0.0995293163542
ACH-000153,-0.160266651982
ACH-000159,-0.06328931412069999
ACH-000160,-0.169926538208
ACH-000163,0.00232371847973
ACH-000167,-0.33773228927500004
ACH-000168,-0.109165689388
ACH-000169,-0.130394864913
ACH-000178,0.019481090674
ACH-000182,-0.0804635090035
ACH-000183,-0.08171487591139999
