,NPTN (27020)
ACH-000004,-0.130749242317
ACH-000007,0.076853807549
ACH-000009,-0.09579975448599999
ACH-000011,-0.118222339262
ACH-000012,-0.106244369442
ACH-000013,-0.112291422473
ACH-000014,-0.006271530439350001
ACH-000015,0.0673402625457
ACH-000017,-0.0598452208549
ACH-000018,-0.114525614952
ACH-000019,-0.10982284415100001
ACH-000021,0.104595401488
ACH-000022,0.0955086818176
ACH-000025,0.015622085402500001
ACH-000028,-0.060982584284199996
ACH-000030,-0.0023393443465799997
ACH-000035,0.0859213825587
ACH-000036,0.116127300247
ACH-000037,-0.137414217567
ACH-000039,-0.359606919441
ACH-000040,0.08426518990620001
ACH-000041,0.124060194179
ACH-000042,-0.0537358499427
ACH-000045,0.0033066582273100003
ACH-000047,-0.09399313576
ACH-000052,-0.100177835409
ACH-000053,0.0266760790227
ACH-000054,-0.0630233617288
ACH-000055,0.019436819585
ACH-000060,0.0677189542998
ACH-000067,-0.195636609412
ACH-000070,-0.05422252605859999
ACH-000075,-0.114724808589
ACH-000078,-0.120598176945
ACH-000082,-0.203079448794
ACH-000085,-0.205235580031
ACH-000086,-0.0189631555965
ACH-000087,-0.018923131454700003
ACH-000092,-0.0579600031759
ACH-000095,0.00977458581819
ACH-000097,-0.013470266964100001
ACH-000098,0.02680279667
ACH-000099,0.047583125671300006
ACH-000108,0.11984375716600001
ACH-000113,-0.0392367707999
ACH-000115,-0.0595785632698
ACH-000116,-0.12509275355799998
ACH-000118,-0.070802495772
ACH-000120,0.105977401089
ACH-000123,0.0336050664353
ACH-000127,-0.09819255085689998
ACH-000128,0.0316089326155
ACH-000132,-0.0627674512587
ACH-000133,-0.024167598956
ACH-000137,0.006789171732880001
ACH-000138,-0.037380333923400004
ACH-000142,0.0951899349407
ACH-000143,0.11001229773
ACH-000146,-0.00848996227565
ACH-000148,0.00336746054223
ACH-000150,0.07398952732410001
ACH-000152,-0.136143844347
ACH-000153,-0.28524726554499996
ACH-000159,0.007352695879209999
ACH-000160,0.11227411461799999
ACH-000163,-0.015230203643200001
ACH-000167,0.0417018034243
ACH-000168,-0.113870498588
ACH-000169,-0.0330359531754
ACH-000178,0.010877247808
ACH-000182,-0.128953069862
ACH-000183,-0.0549130617144
ACH-000188,-0.0947075289589
