,RAB40B (10966)
ACH-000004,-0.0762731764734
ACH-000007,-0.142524372176
ACH-000009,-0.333885495596
ACH-000011,-0.22232112436299997
ACH-000012,-0.07713921301389999
ACH-000013,-0.134140100602
ACH-000014,0.228979509237
ACH-000015,0.0263946724583
ACH-000017,-0.325685649029
ACH-000018,-0.134277612289
ACH-000019,-0.12312044092800001
ACH-000021,-0.06556859107969999
ACH-000022,-0.136692177293
ACH-000025,0.10499686332800001
ACH-000028,-0.141352240877
ACH-000030,-0.10031926082999999
ACH-000035,0.007007613020659999
ACH-000036,-0.173792157387
ACH-000037,-0.218646498926
ACH-000039,-0.0529655197277
ACH-000040,-0.07298385667839999
ACH-000041,-0.0058380895678200005
ACH-000042,-0.20835105399999998
ACH-000045,-0.17030231843199997
ACH-000047,-0.040814119042199996
ACH-000052,-0.35205639149400003
ACH-000053,-0.11526785227900001
ACH-000054,-0.0529251031664
ACH-000055,-0.367909211657
ACH-000060,-0.190958834016
ACH-000067,-0.0185569916919
ACH-000070,-0.243506963057
ACH-000075,-0.276591137389
ACH-000078,-0.328667977543
ACH-000082,-0.109579788954
ACH-000085,-0.31009235853399997
ACH-000086,-0.15951231277300001
ACH-000087,-0.0774715206553
ACH-000092,-0.0816881274831
ACH-000095,-0.140743227448
ACH-000097,-0.159464328232
ACH-000098,-0.10776986831499999
ACH-000099,-0.423689632515
ACH-000108,-0.029658165076599997
ACH-000113,-0.198350728254
ACH-000115,-0.118479460089
ACH-000116,-0.181100215594
ACH-000118,0.0851129962005
ACH-000120,-0.400602329327
ACH-000123,0.013764373865700001
ACH-000127,-0.0634916504644
ACH-000128,-0.26661465790399996
ACH-000132,-0.174553731607
ACH-000133,-0.08241533070899999
ACH-000137,-0.08447637143589999
ACH-000138,-0.08744793737260001
ACH-000142,-0.329578068785
ACH-000143,-0.249497196187
ACH-000146,-0.046059758764300004
ACH-000148,-0.118068249768
ACH-000150,-0.117616965043
ACH-000152,-0.0647600797558
ACH-000153,-0.0294145678841
ACH-000159,-0.335388877066
